INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
American Institute of Medical-Dental Technology,St George,84770-2576,,0.653333333,0.752475248
Klamath Community College,Klamath Falls,97603-7121,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Phoenix,Phoenix,85021-2859,,0.365474339,0.357053683
Academia Vocational Del Turabo,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Aerosim Flight Academy,Sanford,32773,,PrivacySuppressed,PrivacySuppressed
JPS Institute for Health Career Development,Fort  Worth,76119,,PrivacySuppressed,PrivacySuppressed
Michigan Theological Seminary,Plymouth,48170,,,
American College of Acupuncture and Oriental Med,Houston,77063-4104,,PrivacySuppressed,PrivacySuppressed
AOMA Graduate School of Integrative Medicine,Austin,78745,,PrivacySuppressed,PrivacySuppressed
Arlington Medical Institute,Arlington,76006-2317,,PrivacySuppressed,PrivacySuppressed
Urban College of Boston,Boston,02111-1093,,PrivacySuppressed,PrivacySuppressed
American College of Medical Technology,Gardena,90248-1611,,0.569852941,0.534653465
ITT Technical Institute-Henderson,Henderson,89074,,0.11827957,0.237226277
Anthem College-Minnesota,Saint Louis Park,55416,,0.479052823,0.453500523
Colorado Technical University-Greenwood Village,Aurora,80014,,0.246478873,0.16954023
Branford Hall Career Institute-Windsor Campus,Windsor,06095,,0.544407895,0.496163683
Trine University-South Bend Regional Campus,Mishawaka,46545,,0.422077922,0.401041667
Heald College-Portland,Portland,97218-2852,,0.369747899,0.38638985
Golf Academy of America-Orlando,Apopka,32703,,0.514285714,0.652173913
Golf Academy of America-Phoenix,Chandler,85225,,0.514285714,0.652173913
Everest College-Merrillville,Merrillville,46410,,0.596190476,0.596491228
Empire Beauty School-Bordentown,Bordentown,08505,,0.637931035,0.481481482
Empire Beauty School-Monroeville,Monroeville,15146-2229,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-San Antonio,San Antonio,78221,,0.444444444,0.39017341
Virginia School of Massage,Charlottesville,22901,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Hialeah,Hialeah,33015,,0.309859155,0.404942966
CET-Sacramento,Sacramento,95828,,0.189915966,0.1952
ITT Technical Institute-Harrisburg,Harrisburg,17111,,0.324884793,0.339715536
ITT Technical Institute-Tarentum,Tarentum,15084,,0.328125,0.457848837
ITT Technical Institute-Norwood,Norwood,45212,,0.247191011,0.376699029
ITT Technical Institute-Strongsville,Strongsville,44136,,0.496296296,0.414355628
Prism Career Institute-West Atlantic City,West  Atlantic City,08232,,0.710982659,0.732394366
Everest Institute-Marietta,Marietta,30067,,0.609322034,0.558139535
The Creative Center,Omaha,68164,,PrivacySuppressed,PrivacySuppressed
Moberly Area Technical Center,Moberly,65270,,PrivacySuppressed,PrivacySuppressed
Studio Jewelers,New York,10016-4112,,PrivacySuppressed,PrivacySuppressed
Praxis Institute,Miami,33135,,0.577777778,0.594594595
American College of Traditional Chinese Medicine,San Francisco,94107,,PrivacySuppressed,PrivacySuppressed
Atlantic County Vocational Technical School,Mays Landing,08330,,PrivacySuppressed,PrivacySuppressed
Herndon Career Center,Raytown,64138-2695,,PrivacySuppressed,PrivacySuppressed
San Juan Bautista School of Medicine,Caguas,00725-4968,,,
Texas Health and Science University,Austin,78704,,PrivacySuppressed,PrivacySuppressed
Carver Career Center,Charleston,25306-6397,,PrivacySuppressed,PrivacySuppressed
New Hampshire Institute of Art,Manchester,03104-4858,,PrivacySuppressed,PrivacySuppressed
StenoTech Career Institute-Fairfield,Piscataway,08854-3756,,PrivacySuppressed,PrivacySuppressed
Cayuga Onondaga BOCES-Practical Nursing Program,Auburn,13021,,PrivacySuppressed,PrivacySuppressed
Clearfield County Career and Technology Center,Clearfield,16830,,PrivacySuppressed,PrivacySuppressed
Cleveland Municipal School District Adult and Continuing Education,Cleveland,44102,,PrivacySuppressed,PrivacySuppressed
Colegio de Cinematografia Artes y Television,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Conway School of Practical Nursing,Conway,29528-6005,,PrivacySuppressed,PrivacySuppressed
Delaware County Technical School-Practical Nursing Program,Broomall,19008,,PrivacySuppressed,PrivacySuppressed
Everest College-Torrance,Torrance,90501,,PrivacySuppressed,PrivacySuppressed
The Institute for Health Education,Jersey City,07306,,PrivacySuppressed,PrivacySuppressed
Mid-Del Technology Center,Midwest City,73110-4825,,PrivacySuppressed,PrivacySuppressed
BIR Training Center,Chicago,60659,,,
The Youngstown College of Massotherapy,Struthers,44471-2321,,PrivacySuppressed,PrivacySuppressed
New York Institute of Massage Inc,Williamsville,14221,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Ludlow,Ludlow,01056,,PrivacySuppressed,PrivacySuppressed
Dutchess BOCES-Practical Nursing Program,Poughkeepsie,12601-6599,,PrivacySuppressed,PrivacySuppressed
Escuela Tecnica de Electricidad,Ponce,00730-4875,,PrivacySuppressed,PrivacySuppressed
Institute of Technology,Clovis,93612,,0.639175258,0.629807692
Garnet Career Center,Charleston,25301,,PrivacySuppressed,PrivacySuppressed
Brooklyn Institute of Business Technology,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
Genesee Valley BOCES-Practical Nursing Program,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
The Colorado Center for Medical Laboratory Science,Denver,80218-1281,,PrivacySuppressed,PrivacySuppressed
Henrico County-Saint Marys Hospital School of Practical Nursing,Henrico,23294,,PrivacySuppressed,PrivacySuppressed
Herkimer County BOCES-Practical Nursing Program,Ilion,13357,,PrivacySuppressed,PrivacySuppressed
International Beauty College,Garland,75040-3294,,PrivacySuppressed,PrivacySuppressed
Dewey University-Hato Rey,Hato Rey,00910-9538,,PrivacySuppressed,PrivacySuppressed
Cape Coral Technical College,Cape Coral,33993-2479,,PrivacySuppressed,PrivacySuppressed
Massachusetts General Hospital Dietetic Internship,Boston,02114-2696,,,
Mercy Hospital School of Nursing,Pittsburgh,15219-5166,,PrivacySuppressed,PrivacySuppressed
American Beauty Academy,Wheaton,20902-1911,,PrivacySuppressed,PrivacySuppressed
New Directions Hair Academy,Brentwood,37027-2903,,PrivacySuppressed,PrivacySuppressed
Northland Career Center,Platte City,64079,,PrivacySuppressed,PrivacySuppressed
Ocean County Vocational-Technical School,Toms River,08753,,PrivacySuppressed,PrivacySuppressed
Putnam Westchester BOCES-Practical Nursing Program,Yorktown Heights,10598-4399,,PrivacySuppressed,PrivacySuppressed
New England School of Radiologic Technology,Rutland,05701,,PrivacySuppressed,PrivacySuppressed
Springfield Clark County Joint Vocational School,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Sullivan County BOCES-Practical Nursing Program,Liberty,12754,,PrivacySuppressed,PrivacySuppressed
Brightwood College-San Antonio-Ingram,San Antonio,78238,,0.519098923,0.454545455
Trinity College of Puerto Rico,Ponce,00716-1111,,PrivacySuppressed,PrivacySuppressed
Virginia Sewing Machines and School Center,Los Angeles,90015-4001,,PrivacySuppressed,PrivacySuppressed
Vogue Beauty and Barber School,Hiram,30141-2226,,PrivacySuppressed,PrivacySuppressed
West Virginia Rehabilitation Center,Institute,25112-1004,,PrivacySuppressed,PrivacySuppressed
Yeshiva of the Telshe Alumni,Riverdale,10471,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Kansas,Kansas,74347,,PrivacySuppressed,PrivacySuppressed
Center of Advanced Therapeutics,Denver,80210,,PrivacySuppressed,PrivacySuppressed
Kenneth Shuler School of Cosmetology-Rock Hill,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
DeVry College of New York,New York,10016-5267,,0.172461274,0.175991224
DeVry University-Indiana,Indianapolis,46240-2158,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Washington,Tukwila,98188-8553,,0.182605835,0.179785987
University of Phoenix-Central Florida Campus,Orlando,32819-9075,,0.182605835,0.179785987
University of Phoenix-Oregon,Tigard,97223-8328,,0.182605835,0.179785987
CET-El Paso,El Paso,79907,,0.189915966,0.1952
BCRI Career Training,Boise,83709,,0.289017341,0.475177305
Maric College-Carson,Carson,90746,,0.709476309,0.715904798
Brightwood College-Riverside,Riverside,92507-0000,,0.709476309,0.715904798
Maric College-Los Angeles,Los Angeles,90010,,0.709476309,0.715904798
Appalachian School of Law,Grundy,24614-2825,,,
LIU Hudson at Westchester,Purchase,10577,,0.135542169,0.091032609
Platt College-Ontario,Ontario,91764,,0.578616352,0.52020202
Delaware College of Art and Design,Wilmington,19801-3007,,0.411764706,0.37704918
Argosy University-The Art Institute of California-Los Angeles,Santa Monica,90405-3035,,0.292682927,0.316666667
American University of Health Sciences,Signal Hill,90755-3612,,PrivacySuppressed,PrivacySuppressed
Career Networks Institute,Orange,92868-4710,,PrivacySuppressed,PrivacySuppressed
Monty Tech,Fitchburg,01420,,PrivacySuppressed,PrivacySuppressed
Okaloosa Technical College,Fort Walton Beach,32547,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Lincoln,Lincoln,02865,,0.621621622,0.630952381
Wayne County Schools Career Center,Smithville,44677,,PrivacySuppressed,PrivacySuppressed
Blessing Hospital School of Medical Laboratory Technology,Quincy,62305-7005,,PrivacySuppressed,PrivacySuppressed
Carolinas College of Health Sciences,Charlotte,28203-2861,,PrivacySuppressed,PrivacySuppressed
Lester E Cox Medical Center-School of Medical Technology,Springfield,65807-5210,,PrivacySuppressed,PrivacySuppressed
Nnps Rrmc School of Practical Nursing,Newport News,23601,,PrivacySuppressed,PrivacySuppressed
Western Governors University,Salt Lake City,84107,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Ventura,Ventura,93003,,0.5625,0.690476191
Herzing University-Kenner,Kenner,70062,,0.29588015,0.328804348
Spencerian College-Lexington,Lexington,40504,,0.112128147,0.096256685
Florida Gulf Coast University,Fort Myers,33965-6565,,0.183673469,0.138392857
Seacoast Career Schools-Sanford Campus,Sanford,04073,,PrivacySuppressed,PrivacySuppressed
Little Priest Tribal College,Winnebago,68071-0270,,PrivacySuppressed,PrivacySuppressed
National Labor College,Silver Spring,20903-1706,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Richardson,Richardson,75080,,0.290322581,0.308823529
Rogies School of Beauty Culture-Caguas,Caguas,00726,,PrivacySuppressed,PrivacySuppressed
HRDE-Stanley Technical Institute-Parkersburg,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Chula Vista,Chula Vista,91910,,0.669871795,0.663028649
Lincoln College of Technology-Marietta,Marietta,30067,,0.621621622,0.630952381
Academy of Hair Design-Lufkin,Lufkin,75904,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Beaumont,Beaumont,77701-4650,,PrivacySuppressed,PrivacySuppressed
Anson College of Cosmetology,Wadesboro,28170-2147,,PrivacySuppressed,PrivacySuppressed
Baltimore School of Massage-Linthicum,Linthicum,21090,,0.826347305,0.767441861
Charter College-Canyon Country,Canyon Country,91351,,PrivacySuppressed,PrivacySuppressed
David Demuth Institute of Cosmetology,Richmond,47374-4101,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Worcester,Worcester,01605-2213,,PrivacySuppressed,PrivacySuppressed
Northwest HVAC/R Training Center,Spokane,99207,,PrivacySuppressed,PrivacySuppressed
Elite Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
L T International Beauty School,Philadelphia,19130,,PrivacySuppressed,PrivacySuppressed
Business Skills Institute,Evanston,82930,,PrivacySuppressed,PrivacySuppressed
Michigan Jewish Institute,W Bloomfield,48322-3032,,PrivacySuppressed,PrivacySuppressed
Myotherapy Institute,Lincoln,68506,,PrivacySuppressed,PrivacySuppressed
Florida College of Integrative Medicine,Orlando,32809-5721,,PrivacySuppressed,PrivacySuppressed
New Professions Technical Institute,Miami,33134,,PrivacySuppressed,PrivacySuppressed
Strand College of Hair Design,Myrtle Beach,29572,,PrivacySuppressed,PrivacySuppressed
Cosmetology Career Institute,Greenville,75402,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Southington Campus,Southington,06489,,0.544407895,0.496163683
City College-Miami,Miami,33156,,0.374677003,0.270916335
ITT Technical Institute-Arnold,Arnold,63010,,0.338235294,0.36969112
ITT Technical Institute-Oak Brook,Oak Brook,60523,,0.3632287,0.357731959
ITT Technical Institute-Albany,Albany,12205,,0.278350516,0.268382353
ITT Technical Institute-Liverpool,Liverpool,13088-6651,,0.201298701,0.366576819
Ilisagvik College,Barrow,99723,,PrivacySuppressed,PrivacySuppressed
The Community College of Baltimore County,Baltimore,21237,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-Myrtle Beach,Myrtle Beach,29579,,0.514285714,0.652173913
Florida Coastal School of Law,Jacksonville,32256,,,
Centura College-North Charleston,North Charleston,29406-9235,,0.412213741,0.290909091
Blue Cliff College-Metairie,Metairie,70002-5714,,PrivacySuppressed,PrivacySuppressed
Creative Images Institute of Cosmetology-North Dayton,Dayton,45414,,PrivacySuppressed,PrivacySuppressed
Dewey University-Carolina,Carolina,00986,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-South Florida Campus,Miramar,33027-4145,,0.182605835,0.179785987
University of Phoenix-North Florida Campus,Jacksonville,32216-0959,,0.182605835,0.179785987
University of Phoenix-West Florida Campus,Temple Terrace,33637-1920,,0.182605835,0.179785987
University of Phoenix-Maryland,Columbia,21045-5423,,0.182605835,0.179785987
University of Phoenix-Oklahoma City Campus,Oklahoma City,73116-8244,,0.182605835,0.179785987
University of Phoenix-Tulsa Campus,Tulsa,74134-1412,,0.182605835,0.179785987
Louisiana State University Health Sciences Center-Shreveport,Shreveport,71103,,PrivacySuppressed,PrivacySuppressed
Central Career Institute LLC,South Plainfield,07080-2408,,PrivacySuppressed,PrivacySuppressed
Franklin Career Institute,Hempstead,11550-3003,,PrivacySuppressed,PrivacySuppressed
Montessori Institute of Milwaukee,Milwaukee,53204,,PrivacySuppressed,PrivacySuppressed
Hair Academy II,Hillcrest Heights,20748-1401,,PrivacySuppressed,PrivacySuppressed
Pryor Beauty College,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
Newbridge College-Burbank,Burbank,91502-1206,,PrivacySuppressed,PrivacySuppressed
Argosy University-Phoenix,Phoenix,85021,,0.190769231,0.253012048
Mr Leon's School of Hair Design-Lewiston,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
Vatterott College-St Joseph,Saint Joseph,64506,,PrivacySuppressed,PrivacySuppressed
Vatterott College-Sunset Hills,Sunset Hills,63127-1516,,0.439114391,0.514492754
Anthem College-Orlando,Orlando,32803,,0.473591549,0.482041588
Southwest Acupuncture College-Boulder,Boulder,80301,,PrivacySuppressed,PrivacySuppressed
Utah College of Massage Therapy-Utah Valley,Orem,84057,,0.718340611,0.753623188
Valley Beauty School,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
River Parishes Community College,Gonzales,70737,,,
Argosy University-Orange County,Orange,92868,,0.190769231,0.253012048
Dewey University-Bayamon,Bayamon,00959-0000,,PrivacySuppressed,PrivacySuppressed
Remington College-Largo Campus,Largo,33771-3842,,0.504395604,0.472906404
National American University-Bloomington,Bloomington,55425-5550,,0.285271318,0.224452555
Alternative Conjunction Clinic & Sch of Mass Ther,Lemoyne,17403-1536,,PrivacySuppressed,PrivacySuppressed
A.B.I. School of Barbering & Cosmetology of Chelsea Inc.,New York,10001-5271,,PrivacySuppressed,PrivacySuppressed
Century College,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
Connecticut Training Centers Inc,East Hartford,06108,,PrivacySuppressed,PrivacySuppressed
Culinary Institute of New Orleans LLC,New Orleans,70130,,0.529411765,0.527272727
FINE Mortuary College,Norwood,02062,,PrivacySuppressed,PrivacySuppressed
International Baptist College and Seminary,Chandler,85286,,PrivacySuppressed,PrivacySuppressed
The Medical Arts School,Raleigh,27616,,PrivacySuppressed,PrivacySuppressed
Fortis College-Foley,Foley,36535,,PrivacySuppressed,PrivacySuppressed
Medical Training College,Baton Rouge,70816-5820,,PrivacySuppressed,PrivacySuppressed
Mattia College,Miami,33175,,0.625,0.636363636
New Hampshire Career Institute,Concord,03301-5706,,PrivacySuppressed,PrivacySuppressed
Southwestern Professional Institute,Houston,77056,,0.666666667,0.5
Toni & Guy Hairdressing Academy-Plano,Plano,75093,,PrivacySuppressed,PrivacySuppressed
Universal Career Community College Inc,Santurce,00902,,PrivacySuppressed,PrivacySuppressed
Warren Woods Vocational Adult Education,Warren,48088-4036,,PrivacySuppressed,PrivacySuppressed
Willsey Institute,Staten Island,10301-1989,,PrivacySuppressed,PrivacySuppressed
University of Connecticut-Tri-Campus,Waterbury,06702,,0.575308642,0.483844911
University of Connecticut-Avery Point,Groton,06340-6097,,0.575308642,0.483844911
University of Connecticut-Stamford,Stamford,06901-2315,,0.575308642,0.483844911
Capri Institute of Hair Design-Succasunna,Succasunna,07876,,0.565217391,0.743589744
ITT Technical Institute-Saint Rose,Saint Rose,70087,,0.189189189,0.298200514
ITT Technical Institute-Richmond,Richmond,23235-5139,,0.269005848,0.35523614
Vatterott College-Oklahoma City,Warr Acres,73132,,0.414634146,0.529850746
Beauty School of Middletown,Hyde Park,12538,,PrivacySuppressed,PrivacySuppressed
Baton Rouge Community College,Baton Rouge,70806,,,
Star College of Cosmetology,Nacogdoches,75961-4645,,PrivacySuppressed,PrivacySuppressed
ESI Technology Training Center,Virginia Beach,23452,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Lathrop,Lathrop,95330,,0.288732394,0.436325679
International Yacht Restoration School,Newport,02840,,,
Harrisburg Area Community College-Gettysburg,Gettysburg,17325-3403,,0.166545981,0.10955414
Harrison Career Institute-Ewing,Ewing,08638-3957,,0.474516696,0.389830509
Linfield College-School of Nursing,Portland,97210-2932,,0.624260355,0.570588235
Linfield College-Online and Continuing Education,McMinnville,97128-6894,,0.624260355,0.570588235
Academy of Massage Therapy,Hackensack,07601,,PrivacySuppressed,PrivacySuppressed
Remington College-San Diego Campus,San Diego,92108,,0.444444444,0.440594059
Culinary Academy of Long Island,Syosset,11791-5311,,PrivacySuppressed,PrivacySuppressed
Chase College,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Midwest Technical Institute-Springfield,Springfield,62707,,PrivacySuppressed,PrivacySuppressed
Oklahoma Health Academy-Tulsa,Tulsa,74105,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Decatur,Decatur,30033,,PrivacySuppressed,PrivacySuppressed
Oklahoma Health Academy-Moore,Moore,73160,,PrivacySuppressed,PrivacySuppressed
Advanced Barber College and Hair Design,Weslaco,78596,,PrivacySuppressed,PrivacySuppressed
The College of Health Care Professions-Austin,Austin,78752-3630,,PrivacySuppressed,PrivacySuppressed
The English Center,Oakland,94621,,PrivacySuppressed,PrivacySuppressed
ICDC College,Huntington Park,90255,,0.704347826,0.678111588
Metropolitan Community College,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
Monteclaro Escuela de Hoteleria y Artes Culinarias,Rio Grande,00745-0000,,PrivacySuppressed,PrivacySuppressed
New Community Workforce Development Center,Newark,07103,,PrivacySuppressed,PrivacySuppressed
Dallas Nursing Institute,Dallas,75243,,PrivacySuppressed,PrivacySuppressed
Professional Golfers Career College,Temecula,92591,,PrivacySuppressed,PrivacySuppressed
Chester Career College,CHESTER,23836,,PrivacySuppressed,PrivacySuppressed
Milan Institute-San Antonio Ingram,San Antonio,78238,,PrivacySuppressed,PrivacySuppressed
Westwood College-Anaheim,Anaheim,92806,,0.419962335,0.469622332
Rudae's School of Beauty Culture-Ft Wayne,Fort Wayne,46825-5444,,PrivacySuppressed,PrivacySuppressed
Union College-Bennett Center,London,40741-2839,,0.293650794,0.197368421
InterCoast Colleges-Burbank,Burbank,91502,,0.607758621,0.488888889
Carrington College California-Antioch,Antioch,94509,,0.674382716,0.672028597
Carrington College-San Jose,San Jose,95138,,0.674382716,0.672028597
Newbridge College-Stanton,Stanton,90680,,0.761904762,0.680473373
Lincoln Technical Institute-Cromwell,Cromwell,06416,,0.521367521,0.475247525
WASHINGTON STATE UNIVERSITY-VANCOUVER,VANCOUVER,98686-960,,0.500499501,0.444720497
WASHINGTON STATE UNIVERSITY-SPOKANE,SPOKANE,99210-149,,0.500499501,0.444720497
WASHINGTON STATE UNIVERSITY-TRI CITIES,RICHLAND,99354-167,,0.500499501,0.444720497
Instituto Irma Valentin-Isabela,Isabela,00662-1286,,PrivacySuppressed,PrivacySuppressed
Stevens-Henager College,Murray,84123-5671,,0.504484305,0.426573427
Brookline College-Tucson,Tucson,85711,,0.466055046,0.415357766
National Institute of Technology,Houston,77027,,0.659774436,0.589928058
Everest Institute-Jonesboro,Jonesboro,30236-1214,,0.609322034,0.558139535
McCann School of Business & Technology,Pottsville,17901,,0.593959732,0.522727273
McCann School of Business & Technology,Lewisburg,17837,,0.593959732,0.522727273
Interface Computer School,Spokane,99218,,0.5875,0.61682243
Carrington College-Pleasant Hill,Pleasant Hill,94523,,0.544934641,0.513888889
Ridley-Lowell Business & Technical Institute-Poughkeepsie,Poughkeepsie,12601,,0.525,0.542372881
Vanguard Institute of Technology,Harlingen,78550,,PrivacySuppressed,PrivacySuppressed
Florida College of Natural Health-Maitland,Maitland,32751,,0.687411598,0.722488038
Florida College of Natural Health-Bradenton,Bradenton,34208,,0.687411598,0.722488038
Modern Hairstyling Institute-Carolina,Carolina,00985,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Southern Colorado Campus,Colorado Springs,80919-2221,,0.182605835,0.179785987
University of Phoenix-West Michigan Campus,Walker,49544-1683,,0.182605835,0.179785987
Trinity College,San Jose,95112-6204,,0.673652695,0.684563758
Stratford University,Fairfax,22030,,0.308641975,0.370192308
Universal Technical Institute of California Inc,Rancho Cucamonga,91730-0000,,0.635135135,0.74053383
American InterContinental University-Atlanta,Atlanta,30328,,0.44518028,0.547019868
American InterContinental University-South Florida,Weston,33326,,0.44518028,0.547019868
University of Phoenix-Philadelphia Campus,Wayne,19087-2121,,0.182605835,0.179785987
University of Phoenix-Pittsburgh Campus,Pittsburgh,15276-0119,,0.182605835,0.179785987
Everest Institute-Decatur,Decatur,30035,,0.556016598,0.530075188
Everest College-Chesapeake,Chesapeake,23320,,0.622249389,0.333333333
Everest Institute-Greenspoint,Houston,77060,,0.659774436,0.589928058
The Academy of Hair Design Six,Hattiesburg,39401-7569,,PrivacySuppressed,PrivacySuppressed
Eastern West Virginia Community and Technical College,Moorefield,26836-0000,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Indianapolis,Indianapolis,46241,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Springfield Campus,Springfield,01104,,0.544407895,0.496163683
Maric College-Pomona,Pomona,91768,,0.709476309,0.715904798
Remington College-Little Rock Campus,Little Rock,72204,,0.508951407,0.541455161
Newbridge College-San Diego East,El Cajon,920203057,,0.646706587,0.444444444
Everest University-Jacksonville,Jacksonville,32256-1240,,0.236943907,0.207964602
Harrison College-Fort Wayne,Fort Wayne,46825-4911,,0.382665577,0.318435754
Instituto de Educacion Vocacional,Corozal,00783,,PrivacySuppressed,PrivacySuppressed
IVAEM College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Hamden,Hamden,06514,,0.521367521,0.475247525
Argosy University-Seattle,Seattle,98121,,0.190769231,0.253012048
Carrington College-Spokane,Spokane,99206-4187,,0.711693548,0.632352941
Brightwood College-Friendswood,Friendswood,77546,,0.527955272,0.536873156
ITT Technical Institute-Wilmington,Wilmington,01887,,0.338235294,0.36969112
Pierce College-Puyallup,Puyallup,98374-2222,,PrivacySuppressed,PrivacySuppressed
DeVry University-Florida,Miramar,33027-4150,,0.172461274,0.175991224
Cascadia College,Bothell,98011-8205,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-St Louis Campus,Saint Louis,63043,,0.182605835,0.179785987
Johnson & Wales University-Denver,Denver,80220,,0.424196787,0.369258754
University of Phoenix-Ohio,Beachwood,44122-7343,,0.182605835,0.179785987
Du Bois Business College-Huntingdon,Huntingdon,16652,,0.516431925,0.416666667
Du Bois Business College-Oil City,Oil City,16301,,0.516431925,0.416666667
Ave Maria College,Ypsilanti,48197,,0.318965517,0.275590551
DeVry University-Maryland,Bethesda,20814-3304,,PrivacySuppressed,PrivacySuppressed
CBD College,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
East West College of Natural Medicine,Sarasota,34234-0000,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Fern Park,Fern Park,32730-2351,,PrivacySuppressed,PrivacySuppressed
Atlantic Institute of Oriental Medicine,Fort Lauderdale,33301-3510,,PrivacySuppressed,PrivacySuppressed
ATS Institute of Technology,Highland Heights,44143,,0.240506329,0.237288136
Bennett Career Institute,Washington,20017,,PrivacySuppressed,PrivacySuppressed
Blue Cliff College-Shreveport,Shreveport,71105,,PrivacySuppressed,PrivacySuppressed
Blue Cliff College-Lafayette,Lafayette,70508,,PrivacySuppressed,PrivacySuppressed
Quest College,San Antonio,78229,,PrivacySuppressed,PrivacySuppressed
Center for Employment Training-Cleveland,Cleveland,44108,,PrivacySuppressed,PrivacySuppressed
Central Florida Institute,Palm Harbor,34684-0000,,PrivacySuppressed,PrivacySuppressed
Politec Institute,Ponce,00731,,PrivacySuppressed,PrivacySuppressed
Chicago Urban League Computer Training Center,Chicago,60604-2198,,PrivacySuppressed,PrivacySuppressed
Columbia Green Beauty School,Catskill,12414,,PrivacySuppressed,PrivacySuppressed
Community Care College,Tulsa,74145,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Topeka,Topeka,66611,,0.571428571,0.533333333
Medacom College,Fremont,94538,,PrivacySuppressed,PrivacySuppressed
Coryell Cosmetology College,Gatesville,76528,,PrivacySuppressed,PrivacySuppressed
Crossroads Bible College,Indianapolis,46219-4912,,PrivacySuppressed,PrivacySuppressed
Erie 1 BOCES,West Seneca,14224,,PrivacySuppressed,PrivacySuppressed
Fayette Beauty Academy,Fayetteville,30214,,PrivacySuppressed,PrivacySuppressed
Harlem School of Technology Inc,New York,10027-4426,,PrivacySuppressed,PrivacySuppressed
HDS Truck Driving Institute,Tucson,85706,,PrivacySuppressed,PrivacySuppressed
International Training Careers,Miami,33155,,0.666666667,0.5625
James Albert School of Cosmetology-Costa Mesa,Costa Mesa,92627-3831,,PrivacySuppressed,PrivacySuppressed
The King's University,Southlake,76092,,PrivacySuppressed,PrivacySuppressed
Lacy Cosmetology School-Aiken,Aiken,29803,,PrivacySuppressed,PrivacySuppressed
Fortis College-Baton Rouge,Baton Rouge,70809-1908,,PrivacySuppressed,PrivacySuppressed
My Le's Beauty College,Sacramento,95823-2513,,PrivacySuppressed,PrivacySuppressed
NAWCC School of Horology,Columbia,17512-2122,,,
New Concept Massage and Beauty School,Miami,33135,,PrivacySuppressed,PrivacySuppressed
New York College of Traditional Chinese Medicine,Mineola,11501,,PrivacySuppressed,PrivacySuppressed
Fortis College-Orange Park,Orange Park,32065,,PrivacySuppressed,PrivacySuppressed
Northeastern Seminary,Rochester,14624,,PrivacySuppressed,PrivacySuppressed
Bryan College-Gold River,Gold River,95670-4443,,0.604166667,0.685279188
Omega Institute of Cosmetology,Houma,70360-2716,,PrivacySuppressed,PrivacySuppressed
Pacific Islands University,Mangilao,96913,,PrivacySuppressed,PrivacySuppressed
PCI College,Cerritos,90703,,PrivacySuppressed,PrivacySuppressed
Rosedale Bible College,Irwin,43029,,,
American Career College-Lynwood,Lynwood,90262,,PrivacySuppressed,PrivacySuppressed
Seattle Institute of Oriental Medicine,Seattle,98115-6467,,,
Shawnee Beauty College,Shawnee,74801,,PrivacySuppressed,PrivacySuppressed
Acupuncture and Massage College,Miami,33176,,PrivacySuppressed,PrivacySuppressed
