INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Life Chiropractic College West,Hayward,94545-2800,,,
Lincoln University,Oakland,94612-2801,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.278195489,0.265625
Loma Linda University,Loma Linda,92350,,0.813620072,0.770833333
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,0.288135593,0.5
Los Angeles Harbor College,Wilmington,90744-2397,,0.108445298,0.087643678
Los Angeles Pierce College,Woodland Hills,91371-0002,,0.123888889,0.081329562
Los Angeles Southwest College,Los Angeles,90047-4899,,0.046590142,0.041958042
Los Angeles Trade Technical College,Los Angeles,90015-4181,,0.098116948,0.107017544
Los Angeles Valley College,Valley Glen,91401-4096,,0.11504939,0.070588235
The Master's University and Seminary,Santa Clarita,91321-1200,,0.495652174,0.440789474
Los Angeles City College,Los Angeles,90029,,0.06443299,0.033749083
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,0.089192025,0.058712121
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.1247785,0.09384043
Loyola Marymount University,Los Angeles,90045-2659,,0.739520958,0.719665272
Lu Ross Academy,Ventura,93001-2729,,PrivacySuppressed,PrivacySuppressed
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,PrivacySuppressed,PrivacySuppressed
MTI College,Sacramento,95841-9817,,0.665441177,0.574585635
Brightwood College-Sacramento,Sacramento,95821,,0.745908028,0.591304348
Brightwood College-San Diego,San Diego,92123,,0.832236842,0.723021583
Brightwood College-Vista,Vista,92083-7736,,0.815351195,0.737078652
College of Marin,Kentfield,94904-2590,,0.119842829,0.062937063
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,0.56744868,0.536764706
Marymount California University,Rancho Palos Verdes,90275-6299,,0.339130435,0.2
Mendocino College,Ukiah,95482,,0.120967742,0.107526882
Menlo College,Atherton,94027-4301,,0.52173913,0.401960784
Merced College,Merced,95348-2898,,0.081212121,0.045078888
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,0.154657294,0.081395349
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,0.608142494,0.52631579
Mission College,Santa Clara,95054-1897,,0.048959608,0.04159132
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.790265487,0.708898944
Modesto Junior College,Modesto,95350-5800,,0.094781683,0.057882711
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,0.791139241,0.816326531
Monterey Peninsula College,Monterey,93940-4799,,0.124777184,0.081018519
Moorpark College,Moorpark,93021-1695,,0.18429003,0.128421053
Mt San Antonio College,Walnut,91789-1399,,0.128878282,0.096330275
Mount Saint Mary's University,Los Angeles,90049-1599,,0.601809955,0.641791045
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Mueller College,San Diego,92108-3002,,0.672268908,0.684210526
Musicians Institute,Hollywood,90028,,0.355263158,0.28907563
Napa Valley College,Napa,94558-6236,,0.086956522,0.068965517
Everest College-San Francisco,San Francisco,94103-9946,,0.56826742,0.514880952
Everest College-Reseda,Reseda,91335-4631,,0.699121523,0.643712575
Everest College-LA Wilshire,Los Angeles,90010,,0.693236715,0.628378378
Everest College-San Jose,San Jose,95128,,0.730844794,0.644736842
Everest College-Gardena,Gardena,90247,,0.655274013,0.612318841
Everest College-Alhambra,Alhambra,91803,,0.659201558,0.6812749
Everest College-San Bernardino,San Bernardino,92408,,0.625748503,0.551111111
The National Hispanic University,San Jose,95127-3823,,0.155737705,0.144736842
National Holistic Institute,Emeryville,94608-2008,,0.804651163,0.756756757
National University,La Jolla,92037-1011,,0.36377551,0.322687225
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.750670241,0.604651163
North-West College-West Covina,West Covina,91790,,0.762195122,0.732142857
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.371747212,0.365217391
Occidental College,Los Angeles,90041-3392,,0.890476191,0.81884058
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,0.108235294,0.0765625
Otis College of Art and Design,Los Angeles,90045-3505,,0.701863354,0.666666667
Oxnard College,Oxnard,93033-6699,,0.144475921,0.109347443
Hope International University,Fullerton,92831-3199,,0.341880342,0.170940171
Concorde Career College-San Diego,San Diego,92113-1964,,0.695507488,0.710059172
Palo Alto University,Palo Alto,94304-1337,,PrivacySuppressed,PrivacySuppressed
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.328671329,0.344086022
University of the Pacific,Stockton,95211-0197,,0.585798817,0.531615925
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,0.137353434,0.106589147
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.083932854,0.082516761
Pepperdine University,Malibu,90263,,0.754385965,0.706451613
Pitzer College,Claremont,91711-6101,,PrivacySuppressed,PrivacySuppressed
Platt College-San Diego,San Diego,92115-3919,,0.739130435,0.684684685
Point Loma Nazarene University,San Diego,92106-2899,,0.714285714,0.665116279
Pomona College,Claremont,91711-6319,,PrivacySuppressed,PrivacySuppressed
Porterville College,Porterville,93257,,0.072674419,0.03950104
Westwood College-South Bay,Torrance,90502,,0.257142857,0.255878285
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,0.182868142,0.131403118
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
Shasta School of Cosmetology,Redding,96003,,PrivacySuppressed,PrivacySuppressed
University of Redlands,Redlands,92373-0999,,0.568,0.479274611
College of the Redwoods,Eureka,95501-9300,,0.115212528,0.110834371
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,0.054811982,0.037545126
Riverside City College,Riverside,92506,,0.094465649,0.07125728
Argosy University-San Francisco Bay Area,Alameda,94501,,0.1247785,0.09384043
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,0.051092819,0.037495014
Saddleback College,Mission Viejo,92692-3635,,0.172670808,0.124401914
Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
San Diego City College,San Diego,92101-4787,,0.037351443,0.027631579
Golf Academy of America-San Diego,Carlsbad,92008,,0.309491372,0.376109215
San Diego Mesa College,San Diego,92111-4998,,0.065471551,0.052936311
San Diego Miramar College,San Diego,92126-2999,,0.058637084,0.045454546
San Diego State University,San Diego,92182,,0.546032809,0.513679245
University of San Diego,San Diego,92110-2492,,0.805369128,0.698337292
San Francisco Art Institute,San Francisco,94133-2299,,0.464285714,0.390243902
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.461680517,0.432471264
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.296019901,0.299741602
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.110185185,0.088311688
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.636892713,0.637769188
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.636892713,0.637769188
William Jessup University,Rocklin,95765-3707,,0.441860465,0.413043478
San Jose City College,San Jose,95128-2798,,0.068206821,0.042459737
San Jose State University,San Jose,95192-0001,,0.437835202,0.379708384
College of San Mateo,San Mateo,94402-3784,,0.1328125,0.06223176
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.529307282,0.4375
Westwood College-Los Angeles,Los Angeles,90010,,0.162463499,0.127836611
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.622119816,0.348837209
Santa Barbara City College,Santa Barbara,93109-2394,,0.104211278,0.076422764
Santa Clara University,Santa Clara,95053,,0.763092269,0.623824451
Santa Monica College,Santa Monica,90405-1628,,0.117517606,0.091922006
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.161115414,0.134980989
Saybrook University,Oakland,94612-1943,,PrivacySuppressed,PrivacySuppressed
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.589041096,0.626053143
College of the Sequoias,Visalia,93277-2214,,0.129216695,0.08013245
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Trinity Law School,Santa Ana,92705,,0.252136752,0.117370892
Simpson University,Redding,96003-8606,,0.547794118,0.496183206
College of the Siskiyous,Weed,96094-2899,,0.136,0.053824363
Charles A Jones Career and Education Center,Sacramento,95824-1529,,0.288888889,0.187845304
Skyline College,San Bruno,94066-1698,,0.118729097,0.106
San Bernardino Valley College,San Bernardino,92410-2798,,0.059014267,0.050092764
Saint Mary's College of California,Moraga,94575,,0.554298643,0.516806723
Solano Community College,Fairfield,94534-3197,,0.056232427,0.035413154
Sonoma State University,Rohnert Park,94928-3609,,0.508350731,0.487804878
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,PrivacySuppressed,PrivacySuppressed
South Coast College,Orange,92868-2609,,0.379746835,0.407407407
Vanguard University of Southern California,Costa Mesa,92626,,0.534161491,0.379464286
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.807272727,0.764102564
Southwestern College,Chula Vista,91910-7299,,0.063583815,0.051282051
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,,
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.83281493,0.785467128
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
Taft College,Taft,93268,,PrivacySuppressed,PrivacySuppressed
Claremont School of Theology,Claremont,91711-3199,,PrivacySuppressed,PrivacySuppressed
Thomas Aquinas College,Santa Paula,93060,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,PrivacySuppressed,PrivacySuppressed
Epic Bible College,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
United Education Institute-Huntington Park Campus,Huntington Park,90255,,0.758928571,0.72287472
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,0.801144492,0.724489796
Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-North Hollywood,North Hollywood,91606-3134,,0.833667335,0.747826087
Ventura College,Ventura,93003-3872,,0.162770563,0.11738149
Victor Valley Beauty College Inc,Victorville,92395,,PrivacySuppressed,PrivacySuppressed
Victor Valley College,Victorville,92395-5850,,0.077145612,0.047806156
Berkeley City College,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
Walden University,Minneapolis,55401,,0.192530457,0.16038961
Waynes College of Beauty,Salinas,93906-2830,,,
West Hills College-Coalinga,Coalinga,93210,,0.147590361,0.116719243
West Los Angeles College,Culver City,90230-3519,,0.050804403,0.066753927
West Valley College,Saratoga,95070-5698,,0.090121317,0.071283096
Carrington College-Sacramento,Sacramento,95826,,0.664581536,0.578831312
Westminster Theological Seminary in California,Escondido,92027,,,
Westmont College,Santa Barbara,93108-1089,,0.562091503,0.628571429
Whittier College,Whittier,90601,,0.68877551,0.586592179
Woodbury University,Burbank,91510-7846,,0.352601156,0.298611111
The Wright Institute,Berkeley,94704-1796,,,
Western State College of Law at Argosy University,Fullerton,92831-3014,,0.1247785,0.09384043
Thomas Jefferson School of Law,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,90046,,PrivacySuppressed,PrivacySuppressed
Yuba College,Marysville,95901,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy-Grand Junction,Grand Junction,81501,,PrivacySuppressed,PrivacySuppressed
Adams State University,Alamosa,81101,,0.073724008,0.035294118
Aims Community College,Greeley,80634,,0.239001189,0.241017964
Arapahoe Community College,Littleton,80160-9002,,0.172530447,0.146341463
Bel-Rea Institute of Animal Technology,Denver,80247,,0.599489796,0.539473684
Everest College-Colorado Springs,Colorado Springs,80916,,0.537759336,0.376237624
University of Colorado Denver/Anschutz Medical Campus,Denver,80217-3364,,0.462403373,0.418560606
University of Colorado Colorado Springs,Colorado Springs,80918,,0.447035957,0.393377483
Redstone College,Broomfield,80021-3465,,0.615384615,0.619450317
University of Colorado Boulder,Boulder,80309-0017,,0.57913486,0.533975659
Colorado Christian University,Lakewood,80226,,0.269230769,0.209737828
Colorado College,Colorado Springs,80903,,0.814516129,0.741573034
Concorde Career College-Aurora,Aurora,80010-4314,,0.726821192,0.637037037
The Art Institute of Colorado,Denver,80203-2983,,0.307829182,0.244080146
Colorado Mountain College,Glenwood Springs,81601-0233,,0.313333333,0.235849057
Colorado Northwestern Community College,Rangely,81648-3598,,0.32300885,0.149606299
Colorado School of Mines,Golden,80401,,0.662650602,0.65631068
Colorado School of Trades,Lakewood,80215-2996,,PrivacySuppressed,PrivacySuppressed
Colorado State University-Fort Collins,Fort Collins,80523-0100,,0.578853047,0.536885246
Colorado Technical University-Colorado Springs,Colorado Springs,80907-3812,,0.281715868,0.206323687
Empire Beauty School-Lakewood,Lakewood,80226,,0.472406181,0.558823529
Community College of Aurora,Aurora,80011-9036,,0.13655761,0.161187699
CollegeAmerica-Denver,Denver,80222,,0.359894921,0.215827338
