INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Inter American University of Puerto Rico-Ponce,Mercedita,00715-1602,,0.200520382,0.112093124
Inter American University of Puerto Rico-Fajardo,Fajardo,00738-7003,,0.200520382,0.112093124
Inter American University of Puerto Rico-Guayama,Guayama,00785,,0.200520382,0.112093124
Inter American University of Puerto Rico-Bayamon,Bayamon,00957-6257,,0.200520382,0.112093124
Inter American University of Puerto Rico-School of Law,San Juan,00936-8351,,0.200520382,0.112093124
International Technical College,San Juan,00918-3325,,PrivacySuppressed,PrivacySuppressed
Liceo de Arte y Tecnologia,San Juan,00917,,0.2125,0.222405272
MBTI Business Training Institute,Santurce,00907-3917,,PrivacySuppressed,PrivacySuppressed
Modern Hairstyling Institute-Bayamon,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Modern Hairstyling Institute-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
National University College-Bayamon,Bayamon,00960,,PrivacySuppressed,PrivacySuppressed
National University College-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
Ponce Paramedical College Inc,Ponce,00716-2901,,0.481608212,0.449652778
Ponce Health Sciences University,Ponce,00732,,,
University of Puerto Rico-Aguadilla,Ramey,00604-6150,,,
University of Puerto Rico-Arecibo,Arecibo,00614-4010,,,
University of Puerto Rico-Bayamon,Bayamon,00959,,,
University of Puerto Rico-Carolina,Carolina,00984-4800,,,
University of Puerto Rico-Cayey,Cayey,00737-2230,,,
University of Puerto Rico-Humacao,Humacao,00792,,,
University of Puerto Rico-Utuado,Utuado,00641,,,
University of Puerto Rico-Mayaguez,Mayaguez,00681,,,
University of Puerto Rico-Medical Sciences,San Juan,00936-5067,,,
University of Puerto Rico-Ponce,Ponce,00716-9996,,,
University of Puerto Rico-Rio Piedras,San Juan,00931-0000,,,
Universidad del Este,Carolina,00985-0985,,0.089270386,0.064467766
Ryder Memorial School for Practical Nursing,Humacao,00791,,PrivacySuppressed,PrivacySuppressed
Universidad del Sagrado Corazon,Santurce,00907,,0.189701897,0.14987715
Seminario Evangelico de Puerto Rico,San Juan,00925,,,
Universidad Central Del Caribe,Bayamon,00960-6032,,PrivacySuppressed,PrivacySuppressed
Universidad Politecnica de Puerto Rico,Hato Rey,00919,,0.140065147,0.086560365
Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,00680-1713,,0.185816876,0.103235747
Universidad del Turabo,Gurabo,00778-3030,,0.091599643,0.072129256
College of Micronesia-FSM,Pohnpei,96941,,PrivacySuppressed,PrivacySuppressed
Palau Community College,Koror,96940,,PrivacySuppressed,PrivacySuppressed
University of the Virgin Islands,Charlotte Amalie,00802-9990,,0.142857143,0.138297872
Stanford University,Stanford,94305,,0.78177458,0.769892473
Purdue University-Main Campus,West Lafayette,47907-2040,,0.568003914,0.527111767
Blue Hills Regional Technical School,Canton,02021,,PrivacySuppressed,PrivacySuppressed
Parker University,Dallas,75229-5668,,PrivacySuppressed,PrivacySuppressed
EDP University of Puerto Rico Inc-San Juan,San Juan,00919-2303,,0.109589041,0.061403509
ICPR Junior College-General Institutional,Hato Rey,00919-0304,,0.024263432,0.038626609
ITT Technical Institute-Sylmar,Sylmar,91342-3664,,0.234789392,0.354140658
ITT Technical Institute-Westminster,Westminster,80031,,0.234789392,0.354140658
Widener University-Delaware Law School,Wilmington,19803,,0.557553957,0.476635514
City College-Fort Lauderdale,Fort Lauderdale,33309,,0.427055703,0.338164251
Meridian College,Sarasota,34240,,PrivacySuppressed,PrivacySuppressed
Georgia State University-Perimeter College,Atlanta,30303-3083,,0.084038884,0.066571224
Georgia Piedmont Technical College,Clarkston,30021-2397,,PrivacySuppressed,PrivacySuppressed
The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,Coeur D'Alene,83815,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Chicago,Chicago,60602,,0.707423581,0.697368421
ETI School of Skilled Trades,Willowbrook,60527,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Florence,Florence,41042,,0.344145971,0.199233717
Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,42701,,PrivacySuppressed,PrivacySuppressed
Traxlers School of Hair,Jackson,39212,,PrivacySuppressed,PrivacySuppressed
Jones Hair Design College,Carthage,39050-4423,,PrivacySuppressed,PrivacySuppressed
Vatterott College-Berkeley,Berkeley,63134,,0.508661417,0.528998243
Metro Business College-Rolla,Rolla,65401,,0.625,0.477272727
Metro Business College-Jefferson City,Jefferson City,65109,,0.625,0.477272727
Warren County Community College,Washington,07882-4343,,PrivacySuppressed,PrivacySuppressed
St. John's College,Santa Fe,87505-4599,,0.347826087,0.484375
Yeshiva and Kollel Harbotzas Torah,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
Bais Medrash Elyon,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
Antioch University-Los Angeles,Culver City,90230-7615,,0.509259259,0.494252874
Antioch University-Santa Barbara,Santa Barbara,93101,,0.509259259,0.494252874
Antioch University-New England,Keene,03431,,0.509259259,0.494252874
Antioch University-Seattle,Seattle,98121-1814,,0.509259259,0.494252874
Antioch University-Midwest,Yellow Springs,45387,,0.509259259,0.494252874
Mid-America Christian University,Oklahoma City,73170-9797,,0.28,0.242236025
Platt College-Tulsa,Tulsa,74145,,0.622241087,0.557077626
Ponca City Beauty College,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
Francis Tuttle Technology Center,Oklahoma City,73142-2789,,0.505952381,0.367924528
Career Point College,Tulsa,74146,,0.515076923,0.376404494
Central Technology Center,Drumright,74030,,PrivacySuppressed,PrivacySuppressed
Carrington College-Portland,Portland,97232-1309,,0.718309859,0.668831169
Career Technology Center of Lackawanna County,Scranton,18508,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Nashville,Nashville,37217-5318,,0.63986014,0.484848485
Brightwood College-El Paso,El Paso,79907,,0.595787362,0.524050633
Houston Graduate School of Theology,Houston,77035-3602,,PrivacySuppressed,PrivacySuppressed
Palo Alto College,San Antonio,78224-2499,,PrivacySuppressed,PrivacySuppressed
Sebring Career Schools-Huntsville,Huntsville,77340,,PrivacySuppressed,PrivacySuppressed
University of Cosmetology Arts & Sciences-San Antonio Perrin,San Antonio,78217,,PrivacySuppressed,PrivacySuppressed
Central Texas Beauty College-Round Rock,Round Rock,78664-4604,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Manitowoc,Manitowoc,54220-5040,,PrivacySuppressed,PrivacySuppressed
Unification Theological Seminary,Barrytown,12507,,,
Athens Technical College,Athens,30601,,0.039334342,0.061320755
Maricopa Skill Center,Phoenix,85034-4101,,0.054216868,0.039119804
Carrington College-San Leandro,San Leandro,94578-1977,,0.674837108,0.602294455
Headmasters School of Hair Design,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
Nicholas Jay Salon & Spa Academy,Nampa,83686-5104,,PrivacySuppressed,PrivacySuppressed
Beckfield College-Florence,Florence,41042,,0.467391304,0.265625
Dorsey Business Schools-Wayne,Wayne,48184,,0.556367432,0.488888889
Ecumenical Theological Seminary,Detroit,48201-3035,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Saginaw,Saginaw,48603,,0.724743778,0.642857143
Sussex County Community College,Newton,07860,,0.119453925,0.111650485
Landmark College,Putney,05346,,PrivacySuppressed,PrivacySuppressed
National American University-Independence,Independence,64057-1791,,0.139885595,0.149671053
Yeshiva Gedolah of Greater Detroit,Oak Park,48237,,PrivacySuppressed,PrivacySuppressed
Austin Graduate School of Theology,Austin,78752,,PrivacySuppressed,PrivacySuppressed
Collin County Community College District,McKinney,75069,,0.031774051,0.026627219
Ingalls Memorial Hospital Dietetic Internship,Harvey,60426-3558,,,
Owensboro Community and Technical College,Owensboro,42303,,0.159498208,0.120996441
Heads West Kentucky Beauty College,Henderson,42420,,PrivacySuppressed,PrivacySuppressed
Jenny Lea Academy of Cosmetology,Whitesburg,41858,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Hurstborne,Louisville,40291,,PrivacySuppressed,PrivacySuppressed
Southeast School of Cosmetology,Manchester,40962-8700,,PrivacySuppressed,PrivacySuppressed
Cloyd's Beauty School 3 Inc,Monroe,71201,,PrivacySuppressed,PrivacySuppressed
Moore Norman Technology Center,Norman,73069-8399,,PrivacySuppressed,PrivacySuppressed
Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,15401,,PrivacySuppressed,PrivacySuppressed
Franklin County Career and Technology Center,Chambersburg,17202,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Knoxville,Knoxville,37919,,PrivacySuppressed,PrivacySuppressed
Ogle School Hair Skin Nails-Hurst,Hurst,76053-4650,,PrivacySuppressed,PrivacySuppressed
Coastal Pines Technical College,Waycross,31503,,PrivacySuppressed,PrivacySuppressed
FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,92101-4903,,0.603189947,0.52
National American University-Albuquerque,Albuquerque,87110-3976,,0.139885595,0.149671053
Tennessee College of Applied Technology Nashville,Nashville,37209-4515,,0.358381503,0.255319149
ECPI University,Virginia Beach,23462,,0.508265705,0.419988446
Skyline College-Richmond,Richmond,23236,,0.405228758,0.479245283
Ms Robert's Academy of Beauty Culture-Villa Park,Villa Park,60181,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Jersey City,Jersey City,07306,,0.725888325,0.679304897
Paul Mitchell the School-Houston,Houston,77043,,PrivacySuppressed,PrivacySuppressed
ATI Career Training Center-Dallas,Dallas,75220-4316,,0.434666667,0.372093023
TDDS Technical Institute,Lake Milton,44429,,0.545454546,0.593220339
Fortis Institute-Forty Fort,Forty Fort,18704-2936,,0.616600791,0.540983607
Laurel Business Institute,Uniontown,15401,,0.59375,0.604166667
Antonelli Medical and Professional Institute,Pottstown,19464,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Trevose,Trevose,19053,,0.646798652,0.557798165
Fortis Institute-Mulberry,Mulberry,33860,,PrivacySuppressed,PrivacySuppressed
Carrington College-Phoenix East,Phoenix,85021,,0.711914423,0.630136986
Dorsey Business Schools-Roseville,Roseville,48066,,0.556367432,0.488888889
The Salon Professional Academy-Williston,Williston,05495,,PrivacySuppressed,PrivacySuppressed
Moler-Pickens Beauty Academy,Fairfield,45014,,PrivacySuppressed,PrivacySuppressed
ATI Career Training Center-North Richland Hills,North Richland Hills,76180-1529,,0.501466276,0.325490196
Red River Technology Center,Duncan,73533,,PrivacySuppressed,PrivacySuppressed
Brightwood Career Institute-Harrisburg,Harrisburg,17111,,0.579723502,0.539735099
ITT Technical Institute-Newburgh,Newburgh,47630,,0.234789392,0.354140658
Southern Union State Community College,Wadley,36276,,0.131761442,0.066666667
South University-Columbia,Columbia,29203,,0.202235508,0.184553661
Everest University-Brandon,Tampa,33619-1354,,0.19482976,0.148553558
Clinton Technical School,Clinton,64735,,,
Consolidated School of Business-Lancaster,Lancaster,17603,,PrivacySuppressed,PrivacySuppressed
Greene County Career and Technology Center,Waynesburg,15370-8281,,PrivacySuppressed,PrivacySuppressed
Lac Courte Oreilles Ojibwa Community College,Hayward,54843,,PrivacySuppressed,PrivacySuppressed
Diesel Driving Academy-Shreveport,Shreveport,71109,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Mesa,Mesa,85202,,0.719302678,0.675250358
Platt College-Los Angeles,Alhambra,91803,,0.573426573,0.653846154
Platt College-Aurora,Aurora,80014-3141,,PrivacySuppressed,PrivacySuppressed
Kaplan University-Davenport Campus,Davenport,52807-2095,,0.199912511,0.188278008
Kaplan University-Cedar Falls Campus,Cedar Falls,50613,,0.199912511,0.188278008
Paul Mitchell the School-Boise,Boise,83709,,PrivacySuppressed,PrivacySuppressed
Christian Life College,Mount Prospect,60056-2522,,PrivacySuppressed,PrivacySuppressed
Knowledge Systems Institute,Skokie,60076,,,
Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Arlington Heights,Arlington Heights,60004,,0.234789392,0.354140658
Northwestern College-Southwestern Campus,Bridgeview,60455,,0.194856578,0.136363636
Tulsa Technology Center-Lemley Campus,Tulsa,74145-1390,,PrivacySuppressed,PrivacySuppressed
Tulsa Technology Center-Riverside Campus,Tulsa,74132-4008,,PrivacySuppressed,PrivacySuppressed
Tulsa Technology Center-Broken Arrow Campus,Broken Arrow,74012,,PrivacySuppressed,PrivacySuppressed
Douglas J Aveda Institute,East Lansing,48823,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Troy,Troy,48083-1905,,0.234789392,0.354140658
Ross Medical Education Center-Brighton,Brighton,48116,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,,PrivacySuppressed,PrivacySuppressed
Taylortown School of Beauty Inc,Taylor,48180-1866,,PrivacySuppressed,PrivacySuppressed
Pike-Lincoln Technical Center,Eolia,63344-0038,,PrivacySuppressed,PrivacySuppressed
Pennsylvania Institute of Health and Technology,Mount Braddock,15465,,0.481283423,0.326530612
Skyline College-Roanoke,Roanoke,24012,,0.65,0.528571429
Bethel Seminary-San Diego,San Diego,92115,,0.226765799,0.215384615
St Charles Community College,Cottleville,63376-0975,,0.157467533,0.078498294
Brandman University,Irvine,92618,,0.501973684,0.483240224
New College of Florida,Sarasota,34243-2109,,0.517241379,0.5
Arizona Academy of Beauty-North,Tucson,85705,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Prescott,Prescott,86303,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu College of Culinary Arts-Scottsdale,Scottsdale,85251-2729,,0.6688,0.63655914
Conservatory of Recording Arts and Sciences,Tempe,85282-1707,,PrivacySuppressed,PrivacySuppressed
Adrian's College of Beauty Turlock,Turlock,95380,,PrivacySuppressed,PrivacySuppressed
California Career School,Anaheim,92805,,PrivacySuppressed,PrivacySuppressed
San Joaquin Valley College-Fresno,Fresno,93710-3616,,0.598110777,0.571713147
Heritage College-Denver,Denver,80212,,0.610763454,0.564220184
Empire Beauty School-Highland,Louisville,40204,,PrivacySuppressed,PrivacySuppressed
Sunstate Academy,Fort Myers,33907,,PrivacySuppressed,PrivacySuppressed
Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Port Huron,Port Huron,48060,,0.724743778,0.642857143
Capri Institute of Hair Design-Clifton,Clifton,07011,,PrivacySuppressed,PrivacySuppressed
Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
Metro Technology Centers,Oklahoma City,73111-5240,,0.511764706,0.597122302
Heald College-Roseville,Roseville,95678,,0.227272727,0.296875
Daymar College-Bowling Green,Bowling Green,42101,,0.427840328,0.33492823
Academy of Court Reporting-Clawson,Clawson,48017-1052,,0.161290323,0.203045685
Everest College-Everett,Everett,98208,,0.636363636,0.4609375
Luna Community College,Las Vegas,87701,,PrivacySuppressed,PrivacySuppressed
Grabber School of Hair Design,St. Louis,63126,,PrivacySuppressed,PrivacySuppressed
Yeshivah Gedolah Rabbinical College,Miami Beach,33139,,PrivacySuppressed,PrivacySuppressed
University of the District of Columbia-David A Clarke School of Law,Washington,20008,,0.097682119,0.134796238
Caribbean University-Ponce,Ponce,00716-7733,,0.127610209,0.048695652
Caribbean University-Vega Baja,Vega Baja,00964,,0.127610209,0.048695652
University of Advancing Technology,Tempe,85283,,0.388888889,0.288888889
Paradise Valley Community College,Phoenix,85032,,PrivacySuppressed,PrivacySuppressed
Chandler-Gilbert Community College,Chandler,85225-2499,,0.019756839,0.025943396
HSHS St. John's Hospital School of Clinical Laboratory Science,Springfield,62769,,PrivacySuppressed,PrivacySuppressed
Madison Media Institute,Madison,53718,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Landover,Landover,20785,,0.646798652,0.557798165
Sanford-Brown Institute-White Plains,White Plains,10604-2910,,0.611898017,0.580645161
Sanford-Brown Institute-Garden City,Garden City,11530,,0.614190687,0.704761905
Great Plains Technology Center,Lawton,73505-8399,,PrivacySuppressed,PrivacySuppressed
Montebello Beauty College,Montebello,90640,,PrivacySuppressed,PrivacySuppressed
Roane-Jackson Technical Center,Leroy,25252-9700,,PrivacySuppressed,PrivacySuppressed
Total Cosmetology Training Center,Spokane,99217,,PrivacySuppressed,PrivacySuppressed
Iverson Business School,Arlington,76010,,0.28531856,0.26
Lawrence County Career and Technical Center-Practical Nursing Program,New Castle,16101-5099,,PrivacySuppressed,PrivacySuppressed
Pioneer Technology Center,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
Portage Lakes Career Center,Uniontown,44685,,PrivacySuppressed,PrivacySuppressed
Eastern College of Health Vocations-New Orleans,New Orleans,70123,,PrivacySuppressed,PrivacySuppressed
Bell Mar Beauty College,Cicero,60804,,PrivacySuppressed,PrivacySuppressed
Cannella School of Hair Design-Chicago,Chicago,60639-4828,,PrivacySuppressed,PrivacySuppressed
Florida Career College-Clearwater,Clearwater,33759,,0.595238095,0.409356725
Caddo Kiowa Technology Center,Fort Cobb,73038-0190,,PrivacySuppressed,PrivacySuppressed
Brightwood College-San Antonio-San Pedro,San Antonio,78216-1899,,0.677712032,0.608318891
Center for Instruction Technology & Innovation (CiTi),Mexico,13114,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu College of Culinary Arts-Austin,Austin,78758,,0.73088685,0.653669725
The Art Institute of New York City,New York,10018,,0.43768997,0.386554622
Paris II Educational Center,Gladstone,64118,,PrivacySuppressed,PrivacySuppressed
International School of Skin Nailcare & Massage Therapy,Atlanta,30342,,PrivacySuppressed,PrivacySuppressed
America's Career Institute,Berwyn,60402,,PrivacySuppressed,PrivacySuppressed
Palomar Institute of Cosmetology,San Marcos,92078,,PrivacySuppressed,PrivacySuppressed
Southern Oklahoma Technology Center,Ardmore,73401,,PrivacySuppressed,PrivacySuppressed
Vista College,El Paso,79925-2021,,0.775147929,0.560344828
Autry Technology Center,Enid,73703-2506,,PrivacySuppressed,PrivacySuppressed
Greene County Vocational School District,Xenia,45385-9545,,0.568181818,0.568181818
Canadian Valley Technology Center,El Reno,73036-9117,,PrivacySuppressed,PrivacySuppressed
Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,18705-0699,,PrivacySuppressed,PrivacySuppressed
Mayo Clinic Graduate School of Biomedical Sciences,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
American Beauty Institute,McAlester,74501,,PrivacySuppressed,PrivacySuppressed
Meridian Technology Center,Stillwater,74074-1899,,PrivacySuppressed,PrivacySuppressed
Waynesville Career Center,Waynesville,65583,,PrivacySuppressed,PrivacySuppressed
Connecticut Institute of Hair Design,Wolcott,06716,,PrivacySuppressed,PrivacySuppressed
Capitol School of Hairstyling and Esthetics,Omaha,68137-2325,,PrivacySuppressed,PrivacySuppressed
Morris County Vocational School District,Denville,07834,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Roosevelt Park,Roosevelt Park,49441,,0.724743778,0.642857143
Ross Medical Education Center-Kentwood,Kentwood,49508,,PrivacySuppressed,PrivacySuppressed
South Florida Bible College and Theological Seminary,Deerfield Beach,33441,,PrivacySuppressed,PrivacySuppressed
Cloyd's Barber School 2 Inc,Monroe,71202,,PrivacySuppressed,PrivacySuppressed
Universal Technical Institute of Illinois Inc,Lisle,60532-0000,,0.610655738,0.690277314
Pennsylvania College of Technology,Williamsport,17701-5799,,0.34625,0.395099541
Commonwealth Institute of Funeral Service,Houston,77090-5918,,0.318181818,0.413793103
Delta College of Arts & Technology,Baton Rouge,70806-1529,,PrivacySuppressed,PrivacySuppressed
InterCoast Colleges-Anaheim,Anaheim,92805,,0.636521739,0.588744589
Stone Child College,Box Elder,59521-9796,,PrivacySuppressed,PrivacySuppressed
New York Academy of Art,New York,10013-2911,,PrivacySuppressed,PrivacySuppressed
Suffolk County Community College,Selden,11784-2899,,0.09653092,0.073371284
Las Positas College,Livermore,94551-7650,,PrivacySuppressed,PrivacySuppressed
Blades School of Hair Design,California,20619,,PrivacySuppressed,PrivacySuppressed
Altamaha Technical College,Jesup,31545,,PrivacySuppressed,PrivacySuppressed
Ogeechee Technical College,Statesboro,30458,,PrivacySuppressed,PrivacySuppressed
Remington College-Mobile Campus,Mobile,36609,,0.564050633,0.379716981
Everest College-Aurora,Aurora,80012-5692,,0.413345691,0.297935103
Southern Technical College,Fort Myers,33907-1108,,0.357575758,0.335877863
Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,52402,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Norwood,Norwood,02062-3932,,0.234789392,0.354140658
Southwest Acupuncture College-Santa Fe,Santa Fe,87505,,PrivacySuppressed,PrivacySuppressed
Northwest Technology Center-Alva,Alva,73717,,PrivacySuppressed,PrivacySuppressed
Mercer County Career Center,Mercer,16137,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Knoxville,Knoxville,37923,,0.234789392,0.354140658
ITT Technical Institute-Austin,Austin,78723,,0.234789392,0.354140658
ITT Technical Institute-Houston North,Houston,77090,,0.234789392,0.354140658
California State University-San Marcos,San Marcos,92096-0001,,0.198943662,0.202922078
Argosy University-Hawaii,Honolulu,96813,,0.232348112,0.225806452
Baptist Theological Seminary at Richmond,Henrico,23228,,,
Brightwood College-Modesto,Salida,95368,,0.747723133,0.677777778
Kaplan University-Des Moines Campus,Urbandale,50323,,0.199912511,0.188278008
Hairmasters Institute of Cosmetology,Bloomington,61701,,PrivacySuppressed,PrivacySuppressed
Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,,PrivacySuppressed,PrivacySuppressed
Pinnacle Career Institute-Lawrence,Lawrence,66046-2703,,0.722689076,0.578947368
Interactive College of Technology-Newport,Newport,41071,,0.064827586,0.131707317
McCann School of Business & Technology,Monroe,71201,,0.31270903,0.254098361
Empire Beauty School-Lowell,Lowell,01852,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Taylor,Taylor,48180,,PrivacySuppressed,PrivacySuppressed
Virginia Farrell Beauty School-Livonia,Livonia,48154,,PrivacySuppressed,PrivacySuppressed
McNally Smith College of Music,Saint Paul,55101-2220,,0.456521739,0.328282828
Academy of Healing Arts,Las Vegas,89106,,0.580745342,0.52631579
Allied Health Careers,Austin,78735,,0.546938776,0.56884058
National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,,PrivacySuppressed,PrivacySuppressed
Interactive College of Technology,Houston,77081-3007,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,Pittsburgh,15222-3500,,0.64644714,0.652173913
New Castle Beauty Academy,New Castle,16101,,PrivacySuppressed,PrivacySuppressed
NorthWest Arkansas Community College,Bentonville,72712-5091,,0.147368421,0.082317073
Madera Beauty College,Madera,93637,,PrivacySuppressed,PrivacySuppressed
Colorado Heights University,Denver,80236-2711,,PrivacySuppressed,PrivacySuppressed
Brewster Technical College,Tampa,33602-2196,,PrivacySuppressed,PrivacySuppressed
Hodges University,Naples,34119-7932,,0.277616279,0.251082251
Everest University-Lakeland,Lakeland,33801,,0.320582878,0.245454546
Argosy University-Atlanta,Atlanta,30328,,0.232348112,0.225806452
University of St Augustine for Health Sciences,San Marcos,92069,,,
Capital Area School of Practical Nursing,Springfield,62712-3803,,PrivacySuppressed,PrivacySuppressed
Hair Professionals Career College,Palos Hills,60465,,PrivacySuppressed,PrivacySuppressed
Alexandria School of Scientific Therapeutics,Alexandria,46001-0287,,PrivacySuppressed,PrivacySuppressed
Hannibal Career and Technical Center,Hannibal,63401-2285,,PrivacySuppressed,PrivacySuppressed
Patsy and Robs Academy of Beauty-St Ann,Saint Ann,63074-2214,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Bloomfield,Bloomfield,07003,,PrivacySuppressed,PrivacySuppressed
Southwest Technology Center,Altus,73521,,PrivacySuppressed,PrivacySuppressed
Western Area Career & Technology Center,Canonsburg,15317,,PrivacySuppressed,PrivacySuppressed
Daymar College-Clarksville,Clarksville,37040,,0.427840328,0.33492823
Nossi College of Art,Madison,37115,,0.416666667,0.486842105
Seguin Beauty School-New Braunfels,New Braunfels,78130,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Norfolk,Norfolk,23513,,0.234789392,0.354140658
Pima Medical Institute-Seattle,Seattle,98115,,0.719302678,0.675250358
Mineral County Vocational Technical Center,Keyser,26726,,PrivacySuppressed,PrivacySuppressed
Hypnosis Motivation Institute,Tarzana,91356-4159,,PrivacySuppressed,PrivacySuppressed
Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,0.217252396,0.206060606
Martinez Adult Education,Martinez,94553-3298,,PrivacySuppressed,PrivacySuppressed
Everest College-West Los Angeles,Los Angeles,90034-3169,,0.669322709,0.658405894
Thanh Le College School of Cosmetology,Garden Grove,92840,,PrivacySuppressed,PrivacySuppressed
Southeastern Technical College,Vidalia,30474,,PrivacySuppressed,PrivacySuppressed
Massachusetts School of Law,Andover,01810,,PrivacySuppressed,PrivacySuppressed
Dahls College of Beauty,Great Falls,59401-3731,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Albuquerque,Albuquerque,87109,,0.234789392,0.354140658
Community Services Division-Alliance City,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,0.691891892,0.722294939
Erwin Technical College,Tampa,33610-8299,,0.250859107,0.253424658
Rosel School of Cosmetology,Chicago,60659,,PrivacySuppressed,PrivacySuppressed
Worsham College of Mortuary Science,Wheeling,60090-2646,,PrivacySuppressed,PrivacySuppressed
Bryan University,Springfield,65804,,0.449541284,0.323943662
Oregon College of Oriental Medicine,Portland,97209,,PrivacySuppressed,PrivacySuppressed
Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,0.5,0.384615385
Northwest Educational Center,Houston,77092,,PrivacySuppressed,PrivacySuppressed
Sebring Career Schools-Houston,Houston,77083,,PrivacySuppressed,PrivacySuppressed
PCI Health Training Center,Dallas,75247-4720,,0.721804511,0.64
Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,PrivacySuppressed,PrivacySuppressed
Bethel Seminary of the East,Landover,20785,,0.226765799,0.215384615
Miami-Jacobs Career College-Columbus,Columbus,43215,,0.161290323,0.203045685
Bryant & Stratton College-Eastlake,Eastlake,44095,,0.286484156,0.213150289
Hamrick School,Medina,44256,,PrivacySuppressed,PrivacySuppressed
Alabama State College of Barber Styling,Gardendale,35071,,PrivacySuppressed,PrivacySuppressed
Fortis College,Mobile,36608,,0.49380805,0.458333333
Arkansas Beauty School,Conway,72032,,PrivacySuppressed,PrivacySuppressed
Everest College-Ontario,Ontario,91761-2338,,0.689533239,0.604519774
Downey Adult School,Downey,90241,,PrivacySuppressed,PrivacySuppressed
Heald College-Stockton,Stockton,95210,,0.370927318,0.358823529
Heald College-Hayward,Hayward,94545,,0.263157895,0.304347826
CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,PrivacySuppressed,PrivacySuppressed
Modern Technology School,Fountain Valley,92708-9821,,0.756521739,0.776119403
National Career Education,Rancho Cordova,95670,,0.547619048,0.538636364
Everest College-Anaheim,Anaheim,92801-5229,,0.723608445,0.629032258
Thuy Princess Beauty College,Pomona,91766,,PrivacySuppressed,PrivacySuppressed
North-West College-Glendale,Glendale,91203,,0.713136729,0.786885246
Everest College-City of Industry,City of Industry,91746-1023,,0.669322709,0.658405894
Fremont College,Cerritos,90703,,PrivacySuppressed,PrivacySuppressed
