INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.666058394,0.669753086
LA College International,Los Angeles,900101308,,PrivacySuppressed,PrivacySuppressed
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.210084034,0.262962963
ITT Technical Institute-San Dimas,San Dimas,91773,,0.253333333,0.282991202
ITT Technical Institute-Orange,Orange,92868,,0.211111111,0.317919075
Bellus Academy-El Cajon,El Cajon,92021,,PrivacySuppressed,PrivacySuppressed
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,0.021818182,0.022604952
Life Pacific College,San Dimas,91773-3298,,0.279411765,0.352941177
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.42506812,0.39608802
University of La Verne,La Verne,91750-4401,,0.477074236,0.409221902
Laguna College of Art and Design,Laguna Beach,92651,,0.5,0.361702128
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,0.415384615,0.5
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,,
Lincoln University,Oakland,94612-2801,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.135761589,0.093406593
Loma Linda University,Loma Linda,92350,,0.615615616,0.648275862
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,PrivacySuppressed,PrivacySuppressed
Los Angeles Harbor College,Wilmington,90744-2397,,0.038904899,0.027624309
Los Angeles Pierce College,Woodland Hills,91371-0002,,0.034598214,0.025914634
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,0.028008299,0.027027027
The Master's University and Seminary,Santa Clarita,91321-1200,,0.388888889,0.381578947
Los Angeles City College,Los Angeles,90029,,0.020602219,0.017745303
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.322549952,0.279661017
Loyola Marymount University,Los Angeles,90045-2659,,0.702702703,0.684331797
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,PrivacySuppressed,PrivacySuppressed
MTI College,Sacramento,95841-9817,,0.649456522,0.627329193
Brightwood College-Sacramento,Sacramento,95821,,0.635914333,0.41509434
Brightwood College-San Diego,San Diego,92123,,0.701657459,0.67948718
Brightwood College-Vista,Vista,92083-7736,,0.757038582,0.663793103
College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,0.605018587,0.633802817
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,PrivacySuppressed,PrivacySuppressed
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.418604651,0.223140496
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,PrivacySuppressed,PrivacySuppressed
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.81875,0.727272727
Modesto Junior College,Modesto,95350-5800,,PrivacySuppressed,PrivacySuppressed
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,0.857894737,0.785714286
Monterey Peninsula College,Monterey,93940-4799,,PrivacySuppressed,PrivacySuppressed
Moorpark College,Moorpark,93021-1695,,0.133956386,0.105
Mt San Antonio College,Walnut,91789-1399,,PrivacySuppressed,PrivacySuppressed
Mount Saint Mary's University,Los Angeles,90049-1599,,0.554806071,0.52238806
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Mueller College,San Diego,92108-3002,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.494505495,0.603982301
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.618753509,0.594594595
Everest College-Reseda,Reseda,91335-4631,,0.718503937,0.601941748
Everest College-LA Wilshire,Los Angeles,90010,,0.605664488,0.53271028
Everest College-San Jose,San Jose,95128,,0.833333333,0.726190476
Everest College-Gardena,Gardena,90247,,0.672580645,0.655172414
Everest College-Alhambra,Alhambra,91803,,0.685803758,0.682926829
Everest College-San Bernardino,San Bernardino,92408,,0.673671199,0.659863946
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.801470588,0.722772277
National University,La Jolla,92037-1011,,0.405159332,0.367231638
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.58045977,0.5
North-West College-West Covina,West Covina,91790,,0.71849866,0.732142857
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.388059702,0.329411765
Occidental College,Los Angeles,90041-3392,,0.7125,0.666666667
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
Otis College of Art and Design,Los Angeles,90045-3505,,0.467948718,0.620253165
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.160427808,0.111111111
Concorde Career College-San Diego,San Diego,92113-1964,,0.708624709,0.552238806
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.393442623,0.273195876
University of the Pacific,Stockton,95211-0197,,0.673633441,0.696969697
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,PrivacySuppressed,PrivacySuppressed
Patten University,Oakland,94601,,0.192660551,0.213114754
Pepperdine University,Malibu,90263,,0.808988764,0.748538012
Pitzer College,Claremont,91711-6101,,PrivacySuppressed,PrivacySuppressed
Platt College-San Diego,San Diego,92115-3919,,0.676470588,0.606382979
Point Loma Nazarene University,San Diego,92106-2899,,0.460431655,0.472727273
Pomona College,Claremont,91711-6319,,0.455882353,0.546875
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,0.438709677,0.409836066
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,0.027160494,0.028828829
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.472392638,0.380503145
College of the Redwoods,Eureka,95501-9300,,0.060413355,0.044573643
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Huntington Beach,Huntington Beach,92646,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,0.039128681,0.025506377
Argosy University-San Francisco Bay Area,Alameda,94501,,0.217286915,0.191176471
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,0.042105263,0.041044776
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,0.602459016,0.740740741
San Diego City College,San Diego,92101-4787,,0.036036036,0.038167939
Golf Academy of America-San Diego,Carlsbad,92008,,0.317617866,0.238966631
San Diego Mesa College,San Diego,92111-4998,,0.038257173,0.027166882
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.506545821,0.485991379
University of San Diego,San Diego,92110-2492,,0.67481203,0.606936416
San Francisco Art Institute,San Francisco,94133-2299,,0.46,0.3125
San Francisco Conservatory of Music,San Francisco,94102-6011,,0.545454546,0.541666667
San Francisco State University,San Francisco,94132,,0.351351351,0.36087206
San Francisco Theological Seminary,San Anselmo,94960-0000,,PrivacySuppressed,PrivacySuppressed
University of San Francisco,San Francisco,94117-1080,,0.534456355,0.42039801
San Joaquin College of Law,Clovis,93612-1312,,,
San Joaquin Delta College,Stockton,95207,,0.044444444,0.020774315
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.577001013,0.541383989
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.577001013,0.541383989
William Jessup University,Rocklin,95765-3707,,0.444444444,0.323232323
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.095433255,0.080656674
College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.523206751,0.581818182
Westwood College-Los Angeles,Los Angeles,90010,,0.393598616,0.236459709
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.537234043,0.418604651
Santa Barbara City College,Santa Barbara,93109-2394,,0.096345515,0.089320388
Santa Clara University,Santa Clara,95053,,0.778364116,0.715867159
Santa Monica College,Santa Monica,90405-1628,,PrivacySuppressed,PrivacySuppressed
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.109352518,0.0625
Saybrook University,Oakland,94612-1943,,PrivacySuppressed,PrivacySuppressed
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.736842105,0.63427697
College of the Sequoias,Visalia,93277-2214,,PrivacySuppressed,PrivacySuppressed
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Trinity Law School,Santa Ana,92705,,0.230483271,0.232323232
Simpson University,Redding,96003-8606,,0.329545455,0.321100917
College of the Siskiyous,Weed,96094-2899,,PrivacySuppressed,PrivacySuppressed
Charles A Jones Career and Education Center,Sacramento,95824-1529,,0.045248869,0.051020408
Skyline College,San Bruno,94066-1698,,PrivacySuppressed,PrivacySuppressed
San Bernardino Valley College,San Bernardino,92410-2798,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College of California,Moraga,94575,,0.367713005,0.354545455
Solano Community College,Fairfield,94534-3197,,0.030259366,0.048780488
Sonoma State University,Rohnert Park,94928-3609,,0.467548077,0.383795309
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,PrivacySuppressed,PrivacySuppressed
South Coast College,Orange,92868-2609,,PrivacySuppressed,PrivacySuppressed
Vanguard University of Southern California,Costa Mesa,92626,,0.445026178,0.398876405
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.698529412,0.673913044
Southwestern College,Chula Vista,91910-7299,,0.041131105,0.031847134
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.798436628,0.738045738
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
Taft College,Taft,93268,,PrivacySuppressed,PrivacySuppressed
Claremont School of Theology,Claremont,91711-3199,,PrivacySuppressed,PrivacySuppressed
Thomas Aquinas College,Santa Paula,93060,,0.685714286,0.685714286
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,PrivacySuppressed,PrivacySuppressed
Epic Bible College,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
United Education Institute-Huntington Park Campus,Huntington Park,90255,,0.718600954,0.689171975
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,0.705530643,0.635416667
Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
Vallecitos CET Inc,Hayward,94541-5027,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-North Hollywood,North Hollywood,91606-3134,,0.751898734,0.744680851
Ventura College,Ventura,93003-3872,,0.059931507,0.04491018
Victor Valley Beauty College Inc,Victorville,92395,,PrivacySuppressed,PrivacySuppressed
