INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Northeastern Hospital School of Nursing,Philadelphia,19134,,PrivacySuppressed,PrivacySuppressed
Central Texas Beauty College-Temple,Temple,76504-6948,,PrivacySuppressed,PrivacySuppressed
Dance Theatre of Harlem Inc,New York,10031-1896,,PrivacySuppressed,PrivacySuppressed
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,0.605263158,0.607142857
Empire Beauty School-Brooklyn,Brooklyn,11214,,0.699576869,0.690909091
Houston Training School-Gulfgate,Houston,77087,,PrivacySuppressed,PrivacySuppressed
Star Career Academy-Philadelphia,Philadelphia,19114-2206,,0.598240469,0.487179487
Antonelli College-Hattiesburg,Hattiesburg,39401,,0.385542169,0.443609023
Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,0.118110236,0.087748344
Newbridge College-Santa Ana,Santa Ana,92705,,0.73151751,0.647058824
Kaplan College-Stockton,Stockton,95207,,0.725423729,0.655737705
The Bryman School of Arizona,Phoenix,85029,,0.490864371,0.442739079
Beacon College,Leesburg,34748,,PrivacySuppressed,PrivacySuppressed
Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
Estrella Mountain Community College,Avondale,85392-1000,,PrivacySuppressed,PrivacySuppressed
Heartland Community College,Normal,61761-9446,,PrivacySuppressed,PrivacySuppressed
Georgia Military College-Augusta Campus,Martinez,30907,,0.03131524,0.023856859
Georgia Military College-Valdosta Campus,Valdosta,31605,,0.03131524,0.023856859
Georgia Military College-Atlanta Campus,Fairburn,30213,,0.03131524,0.023856859
Georgia Military College-Warner Robins Campus,Warner Robins,31093,,0.03131524,0.023856859
University of the Potomac-Washington DC Campus,Washington,20005,,PrivacySuppressed,PrivacySuppressed
Rabbi Jacob Joseph School,Edison,08817,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,0.615149457,0.538847118
The Salon Professional Academy-Melbourne,Melbourne,32904,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Scranton,Scranton,18509-2903,,PrivacySuppressed,PrivacySuppressed
Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,PrivacySuppressed,PrivacySuppressed
Everglades University,Boca Raton,33431,,0.444444444,0.488372093
Audio Recording Technology Institute,Orlando,32811-7231,,PrivacySuppressed,PrivacySuppressed
Seminar L'moros Bais Yaakov,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Herzing University-Winter Park,Winter Park,32792,,0.270742358,0.218340611
Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,PrivacySuppressed,PrivacySuppressed
Emil Fries Piano Hospital and Training Center,Vancouver,98661-4323,,PrivacySuppressed,PrivacySuppressed
Fairview Beauty Academy,Fairview Park,44126-2214,,PrivacySuppressed,PrivacySuppressed
Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,0.762114537,0.753623188
National College-Nashville,Nashville,37211,,0.120622568,0.172413793
GECAC Training Institute,Erie,16502,,PrivacySuppressed,PrivacySuppressed
College of Biblical Studies-Houston,Houston,77036-3211,,0.322033898,0.310344828
Inner State Beauty School,Lyndhurst,44124-2406,,PrivacySuppressed,PrivacySuppressed
Sylvia's International School of Beauty,Houston,77091,,PrivacySuppressed,PrivacySuppressed
Virginia College-Pensacola,Pensacola,32502-4650,,0.576719577,0.320754717
Mid-EastCTC-Adult Education,Zanesville,43701,,0.697916667,0.566666667
New York International Beauty School Ltd,New York,10018,,PrivacySuppressed,PrivacySuppressed
Everest University-South Orlando,Orlando,32819,,0.24287169,0.209476309
Polaris Career Center,Middleburg Heights,44130-3375,,PrivacySuppressed,PrivacySuppressed
P&A Scholars Beauty School,Detroit,48204,,,
Rensselaer BOCES-Practical Nursing Program,Troy,12180,,PrivacySuppressed,PrivacySuppressed
ASM Beauty World Academy,Davie,33314,,PrivacySuppressed,PrivacySuppressed
The Salter School-Tewksbury Campus,Tewksbury,01876,,0.596730245,0.398230089
Sanford-Brown College-Collinsville,Collinsville,62234-6108,,0.505905512,0.418478261
School of Hair Design,Texarkana,75503,,PrivacySuppressed,PrivacySuppressed
Sharps Academy of Hair Styling,Grand Blanc,48439,,PrivacySuppressed,PrivacySuppressed
ICC Technical Institute,Houston,77004-2930,,PrivacySuppressed,PrivacySuppressed
College of Health Care Professions-Northwest,Houston,77092,,0.575525813,0.564885496
School of Professional Horticulture New York Botanical Garden,Bronx,10458-5126,,,
Fortis College-Houston,Houston,77082,,PrivacySuppressed,PrivacySuppressed
Volunteer Beauty Academy-Madison,Madison,37115-2122,,PrivacySuppressed,PrivacySuppressed
Watkins College of Art Design & Film,Nashville,37228,,0.216666667,0.368421053
Chicago ORT Technical Institute,Skokie,60077,,0.119700748,0.11969112
Alhambra Beauty College,Alhambra,91801,,PrivacySuppressed,PrivacySuppressed
UEI College-Gardena,Gardena,90247,,,
Asian-American International Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
Avance Beauty College,San Diego,92154,,PrivacySuppressed,PrivacySuppressed
Career Academy of Beauty,Anaheim,92801,,PrivacySuppressed,PrivacySuppressed
CET-Santa Ana,Santa Ana,92701,,0.481700118,0.378196501
Copper Mountain Community College,Joshua Tree,92252,,PrivacySuppressed,PrivacySuppressed
Diversified Vocational College,Los Angeles,90017-1604,,PrivacySuppressed,PrivacySuppressed
DVS College,Los Angeles,90010-1718,,PrivacySuppressed,PrivacySuppressed
Lyles College of Beauty,Fresno,93711,,,
Bristol University,Anaheim,92806-6198,,PrivacySuppressed,PrivacySuppressed
Los Angeles Recording School,Hollywood,90028,,PrivacySuppressed,PrivacySuppressed
UEI College-Fresno,Fresno,93726,,0.555555556,0.476923077
Mt Sierra College,Monrovia,91016,,PrivacySuppressed,PrivacySuppressed
Wyotech-Long Beach,Long Beach,90810-3800,,0.660130719,0.619447779
Santiago Canyon College,Orange,92869-4512,,,
Southern California Institute of Technology,Anaheim,92801-3758,,0.291666667,0.315315315
Soka University of America,Aliso Viejo,92656-8081,,PrivacySuppressed,PrivacySuppressed
Summit College,Colton,92324,,0.6,0.529411765
Advance Beauty College,Garden Grove,92843,,PrivacySuppressed,PrivacySuppressed
Career Colleges of America,South Gate,90280,,0.640776699,0.571428571
World Mission University,Los Angeles,90020,,PrivacySuppressed,PrivacySuppressed
Yo San University of Traditional Chinese Medicine,Los Angeles,90066,,,
Cannella School of Hair Design-Blue Island,Blue Island,60406-2130,,PrivacySuppressed,PrivacySuppressed
Delta College Inc,Covington,70433-8947,,PrivacySuppressed,PrivacySuppressed
Colorado Technical University-Sioux Falls,Sioux Falls,57108-2272,,0.451901566,0.440205429
Jones College-Miami Campus,Miami,33176,,0.136942675,0.12962963
Southwest University of Visual Arts-Albuquerque,Albuquerque,87110,,0.157303371,0.157303371
Tri-State Cosmetology Institute,El Paso,79935,,PrivacySuppressed,PrivacySuppressed
Widener University-Commonwealth Law School,Harrisburg,17110-9450,,0.542682927,0.487414188
New Wave Hair Academy,Memphis,38128,,PrivacySuppressed,PrivacySuppressed
Volunteer Beauty Academy-Nashville,Nashville,37209-3033,,PrivacySuppressed,PrivacySuppressed
Frontier Community College,Fairfield,62837,,PrivacySuppressed,PrivacySuppressed
Lincoln Trail College,Robinson,62454,,0.12962963,0.158730159
Wabash Valley College,Mount Carmel,62863,,0.137931035,0.115789474
Brookline College-Tempe,Tempe,85281,,0.604010025,0.472727273
Baker College of Auburn Hills,Auburn Hills,48326,,0.156935237,0.106229508
Baker College of Clinton Township,Clinton Township,48035,,0.156935237,0.106229508
Inter American University of Puerto Rico-School of Optometry,Bayamon,00957,,0.20989266,0.109683605
Schiller International University,Largo,33771,,PrivacySuppressed,PrivacySuppressed
Vatterott College-Springfield,Springfield,65807,,0.437565582,0.553235908
Vatterott College-Joplin,Joplin,64801,,0.437565582,0.553235908
Vatterott College-Kansas City,Kansas City,64117,,0.437565582,0.553235908
Coconino Community College,Flagstaff,86005-2701,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Houston,Houston,77042,,0.615149457,0.538847118
Sanford-Brown Institute-Jacksonville,Jacksonville,32256,,0.597187759,0.573426573
Sanford-Brown College-Dallas,Dallas,75247-6103,,0.610354223,0.58677686
Sharps Academy of Hair Styling,Flushing,48433,,PrivacySuppressed,PrivacySuppressed
Baker College of Cadillac,Cadillac,49601-9600,,0.156935237,0.106229508
Sunbridge College,Spring Valley,10977,,,
Emma's Beauty Academy-Juana Diaz,Juana Diaz,00795,,PrivacySuppressed,PrivacySuppressed
Franklin Academy,Cleveland,37312-3862,,PrivacySuppressed,PrivacySuppressed
Columbia Central University-Yauco,Yauco,00698,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Denver,Denver,80221,,0.727300427,0.728212703
Fortis College-Miami,Miami,33144,,0.68788501,0.62962963
ASA College,Brooklyn,11201-9805,,0.400985222,0.285433071
Ohio State School of Cosmetology-Columbus,Columbus,43207,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology-Heath,Heath,43056,,PrivacySuppressed,PrivacySuppressed
Nationwide Beauty Academy,Columbus,43228,,PrivacySuppressed,PrivacySuppressed
Yeshivas Novominsk,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-Corpus Christi,Corpus Christi,78414,,0.488259669,0.398148148
Kiamichi Technology Center-Stigler,Stigler,74462-9601,,PrivacySuppressed,PrivacySuppressed
Rabbinical College of Ohr Shimon Yisroel,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
Carroll Community College,Westminster,21157,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Southern Arizona Campus,Tucson,85711-4574,,0.189658149,0.18164972
University of Phoenix-Colorado Campus,Lone Tree,80124-5453,,0.189658149,0.18164972
University of Phoenix-New Mexico,Albuquerque,87113-1570,,0.189658149,0.18164972
University of Phoenix-Bay Area Campus,San Jose,95134-1805,,0.189658149,0.18164972
University of Phoenix-Southern California Campus,Costa Mesa,92626-3099,,0.189658149,0.18164972
Galen College of Nursing-Tampa Bay,Saint Petersburg,33716,,0.586538462,0.695652174
Galen College of Nursing-San Antonio,San Antonio,78229,,0.586538462,0.695652174
Southeastern Beauty School-Columbus North Lumpkin,Columbus,31907,,PrivacySuppressed,PrivacySuppressed
Southeastern Beauty School-Columbus Midtown,Columbus,31906,,PrivacySuppressed,PrivacySuppressed
Sarasota School of Massage Therapy,Sarasota,34243,,PrivacySuppressed,PrivacySuppressed
Westwood College-Dupage,Woodridge,60517,,0.482926829,0.435244161
Wright Career College,Overland Park,66210-1616,,0.4697609,0.403846154
Daymar College-Louisville,Louisville,40219,,0.337053571,0.287128713
Sanford-Brown College-Hazelwood,Hazelwood,63042,,0.505905512,0.418478261
Gibson Technical Center,Reeds Spring,65737,,PrivacySuppressed,PrivacySuppressed
Schuyler Steuben Chemung Tioga Allegany BOCES,Elmira,14903,,PrivacySuppressed,PrivacySuppressed
Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,Norwich,13815-3554,,PrivacySuppressed,PrivacySuppressed
DCI Career Institute,Monaca,15061,,PrivacySuppressed,PrivacySuppressed
Central Susquehanna Intermediate Unit LPN Career,Lewisburg,17837,,PrivacySuppressed,PrivacySuppressed
Myotherapy College of Utah,Salt Lake City,84115,,PrivacySuppressed,PrivacySuppressed
Graham Webb International Academy of Hair,Arlington,22209-2131,,PrivacySuppressed,PrivacySuppressed
City College-Gainesville,Gainesville,32607,,0.414855073,0.37366548
Philadelphia School of Radiologic Technology,Philadelphia,19134-1095,,PrivacySuppressed,PrivacySuppressed
Arizona State University-West,Glendale,85306,,0.476760706,0.431414739
Connecticut Center for Massage Therapy-Westport,Westport,06880-4619,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Jacksonville,Jacksonville,32256,,0.353448276,0.38671875
G Skin & Beauty Institute,Oakbrook,60523,,PrivacySuppressed,PrivacySuppressed
Mr John's School of Cosmetology & Nails,Urbana,61801,,PrivacySuppressed,PrivacySuppressed
Cosmetology Training Center,Lafayette,70503,,PrivacySuppressed,PrivacySuppressed
Stage One-The Hair School,Lake Charles,70605,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Malden,Malden,02148,,0.582608696,0.6
Minnesota School of Business-Brooklyn Center,Brooklyn Center,55430,,0.232505643,0.185185185
ITT Technical Institute-Omaha,Omaha,68114,,0.339805825,0.338639653
Omaha School of Massage and Healthcare of Herzing University,Omaha,68127,,PrivacySuppressed,PrivacySuppressed
Xenon International Academy-Omaha,Omaha,68127-3622,,PrivacySuppressed,PrivacySuppressed
Esthetics Institute at Concord Academy,Concord,03301-4809,,PrivacySuppressed,PrivacySuppressed
Capri Institute of Hair Design-Brick,Brick,08723,,PrivacySuppressed,PrivacySuppressed
Capri Institute of Hair Design-Kenilworth,Kenilworth,07033,,0.639534884,0.583333333
Capri Institute of Hair Design-Paramus,Paramus,07652,,PrivacySuppressed,PrivacySuppressed
Orlo School of Hair Design and Cosmetology,Albany,12206,,PrivacySuppressed,PrivacySuppressed
Delaware Area Career Center,Delaware,43015-8969,,PrivacySuppressed,PrivacySuppressed
Eastland-Fairfield Career and Technical Schools,Groveport,43125-9236,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Cincinnati,Cincinnati,45239,,PrivacySuppressed,PrivacySuppressed
Mahoning County Career and Technical Center,Canfield,44406-9710,,PrivacySuppressed,PrivacySuppressed
Ohio Hi Point Joint Vocational School District,Bellefontaine,43311-9594,,PrivacySuppressed,PrivacySuppressed
Pickaway Ross Joint Vocational School District,Chillicothe,45601-1038,,PrivacySuppressed,PrivacySuppressed
Pioneer Career and Technology Center,Shelby,44875,,PrivacySuppressed,PrivacySuppressed
Raphael's School of Beauty Culture Inc-Boardman,Boardman,44512,,PrivacySuppressed,PrivacySuppressed
Scioto County Career Technical Center,Lucasville,45648-0766,,0.543478261,0.530612245
Trumbull Career & Technical Center,Warren,44483,,PrivacySuppressed,PrivacySuppressed
Northwest Technology Center-Fairview,Fairview,73737,,PrivacySuppressed,PrivacySuppressed
Lake Erie College of Osteopathic Medicine,Erie,16509-1025,,,
Northampton County Area Community College-Monroe,Tannersville,18372,,0.185267857,0.145454546
Southern Methodist College,Orangeburg,29115-7367,,PrivacySuppressed,PrivacySuppressed
University of Cosmetology Arts & Sciences-Harlingen,Harlingen,78550-5034,,PrivacySuppressed,PrivacySuppressed
Gene Juarez Academy of Beauty-Federal Way,Federal Way,98003,,0.767272727,0.685714286
Empire Beauty School-Appleton,Appleton,54914-4644,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Green Bay,Ashwaubenon,54304-4838,,PrivacySuppressed,PrivacySuppressed
Beckley Beauty Academy,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
Warren County Career Center,Lebanon,45036-1099,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Fort Wayne,Fort Wayne,46805,,0.378723404,0.291338583
B Street Design School of Internationl Hair Styling-Wichita,Wichita,67207,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Wichita,Wichita,67226-0000,,PrivacySuppressed,PrivacySuppressed
Pinnacle Institute of Cosmetology,Mooresville,28115,,PrivacySuppressed,PrivacySuppressed
Career Training Academy-Monroeville,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-Pharr,Pharr,78577,,0.488259669,0.398148148
Texas State Technical College-Marshall,Marshall,75672,,PrivacySuppressed,PrivacySuppressed
Aurora St. Luke's Medical Center-School of Radiologic Technology,Milwaukee,53207,,PrivacySuppressed,PrivacySuppressed
Florida National University-Main Campus,Hialeah,33012,,0.254107338,0.267303103
Georgia Institute of Cosmetology,Athens,30606-3152,,PrivacySuppressed,PrivacySuppressed
Nouvelle Institute,Miami,33125,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Fort Lauderdale,Fort Lauderdale,33328,,0.366972477,0.400890869
Franklin Technology-MSSU,Joplin,64801-1595,,0.544642857,0.581395349
Carson City Beauty Academy,Carson City,89701-7565,,PrivacySuppressed,PrivacySuppressed
Professional Technical Institution Inc,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
International City Beauty College,Warner Robins,31093-3631,,PrivacySuppressed,PrivacySuppressed
Erikson Institute,Chicago,60654-4510,,,
Star Technical Institute-Upper Darby,Upper Darby,19082,,0.606741573,0.463414634
South Texas College,McAllen,78502-9701,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Mesa,Mesa,85202,,,
Lorain County Joint Vocational School District,Oberlin,44074,,PrivacySuppressed,PrivacySuppressed
Roger Williams University School of Law,Bristol,02809-5171,,0.470588235,0.403645833
Everest Institute-Kendall,Miami,33186,,0.700564972,0.647482014
California State University-Monterey Bay,Seaside,93955-8001,,0.329268293,0.235294118
Sanford-Brown College-St Peters,Saint Peters,63376,,0.505905512,0.418478261
Colorado Technical University-Kansas City,North Kansas City,64116,,0.451901566,0.440205429
Heald College-Salinas,Salinas,93906,,0.241545894,0.184615385
Heritage College-Oklahoma City,Oklahoma City,73149,,0.585657371,0.571428571
Ann Arbor Institute of Massage Therapy,Ann Arbor,48103,,,
Brown Mackie College-Atlanta,Atlanta,30319,,0.493358634,0.392241379
Bryant & Stratton College-Henrietta,Rochester,14623,,0.125852919,0.083333333
Argosy University-The Art Institute of California-Hollywood,North Hollywood,91601,,0.517857143,0.255813954
Sage College,Moreno Valley,92557-6720,,PrivacySuppressed,PrivacySuppressed
Anthem College-Denver,Aurora,80011,,0.490864371,0.442739079
Lincoln Technical Institute-Hartford,Hartford,06105,,0.632653061,0.669172932
Ohio Media School-Valley View,Valley View,44125-4220,,0.773913044,0.758426966
EINE Inc,Tewksbury,01876,,PrivacySuppressed,PrivacySuppressed
Laurus Technical Institute,Decatur,30030,,0.820512821,0.814102564
Illinois School of Health Careers-Chicago Campus,Chicago,60603,,PrivacySuppressed,PrivacySuppressed
Marian Health Careers Center-Los Angeles Campus,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Cleveland Clinic Health System-School of Diagnostic Imaging,Euclid,44119,,PrivacySuppressed,PrivacySuppressed
National Institute of Massotherapy,Akron,44319-2100,,PrivacySuppressed,PrivacySuppressed
Academy for Nursing and Health Occupations,West Palm Beach,33417,,PrivacySuppressed,PrivacySuppressed
Shawsheen Valley School of Practical Nursing,Billerica,01821-5499,,PrivacySuppressed,PrivacySuppressed
Shear Ego International School of Hair Design,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
Remington College-Memphis Campus,Memphis,38132,,0.615111111,0.454148472
Fayette Institute of Technology,Oak Hill,25901,,PrivacySuppressed,PrivacySuppressed
American Broadcasting School-Tulsa,Tulsa,74133,,0.761363636,0.754601227
Professional Beauty School,Yakima,98902,,PrivacySuppressed,PrivacySuppressed
Capella University,Minneapolis,55402-3389,,0.18466899,0.123493976
College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
Leech Lake Tribal College,Cass Lake,56633,,PrivacySuppressed,PrivacySuppressed
Anthem College-Sacramento,Sacramento,95827,,0.407857432,0.497122302
Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,0.403225807,0.567774936
Cascade College,Portland,97216-1515,,0.27037037,0.277777778
Stone Academy-Waterbury,Waterbury,06705,,PrivacySuppressed,PrivacySuppressed
East San Gabriel Valley Regional Occupational Program,West Covina,91790,,,
Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Little Rock,Little Rock,72211,,0.345864662,0.345588235
ITT Technical Institute-Oxnard,Oxnard,93036,,0.380952381,0.396116505
ITT Technical Institute-Louisville,Louisville,40216,,0.370909091,0.421146953
ITT Technical Institute-Greenville,Greenville,29615,,0.308411215,0.388418079
ITT Technical Institute-Cordova,Cordova,38016,,0.339805825,0.338639653
Cairn University-Wisconsin Wilderness,Cable,54821,,0.44137931,0.385416667
Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
Ashmead College-Everett Campus,Everett,98201,,0.812269939,0.729613734
Everest College-Fife,Fife,98424,,0.812269939,0.729613734
Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
Motoring Technical Training Institute,Seekonk,02771,,0.6875,0.736842105
Baker College of Jackson,Jackson,49202-1290,,0.156935237,0.106229508
Florida National College Training Center,Hialeah,33012,,0.254107338,0.267303103
Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Everett,Everett,98203,,0.296296296,0.397058824
Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Bessemer,Bessemer,35022,,0.329059829,0.368703108
ITT Technical Institute-Orland Park,Orland Park,60467,,0.44,0.422382672
Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
Baker College Center for Graduate Studies,Flint,48507,,0.156935237,0.106229508
Johnson & Wales University-North Miami,North Miami,33181,,0.454617519,0.382711039
ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.442857143,0.48308525
Harrison College-Indianapolis East,Indianapolis,46239,,0.418181818,0.315677966
Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.407239819,0.370212766
Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.274038462,0.115702479
Nevada Career Institute,Las Vegas,89130,,0.734939759,0.725490196
Phillips Theological Seminary,Tulsa,74116-5612,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Colorado,Broomfield,80021,,PrivacySuppressed,PrivacySuppressed
Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
Four-D College,Colton,92324,,0.570512821,0.545454546
Allen School-Jamaica,Jamaica,11432,,0.758321274,0.666666667
Premiere Career College,Irwindale,91706-3746,,0.575,0.603773585
Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.189658149,0.18164972
Carousel Beauty College-Springfield,Springfield,45504,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Kettering,Kettering,45420,,PrivacySuppressed,PrivacySuppressed
Estes Institute of Cosmetology Arts and Science,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
Baldwin Park Adult & Community Education,Baldwin Park,91706-4221,,PrivacySuppressed,PrivacySuppressed
Western Career College-Fremont,Fremont,94538,,0.561329305,0.505154639
Ventura Adult and Continuing Education,Ventura,93003-0000,,0.5,0.571428571
Marinello Schools of Beauty-Sacramento,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
E C Goodwin Technical High School,New Britain,06053,,PrivacySuppressed,PrivacySuppressed
J M Wright Regional Vocational Technical School,Stamford,06904,,PrivacySuppressed,PrivacySuppressed
Albert I Prince Technical High School,Hartford,06106,,PrivacySuppressed,PrivacySuppressed
Bullard-Havens Technical High School,Bridgeport,06610,,PrivacySuppressed,PrivacySuppressed
H C Wilcox Regional Vocational Technical High Sch,Meriden,06451,,,
Henry Abbott Technical High School,Danbury,06811,,PrivacySuppressed,PrivacySuppressed
Harvard H Ellis Regional Vocational Technical Sch,Danielson,06239,,PrivacySuppressed,PrivacySuppressed
Ella T Grasso Southeastern Vocational Techn School,Groton,06340,,,
Howell Cheney THS/CT Aero Tech School,Hartford,06114,,PrivacySuppressed,PrivacySuppressed
W F Kaynor Technical High School,Waterbury,06708,,PrivacySuppressed,PrivacySuppressed
Emmett O'Brien Regional Vocational Technical Sch,Ansonia,06401,,,
Platt Technical High School,Milford,06461,,PrivacySuppressed,PrivacySuppressed
College of Business and Technology-Main Campus,Miami,33174,,0.164948454,0.279411765
City College-Altamonte Springs,Altamonte Springs,32714,,PrivacySuppressed,PrivacySuppressed
Augusta Area Dietetic Internship-University Hospital,Augusta,30901-2629,,,
Empire Beauty School-Dunwoody,Dunwoody,30338,,PrivacySuppressed,PrivacySuppressed
Michael's School of Beauty,Augusta,30909,,PrivacySuppressed,PrivacySuppressed
Cobb Beauty College Inc,Kennesaw,30144-2828,,PrivacySuppressed,PrivacySuppressed
Career Center of Southern Illinois,Red Bud,62278,,PrivacySuppressed,PrivacySuppressed
American Academy of Hair Design,Topeka,66611-2358,,PrivacySuppressed,PrivacySuppressed
Crave Beauty Academy,Wichita,67203,,PrivacySuppressed,PrivacySuppressed
Camelot College,Baton Rouge,70805,,0.322869955,0.204081633
Gretna College School of Allied Health,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
Mr Bernard's School of Hair Fashion Inc,Lewiston,04240,,PrivacySuppressed,PrivacySuppressed
Kirksville Area Technical Center,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
Saline County Career Center,Marshall,65340-1698,,PrivacySuppressed,PrivacySuppressed
Warrensburg Area Career Center,Warrensburg,64093,,PrivacySuppressed,PrivacySuppressed
Nevada Regional Technical Center,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
Cass Career Center,Harrisonville,64701-2024,,PrivacySuppressed,PrivacySuppressed
Applied Technology Services,Sunset Hills,63127,,PrivacySuppressed,PrivacySuppressed
Central College of Cosmetology,Saint Robert,65584,,PrivacySuppressed,PrivacySuppressed
Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,63703-4507,,PrivacySuppressed,PrivacySuppressed
Messenger College,Euless,76040-4202,,PrivacySuppressed,PrivacySuppressed
Tennessee Academy of Cosmetology-Shelby Drive,Memphis,38125,,PrivacySuppressed,PrivacySuppressed
Cheveux School of Hair Design,Jacksonville,28540-9127,,PrivacySuppressed,PrivacySuppressed
Somerset County Technology Institute,Bridgewater,08807-0350,,PrivacySuppressed,PrivacySuppressed
Union County Vocational Technical School,Scotch Plains,07076,,PrivacySuppressed,PrivacySuppressed
Prism Career Institute-Philadelphia,Philadelphia,19152,,0.674897119,0.567010309
Clinton Essex Warren Washington BOCES,Plattsburgh,12901-0455,,PrivacySuppressed,PrivacySuppressed
Jefferson Lewis BOCES-Practical Nursing Program,Watertown,13601-9509,,PrivacySuppressed,PrivacySuppressed
Rochester General Hospital Clinical Laboratory Technology Program,Rochester,14621,,PrivacySuppressed,PrivacySuppressed
Veeb Nassau County School of Practical Nursing,Hicksville,11801-4302,,PrivacySuppressed,PrivacySuppressed
Syracuse City Schools Practical Nursing Program,Syracuse,13202,,PrivacySuppressed,PrivacySuppressed
Greater Southern Tier BOCES-School of Practical Nursing,Painted Post,14870-9518,,PrivacySuppressed,PrivacySuppressed
Cattaraugus Allegany BOCES-Practical Nursing Program,Olean,14760,,PrivacySuppressed,PrivacySuppressed
Orange Ulster BOCES-Practical Nursing Program,Goshen,10924,,PrivacySuppressed,PrivacySuppressed
Wayne Finger Lakes BOCES-Practical Nursing Program,Newark,14513-1863,,PrivacySuppressed,PrivacySuppressed
