INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Haverford College,Haverford,19041-1392,,PrivacySuppressed,PrivacySuppressed
Commonwealth Technical Institute,Johnstown,15905-3092,,PrivacySuppressed,PrivacySuppressed
Holy Family University,Philadelphia,19114-2009,,0.446428571,0.412587413
Hussian College School of Art,Philadelphia,19106,,PrivacySuppressed,PrivacySuppressed
Brightwood Career Institute-Pittsburgh,Pittsburgh,15222,,0.476702509,0.3828125
Immaculata University,Immaculata,19345,,PrivacySuppressed,PrivacySuppressed
Indiana University of Pennsylvania-Main Campus,Indiana,15705-1098,,0.486760563,0.335867312
Pennsylvania School of Business,Allentown,18102,,PrivacySuppressed,PrivacySuppressed
Jameson Health System,New Castle,16105-2595,,PrivacySuppressed,PrivacySuppressed
Great Lakes Institute of Technology,Erie,16509-2482,,0.7176781,0.522727273
Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,18702,,PrivacySuppressed,PrivacySuppressed
Johnson College,Scranton,18508-1495,,0.472727273,0.617886179
Juniata College,Huntingdon,16652-2196,,0.682080925,0.644171779
Keystone College,La Plume,18440-0200,,0.395280236,0.319371728
Anthem Institute-Springfield,Springfield,19064,,0.329341317,0.311377246
King's College,Wilkes-Barre,18711-0801,,0.745283019,0.585858586
Kittanning Beauty Academy,Kittanning,16201,,PrivacySuppressed,PrivacySuppressed
Kutztown University of Pennsylvania,Kutztown,19530-0730,,0.402695872,0.276765376
La Roche College,Pittsburgh,15237-5898,,0.064676617,0.101010101
La Salle University,Philadelphia,19141-1199,,0.629449838,0.580808081
Lackawanna College,Scranton,18509-3206,,0.218120805,0.158441558
Lafayette College,Easton,18042-1768,,0.846153846,0.834394905
Lancaster Bible College,Lancaster,17601-5036,,0.397849462,0.431578947
Lancaster Theological Seminary,Lancaster,17603-2897,,,
Lancaster School of Cosmetology & Therapeutic Bodywork,Lancaster,17602,,PrivacySuppressed,PrivacySuppressed
Lansdale School of Business,North Wales,19454-4114,,0.387931035,0.333333333
Lansdale School of Cosmetology Inc,Lansdale,19446-2003,,PrivacySuppressed,PrivacySuppressed
Lebanon Valley College,Annville,17003-1400,,0.691358025,0.638297872
Lehigh Carbon Community College,Schnecksville,18078-2598,,0.150339476,0.099173554
Berks Technical Institute,Wyomissing,19610-1168,,0.620817844,0.5125
Lehigh University,Bethlehem,18015,,0.840740741,0.798004988
Levittown Beauty Academy,Levittown,19054,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Allentown,Allentown,18104-9889,,0.710037175,0.58008658
Lincoln Technical Institute-Philadelphia,Philadelphia,19136,,0.272727273,0.518151815
Lincoln University,Lincoln University,19352-0999,,0.424050633,0.27631579
Lock Haven University,Lock Haven,17745-2390,,0.479738562,0.341509434
St Margaret School of Nursing,Pittsburgh,15238-3250,,PrivacySuppressed,PrivacySuppressed
Lutheran Theological Seminary at Gettysburg,Gettysburg,17325-1795,,,
Lutheran Theological Seminary at Philadelphia,Philadelphia,19119-1794,,,
Luzerne County Community College,Nanticoke,18634-3899,,0.214987715,0.171328671
Lycoming College,Williamsport,17701-5192,,0.757575758,0.662251656
Erie Business Center-New Castle,New Castle,16101-3950,,0.457142857,0.297029703
Manor College,Jenkintown,19046-3399,,0.33984375,0.219178082
Mansfield University of Pennsylvania,Mansfield,16933,,0.446043166,0.392207792
Marywood University,Scranton,18509-1598,,0.512195122,0.372262774
Vet Tech Institute,Pittsburgh,15222-3400,,PrivacySuppressed,PrivacySuppressed
Roxborough Memorial Hospital School of Nursing,Philadelphia,19128,,PrivacySuppressed,PrivacySuppressed
Mercyhurst University,Erie,16546,,0.43,0.336980306
Messiah College,Mechanicsburg,17055,,0.690176322,0.626984127
The Workforce Institute's City College,Philadelphia,19122,,0.275,0.363636364
Millersville University of Pennsylvania,Millersville,17551-0302,,0.549676026,0.417355372
Misericordia University,Dallas,18612-1098,,0.578947368,0.535433071
Montgomery County Community College,Blue Bell,19422-0796,,0.140692641,0.100401606
Moore College of Art and Design,Philadelphia,19103-1179,,PrivacySuppressed,PrivacySuppressed
Moravian College,Bethlehem,18018-6650,,0.654275093,0.54
Mount Aloysius College,Cresson,16630-1999,,0.43442623,0.40397351
Muhlenberg College,Allentown,18104,,0.834862385,0.755244755
Lehigh Valley College,Center Valley,18034,,0.394922426,0.340862423
Brightwood Career Institute-Philadelphia,Philadelphia,19104,,0.641277641,0.573076923
Neumann University,Aston,19014-1298,,0.271493213,0.241071429
New Castle School of Trades,New Castle,16101,,PrivacySuppressed,PrivacySuppressed
Newport Business Institute-Lower Burrell,Lower Burrell,15068,,PrivacySuppressed,PrivacySuppressed
Northampton County Area Community College,Bethlehem,18020-7599,,0.18685446,0.131768953
Pittsburgh's Ohio Valley Hospital School of Nursing,McKees Rocks,15136,,PrivacySuppressed,PrivacySuppressed
Orleans Technical College,Philadelphia,19114-1014,,0.282442748,0.638728324
Pennsylvania Academy of Cosmetology Arts and Sciences-Johnstown,Johnstown,15904-1499,,PrivacySuppressed,PrivacySuppressed
Salus University,Elkins Park,19027-6262,,PrivacySuppressed,PrivacySuppressed
Pennsylvania Institute of Technology,Media,19063-4098,,0.317073171,0.327272727
Pennsylvania State University-Penn State Erie-Behrend College,Erie,16563-0001,,0.576444997,0.521814255
Pennsylvania State University-Penn State Great Valley,Malvern,19355-1488,,0.576444997,0.521814255
Pennsylvania State University-College of Medicine,Hershey,17033-2360,,0.576444997,0.521814255
Pennsylvania State University-Penn State New Kensington,New Kensington,15068-1765,,0.576444997,0.521814255
Pennsylvania State University-Penn State Shenango,Sharon,16146-1537,,0.576444997,0.521814255
Pennsylvania State University-Penn State Wilkes-Barre,Lehman,18627-0217,,0.576444997,0.521814255
Pennsylvania State University-Penn State Worthington Scranton,Dunmore,18512-1602,,0.576444997,0.521814255
Pennsylvania State University-Penn State Lehigh Valley,Center Valley,18034-8447,,0.576444997,0.521814255
Pennsylvania State University-Penn State Altoona,Altoona,16601-3777,,0.576444997,0.521814255
Pennsylvania State University-Penn State Beaver,Monaca,15061-2764,,0.576444997,0.521814255
Pennsylvania State University-Penn State Berks,Reading,19610-1016,,0.576444997,0.521814255
Pennsylvania State University-Penn State Harrisburg,Middletown,17057-4846,,0.576444997,0.521814255
Pennsylvania State University-Penn State Brandywine,Media,19063-5522,,0.576444997,0.521814255
Pennsylvania State University-Penn State DuBois,DuBois,15801-2549,,0.576444997,0.521814255
Pennsylvania State University-Penn State Fayette- Eberly,Lemont Furnace,15456-1025,,0.576444997,0.521814255
Pennsylvania State University-Penn State Hazleton,Hazleton,18202-8025,,0.576444997,0.521814255
Pennsylvania State University-Main Campus,University Park,16802-1503,,0.576444997,0.521814255
Pennsylvania State University-Penn State Greater Allegheny,McKeesport,15132-7644,,0.576444997,0.521814255
Pennsylvania State University-Penn State Mont Alto,Mont Alto,17237-9700,,0.576444997,0.521814255
Pennsylvania State University-Penn State Abington,Abington,19001-3918,,0.576444997,0.521814255
Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,17972-2202,,0.576444997,0.521814255
Pennsylvania State University-Penn State York,York,17403-3326,,0.576444997,0.521814255
Pace Institute,Reading,19601-3542,,0.598484849,0.434782609
Peirce College,Philadelphia,19102-4699,,0.293800539,0.35862069
Penn Commercial Business/Technical School,Washington,15301-6822,,0.592857143,0.575757576
PSC Academy Inc,Hermitage,16148-2760,,PrivacySuppressed,PrivacySuppressed
Pennco Tech-Bristol,Bristol,19007,,0.74,0.693009119
Pennsylvania Academy of Cosmetology Arts and Sciences-Du Bois,Du Bois,15801,,PrivacySuppressed,PrivacySuppressed
Pennsylvania Academy of the Fine Arts,Philadelphia,19102-1510,,0.52173913,0.6875
Pennsylvania Gunsmith School,Pittsburgh,15202-2637,,PrivacySuppressed,PrivacySuppressed
Pennsylvania Institute of Taxidermy Inc,Ebensburg,15931-4106,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Pennsylvania School of Muscle Therapy,King of Prussia,19406,,PrivacySuppressed,PrivacySuppressed
Pennsylvania College of Art and Design,Lancaster,17608-0059,,0.48,0.545454546
University of Pennsylvania,Philadelphia,19104-6303,,0.785140562,0.782716049
Philadelphia University,Philadelphia,19144-5497,,0.551401869,0.536842105
The University of the Arts,Philadelphia,19102-4901,,0.56227758,0.525581395
Cairn University-Langhorne,Langhorne,19047-2990,,0.468531469,0.390977444
Philadelphia College of Osteopathic Medicine,Philadelphia,19131,,PrivacySuppressed,PrivacySuppressed
University of the Sciences,Philadelphia,19104-4495,,0.592261905,0.536363636
Community College of Philadelphia,Philadelphia,19130-3991,,0.074686583,0.061520604
University of Pittsburgh-Bradford,Bradford,16701,,0.424020663,0.356734269
University of Pittsburgh-Greensburg,Greensburg,15601-5860,,0.424020663,0.356734269
University of Pittsburgh-Johnstown,Johnstown,15904,,0.424020663,0.356734269
University of Pittsburgh-Pittsburgh Campus,Pittsburgh,15260,,0.424020663,0.356734269
University of Pittsburgh-Titusville,Titusville,16354,,0.424020663,0.356734269
Beaver Falls Beauty Academy,Beaver Falls,15010-4208,,PrivacySuppressed,PrivacySuppressed
Pittsburgh Institute of Aeronautics,West Mifflin,15122,,PrivacySuppressed,PrivacySuppressed
Pittsburgh Institute of Mortuary Science Inc,Pittsburgh,15206-3706,,PrivacySuppressed,PrivacySuppressed
Pittsburgh Technical College,Oakdale,15071,,0.594405594,0.558571429
Pittsburgh Theological Seminary,Pittsburgh,15206-2596,,PrivacySuppressed,PrivacySuppressed
Prism Career Institute-Upper Darby,Upper Darby,19082,,0.619565217,0.52631579
Point Park University,Pittsburgh,15222-1984,,0.443649374,0.457534247
Joseph F McCloskey School of Nursing at Schuylkill Health,Pottsville,17901,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy-Altoona,Altoona,16601-2419,,PrivacySuppressed,PrivacySuppressed
Reading Area Community College,Reading,19603-1706,,0.090174966,0.052173913
Reading Hospital School of Health Sciences,Reading,19611,,PrivacySuppressed,PrivacySuppressed
Reconstructionist Rabbinical College,Wyncote,19095-1898,,,
Reformed Presbyterian Theological Seminary,Pittsburgh,15208-2594,,,
The Restaurant School at Walnut Hill College,Philadelphia,19104,,0.515873016,0.38961039
Brightwood Career Institute-Broomall,Broomall,19008,,0.541598695,0.624413146
Robert Morris University,Moon Township,15108-1189,,0.564853557,0.428571429
Rosedale Technical College,Pittsburgh,15205-9791,,PrivacySuppressed,PrivacySuppressed
Rosemont College,Rosemont,19010-1699,,PrivacySuppressed,PrivacySuppressed
Saint Francis University,Loretto,15940,,0.298701299,0.164285714
Saint Joseph's University,Philadelphia,19131-1395,,0.610869565,0.580052493
Saint Vincent College,Latrobe,15650-2690,,0.693467337,0.567073171
Saint Vincent Seminary,Latrobe,15650-2690,,0.693467337,0.567073171
International Academy of Design and Technology,Pittsburgh,15219,,0.240310078,0.199570816
Schuylkill Technology Center,Frackville,17931,,PrivacySuppressed,PrivacySuppressed
University of Scranton,Scranton,18510-4629,,0.667304015,0.68556701
Seton Hill University,Greensburg,15601,,0.57480315,0.548387097
Heritage Valley Sewickley School of Nursing,Moon Twp,15108,,PrivacySuppressed,PrivacySuppressed
University of Pittsburgh Medical Center-Shadyside School of Nursing,Pittsburgh,15232,,PrivacySuppressed,PrivacySuppressed
Sharon Regional Health System School of Nursing,Sharon,16146,,PrivacySuppressed,PrivacySuppressed
Laurel Technical Institute,Sharon,16146,,PrivacySuppressed,PrivacySuppressed
Shippensburg University of Pennsylvania,Shippensburg,17257-2299,,0.480211082,0.337837838
Slippery Rock University of Pennsylvania,Slippery Rock,16057-1383,,0.335323383,0.251732102
Saint Charles Borromeo Seminary-Overbrook,Wynnewood,19096,,PrivacySuppressed,PrivacySuppressed
South Hills Beauty Academy Inc,Pittsburgh,15216,,PrivacySuppressed,PrivacySuppressed
South Hills School of Business & Technology,State College,16801-4516,,0.553571429,0.531914894
St Lukes Hospital School of Nursing,Bethlehem,18015,,PrivacySuppressed,PrivacySuppressed
The Beauty School,Stroudsburg,18360-1720,,PrivacySuppressed,PrivacySuppressed
Susquehanna University,Selinsgrove,17870-1025,,0.748858448,0.723163842
Swarthmore College,Swarthmore,19081,,0.821782178,0.691489362
Thaddeus Stevens College of Technology,Lancaster,17602-3198,,0.461538462,0.40530303
Talmudical Yeshiva of Philadelphia,Philadelphia,19131,,PrivacySuppressed,PrivacySuppressed
Temple University,Philadelphia,19122-6096,,0.542580461,0.514605842
Thiel College,Greenville,16125-2181,,0.39010989,0.220657277
Thomas Jefferson University,Philadelphia,19107,,0.643356643,0.707865169
Fortis Institute-Erie,Erie,16506-1013,,0.510471204,0.463519313
Triangle Tech Inc-Erie,Erie,16502-2594,,PrivacySuppressed,PrivacySuppressed
Triangle Tech Inc-Pittsburgh,Pittsburgh,15214-3897,,PrivacySuppressed,PrivacySuppressed
Triangle Tech Inc-Greensburg,Greensburg,15601-3304,,PrivacySuppressed,PrivacySuppressed
Triangle Tech Inc-Dubois,Falls Creek,15840-3333,,PrivacySuppressed,PrivacySuppressed
Trinity Episcopal School for Ministry,Ambridge,15003-2397,,,
Ursinus College,Collegeville,19426-1000,,0.799019608,0.744791667
University of Valley Forge,Phoenixville,19460-2373,,0.086092715,0.076923077
Valley Forge Military College,Wayne,19087-3695,,PrivacySuppressed,PrivacySuppressed
Venus Beauty Academy,Sharon Hill,19079,,PrivacySuppressed,PrivacySuppressed
Villanova University,Villanova,19085-1699,,0.750943396,0.663286004
Washington Hospital School of Nursing,Washington,15301,,0.590163934,0.5
Washington Hospital School of Radiologic Technology,Washington,15301,,0.590163934,0.5
Washington & Jefferson College,Washington,15301,,0.669014085,0.614457831
Waynesburg University,Waynesburg,15370-1257,,0.5,0.368421053
Welder Training and Testing Institute,Allentown,18109-3253,,PrivacySuppressed,PrivacySuppressed
West Chester University of Pennsylvania,West Chester,19383,,0.510576222,0.386114495
Western Pennsylvania Hospital School of Nursing,Pittsburgh,15224,,PrivacySuppressed,PrivacySuppressed
Pittsburgh Career Institute,Pittsburgh,15219-1907,,0.634375,0.547008547
Westminster College,New Wilmington,16172,,0.705263158,0.579710145
Westminster Theological Seminary,Glenside,19038,,PrivacySuppressed,PrivacySuppressed
Westmoreland County Community College,Youngwood,15697-1895,,PrivacySuppressed,PrivacySuppressed
Widener University,Chester,19013-5792,,0.589537223,0.467966574
Wilkes University,Wilkes-Barre,18766,,0.582822086,0.443768997
Newport Business Institute-Williamsport,Williamsport,17701-5894,,PrivacySuppressed,PrivacySuppressed
Wilson College,Chambersburg,17201-1285,,PrivacySuppressed,PrivacySuppressed
Yeshivath Beth Moshe,Scranton,18505,,PrivacySuppressed,PrivacySuppressed
York College Pennsylvania,York,17403-3651,,0.581081081,0.508130081
YTI Career Institute-York,York,17402,,0.638709677,0.611864407
Yorktowne Business Institute,York,17404,,0.486666667,0.488888889
Empire Beauty School-Providence,Providence,02903-3052,,PrivacySuppressed,PrivacySuppressed
Brown University,Providence,02912,,0.827848101,0.783098592
Bryant University,Smithfield,02917-1291,,0.594936709,0.546116505
Johnson & Wales University-Providence,Providence,02903-3703,,0.46492986,0.423487545
Sanford-Brown Institute-Cranston,Cranston,02920,,0.583333333,0.603174603
New England Institute of Technology,East Greenwich,02818-1205,,0.241134752,0.310077519
New England Tractor Trailer Training School of Rhode Island,Pawtucket,02860,,0.476190476,0.834782609
Newport School of Hairdressing-Main Campus,Pawtucket,02860,,PrivacySuppressed,PrivacySuppressed
Providence College,Providence,02918-0001,,0.784580499,0.730519481
Rhode Island College,Providence,02908,,0.345652174,0.297826087
Community College of Rhode Island,Warwick,02886-1807,,0.070217918,0.035294118
University of Rhode Island,Kingston,02881,,0.473247928,0.425396825
Rhode Island School of Design,Providence,02903-2784,,0.818181818,0.811188811
Roger Williams University,Bristol,02809-2921,,0.453539823,0.484931507
Salve Regina University,Newport,02840-4192,,0.073746313,0.079710145
Sawyer School,Pawtucket,02860,,0.491803279,0.215686275
St Joseph School of Nursing,North Providence,02904,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Warwick,Warwick,02886,,0.631578947,0.571428571
Northpoint Bible College,Haverhill,01835,,0.448275862,0.333333333
Aiken Technical College,Graniteville,29829,,PrivacySuppressed,PrivacySuppressed
Allen University,Columbia,29204,,0.361702128,0.150943396
Anderson University,Anderson,29621-4035,,0.17948718,0.229813665
Charleston Southern University,Charleston,29406-9121,,0.344086022,0.26331361
Technical College of the Lowcountry,Beaufort,29901-1288,,PrivacySuppressed,PrivacySuppressed
Benedict College,Columbia,29204-1086,,0.282758621,0.137529138
Southern Wesleyan University,Central,29630-1020,,0.275064267,0.284313726
Charleston Cosmetology Institute,Charleston,29420,,PrivacySuppressed,PrivacySuppressed
College of Charleston,Charleston,29424-0001,,0.525100402,0.44971537
Charzanne Beauty College,Greenwood,29649,,PrivacySuppressed,PrivacySuppressed
Northeastern Technical College,Cheraw,29520,,PrivacySuppressed,PrivacySuppressed
Citadel Military College of South Carolina,Charleston,29409,,0.435897436,0.62924282
Claflin University,Orangeburg,29115-4498,,0.427672956,0.25
Clemson University,Clemson,29634,,0.657446809,0.550855086
Clinton College,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
Coker College,Hartsville,29550,,0.429133858,0.424528302
Columbia International University,Columbia,29203-1513,,0.5,0.455882353
Columbia College,Columbia,29203,,PrivacySuppressed,PrivacySuppressed
Converse College,Spartanburg,29302-0006,,PrivacySuppressed,PrivacySuppressed
Denmark Technical College,Denmark,29042,,0.116161616,0.114186851
Erskine College,Due West,29639,,0.5,0.62962963
Florence-Darlington Technical College,Florence,29501-0548,,PrivacySuppressed,PrivacySuppressed
Forrest College,Anderson,29624-2405,,PrivacySuppressed,PrivacySuppressed
Francis Marion University,Florence,29506,,PrivacySuppressed,PrivacySuppressed
Furman University,Greenville,29613-6162,,0.71641791,0.673758865
Greenville Technical College,Greenville,29606,,0.079650092,0.047454702
Horry-Georgetown Technical College,Conway,29526,,0.090996169,0.068441065
Kenneth Shuler School of Cosmetology-North Augusta,North Augusta,29841,,PrivacySuppressed,PrivacySuppressed
Kenneth Shuler School of Cosmetology and Nails-Columbia,Columbia,29210,,PrivacySuppressed,PrivacySuppressed
Lander University,Greenwood,29649-2099,,0.376417234,0.265625
Limestone College,Gaffney,29340-3799,,0.475728155,0.371794872
Lenoir-Rhyne University-Lutheran Theological Southern Seminary,Columbia,29203-5898,,,
Medical University of South Carolina,Charleston,29425,,PrivacySuppressed,PrivacySuppressed
Midlands Technical College,West Columbia,29170-2176,,0.144055944,0.099389712
Morris College,Sumter,29150-3599,,0.262626263,0.213740458
Newberry College,Newberry,29108,,0.568181818,0.330985916
North Greenville University,Tigerville,29688-1892,,0.405,0.303418803
Orangeburg Calhoun Technical College,Orangeburg,29118-8299,,0.120192308,0.11026616
Piedmont Technical College,Greenwood,29646,,0.074074074,0.076335878
Presbyterian College,Clinton,29325,,0.611111111,0.475247525
University of South Carolina-Aiken,Aiken,29801,,0.322134387,0.291497976
University of South Carolina-Beaufort,Bluffton,29909,,PrivacySuppressed,PrivacySuppressed
University of South Carolina-Columbia,Columbia,29208,,0.594911937,0.494215938
University of South Carolina-Lancaster,Lancaster,29720-0889,,PrivacySuppressed,PrivacySuppressed
University of South Carolina-Salkehatchie,Allendale,29810-0617,,PrivacySuppressed,PrivacySuppressed
University of South Carolina-Sumter,Sumter,29150-2498,,PrivacySuppressed,PrivacySuppressed
University of South Carolina-Union,Union,29379-0729,,PrivacySuppressed,PrivacySuppressed
Coastal Carolina University,Conway,29526,,0.447580645,0.335866261
South Carolina State University,Orangeburg,29117-0001,,0.340277778,0.203747073
University of South Carolina-Upstate,Spartanburg,29303-4999,,0.382281553,0.301546392
Sherman College of Straight Chiropractic,Spartanburg,29316,,PrivacySuppressed,PrivacySuppressed
Spartanburg Methodist College,Spartanburg,29301-5899,,0.265957447,0.141414141
Spartanburg Community College,Spartanburg,29303,,0.047200878,0.094629156
Central Carolina Technical College,Sumter,29150-2499,,PrivacySuppressed,PrivacySuppressed
Sumter Beauty College,Sumter,29150-2871,,PrivacySuppressed,PrivacySuppressed
Tri-County Technical College,Pendleton,29670,,PrivacySuppressed,PrivacySuppressed
Trident Technical College,Charleston,29423-8067,,0.100177305,0.059440559
Voorhees College,Denmark,29042,,PrivacySuppressed,PrivacySuppressed
Williamsburg Technical College,Kingstree,29556-4197,,PrivacySuppressed,PrivacySuppressed
Winthrop University,Rock Hill,29733,,0.504611331,0.415625
Wofford College,Spartanburg,29303-3663,,0.72,0.631578947
York Technical College,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
Augustana University,Sioux Falls,57197-0001,,0.619377163,0.503267974
Black Hills Beauty College,Rapid City,57701,,PrivacySuppressed,PrivacySuppressed
Black Hills State University,Spearfish,57799-9500,,0.218266254,0.164733179
Kilian Community College,Sioux Falls,57103-7020,,0.252252252,0.146067416
Dakota State University,Madison,57042-1799,,0.38317757,0.278026906
Dakota Wesleyan University,Mitchell,57301-4398,,0.26618705,0.288461539
Headlines Academy Inc,Rapid City,57701,,PrivacySuppressed,PrivacySuppressed
Lake Area Technical Institute,Watertown,57201-0730,,0.504347826,0.591928251
Avera McKennan Hospital School of Radiologic Technology,Sioux Falls,57117-5045,,PrivacySuppressed,PrivacySuppressed
Mitchell Technical Institute,Mitchell,57301,,0.533834587,0.650205761
Mount Marty College,Yankton,57078-3724,,0.140969163,0.202702703
National American University-Rapid City,Rapid City,57701-2823,,0.210106383,0.223048327
National American University-Sioux Falls,Sioux Falls,57108-4293,,0.210106383,0.223048327
Sioux Falls Seminary,Sioux Falls,57105,,,
Northern State University,Aberdeen,57401-7198,,0.324590164,0.256
Oglala Lakota College,Kyle,57752-0490,,PrivacySuppressed,PrivacySuppressed
Presentation College,Aberdeen,57401-1280,,0.393305439,0.352941177
Avera Sacred Heart Hospital,Yankton,57078-3899,,PrivacySuppressed,PrivacySuppressed
South Dakota School of Mines and Technology,Rapid City,57701-3995,,0.174242424,0.267647059
South Dakota State University,Brookings,57007-1898,,0.439102564,0.370500439
Sinte Gleska University,Mission,57555-0105,,PrivacySuppressed,PrivacySuppressed
University of Sioux Falls,Sioux Falls,57105-1699,,0.245689655,0.227722772
Sanford Medical Center,Sioux Falls,57117-5039,,PrivacySuppressed,PrivacySuppressed
Sisseton Wahpeton College,Sisseton,57262,,PrivacySuppressed,PrivacySuppressed
Southeast Technical Institute,Sioux Falls,57107-1301,,0.301810865,0.374311927
Stewart School,Sioux Falls,57104,,PrivacySuppressed,PrivacySuppressed
University of South Dakota,Vermillion,57069-2390,,0.454710145,0.377358491
Western Dakota Technical Institute,Rapid City,57703-4018,,0.2625,0.489361702
American Baptist College,Nashville,37207-9980,,PrivacySuppressed,PrivacySuppressed
Aquinas College,Nashville,37205,,0.33445946,0.309090909
Arnolds Beauty School,Milan,38358,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Athens,Athens,37371-0848,,PrivacySuppressed,PrivacySuppressed
Austin Peay State University,Clarksville,37044,,0.244945568,0.21187801
Baptist Memorial College of Health Sciences,Memphis,38104,,0.535864979,0.636363636
Belmont University,Nashville,37212-3757,,0.654101996,0.609756098
Bethel University,McKenzie,38201,,0.429752066,0.292792793
Bryan College-Dayton,Dayton,37321,,0.2,0.152173913
Carson-Newman University,Jefferson City,37760,,0.5234375,0.405660377
Chattanooga State Community College,Chattanooga,37406-1097,,0.171740828,0.115326252
Christian Brothers University,Memphis,38104,,0.351464435,0.35483871
Pentecostal Theological Seminary,Cleveland,37320-3330,,,
Cleveland State Community College,Cleveland,37312,,0.10845987,0.082949309
Columbia State Community College,Columbia,38401,,0.126760563,0.077181208
Concorde Career College-Memphis,Memphis,38137-0132,,0.665363565,0.582352941
Tennessee College of Applied Technology-Covington,Covington,38019,,PrivacySuppressed,PrivacySuppressed
Cumberland University,Lebanon,37087,,0.365517241,0.196261682
Lipscomb University,Nashville,37204-3951,,0.470588235,0.456730769
Tennessee College of Applied Technology-Dickson,Dickson,37055,,PrivacySuppressed,PrivacySuppressed
Daymar College-Nashville,Nashville,37214,,0.328919861,0.188481675
Dyersburg State Community College,Dyersburg,38024-2411,,0.079510703,0.07239819
East Tennessee State University,Johnson City,37614,,0.3325,0.267792521
Chattanooga College Medical Dental and Technical Careers,Chattanooga,37415,,0.520661157,0.515151515
Tennessee College of Applied Technology-Elizabethton,Elizabethton,37643,,PrivacySuppressed,PrivacySuppressed
Emmanuel Christian Seminary,Johnson City,37601-9989,,,
Fayetteville College of Cosmetology Arts and Sciences,Fayetteville,37334-0135,,PrivacySuppressed,PrivacySuppressed
Fisk University,Nashville,37208-4501,,0.535519126,0.445945946
Welch College,Nashville,37205-0117,,0.333333333,0.333333333
Freed-Hardeman University,Henderson,38340-2399,,0.54248366,0.5234375
Tennessee College of Applied Technology-Harriman,Harriman,37748-5849,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Hartsville,Hartsville,37074-2028,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Hohenwald,Hohenwald,38462-2201,,0.52,0.309859155
Tennessee College of Applied Technology-Jacksboro,Jacksboro,37757,,PrivacySuppressed,PrivacySuppressed
Jackson State Community College,Jackson,38301-3797,,PrivacySuppressed,PrivacySuppressed
John A Gupton College,Nashville,37203-2954,,PrivacySuppressed,PrivacySuppressed
Johnson University,Knoxville,37998,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Murfreesboro,Murfreesboro,37129,,PrivacySuppressed,PrivacySuppressed
King University,Bristol,37620-2699,,0.55,0.383333333
South College,Knoxville,37909-0000,,0.236363636,0.221238938
Lambuth University,Jackson,38301,,0.422018349,0.301587302
Lane College,Jackson,38301-4598,,0.344036697,0.221674877
Le Moyne-Owen College,Memphis,38126-6595,,PrivacySuppressed,PrivacySuppressed
Lee University,Cleveland,37311,,0.105263158,0.122807018
Lincoln Memorial University,Harrogate,37752-9900,,0.53125,0.367346939
Tennessee College of Applied Technology-Livingston,Livingston,38570,,PrivacySuppressed,PrivacySuppressed
Martin Methodist College,Pulaski,38478-2799,,0.356060606,0.358208955
Maryville College,Maryville,37804-5907,,0.476821192,0.367346939
New Wave Hair Academy-Jackson,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-McKenzie,McKenzie,38201,,PrivacySuppressed,PrivacySuppressed
Genesis Career College-Cookeville,Cookeville,38501-1907,,PrivacySuppressed,PrivacySuppressed
Meharry Medical College,Nashville,37208,,PrivacySuppressed,PrivacySuppressed
Memphis College of Art,Memphis,38104-2764,,0.372093023,0.319148936
Tennessee College of Applied Technology-Memphis,Memphis,38105-3604,,PrivacySuppressed,PrivacySuppressed
University of Memphis,Memphis,38152,,0.280251912,0.265822785
Memphis Theological Seminary,Memphis,38104-4395,,,
Victory University,Memphis,38111-1375,,0.175675676,0.112244898
Middle Tennessee State University,Murfreesboro,37132,,0.387792565,0.314594595
Middle Tennessee School of Anesthesia Inc,Madison,37115,,,
Milligan College,Milligan College,37682,,0.640625,0.605633803
Tennessee College of Applied Technology-Morristown,Morristown,37813-2094,,PrivacySuppressed,PrivacySuppressed
Motlow State Community College,Tullahoma,37388,,PrivacySuppressed,PrivacySuppressed
Tennessee College of Applied Technology-Murfreesboro,Murfreesboro,37129-3311,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Nashville,Nashville,37206,,0.452380952,0.686337396
Nashville College of Medical Careers,Madison,37115-2120,,PrivacySuppressed,PrivacySuppressed
Nashville State Community College,Nashville,37209-4515,,0.103483607,0.082720588
Tennessee College of Applied Technology-Newbern,Newbern,38059,,PrivacySuppressed,PrivacySuppressed
O'More College of Design,Franklin,37064,,PrivacySuppressed,PrivacySuppressed
