INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
PRATT MANHATTAN-A DIVISION OF PRATT INSTITUTE,NEW YORK,10011,,,
Associated Beth Rivkah Schools,Brooklyn,11225,,,
Austin's School of Spa Technology,Albany,12206-1513,,,
Bank Street College of Education,New York,10025,,,
Bard College,Annandale-On-Hudson,12504-5000,,,
Barnard College,New York,10027-6598,,,
St Vincent Catholic Medical Centers of Ny,Staten Island,10304-3850,,,
NEW YORK UNIVERSITY MEDICAL CENTER ALLIED HLTH ED,NEW YORK,10016-8638,,,
Berk Trade and Business School,Long Island City,11101-8120,,,
Berkeley College-New York,New York,10017,,,
BERKELEY COLLEGE,WHITE PLAINS,10601,,,
Beth Hatalmud Rabbinical College,Brooklyn,11214,,,
Beth Hamedrash Shaarei Yosher Institute,Brooklyn,11204,,,
Phillips School of Nursing at Mount Sinai Beth Israel,New York,10001-6354,,,
Hair Design Institute at Fifth Avenue-Brooklyn,Brooklyn,11209,,,
Boricua College,New York,10032-1560,,,
Bramson ORT College,Forest Hills,11375-4239,,,
Briarcliffe College,Bethpage,11714-3545,,,
Brittany Beauty School,Levittown,11756-1345,,,
American Beauty School,Bronx,10462,,,
Brooklyn Law School,Brooklyn,11201,,,
SUNY Broome Community College,Binghamton,13905,,,
Bryant & Stratton College-Amherst,Getzville,14068,,,
Bryant & Stratton College-Syracuse North,Liverpool,13090,,,
Bryant & Stratton College-Syracuse,Syracuse,13203-2502,,,
Bryant & Stratton College-Buffalo,Buffalo,14203,,,
Bryant & Stratton College-Greece,Rochester,14612,,,
Business Informatics Center Inc,Valley Stream,11580-5431,,,
Canisius College,Buffalo,14208-1098,,,
Capri Cosmetology Learning Centers,Nanuet,10954,,,
Caliber Training Institute,New York,10018,,,
St Vincent Catholic Medical Center New York-Brooklyn and Queens,Fresh Meadows,11365,,,
St Paul's School of Nursing-Queens,Rego Park,11374,,,
Cayuga County Community College,Auburn,13021-3099,,,
Cazenovia College,Cazenovia,13035,,,
Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,11230,,,
Cheryl Fells School of Business,Niagara Falls,14304,,,
Christ the King Seminary,East Aurora,14052-0607,,,
Circle in the Square Theatre School,New York,10019-6795,,,
Clarkson University,Potsdam,13699,,,
Clinton Community College,Plattsburgh,12901,,,
Cochran School of Nursing,Yonkers,10701,,,
Colgate Rochester Crozer Divinity School,Rochester,14620-2589,,,
Colgate University,Hamilton,13346-1398,,,
Metropolitan College of New York,New York,10006-1742,,,
Columbia University in the City of New York,New York,10027,,,
Columbia-Greene Community College,Hudson,12534,,,
Empire Beauty School-Queens,Astoria,11103,,,
Concordia College-New York,Bronxville,10708-1998,,,
Continental School of Beauty Culture-Buffalo,Buffalo,14223,,,
Continental School of Beauty Culture-Batavia,Batavia,14020,,,
Continental School of Beauty Culture-Rochester,Rochester,14623,,,
Cooper Union for the Advancement of Science and Art,New York,10003-7120,,,
Cope Institute,New York,10007-3001,,,
Cornell University,Ithaca,14853,,,
Weill Cornell Medical College,New York,10065,,,
CORNELL UNIVERSITY-NY STATE STATUTORY COLLEGES,ITHACA,14853,,,
Corning Community College,Corning,14830,,,
Pomeroy College of Nursing at Crouse Hospital,Syracuse,13210-1687,,,
Culinary Institute of America,Hyde Park,12538-1499,,,
CUNY Bernard M Baruch College,New York,10010,,,
CUNY Borough of Manhattan Community College,New York,10007,,,
CUNY Bronx Community College,Bronx,10453,,,
CUNY Brooklyn College,Brooklyn,11210,,,
College of Staten Island CUNY,Staten Island,10314,,,
CUNY City College,New York,10031,,,
CUNY Graduate School and University Center,New York,10016,,,
CUNY Hostos Community College,Bronx,10451,,,
CUNY Hunter College,New York,10065,,,
CUNY John Jay College of Criminal Justice,New York,10019,,,
CUNY Kingsborough Community College,Brooklyn,11235,,,
CUNY LaGuardia Community College,Long Island City,11101,,,
CUNY Lehman College,Bronx,10468,,,
CUNY Medgar Evers College,Brooklyn,11225,,,
CUNY New York City College of Technology,Brooklyn,11201,,,
CUNY Queens College,Queens,11367,,,
CUNY Queensborough Community College,Bayside,11364-1497,,,
CUNY School of Law,Long Island City,11101,,,
CUNY York College,Jamaica,11451,,,
CVPH Medical Center School of Radiologic Technology,Plattsburgh,12901-1438,,,
D'Youville College,Buffalo,14201-1084,,,
Daemen College,Amherst,14226-3592,,,
Darkei Noam Rabbinical College,Brooklyn,11210,,,
Dominican College of Blauvelt,Orangeburg,10962-1210,,,
Dowling College,Oakdale,11769-1999,,,
DRAKE SCHOOL OF MANHATTAN,NEW YORK,10038,,,
DRAKE BUSINESS SCHOOL,ASTORIA,11103,,,
DRAKE SCHOOL OF THE BRONX,BRONX,10462,,,
Dutchess Community College,Poughkeepsie,12601-1595,,,
Belanger School of Nursing,Schenectady,12304,,,
Elmira Business Institute,Elmira,14901,,,
Elmira College,Elmira,14901,,,
ERIE COMMUNITY COLLEGE-CITY CAMPUS,BUFFALO,14203,,,
ERIE COMMUNITY COLLEGE-NORTH CAMPUS,WILLIAMSVILLE,14221,,,
ERIE COMMUNITY COLLEGE-SOUTH CAMPUS,ORCHARD PARK,14127,,,
Fashion Institute of Technology,New York,10001-5992,,,
FEGS Trades and Business School,New York,10013-1007,,,
Finger Lakes Community College,Canandaigua,14424-8395,,,
Five Towns College,Dix Hills,11746-5871,,,
Fordham University,Bronx,10458,,,
The International Culinary Center,New York,10013-2618,,,
Fulton-Montgomery Community College,Johnstown,12095-3790,,,
Gemological Institute of America-New York,New York,10036,,,
The General Theological Seminary,New York,10011,,,
Genesee Community College,Batavia,14020,,,
Global Business Institute,Far Rockaway,11691,,,
Global Business Institute,New York,10035,,,
Hamilton College,Clinton,13323,,,
Hartwick College,Oneonta,13820-4020,,,
Helene Fuld College of Nursing,New York,10035-2737,,,
Herkimer County Community College,Herkimer,13350-1598,,,
Hilbert College,Hamburg,14075-1597,,,
Hobart William Smith Colleges,Geneva,14456,,,
Hofstra University,Hempstead,11549,,,
Houghton College,Houghton,14744,,,
Hudson Valley Community College,Troy,12180,,,
Hunter Business School,Levittown,11756-1375,,,
Institute of Design and Construction,Brooklyn,11201-5380,,,
Institute of Audio Research,New York,10003,,,
ST JOHN'S UNIVERSITY-MANHATTAN CAMPUS,NEW YORK,100072165,,,
Interboro Institute,New York,10019-3697,,,
Iona College,New Rochelle,10801-1890,,,
Isabella Graham Hart School of Practical Nursing,Rochester,14617,,,
Island Drafting and Technical Institute,Amityville,11701-2704,,,
Ithaca College,Ithaca,14850-7002,,,
JAMESTOWN COMMUNITY COLLEGE-CATTARAUGUS COUNTY,OLEAN,14760,,,
Jamestown Community College,Jamestown,14701,,,
Jamestown Business College,Jamestown,14701-4756,,,
Jefferson Community College,Watertown,13601-1897,,,
Jewish Theological Seminary of America,New York,10027-4649,,,
The Juilliard School,New York,10023-6588,,,
Katharine Gibbs School,New York,10018,,,
SBI Campus-An Affiliate of Sanford-Brown,Melville,11747,,,
Kehilath Yakov Rabbinical Seminary,Ossining,10562,,,
Keuka College,Keuka Park,14478,,,
Kol Yaakov Torah Center,Monsey,10952,,,
LIM College,New York,10022-5268,,,
Le Moyne College,Syracuse,13214-1301,,,
WESTERN SUFFOLK BOCES-SCHOOL OF PRACTICAL NURSING,NORTHPORT,11768,,,
LIU Brooklyn,Brooklyn,11201-8423,,,
LIU Post,Brookville,11548-1327,,,
Southampton College of Long Island University,Southampton,11968-4198,,,
Long Island College Hospital of Brooklyn School of Nursing,Brooklyn,11201-6001,,,
Long Island Beauty School-Hempstead,Hempstead,11550,,,
Long Island Business Institute,Flushing,11354-5577,,,
School of Radiologic Sciences,Brooklyn,11203,,,
LIU Hudson at Rockland,Orangeburg,10962,,,
LIU Brentwood,Brentwood,11717,,,
Machzikei Hadath Rabbinical College,Brooklyn,11204,,,
Mandl School-The College of Allied Health,New York,10019-5516,,,
Manhattan College,Riverdale,10471-4098,,,
Manhattan School of Music,New York,10027-4698,,,
Manhattanville College,Purchase,10577,,,
Maria College of Albany,Albany,12208,,,
Marion S Whelan School of Nursing of Geneva General Hospital,Geneva,14456-1651,,,
Marist College,Poughkeepsie,12601,,,
MarJon School of Beauty ltd-Tonawanda,Tonawanda,14150,,,
MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,NEW YORK,10003,,,
Marymount College of Fordham University,Tarrytown,10591-3796,,,
Marymount Manhattan College,New York,10021-4597,,,
Medaille College,Buffalo,14214-2695,,,
Memorial College of Nursing,Albany,12204,,,
Memorial Hospital School of Radiation Therapy Technology,New York,10065-6007,,,
Merce Cunningham Studio,New York,10014,,,
MERCY COLLEGE-WHITE PLAINS BRANCH CAMPUS,WHITE PLAINS,10601,,,
Mercy College,Dobbs Ferry,10522,,,
MERCY COLLEGE-BRONX BRANCH CAMPUS,BRONX,104693099,,,
MERCY COLLEGE-YORKTOWN HEIGHTS BRANCH CAMPUS,YORKTOWN HEIGHTS,10598,,,
Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,11218,,,
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,11218,,,
Mesivtha Tifereth Jerusalem of America,New York,10002-6301,,,
Midway Paris Beauty School,Ridgewood,11385,,,
Mildred Elley School-Albany Campus,Albany,12206-1513,,,
Mirrer Yeshiva Cent Institute,Brooklyn,11223-2010,,,
Modern Welding School,Schenectady,12304,,,
MOHAWK VALLEY COMMUNITY COLLEGE-ROME BRANCH,ROME,13440,,,
Mohawk Valley Community College,Utica,13501-5394,,,
Molloy College,Rockville Centre,11571-5002,,,
Monroe College,Bronx,10468,,,
Monroe College-New Rochelle,New Rochelle,10801,,,
Monroe Community College,Rochester,14623,,,
MONTEFIORE MEDICAL CENTER-SCHOOL OF RAD THERAPY,NEW YORK,104672490,,,
Mount Saint Mary College,Newburgh,12550,,,
Montefiore School of Nursing,Mount Vernon,10550,,,
College of Mount Saint Vincent,Bronx,10471-1093,,,
Icahn School of Medicine at Mount Sinai,New York,10029-6574,,,
MUNICIPAL TRAINING CENTER,BROOKLYN,11201,,,
Nassau Community College,Garden City,11530-6793,,,
Nazareth College,Rochester,14618-3790,,,
NORTH COUNTRY COMMUNITY COLLEGE-MALONE,MALONE,12953,,,
Neighborhood Playhouse School of the Theater,New York City,10022-5017,,,
The College of New Rochelle,New Rochelle,10805-2339,,,
The New School,New York,10011-8603,,,
New School of Radio and Television,Albany,12205,,,
NEW YORK BEAUTY SCHOOL,BROOKLYN,11217,,,
New York Chiropractic College,Seneca Falls,13148-0800,,,
New York Institute of English and Business,New York,10001-2505,,,
New York Law School,New York,10013-2921,,,
New York Medical College,Valhalla,10595,,,
New York School for Medical and Dental Assistants,Long Island City,11101,,,
New York University,New York,10012-1091,,,
Niagara County Community College,Sanborn,14132,,,
Niagara University,Niagara University,14109,,,
Empire Beauty School-Peekskill,Peekskill,10566,,,
NORTH COUNTRY COMMUNITY COLLEGE-TICONDEROGA,TICONDEROGA,12883,,,
North Country Community College,Saranac Lake,12983-0089,,,
New York College of Podiatric Medicine,New York,10035-1940,,,
New York Institute of Technology,Old Westbury,11568-8000,,,
New York Institute of Technology-Manhattan Campus,New York,10023-7692,,,
New York School of Interior Design,New York,10021,,,
ALFRED UNIVERSITY- NY STATE COLLEGE OF CERAMICS,ALFRED,14802,,,
Nyack College,Nyack,10960-3698,,,
Ohr Hameir Theological Seminary,Peekskill,10566,,,
Olean Business Institute,Olean,14760,,,
Onondaga Community College,Syracuse,13215-4585,,,
Orange County Community College,Middletown,10940,,,
PACE UNIVERSITY-PLEASANTVILLE BRIARCLIFF,PLEASANTVILLE,105702799,,,
PACE UNIVERSITY-WHITE PLAINS,WHITE PLAINS,106033796,,,
Pace University-New York,New York,10038-1598,,,
Paul Smiths College of Arts and Science,Paul Smiths,12970-0265,,,
Continental School of Beauty Culture-West Seneca,West Seneca,14224,,,
Phillips Hairstyling Institute,Oswego,13126-1545,,,
Plaza College,Forest Hills,11375,,,
Polytechnic Institute of New York University,Brooklyn,11201,,,
Davis College,Johnson City,13790-2712,,,
Pratt Institute-Main,Brooklyn,11205,,,
Professional Business College,New York,10013,,,
Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,11230,,,
Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,11219,,,
Rabbinical College of Ch'san Sofer New York,Brooklyn,11204,,,
Rabbinical College Beth Shraga,Monsey,10952,,,
Rabbinical Seminary of Adas Yereim,Brooklyn,11211,,,
Rabbinical Seminary M'kor Chaim,Brooklyn,11219,,,
RABBI ISAAC ELCHANAN SEMINARY,NEW YORK,10033,,,
Rabbinical College of Long Island,Long Beach,11561,,,
Rabbinical Seminary of America,Flushing,11367,,,
Rensselaer Polytechnic Institute,Troy,12180-3590,,,
Ridley-Lowell Business & Technical Institute-Binghamton,Binghamton,13901,,,
Roberts Wesleyan College,Rochester,14624,,,
Everest Institute-Rochester,Rochester,14621-3007,,,
Rochester Institute of Technology,Rochester,14623-5603,,,
University of Rochester,Rochester,14627-0011,,,
Rockland Community College,Suffern,10901-3699,,,
Empire Beauty School-Manhattan,New York,10001,,,
The Sage Colleges,Troy,12180,,,
Sage College of Albany,Albany,12208,,,
St Bernard's School of Theology and Ministry,Rochester,14618,,,
St Bonaventure University,Saint Bonaventure,14778,,,
St Francis College,Brooklyn Heights,11201-9902,,,
St Joseph's College of Nursing at St Joseph's Hospital Health Center,Syracuse,13203,,,
St Lawrence University,Canton,13617,,,
The College of Saint Rose,Albany,12203-1490,,,
St. Thomas Aquinas College,Sparkill,10976-1050,,,
Samaritan Hospital School of Nursing,Troy,12065,,,
Sarah Lawrence College,Bronxville,10708,,,
Schenectady County Community College,Schenectady,12305,,,
Seminary of the Immaculate Conception,Huntington,11743-1626,,,
Sh'or Yoshuv Rabbinical College,Lawrence,11559-1714,,,
Siena College,Loudonville,12211-1462,,,
Simmons Institute of Funeral Service Inc,Syracuse,13207,,,
Skidmore College,Saratoga Springs,12866,,,
St. Joseph's College-New York,Brooklyn,11205-3688,,,
Saint Josephs College-Suffolk Campus,Patchogue,11772-2399,,,
Saint Vladimirs Orthodox Theological Seminary,Yonkers,10707-1699,,,
Spanish-American Institute,New York,10001,,,
SPENCER BUSINESS AND TECHNICAL INSTITUTE,PATTERSONVILLE,121374329,,,
Faxton-St Luke's Healthcare School of Radiologic Technology,Utica,135030479,,,
Saint Elizabeth College of Nursing,Utica,13501,,,
SAINT FRANCIS SCHOOL OF PRACTICAL NURSING,OLEAN,14760-1984,,,
Saint John Fisher College,Rochester,14618-3597,,,
St Paul's School of Nursing-Staten Island,Staten Island,10311,,,
St James Mercy Hospital School of Radiologic Science,Hornell,14843-2197,,,
St John's University-New York,Queens,11439,,,
New York Career Institute,New York,10007,,,
Suburban Technical School,Hempstead,115503718,,,
Branford Hall Career Institute-Bohemia Campus,Bohemia,11716,,,
SUFFOLK COUNTY COMMUNITY COLLEGE-EASTERN CAMPUS,RIVERHEAD,11901,,,
SUFFOLK COUNTY COMMUNITY COLLEGE-AMMERMAN CAMPUS,SELDEN,11784,,,
SUFFOLK COUNTY COMMUNITY COLLEGE-WESTERN CAMPUS,BRENTWOOD,11717,,,
Sullivan County Community College,Loch Sheldrake,12759-5151,,,
SUNY College of Technology at Alfred,Alfred,14802,,,
SUNY College of Technology at Canton,Canton,13617-1098,,,
SUNY College of Technology at Delhi,Delhi,13753-1100,,,
SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,12043,,,
Farmingdale State College,Farmingdale,11735-1021,,,
Morrisville State College,Morrisville,13408,,,
SUNY at Albany,Albany,12222,,,
SUNY at Binghamton,Vestal,13850-6000,,,
University at Buffalo,Buffalo,14260-1660,,,
Stony Brook University,Stony Brook,11794,,,
SUNY College of Environmental Science and Forestry,Syracuse,13210,,,
SUNY Polytechnic Institute,Utica,13502,,,
SUNY College at Brockport,Brockport,14420-2919,,,
SUNY Buffalo State,Buffalo,14222,,,
SUNY Cortland,Cortland,13045-0900,,,
SUNY at Fredonia,Fredonia,14063-1136,,,
SUNY College at Geneseo,Geneseo,14454-1465,,,
State University of New York at New Paltz,New Paltz,12561-2443,,,
SUNY Oneonta,Oneonta,13820-4015,,,
SUNY College at Oswego,Oswego,13126,,,
SUNY College at Potsdam,Potsdam,13676-2294,,,
SUNY at Purchase College,Purchase,10577-1400,,,
SUNY College of Optometry,New York,10036-8003,,,
SUNY College at Old Westbury,Old Westbury,11568-0210,,,
SUNY College at Plattsburgh,Plattsburgh,12901-2681,,,
SUNY Downstate Medical Center,Brooklyn,11203-2098,,,
SUNY Empire State College,Saratoga Springs,12866-4391,,,
SUNY Maritime College,Throggs Neck,10465-4198,,,
Upstate Medical University,Syracuse,13210,,,
Swedish Institute a College of Health Sciences,New York,10001-6700,,,
Syracuse University,Syracuse,13244,,,
Talmudical Seminary Oholei Torah,Brooklyn,11213,,,
Talmudical Institute of Upstate New York,Rochester,14607,,,
Taylor Business Institute,New York,10011-5501,,,
Teachers College at Columbia University,New York,10027,,,
Technical Career Institutes,New York,10001,,,
Tompkins Cortland Community College,Dryden,13053-0139,,,
Torah Temimah Talmudical Seminary,Brooklyn,11218,,,
Touro College,New York,10018,,,
AMERICAN CENTER FOR CAREER TRAINING,NEW YORK,10018,,,
Triple Cities School of Beauty Culture,Binghamton,13901,,,
Trocaire College,Buffalo,14220-2094,,,
Troy School of Beauty Culture,Troy,12180,,,
Ulster County Community College,Stone Ridge,12484,,,
JON LOUIS SCHOOL OF BEAUTY,LEVITTOWN,11756,,,
JON LOUIS SCHOOL OF BEAUTY,NORTH BABYLON,11703,,,
Sanford-Brown Institute-New York,New York,10003,,,
Union College,Schenectady,12308-2311,,,
Union Theological Seminary in the City of New York,New York,10027-5792,,,
United Talmudical Seminary,Brooklyn,11211,,,
United States Merchant Marine Academy,Kings Point,11024-1699,,,
Utica College,Utica,13502-4892,,,
Utica School of Commerce,Utica,13501,,,
Vassar College,Poughkeepsie,12604,,,
Villa Maria College,Buffalo,14225-3999,,,
School of Visual Arts,New York,10010,,,
WADHAMS HALL,OGDENSBURG,13669,,,
Wagner College,Staten Island,10301-4495,,,
Webb Institute,Glen Cove,11542-1398,,,
Wells College,Aurora,13026-0500,,,
The College of Westchester,White Plains,10606-1200,,,
SUNY Westchester Community College,Valhalla,10595,,,
Westchester School of Beauty Culture,Mount Vernon,10550-2295,,,
JON LOUIS SCHOOL OF BEAUTY,PATCHOGUE,11772,,,
Wood Tobe-Coburn School,New  York,10016-0190,,,
Word of Life Bible Institute,Pottersville,12860-0129,,,
Yeshiva Karlin Stolin,Brooklyn,11204-1545,,,
Yeshivat Mikdash Melech,Brooklyn,11230-9963,,,
Yeshiva Derech Chaim,Brooklyn,11218-4413,,,
Yeshiva of Nitra Rabbinical College,Mount Kisco,10549,,,
Yeshiva Shaar Hatorah,Kew Gardens,11418,,,
Yeshiva University,New York,10033-3299,,,
Yeshivath Viznitz,Monsey,10952,,,
Yeshivath Zichron Moshe,South Fallsburg,12779,,,
College of the Albemarle,Elizabeth City,27906-2327,,,
The Art Institute of Charlotte,Charlotte,28217-4536,,,
South Piedmont Community College,Polkton,28135,,,
Appalachian State University,Boone,28608,,,
Asheville-Buncombe Technical Community College,Asheville,28801-4897,,,
Carolina Beauty College 3,Durham,27704,,,
Barton College,Wilson,27893-7000,,,
DUDLEYS BEAUTY COLLEGE,CHARLOTTE,28216,,,
Barber-Scotia College,Concord,28025-5143,,,
Carolina Beauty College 20,Winston Salem,27106,,,
Beaufort County Community College,Washington,27889,,,
Belmont Abbey College,Belmont,28012-1802,,,
Bennett College,Greensboro,27401-3239,,,
Bladen Community College,Dublin,28332,,,
Blue Ridge Community College,Flat Rock,28731-4728,,,
Brevard College,Brevard,28712,,,
Brookstone College-Charlotte,Charlotte,28262,,,
Brunswick Community College,Bolivia,28422-9021,,,
Cabarrus College of Health Sciences,Concord,28025-3959,,,
Caldwell Community College and Technical Institute,Hudson,28638,,,
Campbell University,Buies Creek,27506,,,
Cape Fear Community College,Wilmington,28401-3910,,,
Carteret Community College,Morehead City,28557-2989,,,
Catawba College,Salisbury,28144,,,
Catawba Valley Community College,Hickory,28602-0699,,,
South College-Asheville,Asheville,28803,,,
Central Carolina Community College,Sanford,27330-9840,,,
Central Piedmont Community College,Charlotte,28204,,,
Chowan University,Murfreesboro,27855,,,
Cleveland Community College,Shelby,28152-6224,,,
Coastal Carolina Community College,Jacksonville,28546-6816,,,
CAROLINA BEAUTY COLLEGE 2,HIGH POINT,27262,,,
Craven Community College,New Bern,28562-4900,,,
Davidson County Community College,Thomasville,27360-7385,,,
Davidson College,Davidson,28035,,,
Duke University,Durham,27708,,,
Durham Technical Community College,Durham,27703-5023,,,
East Carolina University,Greenville,27858-4353,,,
Edgecombe Community College,Tarboro,27886,,,
Elizabeth City State University,Elizabeth City,27909,,,
Elon University,Elon,27244-2010,,,
Fayetteville Beauty College,Fayetteville,28303,,,
Fayetteville Technical Community College,Fayetteville,28303-0236,,,
Fayetteville State University,Fayetteville,28301-4298,,,
Forsyth Technical Community College,Winston-Salem,27103-5197,,,
Gardner-Webb University,Boiling Springs,28017-0997,,,
Gaston College,Dallas,28034,,,
Carolina Beauty College 8,Greensboro,27405,,,
Greensboro College,Greensboro,27401-1875,,,
Guilford College,Greensboro,27410-4108,,,
Guilford Technical Community College,Jamestown,27282,,,
Hairstyling Institute of Charlotte Inc,Charlotte,28204,,,
Haywood Community College,Clyde,28721-9901,,,
Heritage Bible College,Dunn,28334,,,
High Point University,High Point,27268,,,
Isothermal Community College,Spindale,28160-0804,,,
James Sprunt Community College,Kenansville,28349,,,
John Wesley University,High Point,27265-3115,,,
Johnson C Smith University,Charlotte,28216-5398,,,
Johnston Community College,Smithfield,27577-2350,,,
Lees-McRae College,Banner Elk,28604,,,
Lenoir Community College,Kinston,28502-0188,,,
Lenoir-Rhyne University,Hickory,28601,,,
Leons Beauty School Inc,Greensboro,27403,,,
Livingstone College,Salisbury,28144,,,
Louisburg College,Louisburg,27549-2399,,,
Mars Hill University,Mars Hill,28754,,,
Martin Community College,Williamston,27892-9988,,,
Mayland Community College,Spruce Pine,28777,,,
McDowell Technical Community College,Marion,28752-8728,,,
Mercy School of Nursing,Charlotte,28203,,,
Meredith College,Raleigh,27607-5298,,,
Methodist University,Fayetteville,28311-1420,,,
Miller-Motte College-Wilmington,Wilmington,28405,,,
Mitchell Community College,Statesville,28677-5293,,,
Mitchells Hairstyling Academy-Wilson,Wilson,27893,,,
Regina's College of Beauty-Monroe,Monroe,28110,,,
Montgomery Community College,Troy,27371,,,
Montreat College,Montreat,28757-1267,,,
University of Mount Olive,Mount Olive,28365-0919,,,
College of Wilmington,Wilmington,28403,,,
Nash Community College,Rocky Mount,27804,,,
CAROLINA BEAUTY COLLEGE 15,SALISBURY,28144-6714,,,
North Carolina A & T State University,Greensboro,27411,,,
University of North Carolina at Asheville,Asheville,28804-8510,,,
University of North Carolina at Chapel Hill,Chapel Hill,27599,,,
University of North Carolina at Charlotte,Charlotte,28223-0001,,,
University of North Carolina at Greensboro,Greensboro,27402-6170,,,
North Carolina Central University,Durham,27707,,,
University of North Carolina School of the Arts,Winston-Salem,27127-2738,,,
North Carolina State University at Raleigh,Raleigh,27695-7001,,,
North Carolina Wesleyan College,Rocky Mount,27804,,,
University of North Carolina Wilmington,Wilmington,28403-5963,,,
Pamlico Community College,Grantsboro,28529,,,
William Peace University,Raleigh,27604-1194,,,
University of North Carolina at Pembroke,Pembroke,28372-1510,,,
Pfeiffer University,Misenheimer,28109,,,
Piedmont International University,Winston-Salem,27101-5025,,,
Piedmont Community College,Roxboro,27573,,,
Pitt Community College,Winterville,28590,,,
Presbyterian Hospital School of Nursing,Charlotte,28233,,,
Queens University of Charlotte,Charlotte,28274-0001,,,
Randolph Community College,Asheboro,27205,,,
Richmond Community College,Hamlet,28345-1189,,,
Mid-Atlantic Christian University,Elizabeth City,27909-4054,,,
Roanoke-Chowan Community College,Ahoskie,27910-9522,,,
Robeson Community College,Lumberton,28360,,,
Rockingham Community College,Wentworth,27375-0038,,,
Rowan-Cabarrus Community College,Salisbury,28146,,,
Saint Augustine's University,Raleigh,27610-2298,,,
Salem College,Winston-Salem,27101,,,
Sampson Community College,Clinton,28328-0318,,,
Sandhills Community College,Pinehurst,28374,,,
Shaw University,Raleigh,27601,,,
Paul Mitchell the School-Fayetteville,Fayetteville,28303-5364,,,
St Andrews University,Laurinburg,28352,,,
Empire Beauty School-Matthews,Matthews,28105,,,
Southeastern Community College,Whiteville,28472-5422,,,
Southwestern Community College,Sylva,28779,,,
Stanly Community College,Albemarle,28001,,,
Surry Community College,Dobson,27017-8432,,,
Alamance Community College,Graham,27253-8000,,,
Tri-County Community College,Murphy,28906,,,
Vance-Granville Community College,Henderson,27537,,,
Wake Forest University,Winston-Salem,27106,,,
Wake Technical Community College,Raleigh,27603-5696,,,
Warren Wilson College,Swannanoa,28778-2099,,,
Watts School of Nursing,Durham,27705-2505,,,
Wayne Community College,Goldsboro,27534-8002,,,
Western Piedmont Community College,Morganton,28655-4511,,,
Wilkes Community College,Wilkesboro,28697,,,
Wilson Community College,Wilson,27893-3310,,,
Wingate University,Wingate,28174-0159,,,
Winston Salem Barber School,Winston-Salem,27127,,,
Winston-Salem State University,Winston-Salem,27110-0001,,,
Western Carolina University,Cullowhee,28723-9646,,,
Rasmussen College-North Dakota,Fargo,58103-7196,,,
Bismarck State College,Bismarck,58506-5587,,,
Dickinson State University,Dickinson,58601-4896,,,
Nueta Hidatsa Sahnish College,New Town,58763,,,
Josef's School of Hair Design Inc-Grand Forks,Grand Forks,58201,,,
Headquarters Academy of Hair Design Inc,Minot,58701-3914,,,
University of Jamestown,Jamestown,58405,,,
Josef's School of Hair Design Inc-Fargo Downtown,Fargo,58102,,,
JOSEFS SCHOOL OF HAIR DESIGN INC,BISMARCK,58501,,,
Lake Region State College,Devils Lake,58301-1598,,,
Cankdeska Cikana Community College,Fort Totten,58335,,,
University of Mary,Bismarck,58504,,,
Mayville State University,Mayville,58257-1299,,,
Sanford College of Nursing,Bismarck,58501-4425,,,
Minot State University,Minot,58707,,,
University of North Dakota,Grand Forks,58202-8193,,,
North Dakota State College of Science,Wahpeton,58076-0002,,,
Dakota College at Bottineau,Bottineau,58318-1198,,,
North Dakota State University-Main Campus,Fargo,58108-6050,,,
Williston State College,Williston,58801,,,
JZ Trend Academy Paul Mitchell Partner School,Bismarck,58504,,,
Sitting Bull College,Fort Yates,58538-9721,,,
Trinity Bible College and Graduate School,Ellendale,58436-7105,,,
Turtle Mountain Community College,Belcourt,58316,,,
United Tribes Technical College,Bismarck,58504,,,
Valley City State University,Valley City,58072,,,
ETI Technical College,Niles,44446-4398,,,
The Art Institute of Cincinnati-AIC College of Design,Cincinnati,45246-3322,,,
Miami-Jacobs Career College-Independence,Independence,44131,,,
Akron Adult Vocational Services,Akron,44308-1979,,,
Herzing University-Akron,Akron,44306-3931,,,
Akron Machining Institute Inc,Norton,44203,,,
University of Akron Main Campus,Akron,44325-4702,,,
Akron School of Practical Nursing,Akron,44313,,,
University of Akron Wayne College,Orrville,44667,,,
Antioch College,Yellow Springs,45387-1697,,,
Antonelli College-Cincinnati,Cincinnati,45202,,,
Apollo Career Center,Lima,45806-1497,,,
Art Academy of Cincinnati,Cincinnati,45202-1706,,,
College of Art Advertising,Cincinnati,45211-4428,,,
Ashland University,Ashland,44805,,,
Ashtabula County Technical and Career Campus,Jefferson,44047,,,
Athenaeum of Ohio,Cincinnati,45230-2091,,,
Auburn Career Center,Concord Twp,44077,,,
Aultman College of Nursing and Health Sciences,Canton,44710-1797,,,
Baldwin Wallace University,Berea,44017-2088,,,
Beatrice Academy of Beauty,Cleveland,44106,,,
Belmont College,Saint Clairsville,43950,,,
