INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Metropolitan College,Tulsa,74146,,PrivacySuppressed,PrivacySuppressed
College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
Leech Lake Tribal College,Cass Lake,56633,,PrivacySuppressed,PrivacySuppressed
Anthem College-Sacramento,Sacramento,95827,,0.574568289,0.591137124
Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,0.638554217,0.713615024
Cascade College,Portland,97216-1515,,0.272727273,0.19330855
Stone Academy-Waterbury,Waterbury,06705,,0.221579962,0.258215962
East San Gabriel Valley Regional Occupational Program,West Covina,91790,,,
Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Little Rock,Little Rock,72211,,0.308457711,0.373417722
ITT Technical Institute-Oxnard,Oxnard,93036,,0.36,0.434782609
ITT Technical Institute-Louisville,Louisville,40216,,0.344444444,0.354978355
ITT Technical Institute-Greenville,Greenville,29615,,0.29296875,0.372745491
ITT TECHNICAL INSTITUTE,HAYWARD,94545,,0.340540541,0.359430605
ITT Technical Institute-Cordova,Cordova,38016,,0.396825397,0.411290323
United Education Institute-Morrow,Morrow,30260-2941,,0.561428571,0.576368876
PHILADELPHIA BIBLICAL UNIVERSITY-NEW JERSEY,Liberty Corner,07938,,0.149350649,0.191304348
Cairn University-Wisconsin Wilderness,Cable,54821,,0.149350649,0.191304348
ADVANCED CAREER TRAINING-JACKSONVILLE CAMPUS,JACKSONVILLE,32256,,0.561428571,0.576368876
Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,0.441176471,0.636363636
Ashmead College-Everett Campus,Everett,98201,,0.746588694,0.67948718
Everest College-Fife,Fife,98424,,0.746588694,0.67948718
Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
Motoring Technical Training Institute,Seekonk,02771,,PrivacySuppressed,PrivacySuppressed
Baker College of Jackson,Jackson,49202-1290,,0.160409556,0.122529644
FLORIDA NATIONAL COLLEGE-SOUTH CAMPUS,MIAMI,33175-247,,0.197101449,0.164583333
INTERNATIONAL BUSINESS SCHOOL-DENTON,DENTON,76201,,0.370879121,0.272321429
Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Everett,Everett,98203,,0.426666667,0.515320334
Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Bessemer,Bessemer,35022,,0.27607362,0.269798658
ITT Technical Institute-Orland Park,Orland Park,60467,,0.375,0.424908425
Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
Baker College Center for Graduate Studies,Flint,48507,,0.160409556,0.122529644
Johnson & Wales University-North Miami,North Miami,33181,,0.417344173,0.394170404
ITT TECHNICAL INSTITUTE,SANTA CLARA,95054-116,,0.304347826,0.473537605
ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.480392157,0.439144737
Harrison College-Indianapolis East,Indianapolis,46239,,0.364685004,0.298679868
Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.380645161,0.438016529
Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.219101124,0.146788991
Nevada Career Institute,Las Vegas,89130,,0.582191781,0.631578947
Phillips Theological Seminary,Tulsa,74116-5612,,,
Medvance Institute-Baton Rouge,Baton Rouge,70809-1908,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
Moler Beauty College,New Orleans,70126-4859,,PrivacySuppressed,PrivacySuppressed
Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
Careers Unlimited Beauty School,Houston,77055,,PrivacySuppressed,PrivacySuppressed
Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
Four-D College,Colton,92324,,PrivacySuppressed,PrivacySuppressed
Allen School-Jamaica,Jamaica,11432,,PrivacySuppressed,PrivacySuppressed
Premiere Career College,Irwindale,91706-3746,,PrivacySuppressed,PrivacySuppressed
Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.174104463,0.171655674
Carousel Beauty College-Springfield,Springfield,45504,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Kettering,Kettering,45420,,PrivacySuppressed,PrivacySuppressed
Estes Institute of Cosmetology Arts and Science,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
Baldwin Park Adult & Community Education,Baldwin Park,91706-4221,,PrivacySuppressed,PrivacySuppressed
Western Career College-Fremont,Fremont,94538,,0.669172932,0.687092568
Ventura Adult and Continuing Education,Ventura,93003-0000,,0.514285714,0.628205128
Marinello Schools of Beauty-Sacramento,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
College of Business and Technology-Main Campus,Miami,33174,,0.629213483,0.596491228
City College-Altamonte Springs,Altamonte Springs,32714,,0.312977099,0.326086957
Augusta Area Dietetic Internship-University Hospital,Augusta,30901-2629,,,
Empire Beauty School-Dunwoody,Dunwoody,30338,,PrivacySuppressed,PrivacySuppressed
Cobb Beauty College Inc,Kennesaw,30144-2828,,PrivacySuppressed,PrivacySuppressed
North Fulton Beauty College,Roswell,30075,,PrivacySuppressed,PrivacySuppressed
Lamonts International School of Cosmetology,Canton,61520,,PrivacySuppressed,PrivacySuppressed
Career Center of Southern Illinois,Red Bud,62278,,PrivacySuppressed,PrivacySuppressed
American Academy of Hair Design,Topeka,66611-2358,,PrivacySuppressed,PrivacySuppressed
Crave Beauty Academy,Wichita,67203,,PrivacySuppressed,PrivacySuppressed
Camelot College,Baton Rouge,70805,,0.266159696,0.243243243
Gretna College School of Allied Health,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
Mr Bernard's School of Hair Fashion Inc,Lewiston,04240,,PrivacySuppressed,PrivacySuppressed
Kirksville Area Technical Center,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
South Central Career Center,West Plains,65775,,PrivacySuppressed,PrivacySuppressed
Saline County Career Center,Marshall,65340-1698,,PrivacySuppressed,PrivacySuppressed
Warrensburg Area Career Center,Warrensburg,64093,,PrivacySuppressed,PrivacySuppressed
Nevada Regional Technical Center,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
Cass Career Center,Harrisonville,64701-2024,,PrivacySuppressed,PrivacySuppressed
Career and Technical Center at Fort Osage,Independence,64058-3200,,PrivacySuppressed,PrivacySuppressed
Applied Technology Services,Sunset Hills,63127,,PrivacySuppressed,PrivacySuppressed
Central College of Cosmetology,Saint Robert,65584,,PrivacySuppressed,PrivacySuppressed
Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,63703-4507,,PrivacySuppressed,PrivacySuppressed
Dallas County Technical Center,Louisburg,65685-9152,,PrivacySuppressed,PrivacySuppressed
Messenger College,Euless,76040-4202,,PrivacySuppressed,PrivacySuppressed
IHM Health Studies Center,Saint Louis,63143-2636,,,
Tennessee Academy of Cosmetology-Shelby Drive,Memphis,38125,,PrivacySuppressed,PrivacySuppressed
Cheveux School of Hair Design,Jacksonville,28540-9127,,PrivacySuppressed,PrivacySuppressed
Somerset County Technology Institute,Bridgewater,08807-0350,,PrivacySuppressed,PrivacySuppressed
Union County Vocational Technical School,Scotch Plains,07076,,PrivacySuppressed,PrivacySuppressed
Prism Career Institute-Philadelphia,Philadelphia,19152,,0.674157303,0.732824428
Clinton Essex Warren Washington BOCES,Plattsburgh,12901-0455,,PrivacySuppressed,PrivacySuppressed
Jefferson Lewis BOCES-Practical Nursing Program,Watertown,13601-9509,,PrivacySuppressed,PrivacySuppressed
Rochester General Hospital Clinical Laboratory Technology Program,Rochester,14621,,PrivacySuppressed,PrivacySuppressed
Veeb Nassau County School of Practical Nursing,Hicksville,11801-4302,,PrivacySuppressed,PrivacySuppressed
Syracuse City Schools Practical Nursing Program,Syracuse,13202,,PrivacySuppressed,PrivacySuppressed
Greater Southern Tier BOCES-School of Practical Nursing,Painted Post,14870-9518,,PrivacySuppressed,PrivacySuppressed
Cattaraugus Allegany BOCES-Practical Nursing Program,Olean,14760,,0.529411765,0.454545455
Orange Ulster BOCES-Practical Nursing Program,Goshen,10924,,PrivacySuppressed,PrivacySuppressed
Wayne Finger Lakes BOCES-Practical Nursing Program,Newark,14513-1863,,PrivacySuppressed,PrivacySuppressed
Broome Delaware Tioga BOCES-Practical Nursing Program,Binghamton,13905,,PrivacySuppressed,PrivacySuppressed
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,Hudson Falls,12839,,0.59375,0.651162791
Albany BOCES-Adult Practical Nursing Program,Albany,12205,,PrivacySuppressed,PrivacySuppressed
Ulster BOCES School of Practical Nursing,Lake Katrine,12449,,PrivacySuppressed,PrivacySuppressed
Eastern Suffolk BOCES,Brentwood,11717,,PrivacySuppressed,PrivacySuppressed
St. Lawrence Lewis County BOCES-Practical Nursing Program,Canton,13617,,PrivacySuppressed,PrivacySuppressed
Rockland County BOCES-Practical Nursing Program,West Nyack,10994,,PrivacySuppressed,PrivacySuppressed
New York College of Health Professions,Syosset,11791-4413,,0.660194175,0.632653061
Career Institute of Health and Technology,Garden City,11530,,0.658119658,0.651287554
Charles Stuart School of Diamond Setting,Brooklyn,11229,,PrivacySuppressed,PrivacySuppressed
Penta County Joint Vocational School,Perrysburg,43551-4594,,PrivacySuppressed,PrivacySuppressed
Career and Technology Education Centers of Licking County,Newark,43055-3399,,PrivacySuppressed,PrivacySuppressed
Willoughby-Eastlake School of Practical Nursing,Eastlake,44094,,PrivacySuppressed,PrivacySuppressed
Washington County Career Center-Adult Technical Training,Marietta,45750,,PrivacySuppressed,PrivacySuppressed
Ohio Media School-Cincinnati,Cincinnati,45227,,PrivacySuppressed,PrivacySuppressed
Ohio Technical Center at Vantage Career Center,Van Wert,45891,,PrivacySuppressed,PrivacySuppressed
Tri County Technology Center,Bartlesville,74006-6029,,PrivacySuppressed,PrivacySuppressed
Indian Capital Technology Center-Muskogee,Muskogee,74403-1889,,PrivacySuppressed,PrivacySuppressed
Western Technology Center,Burns Flat,73624-1469,,PrivacySuppressed,PrivacySuppressed
Mid-America Technology Center,Wayne,73095-0210,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Pryor,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
Eastern Oklahoma County Technology Center,Choctaw,73020-9017,,PrivacySuppressed,PrivacySuppressed
Wes Watkins Technology Center,Wetumka,74883-6155,,PrivacySuppressed,PrivacySuppressed
Technical Institute of Cosmetology Arts and Sciences,Tulsa,74120-3610,,PrivacySuppressed,PrivacySuppressed
CONNELLEY TECHNICAL INSTITUTE AND ADULT EDUC CTR,PITTSBURGH,15219,,PrivacySuppressed,PrivacySuppressed
York County School of Technology-Adult & Continuing Education,York,17402-4696,,PrivacySuppressed,PrivacySuppressed
University of Pittsburgh Medical Center-Health System,Pittsburgh,15213-2582,,PrivacySuppressed,PrivacySuppressed
Chester County Intermediate Unit,Downingtown,19335,,PrivacySuppressed,PrivacySuppressed
Jefferson County Dubois Area Vocational Technical Practical Nursing Program,Reynoldsville,15851,,PrivacySuppressed,PrivacySuppressed
UPMC Presbyterian Shadyside Dietetic Internship,Pittsburgh,15232,,PrivacySuppressed,PrivacySuppressed
Mifflin County Academy of Science and Technology,Lewistown,17044-1697,,PrivacySuppressed,PrivacySuppressed
Hanover Public School District Practical Nursing Program,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
Lenape Technical School Practical Nursing Program,Ford City,16226,,PrivacySuppressed,PrivacySuppressed
Venango County Area Vocational Technical School,Oil City,16301,,PrivacySuppressed,PrivacySuppressed
Lancaster County Career and Technology Center,Willow Street,17584,,PrivacySuppressed,PrivacySuppressed
Lebanon County Area Vocational Technical School,Lebanon,17042,,PrivacySuppressed,PrivacySuppressed
Northern Tier Career Center,Towanda,18848-9731,,PrivacySuppressed,PrivacySuppressed
Clarion County Career Center Practical Nursing Program,Shippenville,16254-8975,,PrivacySuppressed,PrivacySuppressed
Hazleton Area Career Center,Hazle TWP.,18202,,PrivacySuppressed,PrivacySuppressed
All-State Career School-Pittsburgh,West Mifflin,15122,,PrivacySuppressed,PrivacySuppressed
Carlos F Daniels Area Vocational School,Carolina,00982,,PrivacySuppressed,PrivacySuppressed
Serbias Technical College,Guayama,00784,,PrivacySuppressed,PrivacySuppressed
Instituto Irma Valentin-Utuado,Utuado,00641-2861,,PrivacySuppressed,PrivacySuppressed
Maison D'Esthetique Academy,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
Colegio Tecnologico y Comercial de Puerto Rico,Aguada,00602-0960,,PrivacySuppressed,PrivacySuppressed
Quality Technical and Beauty College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
D'Mart Institute,Barranquitas,00794,,PrivacySuppressed,PrivacySuppressed
Automeca Technical College-Aguadilla,Aguadilla,00605,,0.075630252,0.090403338
Puerto Rico Barber College,Fajardo,00738,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Cookeville,Cookeville,38501-4305,,PrivacySuppressed,PrivacySuppressed
North Central Institute,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
Velma B's Beauty Academy,Dallas,75216,,PrivacySuppressed,PrivacySuppressed
Pipo Academy of Hair Design,El Paso,79903,,PrivacySuppressed,PrivacySuppressed
Tint School of Makeup and Cosmetology-Dallas,Dallas,75229-3734,,PrivacySuppressed,PrivacySuppressed
New Horizons Regional Education Center School of Practical Nursing,Hampton,23666-1500,,PrivacySuppressed,PrivacySuppressed
ACT College,Arlington,22209-2297,,0.611494253,0.428571429
United Technical Center,Clarksburg,26301-6313,,PrivacySuppressed,PrivacySuppressed
Charles H McCann Technical School,North Adams,01247-3999,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Boston,Boston,02116,,0.415841584,0.379310345
Ailano School of Cosmetology,Brockton,02301-5734,,PrivacySuppressed,PrivacySuppressed
Carsten Institute of Cosmetology,Tempe,85282,,PrivacySuppressed,PrivacySuppressed
Central California School of Continuing Education,San Luis Obispo,93401,,PrivacySuppressed,PrivacySuppressed
Mercy Hospital School of Practical Nursing-Plantation General Hospital,Miami,33133,,PrivacySuppressed,PrivacySuppressed
Marion Technical College,Ocala,34471-3172,,PrivacySuppressed,PrivacySuppressed
Rivertown School of Beauty Barber Skin Care and Nails,Columbus,31904,,PrivacySuppressed,PrivacySuppressed
Atlanta Institute of Music and Media,Duluth,30096,,PrivacySuppressed,PrivacySuppressed
Illinois Media School,Lombard,60148,,PrivacySuppressed,PrivacySuppressed
Marion Community Schools-Tucker Career & Technology Center,Marion,46952,,PrivacySuppressed,PrivacySuppressed
St Louis Hair Academy,Saint Louis,63107-1737,,PrivacySuppressed,PrivacySuppressed
New Dimensions School of Hair Design,Joplin,64801-5017,,PrivacySuppressed,PrivacySuppressed
Metropolitan College,Albuquerque,87110-8711,,PrivacySuppressed,PrivacySuppressed
Adirondack Beauty School,Glens Falls,12801-0000,,PrivacySuppressed,PrivacySuppressed
Forbes Road Career and Technology Center,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
Jna Institute of Culinary Arts,Philadelphia,19146,,PrivacySuppressed,PrivacySuppressed
Instituto Irma Valentin-Manati,Manati,00674,,PrivacySuppressed,PrivacySuppressed
A1 Business and Technical College,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Seattle,Seattle,98109,,PrivacySuppressed,PrivacySuppressed
Putnam Career and Technical Center,Eleanor,25070-0640,,,
Mountaineer Beauty College,Saint Albans,25177,,PrivacySuppressed,PrivacySuppressed
Argosy University-Washington DC,Arlington,22209,,0.623376623,0.475
Texas Career Institute-Kerrville,Kerrville,78028,,PrivacySuppressed,PrivacySuppressed
Crawford County Career and Technical Center Practical Nursing Program,Meadville,16335,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Sacramento Valley Campus,Sacramento,95833-4334,,0.174104463,0.171655674
Baker College Corporate Services,Clinton Township,48035,,0.160409556,0.122529644
Texas College of Cosmetology-San Angelo,San Angelo,76904,,PrivacySuppressed,PrivacySuppressed
Beauty Schools of America-Hialeah,Hialeah,33012-3322,,0.442542787,0.616033755
Newbridge College-Monterey Park,Monterey Park,91754,,0.7,0.650246305
Automeca Technical College-Bayamon,Bayamon,00961,,0.075630252,0.090403338
Automeca Technical College-Caguas,Caguas,00725,,0.075630252,0.090403338
Automeca Technical College-Ponce,Ponce,00731,,,
Everest University-Melbourne,Melbourne,32935,,0.307509881,0.228310502
Centura College-Chesapeake,Chesapeake,23320,,0.521785335,0.52715655
University of Phoenix-Hawaii,Honolulu,96813-3800,,0.174104463,0.171655674
Florida College of Natural Health-Miami,Miami,33126,,0.638932496,0.609195402
ADVANCED TECHNICAL CENTERS,PEMBROKE PINES,33024,,PrivacySuppressed,PrivacySuppressed
Prism Career Institute-Cherry Hill,Cherry Hill,08002,,0.674157303,0.732824428
American National College,Houston,77069-4611,,PrivacySuppressed,PrivacySuppressed
Francois D College of Hair Skin and Nails,Taylorsville,84129,,PrivacySuppressed,PrivacySuppressed
Southwest College of Naturopathic Medicine & Health Sciences,Tempe,85282,,,
Escuela de Peritos Electricistas de Isabela Inc,Isabela,00662,,PrivacySuppressed,PrivacySuppressed
GOLDEN GATE UNIVERSITY-SAN JOSE,SAN JOSE,95110,,0.239583333,0.261538462
Virginia College-Birmingham,Birmingham,35209,,0.369645043,0.305856833
Virginia College-Huntsville,Huntsville,35801,,0.369645043,0.305856833
Yeshiva D'monsey Rabbinical College,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Mahwah,Mahwah,07430,,0.458333333,0.497850387
The College of Saints John Fisher & Thomas More,Fort Worth,76109,,PrivacySuppressed,PrivacySuppressed
Northwest Vista College,San Antonio,78251,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Getzville,Getzville,14068-0327,,0.355769231,0.414847162
Oconee Fall Line Technical College,Sandersville,31082,,PrivacySuppressed,PrivacySuppressed
York County Community College,Wells,04090,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Afton,Afton,74331,,PrivacySuppressed,PrivacySuppressed
Western Suffolk BOCES,Northport,11768,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Atlanta,Atlanta,30328,,0.588790561,0.604513064
Sanford-Brown College-Middleburg Heights,Middleburg Heights,44130,,0.588790561,0.604513064
Arkansas State University-Mountain Home,Mountain Home,72653,,0.231351981,0.173010381
Columbia Gorge Community College,The Dalles,97058,,0.034897714,0.019891501
Arizona State University-Polytechnic,Mesa,85212,,0.239738562,0.235761132
Foundation College,San Diego,92108,,PrivacySuppressed,PrivacySuppressed
Colleen O'Haras Beauty Academy,Santa Ana,92701-0000,,0.673469388,0.319148936
UNION INSTITUTE & UNIVERSITY,SACRAMENTO,95864-7253,,0.121693122,0.089430894
Tillamook Bay Community College,Tillamook,97141,,0.034897714,0.019891501
KEISER COLLEGE-SARASOTA,SARASOTA,34240,,0.41038961,0.418960245
EMPIRE BEAUTY SCHOOL-BALTIMORE,BALTIMORE,21215-343,,PrivacySuppressed,PrivacySuppressed
Maric College-Irwindale,Irwindale,91706-1410,,0.670157068,0.714675148
Argosy University-Schaumburg,Schaumburg,60173-5403,,0.623376623,0.475
Ser Business and Technical Institute,Chicago,60623,,PrivacySuppressed,PrivacySuppressed
Manhattan School of Computer Technology,Brooklyn,11230-1401,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Louisiana Campus,Metairie,70001-2082,,0.174104463,0.171655674
University of Phoenix-Detroit Campus,Southfield,48076-4400,,0.174104463,0.171655674
Brown Mackie College-Hopkinsville,Hopkinsville,42240-4948,,0.26635514,0.271889401
Indian Capital Technology Center-Sallisaw,Sallisaw,74955,,PrivacySuppressed,PrivacySuppressed
Indian Capital Technology Center-Stilwell,Stilwell,74960,,PrivacySuppressed,PrivacySuppressed
Globelle Technical Institute,Vega Baja,00693-0000,,PrivacySuppressed,PrivacySuppressed
Motif Beauty Academy,Winchester,40391-1958,,PrivacySuppressed,PrivacySuppressed
Hairitage Hair Academy,Saint George,84770-0000,,PrivacySuppressed,PrivacySuppressed
New York Paralegal School,New York,10007,,0.509090909,0.453125
Houghton Lake Institute of Cosmetology,Houghton Lake,48629-9702,,PrivacySuppressed,PrivacySuppressed
Arizona College-Glendale,Glendale,85302,,PrivacySuppressed,PrivacySuppressed
Vanguard-Sentinel Adult Career and Technology Center,Fremont,43420,,PrivacySuppressed,PrivacySuppressed
SENTINEL CAREER CENTER,TIFFIN,44883,,PrivacySuppressed,PrivacySuppressed
House of Heavilin Beauty College-Raymore,Raymore,64083-9195,,PrivacySuppressed,PrivacySuppressed
International Institute of Hair Design,Bountiful,84010,,PrivacySuppressed,PrivacySuppressed
Living Arts College,Raleigh,27614-7076,,PrivacySuppressed,PrivacySuppressed
New York Conservatory for Dramatic Arts,New York,10011-4225,,PrivacySuppressed,PrivacySuppressed
Eastern International College-Jersey City,Jersey City,07306,,0.545454546,0.409836066
Academia Serrant Inc,Ponce,00717-1568,,PrivacySuppressed,PrivacySuppressed
Caguas Central College,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Sonoma College,Petaluma,94954,,PrivacySuppressed,PrivacySuppressed
Advocate Illinois Masonic School of Radiologic Technology,Chicago,60657,,PrivacySuppressed,PrivacySuppressed
West Virginia University Hospital Department of Nutrition and Dietetics,Morgantown,26506-8016,,PrivacySuppressed,PrivacySuppressed
San Joaquin Valley College-Fresno Aviation,Fresno,93727,,0.561748634,0.503875969
Court Reporting Institute,San Diego,92124,,0.25308642,0.450450451
DEMARGE COLLEGE SOUTH,OKLAHOMA CITY,73139,,0.538461539,0.602836879
Talent Academy,Upper Darby,19082,,PrivacySuppressed,PrivacySuppressed
Pacific College,Costa Mesa,92626,,0.734265734,0.705882353
American College of Healthcare,Riverside,92505,,PrivacySuppressed,PrivacySuppressed
Compu-Med Vocational Careers Corp,Hialeah,33012-4861,,PrivacySuppressed,PrivacySuppressed
Professional Electrical School Inc,Manati,00674,,PrivacySuppressed,PrivacySuppressed
Mid-Cities Barber College,Grand Prairie,75051-4892,,PrivacySuppressed,PrivacySuppressed
Georgia Military College-Columbus Campus,Columbus,31906,,0.039151713,0.06424581
American Commercial College-Wichita Falls,Wichita Falls,76310,,0.451428571,0.342857143
Midwestern University-Glendale,Glendale,85308,,0.915151515,0.864583333
Oregon Coast Community College,Newport,97366,,PrivacySuppressed,PrivacySuppressed
MONTEREY PARK COLLEGE,WALNUT,91789,,0.7,0.650246305
Harrison College-Evansville,Evansville,47715-4601,,0.364685004,0.298679868
Le Cordon Bleu College of Culinary Arts-Pasadena,Pasadena,91101,,0.820987654,0.857923497
Kaplan College-Panorama City,Panorama City,91402-4222,,0.321637427,0.469135803
Gwinnett College-Sandy Springs,Sandy Springs,30328,,PrivacySuppressed,PrivacySuppressed
Beacon University,Columbus,31909-4663,,PrivacySuppressed,PrivacySuppressed
Pyramid Career Institute,Chicago,60657-4207,,PrivacySuppressed,PrivacySuppressed
PORTER AND CHESTER INSTITUTE,CHICOPEE,01022,,0.759358289,0.708086785
Lincoln Technical Institute-Brockton,Brockton,02301-1818,,0.614035088,0.67948718
Mildred Elley-Pittsfield Campus,Pittsfield,01201-5300,,PrivacySuppressed,PrivacySuppressed
Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,32114-3900,,0.091954023,0.068757539
Merkaz Bnos-Business School,Brooklyn,11214,,PrivacySuppressed,PrivacySuppressed
Lia Schorr Institute of Cosmetic Skin Care Training,New York,10019,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Webster,Webster,77598,,0.325358852,0.431746032
CET-Alexandria,Alexandria,22312,,0.137795276,0.121765601
CET-Durham,Durham,27701,,0.137795276,0.121765601
Aviation Institute of Maintenance-Chesapeake,Chesapeake,23320,,PrivacySuppressed,PrivacySuppressed
Centura College-Richmond Main,Richmond,23235-5250,,0.555555556,0.470588235
Technical Education Center-Osceola,Kissimmee,34744,,PrivacySuppressed,PrivacySuppressed
Miami Ad School-Wynwood,Miami,33127,,0.565217391,0.5
Green Country Technology Center,Okmulgee,74447,,PrivacySuppressed,PrivacySuppressed
Askins Vo-Tech,Fort Smith,72908,,PrivacySuppressed,PrivacySuppressed
Nova College de Puerto Rico,Bayamon,00960,,PrivacySuppressed,PrivacySuppressed
Styles and Profiles Beauty College,Selmer,38375,,PrivacySuppressed,PrivacySuppressed
Kaplan Career Institute,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
Santa Barbara College of Oriental Medicine,Santa Barbara,93101-8455,,PrivacySuppressed,PrivacySuppressed
John Wesley International Barber and Beauty College,Long Beach,90813,,PrivacySuppressed,PrivacySuppressed
Hampton Roads School of Technology,Norfolk,23509,,0.203125,0.25
Platt College-Lawton,Lawton,73501,,PrivacySuppressed,PrivacySuppressed
Southeastern College-West Palm Beach,West Palm Beach,33411,,0.535123967,0.433691756
Ottawa University-Milwaukee,Brookfield,53005,,0.33192389,0.205047319
Argosy University-Tampa,Tampa,33607,,0.623376623,0.475
BEE JAYS ACADEMY,BATESVILLE,72501,,PrivacySuppressed,PrivacySuppressed
The Illinois Institute of Art-Schaumburg,Schaumburg,60173-4913,,0.421487603,0.332677165
NORTH COUNTY TECHNICAL SPECIAL SCHOOL DIST-SOUTH,SUNSET HILLS,63127,,PrivacySuppressed,PrivacySuppressed
NORTH COUNTY TECHNICAL SPECIAL SCHOOL DIST-WEST,CHESTERFIELD,63017,,PrivacySuppressed,PrivacySuppressed
Cambria-Rowe Business College-Indiana,Indiana,15701,,PrivacySuppressed,PrivacySuppressed
American Institute of Medical-Dental Technology,St George,84770-2576,,0.738255034,0.72972973
KEISER COLLEGE-DAYTONA,DAYTONA BEACH,32114,,0.41038961,0.418960245
Klamath Community College,Klamath Falls,97603-7121,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Phoenix,Phoenix,85021-2859,,0.395380435,0.349344978
Academia Vocational Del Turabo,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Aerosim Flight Academy,Sanford,32773,,PrivacySuppressed,PrivacySuppressed
JPS Institute for Health Career Development,Fort  Worth,76119,,PrivacySuppressed,PrivacySuppressed
Michigan Theological Seminary,Plymouth,48170,,PrivacySuppressed,PrivacySuppressed
American College of Acupuncture and Oriental Med,Houston,77063-4104,,PrivacySuppressed,PrivacySuppressed
AOMA Graduate School of Integrative Medicine,Austin,78745,,,
Arlington Medical Institute,Arlington,76006-2317,,PrivacySuppressed,PrivacySuppressed
Urban College of Boston,Boston,02111-1093,,PrivacySuppressed,PrivacySuppressed
American College of Medical Technology,Gardena,90248-1611,,0.395061728,0.372093023
ITT Technical Institute-Henderson,Henderson,89074,,0.315270936,0.400651466
Anthem College-Minnesota,Saint Louis Park,55416,,0.574568289,0.591137124
Colorado Technical University-Greenwood Village,Aurora,80014,,0.147058824,0.133550489
Branford Hall Career Institute-Windsor Campus,Windsor,06095,,0.54109589,0.579741379
