INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Curtis Institute of Music,Philadelphia,19103,www.curtis.edu,,
Dean Institute of Technology,Pittsburgh,15226-1197,www.deantech.edu,,
Delaware County Community College,Media,19063-1094,www.dccc.edu,,
Delaware Valley University,Doylestown,18901-2697,www.delval.edu,,
Dickinson College,Carlisle,17013-2896,www.dickinson.edu,,
Pennsylvania State University-Dickinson Law,Carlisle,17013-2861,law.psu.edu/,,
Douglas Education Center,Monessen,15062,www.dec.edu,,
Drexel University,Philadelphia,19104,www.drexel.edu,,
Du Bois Business College-Du Bois,Du Bois,15801,www.dbcollege.edu/content/dubois-main-campus,,
Duquesne University,Pittsburgh,15282,www.duq.edu,,
East Stroudsburg University of Pennsylvania,East Stroudsburg,18301-2999,www4.esu.edu/,,
Eastern University,Saint Davids,19087-3696,www.eastern.edu/about/student-consumer-information,,
Edinboro University of Pennsylvania,Edinboro,16444-0001,www.edinboro.edu/,,
Elizabethtown College,Elizabethtown,17022-2298,www.etown.edu,,
Empire Beauty School-State College,State College,16801,www.empire.edu,,
Empire Beauty School-Lebanon,Lebanon,17042,www.empire.edu,,
Empire Beauty School-York,York,17402,www.empire.edu,,
Empire Beauty School-Lancaster,Lancaster,17603,www.empire.edu,,
Empire Beauty School-Williamsport,Williamsport,17701,www.empire.edu,,
Empire Beauty School-Shamokin Dam,Shamokin Dam,17876,www.empire.edu,,
Empire Beauty School-Pottsville,Pottsville,17901,www.empire.edu,,
Empire Beauty  School-Lehigh Valley,Whitehall,18052,www.empire.edu,,
Empire Beauty School-Gwinnett,Lawrenceville,30044-3045,www.empire.edu,,
Empire Beauty School-Wyoming Valley,Moosic,18507,www.empire.edu,,
Empire Beauty School-Warminster,Warminster,18974,www.empire.edu,,
Empire Beauty School-Harrisburg,Harrisburg,17109,www.empire.edu,,
Empire Beauty School-Reading,Reading,19605,www.empire.edu,,
Erie Institute of Technology Inc,Erie,16565,www.erieit.edu,,
Evangelical Theological Seminary,Myerstown,17067-1222,www.evangelical.edu,,
Faith Theological Seminary,Baltimore,21212-2624,fts.edu,,
Aria Health School of Nursing,Trevose,19053-6939,www.ariahealth.org/default.aspx?pageid=3330,,
Franklin and Marshall College,Lancaster,17604-3003,WWW.FANDM.EDU,,
Gannon University,Erie,16541-0001,www.gannon.edu,,
Geneva College,Beaver Falls,15010-3599,www.geneva.edu,,
Gettysburg College,Gettysburg,17325,WWW.GETTYSBURG.EDU,,
Empire Beauty School-NE Philadelphia,Philadelphia,19154,www.empire.edu,,
Gratz College,Melrose Park,19027-3010,www.gratz.edu/,,
Gwynedd Mercy University,Gwynedd Valley,19437-0901,https://www.gmercyu.edu/,,
Harcum College,Bryn Mawr,19010-3470,www.harcum.edu,,
Harrisburg Area Community College-Harrisburg,Harrisburg,17110-2999,www.hacc.edu,,
Haverford College,Haverford,19041-1392,https://www.haverford.edu,,
Commonwealth Technical Institute,Johnstown,15905-3092,www.hgac.org,,
Holy Family University,Philadelphia,19114-2009,https://www.holyfamily.edu,,
Hussian College School of Art,Philadelphia,19106,www.hussianart.edu,,
Brightwood Career Institute-Pittsburgh,Pittsburgh,15222,www.brightwoodcareer.edu,,
Immaculata University,Immaculata,19345,www.immaculata.edu,,
Indiana University of Pennsylvania-Main Campus,Indiana,15705-1098,www.iup.edu,,
Jameson Health System,New Castle,16105-2595,www.upmcjameson.com/schoolofnursing,,
Great Lakes Institute of Technology,Erie,16509-2482,www.glit.edu,,
Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,18702,www.jolieacademy.com,,
Johnson College,Scranton,18508-1495,www.johnson.edu,,
Juniata College,Huntingdon,16652-2196,www.juniata.edu,,
Keystone College,La Plume,18440-0200,www.keystone.edu,,
King's College,Wilkes-Barre,18711-0801,www.kings.edu,,
Kittanning Beauty Academy,Kittanning,16201,beautyacademies.net,,
Kutztown University of Pennsylvania,Kutztown,19530-0730,www.kutztown.edu/,,
La Roche College,Pittsburgh,15237-5898,www.laroche.edu,,
La Salle University,Philadelphia,19141-1199,www.lasalle.edu,,
Lackawanna College,Scranton,18509-3206,www.lackawanna.edu,,
Lafayette College,Easton,18042-1768,https://www.lafayette.edu/,,
Lancaster Bible College,Lancaster,17601-5036,https://www.LBC.edu,,
Lancaster Theological Seminary,Lancaster,17603-2897,www.lancasterseminary.edu,,
Lancaster School of Cosmetology & Therapeutic Bodywork,Lancaster,17602,lancasterschoolofcosmetology.com,,
Lansdale School of Business,North Wales,19454-4114,www.LSB.edu,,
Lansdale School of Cosmetology Inc,Lansdale,19446-2003,www.lansdalecosmetology.com,,
Lebanon Valley College,Annville,17003-1400,www.lvc.edu,,
Lehigh Carbon Community College,Schnecksville,18078-2598,www.lccc.edu,,
Berks Technical Institute,Wyomissing,19610-1168,www.berks.edu,,
Lehigh University,Bethlehem,18015,www.lehigh.edu,,
Levittown Beauty Academy,Levittown,19054,www.levittownbeautyacademy.com,,
Lincoln Technical Institute-Allentown,Allentown,18104-9889,www.lincolnedu.com/campus/allentown-pa,,
Lincoln Technical Institute-Philadelphia,Philadelphia,19136,www.lincolnedu.com/campus/philadelphia-pa,,
Lincoln University,Lincoln University,19352-0999,www.lincoln.edu/,,
Lock Haven University,Lock Haven,17745-2390,www.lhup.edu,,
St Margaret School of Nursing,Pittsburgh,15238-3250,www.upmc.com/stmargson,,
Lutheran Theological Seminary at Gettysburg,Gettysburg,17325-1795,www.ltsg.edu,,
Lutheran Theological Seminary at Philadelphia,Philadelphia,19119-1794,ltsp.edu,,
Luzerne County Community College,Nanticoke,18634-3899,www.luzerne.edu,,
Lycoming College,Williamsport,17701-5192,www.lycoming.edu,,
Manor College,Jenkintown,19046-3399,www.manor.edu,,
Mansfield University of Pennsylvania,Mansfield,16933,www.mansfield.edu,,
Marywood University,Scranton,18509-1598,www.marywood.edu/,,
Vet Tech Institute,Pittsburgh,15222-3400,www.vettechinstitute.edu,,
Roxborough Memorial Hospital School of Nursing,Philadelphia,19128,www.roxboroughmemorial.com,,
Mercyhurst University,Erie,16546,www.mercyhurst.edu,,
Messiah College,Mechanicsburg,17055,www.messiah.edu,,
The Workforce Institute's City College,Philadelphia,19122,citycollege-careers.org/,,
Millersville University of Pennsylvania,Millersville,17551-0302,www.millersville.edu,,
Misericordia University,Dallas,18612-1098,www.misericordia.edu,,
Montgomery County Community College,Blue Bell,19422-0796,www.mc3.edu,,
Moore College of Art and Design,Philadelphia,19103-1179,www.moore.edu,,
Moravian College,Bethlehem,18018-6650,www.moravian.edu,,
Mount Aloysius College,Cresson,16630-1999,www.mtaloy.edu/,,
Muhlenberg College,Allentown,18104,www.muhlenberg.edu,,
Brightwood Career Institute-Philadelphia,Philadelphia,19104,www.brightwoodcareer.edu,,
Neumann University,Aston,19014-1298,www.neumann.edu,,
New Castle School of Trades,New Castle,16101,www.ncstrades.edu,,
Northampton County Area Community College,Bethlehem,18020-7599,www.northampton.edu,,
Pittsburgh's Ohio Valley Hospital School of Nursing,McKees Rocks,15136,www.ohiovalleyhospital.org,,
Orleans Technical College,Philadelphia,19114-1014,https://www.orleanstech.edu,,
Pennsylvania Academy of Cosmetology Arts and Sciences-Johnstown,Johnstown,15904-1499,www.pacas.com,,
Salus University,Elkins Park,19027-6262,www.Salus.edu,,
Pennsylvania Institute of Technology,Media,19063-4098,www.pit.edu,,
Pennsylvania State University-Penn State Erie-Behrend College,Erie,16563-0001,behrend.psu.edu/,,
Pennsylvania State University-Penn State Great Valley,Malvern,19355-1488,greatvalley.psu.edu/,,
Pennsylvania State University-College of Medicine,Hershey,17033-2360,med.psu.edu/web/college/home,,
Pennsylvania State University-Penn State New Kensington,New Kensington,15068-1765,newkensington.psu.edu/,,
Pennsylvania State University-Penn State Shenango,Sharon,16146-1537,shenango.psu.edu,,
Pennsylvania State University-Penn State Wilkes-Barre,Lehman,18627-0217,wilkesbarre.psu.edu/,,
Pennsylvania State University-Penn State Worthington Scranton,Dunmore,18512-1602,worthingtonscranton.psu.edu/,,
Pennsylvania State University-Penn State Lehigh Valley,Center Valley,18034-8447,lehighvalley.psu.edu/,,
Pennsylvania State University-Penn State Altoona,Altoona,16601-3777,altoona.psu.edu/,,
Pennsylvania State University-Penn State Beaver,Monaca,15061-2764,beaver.psu.edu/,,
Pennsylvania State University-Penn State Berks,Reading,19610-1016,berks.psu.edu/,,
Pennsylvania State University-Penn State Harrisburg,Middletown,17057-4846,harrisburg.psu.edu,,
Pennsylvania State University-Penn State Brandywine,Media,19063-5522,brandywine.psu.edu/,,
Pennsylvania State University-Penn State DuBois,DuBois,15801-2549,dubois.psu.edu/,,
Pennsylvania State University-Penn State Fayette- Eberly,Lemont Furnace,15456-1025,fayette.psu.edu/,,
Pennsylvania State University-Penn State Hazleton,Hazleton,18202-8025,hazleton.psu.edu/,,
Pennsylvania State University-Main Campus,University Park,16802-1503,www.psu.edu/,,
Pennsylvania State University-Penn State Greater Allegheny,McKeesport,15132-7644,greaterallegheny.psu.edu/,,
Pennsylvania State University-Penn State Mont Alto,Mont Alto,17237-9700,montalto.psu.edu/,,
Pennsylvania State University-Penn State Abington,Abington,19001-3918,abington.psu.edu/,,
Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,17972-2202,schuylkill.psu.edu/,,
Pennsylvania State University-Penn State York,York,17403-3326,york.psu.edu/,,
Peirce College,Philadelphia,19102-4699,https://www.peirce.edu,,
Penn Commercial Business/Technical School,Washington,15301-6822,www.penncommercial.edu,,
Pennco Tech-Bristol,Bristol,19007,www.penncotech.edu/pennco-bristol.php,,
Pennsylvania Academy of Cosmetology Arts and Sciences-Du Bois,Du Bois,15801,www.pacas.edu,,
Pennsylvania Academy of the Fine Arts,Philadelphia,19102-1510,https://www.pafa.org,,
Pennsylvania Gunsmith School,Pittsburgh,15202-2637,www.pagunsmith.edu,,
Pennsylvania Institute of Taxidermy Inc,Ebensburg,15931-4106,www.studytaxidermy.com,,
Cortiva Institute-Pennsylvania School of Muscle Therapy,King of Prussia,19406,www.cortiva.com,,
Pennsylvania College of Art and Design,Lancaster,17608-0059,www.pcad.edu,,
University of Pennsylvania,Philadelphia,19104-6303,www.upenn.edu,,
Philadelphia University,Philadelphia,19144-5497,www.philau.edu,,
The University of the Arts,Philadelphia,19102-4901,www.uarts.edu,,
Cairn University-Langhorne,Langhorne,19047-2990,www.cairn.edu,,
Philadelphia College of Osteopathic Medicine,Philadelphia,19131,www.pcom.edu,,
University of the Sciences,Philadelphia,19104-4495,www.usciences.edu,,
Community College of Philadelphia,Philadelphia,19130-3991,www.ccp.edu,,
University of Pittsburgh-Bradford,Bradford,16701,www.upb.pitt.edu/,,
University of Pittsburgh-Greensburg,Greensburg,15601-5860,www.greensburg.pitt.edu/,,
University of Pittsburgh-Johnstown,Johnstown,15904,www.upj.pitt.edu,,
University of Pittsburgh-Pittsburgh Campus,Pittsburgh,15260,www.pitt.edu,,
University of Pittsburgh-Titusville,Titusville,16354,www.upt.pitt.edu,,
Beaver Falls Beauty Academy,Beaver Falls,15010-4208,bfbeauty.com/,,
Pittsburgh Institute of Aeronautics,West Mifflin,15122,www.pia.edu,,
Pittsburgh Institute of Mortuary Science Inc,Pittsburgh,15206-3706,www.pims.edu,,
Pittsburgh Technical College,Oakdale,15071,www.ptcollege.edu,,
Pittsburgh Theological Seminary,Pittsburgh,15206-2596,www.pts.edu,,
Prism Career Institute-Upper Darby,Upper Darby,19082,www.prismcareerinstitute.edu,,
Point Park University,Pittsburgh,15222-1984,www.pointpark.edu,,
Joseph F McCloskey School of Nursing at Schuylkill Health,Pottsville,17901,www.schuylkillhealthschoolofnursing.com,,
The Salon Professional Academy-Altoona,Altoona,16601-2419,www.tspaaltoona.com,,
Reading Area Community College,Reading,19603-1706,www.racc.edu,,
Reading Hospital School of Health Sciences,Reading,19611,www.readinghealth.org,,
Reconstructionist Rabbinical College,Wyncote,19095-1898,www.rrc.edu,,
Reformed Presbyterian Theological Seminary,Pittsburgh,15208-2594,www.rpts.edu,,
The Restaurant School at Walnut Hill College,Philadelphia,19104,www.walnuthillcollege.edu,,
Brightwood Career Institute-Broomall,Broomall,19008,www.brightwoodcareer.edu,,
Robert Morris University,Moon Township,15108-1189,www.rmu.edu,,
Rosedale Technical College,Pittsburgh,15205-9791,www.rosedaletech.org,,
Rosemont College,Rosemont,19010-1699,www.rosemont.edu,,
Saint Francis University,Loretto,15940,www.francis.edu,,
Saint Joseph's University,Philadelphia,19131-1395,www.sju.edu,,
Saint Vincent College,Latrobe,15650-2690,www.stvincent.edu,,
Saint Vincent Seminary,Latrobe,15650-2690,www.saintvincentseminary.edu,,
Schuylkill Technology Center,Frackville,17931,www.stcenters.org,,
University of Scranton,Scranton,18510-4629,www.scranton.edu,,
Seton Hill University,Greensburg,15601,www.setonhill.edu,,
University of Pittsburgh Medical Center-Shadyside School of Nursing,Pittsburgh,15232,www.upmc.com/shyson,,
Sharon Regional Health System School of Nursing,Sharon,16146,sharonregional.com,,
Laurel Technical Institute,Sharon,16146,www.laurel.edu,,
Shippensburg University of Pennsylvania,Shippensburg,17257-2299,www.ship.edu/,,
Slippery Rock University of Pennsylvania,Slippery Rock,16057-1383,www.sru.edu,,
Saint Charles Borromeo Seminary-Overbrook,Wynnewood,19096,www.scs.edu,,
South Hills Beauty Academy Inc,Pittsburgh,15216,www.shnhbeauty.com,,
South Hills School of Business & Technology,State College,16801-4516,www.southhills.edu,,
St Lukes Hospital School of Nursing,Bethlehem,18015,www.sonstlukes.org,,
The Beauty School,Stroudsburg,18360-1720,www.sscosmetologyschool.edu,,
Susquehanna University,Selinsgrove,17870-1025,www.susqu.edu,,
Swarthmore College,Swarthmore,19081,www.swarthmore.edu,,
Thaddeus Stevens College of Technology,Lancaster,17602-3198,www.stevenscollege.edu,,
Talmudical Yeshiva of Philadelphia,Philadelphia,19131,,,
Temple University,Philadelphia,19122-6096,www.temple.edu,,
Theological Seminary of the Reformed Episcopal Church,Blue Bell,19422-1257,www.reseminary.edu,,
Thiel College,Greenville,16125-2181,www.thiel.edu,,
Thomas Jefferson University,Philadelphia,19107,www.jefferson.edu,,
Fortis Institute-Erie,Erie,16506-1013,www.fortis.edu,,
Triangle Tech Inc-Erie,Erie,16502-2594,www.triangle-tech.edu,,
Triangle Tech Inc-Pittsburgh,Pittsburgh,15214-3897,www.triangle-tech.edu,,
Triangle Tech Inc-Greensburg,Greensburg,15601-3304,www.triangle-tech.edu,,
Triangle Tech Inc-Dubois,Falls Creek,15840-3333,www.triangle-tech.edu,,
Trinity Episcopal School for Ministry,Ambridge,15003-2397,www.tsm.edu,,
Ursinus College,Collegeville,19426-1000,www.ursinus.edu,,
University of Valley Forge,Phoenixville,19460-2373,www.valleyforge.edu,,
Valley Forge Military College,Wayne,19087-3695,www.vfmac.edu,,
Venus Beauty Academy,Sharon Hill,19079,www.venusbeautyacademy.com,,
Villanova University,Villanova,19085-1699,www.villanova.edu,,
Washington Hospital School of Nursing,Washington,15301,www.washingtonhospital.org,,
Washington Hospital School of Radiologic Technology,Washington,15301,www.washingtonhospital.org,,
Washington & Jefferson College,Washington,15301,www.washjeff.edu,,
Waynesburg University,Waynesburg,15370-1257,www.waynesburg.edu,,
Welder Training and Testing Institute,Allentown,18109-3253,www.welderinstitute.com,,
West Chester University of Pennsylvania,West Chester,19383,www.wcupa.edu,,
Western Pennsylvania Hospital School of Nursing,Pittsburgh,15224,www.ahn.org/education/west-penn-hospital-school-nursing,,
Pittsburgh Career Institute,Pittsburgh,15219-1907,www.pci.edu,,
Westminster College,New Wilmington,16172,www.westminster.edu,,
Westminster Theological Seminary,Glenside,19038,www.wts.edu,,
Westmoreland County Community College,Youngwood,15697-1895,https://wccc.edu,,
Widener University,Chester,19013-5792,www.widener.edu,,
Wilkes University,Wilkes-Barre,18766,www.wilkes.edu,,
Wilson College,Chambersburg,17201-1285,www.wilson.edu,,
Yeshivath Beth Moshe,Scranton,18505,yeshivabethmoshe.com,,
York College Pennsylvania,York,17403-3651,www.ycp.edu,,
YTI Career Institute-York,York,17402,www.yti.edu,,
Brown University,Providence,02912,www.brown.edu,,
Bryant University,Smithfield,02917-1291,www.bryant.edu,,
Johnson & Wales University-Providence,Providence,02903-3703,www1.jwu.edu/providence/,,
New England Institute of Technology,East Greenwich,02818-1205,www.neit.edu,,
New England Tractor Trailer Training School of Rhode Island,Pawtucket,02860,www.nettts.com,,
Newport School of Hairdressing-Main Campus,Pawtucket,02860,www.newportschoolofhairdressing.com,,
Providence College,Providence,02918-0001,www.providence.edu,,
Rhode Island College,Providence,02908,www.ric.edu,,
Community College of Rhode Island,Warwick,02886-1807,www.ccri.edu,,
University of Rhode Island,Kingston,02881,web.uri.edu/,,
Rhode Island School of Design,Providence,02903-2784,www.risd.edu,,
Roger Williams University,Bristol,02809-2921,www.rwu.edu,,
Salve Regina University,Newport,02840-4192,www.salve.edu,,
St Joseph School of Nursing,North Providence,02904,www.nursingri.com,,
Empire Beauty School-Warwick,Warwick,02886,www.empire.edu,,
Northpoint Bible College,Haverhill,01835,www.northpoint.edu,,
Aiken Technical College,Graniteville,29829,www.atc.edu,,
Allen University,Columbia,29204,www.allenuniversity.edu/,,
Anderson University,Anderson,29621-4035,www.andersonuniversity.edu,,
Charleston Southern University,Charleston,29406-9121,www.csuniv.edu,,
Technical College of the Lowcountry,Beaufort,29901-1288,www.tcl.edu,,
Benedict College,Columbia,29204-1086,www.benedict.edu,,
Bob Jones University,Greenville,29614-0001,www.bju.edu,,
Southern Wesleyan University,Central,29630-1020,www.swu.edu,,
Charleston Cosmetology Institute,Charleston,29420,www.charlestoncosmetology.com,,
College of Charleston,Charleston,29424-0001,www.cofc.edu,,
Charzanne Beauty College,Greenwood,29649,charzannebeautycollege.com,,
Northeastern Technical College,Cheraw,29520,www.netc.edu,,
Citadel Military College of South Carolina,Charleston,29409,www.citadel.edu,,
Claflin University,Orangeburg,29115-4498,www.claflin.edu,,
Clemson University,Clemson,29634,www.clemson.edu,,
Clinton College,Rock Hill,29730,www.clintoncollege.edu,,
Coker College,Hartsville,29550,coker.edu,,
Columbia International University,Columbia,29203-1513,www.ciu.edu,,
Columbia College,Columbia,29203,www.columbiasc.edu/,,
Converse College,Spartanburg,29302-0006,www.converse.edu,,
Denmark Technical College,Denmark,29042,www.denmarktech.edu,,
Erskine College,Due West,29639,www.erskine.edu,,
Florence-Darlington Technical College,Florence,29501-0548,WWW.FDTC.EDU,,
Forrest College,Anderson,29624-2405,www.forrestcollege.edu,,
Francis Marion University,Florence,29506,www.fmarion.edu,,
Furman University,Greenville,29613-6162,www.furman.edu,,
Greenville Technical College,Greenville,29606,www.gvltec.edu,,
Horry-Georgetown Technical College,Conway,29526,www.hgtc.edu,,
Kenneth Shuler School of Cosmetology-North Augusta,North Augusta,29841,www.kennethshuler.com,,
Kenneth Shuler School of Cosmetology and Nails-Columbia,Columbia,29210,www.kennethshuler.com,,
Lander University,Greenwood,29649-2099,www.lander.edu,,
Limestone College,Gaffney,29340-3799,www.limestone.edu,,
Medical University of South Carolina,Charleston,29425,www.musc.edu/,,
Midlands Technical College,West Columbia,29170-2176,https://www.midlandstech.edu,,
Morris College,Sumter,29150-3599,www.morris.edu,,
Newberry College,Newberry,29108,www.newberry.edu,,
North Greenville University,Tigerville,29688-1892,www.ngu.edu,,
Orangeburg Calhoun Technical College,Orangeburg,29118-8299,www.octech.edu,,
Piedmont Technical College,Greenwood,29646,www.ptc.edu,,
Presbyterian College,Clinton,29325,https://www.presby.edu,,
University of South Carolina-Aiken,Aiken,29801,web.usca.edu,,
University of South Carolina-Beaufort,Bluffton,29909,www.uscb.edu,,
University of South Carolina-Columbia,Columbia,29208,www.sc.edu/,,
University of South Carolina-Lancaster,Lancaster,29720-0889,usclancaster.sc.edu/,,
University of South Carolina-Salkehatchie,Allendale,29810-0617,uscsalkehatchie.sc.edu/,,
University of South Carolina-Sumter,Sumter,29150-2498,www.uscsumter.edu/,,
University of South Carolina-Union,Union,29379-0729,uscunion.sc.edu/,,
Coastal Carolina University,Conway,29526,www.coastal.edu,,
South Carolina State University,Orangeburg,29117-0001,www.scsu.edu,,
University of South Carolina-Upstate,Spartanburg,29303-4999,www.uscupstate.edu,,
Sherman College of Straight Chiropractic,Spartanburg,29316,www.sherman.edu,,
Spartanburg Methodist College,Spartanburg,29301-5899,https://www.smcsc.edu/,,
Spartanburg Community College,Spartanburg,29303,www.sccsc.edu,,
Central Carolina Technical College,Sumter,29150-2499,www.cctech.edu,,
Sumter Beauty College,Sumter,29150-2871,www.sumterbeautycollege.com,,
Tri-County Technical College,Pendleton,29670,www.tctc.edu,,
Trident Technical College,Charleston,29423-8067,www.tridenttech.edu,,
Voorhees College,Denmark,29042,www.voorhees.edu,,
Williamsburg Technical College,Kingstree,29556-4197,www.wiltech.edu,,
Winthrop University,Rock Hill,29733,www.winthrop.edu,,
Wofford College,Spartanburg,29303-3663,www.wofford.edu,,
York Technical College,Rock Hill,29730,www.yorktech.edu,,
Augustana University,Sioux Falls,57197-0001,www.augie.edu,,
Black Hills Beauty College,Rapid City,57701,www.bhbeautycollege.com,,
Black Hills State University,Spearfish,57799-9500,www.bhsu.edu,,
Kilian Community College,Sioux Falls,57103-7020,www.kilian.edu,,
Dakota State University,Madison,57042-1799,dsu.edu,,
Dakota Wesleyan University,Mitchell,57301-4398,www.dwu.edu,,
Headlines Academy Inc,Rapid City,57701,www.headlinesacademy.com,,
Lake Area Technical Institute,Watertown,57201-0730,www.lakeareatech.edu,,
Avera McKennan Hospital School of Radiologic Technology,Sioux Falls,57117-5045,www.avera.org,,
Mitchell Technical Institute,Mitchell,57301,https://www.mitchelltech.edu,,
Mount Marty College,Yankton,57078-3724,www.mtmc.edu,,
National American University-Rapid City,Rapid City,57701-2823,www.national.edu/locations/campuses/rapid-city/,,
National American University-Sioux Falls,Sioux Falls,57108-4293,www.national.edu/locations/campuses/sioux-falls/,,
Sioux Falls Seminary,Sioux Falls,57105,www.sfseminary.edu,,
Northern State University,Aberdeen,57401-7198,www.northern.edu,,
Oglala Lakota College,Kyle,57752-0490,www.olc.edu,,
Presentation College,Aberdeen,57401-1280,www.presentation.edu,,
Avera Sacred Heart Hospital,Yankton,57078-3899,www.averasacredheart.org,,
South Dakota School of Mines and Technology,Rapid City,57701-3995,www.sdsmt.edu,,
South Dakota State University,Brookings,57007-1898,www.sdstate.edu/,,
Sinte Gleska University,Mission,57555-0105,www.sintegleska.edu,,
University of Sioux Falls,Sioux Falls,57105-1699,www.usiouxfalls.edu/,,
Sanford Medical Center,Sioux Falls,57117-5039,www.sanfordhealth.org,,
Sisseton Wahpeton College,Sisseton,57262,www.swc.tc,,
Southeast Technical Institute,Sioux Falls,57107-1301,www.southeasttech.edu,,
Stewart School,Sioux Falls,57104,www.stewartschool.edu,,
University of South Dakota,Vermillion,57069-2390,WWW.USD.EDU,,
Western Dakota Technical Institute,Rapid City,57703-4018,https://www.wdt.edu,,
American Baptist College,Nashville,37207-9980,www.abcnash.edu,,
Aquinas College,Nashville,37205,www.aquinascollege.edu,,
Arnolds Beauty School,Milan,38358,arnoldsbeautyschool.com,,
Tennessee College of Applied Technology-Athens,Athens,37371-0848,www.tcatathens.edu,,
Austin Peay State University,Clarksville,37044,www.apsu.edu,,
Baptist Memorial College of Health Sciences,Memphis,38104,www.bchs.edu,,
Belmont University,Nashville,37212-3757,www.belmont.edu,,
Bethel University,McKenzie,38201,www.bethelu.edu/,,
Bryan College-Dayton,Dayton,37321,www.bryan.edu,,
Carson-Newman University,Jefferson City,37760,www.cn.edu,,
Chattanooga State Community College,Chattanooga,37406-1097,www.chattanoogastate.edu,,
Christian Brothers University,Memphis,38104,https://www.cbu.edu,,
Pentecostal Theological Seminary,Cleveland,37320-3330,www.ptseminary.edu/,,
Cleveland State Community College,Cleveland,37312,www.clevelandstatecc.edu,,
Columbia State Community College,Columbia,38401,www.columbiastate.edu,,
Concorde Career College-Memphis,Memphis,38137-0132,www.concorde.edu,,
Tennessee College of Applied Technology-Covington,Covington,38019,www.tcatcovington.edu/,,
Cumberland University,Lebanon,37087,www.cumberland.edu,,
Lipscomb University,Nashville,37204-3951,www.lipscomb.edu,,
Tennessee College of Applied Technology-Dickson,Dickson,37055,https://www.tcatdickson.edu,,
Daymar College-Nashville,Nashville,37214,www.daymarinstitute.edu,,
Dyersburg State Community College,Dyersburg,38024-2411,www.dscc.edu,,
East Tennessee State University,Johnson City,37614,www.etsu.edu,,
Chattanooga College Medical Dental and Technical Careers,Chattanooga,37415,www.chattanoogacollege.edu,,
Tennessee College of Applied Technology-Elizabethton,Elizabethton,37643,www.tcatelizabethton.edu,,
Fayetteville College of Cosmetology Arts and Sciences,Fayetteville,37334-0135,www.fayettevillecollegeofcosmetologyartsandsciences.com,,
Fisk University,Nashville,37208-4501,www.fisk.edu,,
Welch College,Nashville,37205-0117,www.welch.edu,,
Freed-Hardeman University,Henderson,38340-2399,www.fhu.edu,,
Tennessee College of Applied Technology-Harriman,Harriman,37748-5849,www.tcatharriman.edu,,
Tennessee College of Applied Technology-Hartsville,Hartsville,37074-2028,www.tcathartsville.edu,,
Hiwassee College,Madisonville,37354-4001,www.hiwassee.edu,,
Tennessee College of Applied Technology-Hohenwald,Hohenwald,38462-2201,www.tcathohenwald.edu,,
Tennessee College of Applied Technology-Jacksboro,Jacksboro,37757,www.tcatjacksboro.edu,,
Jackson State Community College,Jackson,38301-3797,www.jscc.edu,,
John A Gupton College,Nashville,37203-2954,www.guptoncollege.edu,,
Johnson University,Knoxville,37998,www.johnsonu.edu/Home.aspx,,
Paul Mitchell the School-Murfreesboro,Murfreesboro,37129,www.paulmitchelltheschool.com,,
King University,Bristol,37620-2699,www.king.edu,,
South College,Knoxville,37909-0000,www.southcollegetn.edu,,
Knoxville Institute of Hair Design,Knoxville,37917-6312,kihd.net,,
Lane College,Jackson,38301-4598,www.lanecollege.edu,,
Le Moyne-Owen College,Memphis,38126-6595,www.loc.edu,,
Lee University,Cleveland,37311,www.leeuniversity.edu,,
Lincoln Memorial University,Harrogate,37752-9900,www.lmunet.edu,,
Tennessee College of Applied Technology-Livingston,Livingston,38570,www.tcatlivingston.edu,,
Martin Methodist College,Pulaski,38478-2799,www.martinmethodist.edu,,
Maryville College,Maryville,37804-5907,www.maryvillecollege.edu,,
Tennessee College of Applied Technology-McKenzie,McKenzie,38201,www.tcatmckenzie.edu,,
Genesis Career College-Cookeville,Cookeville,38501-1907,www.genesiscareer.edu,,
Meharry Medical College,Nashville,37208,www.mmc.edu,,
Memphis College of Art,Memphis,38104-2764,www.mca.edu,,
Tennessee College of Applied Technology-Memphis,Memphis,38105-3604,www.tcatmemphis.edu,,
University of Memphis,Memphis,38152,www.memphis.edu,,
Memphis Theological Seminary,Memphis,38104-4395,www.memphisseminary.edu/,,
Middle Tennessee State University,Murfreesboro,37132,www.mtsu.edu,,
Middle Tennessee School of Anesthesia Inc,Madison,37115,www.MTSA.edu,,
Tennessee College of Applied Technology-Morristown,Morristown,37813-2094,www.tcatmorristown.edu,,
Motlow State Community College,Tullahoma,37388,www.mscc.edu,,
Tennessee College of Applied Technology-Murfreesboro,Murfreesboro,37129-3311,www.tcatmurfreesboro.edu,,
Lincoln College of Technology-Nashville,Nashville,37206,www.lincolnedu.com/campus/nashville-tn,,
Nashville College of Medical Careers,Madison,37115-2120,www.NashvilleCollege.com,,
Nashville State Community College,Nashville,37209-4515,www.nscc.edu,,
Tennessee College of Applied Technology-Newbern,Newbern,38059,www.tcatnewbern.edu,,
O'More College of Design,Franklin,37064,www.omorecollege.edu,,
Tennessee College of Applied Technology-Paris,Paris,38242,https://www.tcatparis.edu,,
