,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
4171,Sherman Kendall Academy-Salt Lake City,Salt Lake City,84106,,PrivacySuppressed,PrivacySuppressed
4172,Sherman Kendall Academy-Midvale,Midvale,84047,,PrivacySuppressed,PrivacySuppressed
4173,Davis Applied Technology College,Kaysville,84037-2699,,PrivacySuppressed,PrivacySuppressed
4174,Dixie State University,Saint George,84770-3876,,0.113782051,0.085385879
4175,Evans Hairstyling College-Cedar City,Cedar City,84720,,PrivacySuppressed,PrivacySuppressed
4176,Evans Hairstyling College-St George,Saint George,84770,,PrivacySuppressed,PrivacySuppressed
4177,Paul Mitchell the School-Salt Lake City,Holladay,84117,,PrivacySuppressed,PrivacySuppressed
4178,Premier Hair Academy,West Valley City,84120,,PrivacySuppressed,PrivacySuppressed
4179,Eagle Gate College-Murray,Murray,84123-6965,,0.52,0.308823529
4180,ITT Technical Institute-Murray,Murray,84123,,0.281553398,0.323159785
4181,Latter-day Saints Business College,Salt Lake City,84101-3500,,0.290322581,0.235772358
4182,Everest College-Salt Lake City,West Valley City,84119-2632,,0.355691057,0.269230769
4183,Ogden-Weber Applied Technology College,Ogden,84404-4089,,PrivacySuppressed,PrivacySuppressed
4184,Salt Lake Community College-Skills Center,Salt Lake City,84115,,0.068097015,0.061458333
4185,Snow College,Ephraim,84627,,0.054507338,0.051020408
4186,Southern Utah University,Cedar City,84720,,0.04,0.086882453
4187,Stevens-Henager College,West Haven,84401,,0.514195584,0.405660377
4188,Stevens-Henager College,Orem,84058,,0.514195584,0.405660377
4189,Uintah Basin Applied Technology College,Roosevelt,84066,,PrivacySuppressed,PrivacySuppressed
4190,Utah State University,Logan,84322-1400,,0.246112601,0.279096045
4191,Utah Valley University,Orem,84058-5999,,0.082833788,0.095005633
4192,Salt Lake Community College,Salt Lake City,84123,,0.068097015,0.061458333
4193,University of Utah,Salt Lake City,84112-9008,,0.371867882,0.411139456
4194,Weber State University,Ogden,84408-1031,,0.124860022,0.136638452
4195,Westminster College,Salt Lake City,84105,,0.34551495,0.383419689
4196,Bennington College,Bennington,05201-6003,,0.213592233,0.29787234
4197,Burlington College,Burlington,05401,,0.622641509,0.369565217
4198,Castleton University,Castleton,05735,,0.426282051,0.31797235
4199,Champlain College,Burlington,05401,,0.374125874,0.325203252
4200,Community College of Vermont,Montpelier,05602,,0.088669951,0.055900621
4201,Goddard College,Plainfield,05667-9432,,PrivacySuppressed,PrivacySuppressed
4202,Green Mountain College,Poultney,05764-1199,,0.323809524,0.212121212
4203,Johnson State College,Johnson,05656-9464,,0.282142857,0.222222222
4204,Lyndon State College,Lyndonville,05851-0919,,0.253731343,0.213872832
4205,Marlboro College,Marlboro,05344-0300,,0.523809524,0.571428571
4206,Middlebury College,Middlebury,05753,,0.579787234,0.485915493
4207,New England Culinary Institute,Montpelier,05602,,0.754716981,0.795454546
4208,Norwich University,Northfield,05663-1035,,0.450381679,0.330708661
4209,O'Briens Aveda Institute,South Burlington,05403-7747,,PrivacySuppressed,PrivacySuppressed
4210,Saint Michael's College,Colchester,05439,,0.758122744,0.743169399
4211,SIT Graduate Institute,Brattleboro,05302-0676,,PrivacySuppressed,PrivacySuppressed
4212,College of St Joseph,Rutland,05701-3899,,0.5,0.387096774
4213,Southern Vermont College,Bennington,05201-6002,,0.372093023,0.377358491
4214,Sterling College,Craftsbury Common,05827-0072,,PrivacySuppressed,PrivacySuppressed
4215,Vermont Law School,South Royalton,05068-0096,,PrivacySuppressed,PrivacySuppressed
4216,Vermont Technical College,Randolph,05061,,0.19760479,0.206008584
4217,University of Vermont,Burlington,05405-0160,,0.616352201,0.519390582
4218,Woodbury Institute at Champlain College,Burlington,05401-3902,,PrivacySuppressed,PrivacySuppressed
4219,Paul Mitchell the School-Roanoke,Roanoke,24014,,PrivacySuppressed,PrivacySuppressed
4220,Advanced Technology Institute,Virginia Beach,23462,,PrivacySuppressed,PrivacySuppressed
4221,Averett University,Danville,24541,,0.446945338,0.387559809
4222,Blue Ridge Community College,Weyers Cave,24486-0080,,0.051873199,0.090909091
4223,Bluefield College,Bluefield,24605,,0.169590643,0.157142857
4224,Braxton School,Richmond,23230-3601,,PrivacySuppressed,PrivacySuppressed
4225,Bridgewater College,Bridgewater,22812-1599,,0.602094241,0.505050505
4226,College of William and Mary,Williamsburg,23187-8795,,0.869565217,0.807189543
4227,MedSpa Careers Institute,Richmond,23236,,PrivacySuppressed,PrivacySuppressed
4228,Regent University,Virginia Beach,23464,,0.591836735,0.458333333
4229,Central Virginia Community College,Lynchburg,24502-2498,,PrivacySuppressed,PrivacySuppressed
4230,Christopher Newport University,Newport News,23606-3072,,0.480651731,0.393678161
4231,Suffolk Beauty Academy,Suffolk,23434-3020,,PrivacySuppressed,PrivacySuppressed
4232,Bryant & Stratton College-Virginia Beach,Virginia Beach,23462,,0.125852919,0.083333333
4233,Bryant & Stratton College-Richmond,North Chesterfield,23235,,0.125852919,0.083333333
4234,Jefferson College of Health Sciences,Roanoke,24013,,0.569536424,0.673076923
4235,Dabney S Lancaster Community College,Clifton Forge,24422-1000,,PrivacySuppressed,PrivacySuppressed
4236,Danville Community College,Danville,24541-4004,,PrivacySuppressed,PrivacySuppressed
4237,Eastern Virginia Medical School,Norfolk,23507,,PrivacySuppressed,PrivacySuppressed
4238,Centura College-Virginia Beach,Virginia Beach,23452-7431,,0.503797468,0.409090909
4239,Emory & Henry College,Emory,24327-0947,,0.470149254,0.495145631
4240,Eastern Mennonite University,Harrisonburg,22802-2462,,0.43575419,0.456
4241,Eastern Shore Community College,Melfa,23410,,PrivacySuppressed,PrivacySuppressed
4242,Ferrum College,Ferrum,24088-9000,,0.363636364,0.153465347
4243,George Mason University,Fairfax,22030-4444,,0.463030303,0.394389439
4244,Germanna Community College,Locust Grove,22508-2102,,PrivacySuppressed,PrivacySuppressed
4245,Hampden-Sydney College,Hampden-Sydney,23943-0128,,PrivacySuppressed,PrivacySuppressed
4246,Hampton University,Hampton,23668-0099,,0.512038523,0.381355932
4247,Hollins University,Roanoke,24020,,PrivacySuppressed,PrivacySuppressed
4248,J Sargeant Reynolds Community College,Richmond,23228-2327,,PrivacySuppressed,PrivacySuppressed
4249,James Madison University,Harrisonburg,22807,,0.662317728,0.549805951
4250,John Tyler Community College,Chester,23831-5316,,0.093247588,0.053475936
4251,Everest College-Newport News,Newport News,23606,,0.604340568,0.495934959
4252,Liberty University,Lynchburg,24515,,0.29217274,0.251956182
4253,Longwood University,Farmville,23909,,0.594936709,0.467889908
4254,Lord Fairfax Community College,Middletown,22645,,PrivacySuppressed,PrivacySuppressed
4255,Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing,Suffolk,23434,,PrivacySuppressed,PrivacySuppressed
4256,Lynchburg College,Lynchburg,24501-3113,,0.528688525,0.325301205
4257,Centra College of Nursing,Lynchburg,24501,,PrivacySuppressed,PrivacySuppressed
4258,Mary Baldwin University,Staunton,24401,,PrivacySuppressed,PrivacySuppressed
4259,University of Mary Washington,Fredericksburg,22401-5300,,0.612826603,0.593548387
4260,Marymount University,Arlington,22207-4299,,0.481152993,0.322368421
4261,Danville Regional Medical Center School of Health Professions,Danville,24541,,PrivacySuppressed,PrivacySuppressed
4262,Mountain Empire Community College,Big Stone Gap,24219,,PrivacySuppressed,PrivacySuppressed
4263,American National University,Salem,24153,,0.146685473,0.108474576
4264,New River Community College,Dublin,24084-1127,,0.073459716,0.052287582
4265,Sentara College of Health Sciences,Chesapeake,23320,,PrivacySuppressed,PrivacySuppressed
4266,Tidewater Tech-Trades,Norfolk,23502,,PrivacySuppressed,PrivacySuppressed
4267,Norfolk State University,Norfolk,23504-8000,,0.095837367,0.047913447
4268,Northern Virginia Community College,Annandale,22003-3796,,0.092061374,0.081930415
4269,Old Dominion University,Norfolk,23529,,0.365079365,0.306122449
4270,Patrick Henry Community College,Martinsville,24112,,PrivacySuppressed,PrivacySuppressed
4271,Paul D Camp Community College,Franklin,23851,,PrivacySuppressed,PrivacySuppressed
4272,Southside Regional Medical Center Professional Schools,Colonial Heights,23834,,PrivacySuppressed,PrivacySuppressed
4273,Miller-Motte Technical College-Lynchburg,Lynchburg,24502,,PrivacySuppressed,PrivacySuppressed
4274,Piedmont Virginia Community College,Charlottesville,22902-7589,,PrivacySuppressed,PrivacySuppressed
4275,Heritage Institute,Falls Church,22046-4202,,PrivacySuppressed,PrivacySuppressed
4276,Radford University,Radford,24142,,0.558091286,0.530898876
4277,Sylvain Melloul International Hair Academy,Lynchburg,24502-2652,,PrivacySuppressed,PrivacySuppressed
4278,Randolph-Macon College,Ashland,23005-5505,,0.706349206,0.529850746
4279,Randolph College,Lynchburg,24503-1555,,PrivacySuppressed,PrivacySuppressed
4280,Rappahannock Community College,Glenns,23149-2616,,PrivacySuppressed,PrivacySuppressed
4281,Fortis College-Norfolk,Norfolk,23502-4101,,0.559859155,0.428571429
4282,Richard Bland College of William and Mary,South Prince George,23805,,PrivacySuppressed,PrivacySuppressed
4283,Bon Secours Memorial College of Nursing,Richmond,23227-1149,,PrivacySuppressed,PrivacySuppressed
4284,University of Richmond,University of Richmond,23173,,0.747081712,0.705202312
4285,Riverside College of Health Careers,Newport News,23601,,PrivacySuppressed,PrivacySuppressed
4286,Roanoke College,Salem,24153-3794,,0.586345382,0.588235294
4287,Saint Pauls College,Lawrenceville,23868,,0.472,0.071823204
4288,Shenandoah University,Winchester,22601-5195,,0.479820628,0.29015544
4289,Southern Virginia University,Buena Vista,24416,,0.133858268,0.225490196
4290,Southside Virginia Community College,Alberta,23821,,PrivacySuppressed,PrivacySuppressed
4291,Southwest Virginia Community College,Richlands,24641-1101,,PrivacySuppressed,PrivacySuppressed
4292,Springfield Beauty Academy,Annandale,22003,,0.772727273,0.517241379
4293,Staunton School of Cosmetology,Staunton,24401-4323,,PrivacySuppressed,PrivacySuppressed
4294,Sweet Briar College,Sweet Briar,24595-9998,,PrivacySuppressed,PrivacySuppressed
4295,Thomas Nelson Community College,Hampton,23666,,0.056785371,0.031476998
4296,Tidewater Community College,Norfolk,23510,,0.024881517,0.013422819
4297,Union Presbyterian Seminary,Richmond,23227,,,
4298,The University of Virginia's College at Wise,Wise,24293-4400,,0.234234234,0.329545455
4299,Virginia Highlands Community College,Abingdon,24212-0828,,PrivacySuppressed,PrivacySuppressed
4300,Virginia Intermont College,Bristol,24201,,0.461538462,0.344827586
4301,Virginia Polytechnic Institute and State University,Blacksburg,24061-0131,,0.720481928,0.635618043
4302,Virginia Western Community College,Roanoke,24015,,0.069348128,0.044117647
4303,Virginia Commonwealth University,Richmond,23284-2512,,0.448338644,0.377741673
4304,University of Virginia-Main Campus,Charlottesville,22903-2628,,0.828793774,0.764802632
4305,Virginia Military Institute,Lexington,24450-0304,,PrivacySuppressed,PrivacySuppressed
4306,Virginia School of Hair Design,Hampton,23669,,PrivacySuppressed,PrivacySuppressed
4307,Virginia University of Lynchburg,Lynchburg,24501,,PrivacySuppressed,PrivacySuppressed
4308,Virginia State University,Petersburg,23806,,0.427184466,0.3125
4309,Virginia Union University,Richmond,23220,,0.27173913,0.165876777
4310,Virginia Wesleyan College,Norfolk,23502-5599,,0.513409962,0.393700787
4311,Wards Corner Beauty Academy-Norfolk,Norfolk,23505-3700,,PrivacySuppressed,PrivacySuppressed
4312,Washington and Lee University,Lexington,24450-2116,,0.824175824,0.821917808
4313,Sanford-Brown College-Tysons Corner,McLean,22102-4301,,0.369369369,0.393034826
4314,Washington County Adult Skill Center,Abingdon,24210,,PrivacySuppressed,PrivacySuppressed
4315,Wilson Workforce and Rehabilitation Center,Fishersville,22939-1500,,PrivacySuppressed,PrivacySuppressed
4316,Wytheville Community College,Wytheville,24382-3308,,PrivacySuppressed,PrivacySuppressed
4317,Beauty Academy,Wenatchee,98801,,PrivacySuppressed,PrivacySuppressed
4318,The Art Institute of Seattle,Seattle,98121-1622,,0.511149228,0.414307005
4319,Evergreen Beauty and Barber College-Bellevue,Bellevue,98007,,PrivacySuppressed,PrivacySuppressed
4320,Bellevue College,Bellevue,98007-6484,,0.15131579,0.114558473
4321,Bellingham Beauty School,Bellingham,98226-5515,,PrivacySuppressed,PrivacySuppressed
4322,Bellingham Technical College,Bellingham,98225-1599,,0.1171875,0.086956522
4323,Big Bend Community College,Moses Lake,98837-3299,,0.13583815,0.13671875
4324,Everest College-Bremerton,Bremerton,98337,,0.706293706,0.647887324
4325,Everest College-Renton,Renton,98057,,0.762478485,0.775641026
4326,Central Washington University,Ellensburg,98926-7501,,0.397108844,0.325203252
4327,Centralia College,Centralia,98531-4099,,PrivacySuppressed,PrivacySuppressed
4328,City University of Seattle,Seattle,98121,,0.322834646,0.296875
4329,Paul Mitchell the School-Richland,Richland,99352,,PrivacySuppressed,PrivacySuppressed
4330,Clark College,Vancouver,98663-3598,,0.076635514,0.059221658
4331,Clover Park Technical College,Lakewood,98499-4004,,0.185251799,0.052631579
4332,Columbia Basin College,Pasco,99301,,0.106646059,0.08994709
4333,Cornish College of the Arts,Seattle,98121,,0.338235294,0.376470588
4334,Divers Institute of Technology,Seattle,98103,,PrivacySuppressed,PrivacySuppressed
4335,Eastern Washington University,Cheney,99004-2496,,0.298670837,0.254458977
4336,Edmonds Community College,Lynnwood,98036-5912,,0.072463768,0.034090909
4337,Everett Community College,Everett,98201,,0.133099825,0.110599078
4338,Paroba College of Cosmetology,Everett,98203,,PrivacySuppressed,PrivacySuppressed
4339,The Evergreen State College,Olympia,98505-0001,,0.139802632,0.118721461
4340,Pierce College-Fort Steilacoom,Lakewood,98498-1999,,PrivacySuppressed,PrivacySuppressed
4341,Professional Beauty School,Sunnyside,98944,,PrivacySuppressed,PrivacySuppressed
4342,Glen Dow Academy of Hair Design,Spokane,99201,,PrivacySuppressed,PrivacySuppressed
4343,Gonzaga University,Spokane,99258-0001,,0.661702128,0.618075802
4344,Grays Harbor College,Aberdeen,98520-7599,,PrivacySuppressed,PrivacySuppressed
4345,Green River College,Auburn,98092-3622,,0.135283364,0.096085409
4346,Toni & Guy Hairdressing Academy-Shoreline,Shoreline,98133,,PrivacySuppressed,PrivacySuppressed
4347,Heritage University,Toppenish,98948,,0.192307692,0.180555556
4348,Highline College,Des Moines,98198-9800,,0.067510549,0.042440318
4349,Interface College-Spokane,Spokane,99201,,0.666666667,0.6
4350,International Air and Hospitality Academy,Vancouver,98661,,0.877697842,0.825503356
4351,ITT Technical Institute-Seattle,Seattle,98168-2610,,0.266666667,0.302325581
4352,ITT Technical Institute-Spokane Valley,Spokane Valley,99216-1589,,0.296296296,0.397058824
4353,Bastyr University,Kenmore,98028-4966,,PrivacySuppressed,PrivacySuppressed
4354,Gene Juarez Academy of Beauty-Mountlake Terrace,Mountlake Terrace,98043,,0.767272727,0.685714286
4355,Bates Technical College,Tacoma,98405,,0.15234375,0.192982456
4356,Lake Washington Institute of Technology,Kirkland,98034-8506,,PrivacySuppressed,PrivacySuppressed
4357,Lower Columbia College,Longview,98632-0310,,0.107723577,0.102649007
4358,Trinity Lutheran College,Everett,98201,,PrivacySuppressed,PrivacySuppressed
4359,BJ's Beauty & Barber College,Tacoma,98409,,PrivacySuppressed,PrivacySuppressed
4360,Northwest Hair Academy,Mount Vernon,98273,,PrivacySuppressed,PrivacySuppressed
4361,North Seattle College,Seattle,98103-3599,,PrivacySuppressed,PrivacySuppressed
4362,Northwest University,Kirkland,98083-0579,,0.511961723,0.4921875
4363,Olympic College,Bremerton,98337-1699,,0.047008547,0.042813456
4364,Perry Technical Institute,Yakima,98903-1296,,PrivacySuppressed,PrivacySuppressed
4365,Pacific Lutheran University,Tacoma,98447-0003,,0.509803922,0.525291829
4366,Peninsula College,Port Angeles,98362,,0.112781955,0.163043478
4367,Phagans Orchards Beauty School,Vancouver,98662-6303,,PrivacySuppressed,PrivacySuppressed
4368,Puget Sound Christian College,Everett,98201,,0.4,0.323529412
4369,University of Puget Sound,Tacoma,98416,,0.709570957,0.671875
4370,Renton Technical College,Renton,98056-4123,,0.049808429,0.074285714
4371,Saint Martin's University,Lacey,98503-7500,,0.459574468,0.420168067
4372,South Seattle College,Seattle,98106-1499,,PrivacySuppressed,PrivacySuppressed
4373,Seattle Central College,Seattle,98122,,0.03006536,0.032327586
4374,Everest College-Seattle,Seattle,98133,,0.812269939,0.729613734
4375,Seattle Midwifery School,Seattle,98105,,PrivacySuppressed,PrivacySuppressed
4376,Seattle Pacific University,Seattle,98119-1997,,0.527577938,0.533980583
4377,Seattle University,Seattle,98122-4340,,0.340277778,0.311653117
4378,Shoreline Community College,Shoreline,98133-5696,,0.198641766,0.130120482
4379,Skagit Valley College,Mount Vernon,98273,,0.056410256,0.039215686
4380,South Puget Sound Community College,Olympia,98512-6292,,PrivacySuppressed,PrivacySuppressed
4381,Spokane Community College,Spokane,99217-5399,,0.142857143,0.138836773
4382,Spokane Falls Community College,Spokane,99224-5288,,0.114012185,0.068459658
4383,Stylemaster College of Hair Design,Longview,98632-3027,,PrivacySuppressed,PrivacySuppressed
4384,Tacoma Community College,Tacoma,98466-6100,,0.124775584,0.083003953
4385,Walla Walla Community College,Walla Walla,99362-9267,,0.233009709,0.108196721
4386,Walla Walla University,College Place,99324-1198,,0.416666667,0.325
4387,Washington State University,Pullman,99164-5910,,0.572280863,0.50811124
4388,University of Washington-Seattle Campus,Seattle,98195-4550,,0.565714286,0.500574053
4389,Wenatchee Valley College,Wenatchee,98801-1799,,0.114398422,0.078066915
4390,Everest College-Vancouver,Vancouver,98684-6950,,0.522058824,0.376681614
4391,Western Washington University,Bellingham,98225-9008,,0.554093567,0.510763209
4392,Whatcom Community College,Bellingham,98226,,0.145299145,0.103004292
4393,Whitman College,Walla Walla,99362,,0.808,0.712643678
4394,Whitworth University,Spokane,99251,,0.240418119,0.20661157
4395,Yakima Valley College,Yakima,98907-2520,,0.151125402,0.104925054
4396,Alderson Broaddus University,Philippi,26416-2035,,0.475,0.338983051
4397,Appalachian Beauty School,South Williamson,41503,,PrivacySuppressed,PrivacySuppressed
4398,Appalachian Bible College,Mount Hope,25880-9557,,PrivacySuppressed,PrivacySuppressed
4399,B M Spurr School of Practical Nursing,Glen Dale,26038,,PrivacySuppressed,PrivacySuppressed
4400,Mountain State University,Beckley,25801-9003,,0.160493827,0.128440367
4401,Ben Franklin Career Center,Dunbar,25064,,PrivacySuppressed,PrivacySuppressed
4402,Bethany College,Bethany,26032,,0.669014085,0.479166667
4403,Bluefield State College,Bluefield,24701,,0.077319588,0.034782609
4404,Cabell County Career Technology Center,Huntington,25705-2827,,PrivacySuppressed,PrivacySuppressed
4405,Charleston School of Beauty Culture,Charleston,25301,,0.279069767,0.297297297
4406,University of Charleston,Charleston,25304,,0.463087248,0.298850575
4407,Clarksburg Beauty Academy and School of Massage Therapy,Clarksburg,26301,,PrivacySuppressed,PrivacySuppressed
4408,Concord University,Athens,24712,,0.222222222,0.123287671
4409,Davis & Elkins College,Elkins,26241-3996,,0.412698413,0.370967742
4410,Fairmont State University,Fairmont,26554-2470,,0.258234519,0.193333333
4411,Glenville State College,Glenville,26351-1292,,0.104956268,0.167364017
4412,HRDE-Stanley Technical Institute-Clarksburg,Clarksburg,26301-2270,,PrivacySuppressed,PrivacySuppressed
4413,Huntington Junior College,Huntington,25701,,0.228813559,0.103773585
4414,James Rumsey Technical Institute,Martinsburg,25403-0259,,PrivacySuppressed,PrivacySuppressed
4415,Ralph R Willis Career and Technical Center,Stollings,25646,,PrivacySuppressed,PrivacySuppressed
4416,Marshall University,Huntington,25755,,0.069071374,0.056638812
4417,Mercer County Technical Education Center,Princeton,24740,,PrivacySuppressed,PrivacySuppressed
4418,Meredith Manor International Equestrian Center,Waverly,26184,,PrivacySuppressed,PrivacySuppressed
4419,Monongalia County Technical Education Center,Morgantown,26501-6841,,PrivacySuppressed,PrivacySuppressed
4420,Morgantown Beauty College Inc,Morgantown,26505-5430,,PrivacySuppressed,PrivacySuppressed
4421,Mountain State College,Parkersburg,26101-3993,,PrivacySuppressed,PrivacySuppressed
4422,Everest Institute-Cross Lanes,Cross Lanes,25313,,0.609181141,0.534090909
4423,Opportunities Industrialization Center,Fairmont,26554,,PrivacySuppressed,PrivacySuppressed
4424,Ohio Valley University,Vienna,26105-8000,,0.347368421,0.206896552
4425,West Virginia University at Parkersburg,Parkersburg,26104,,0.144288577,0.124542125
4426,Potomac State College of West Virginia University,Keyser,26726,,0.391070468,0.323978336
4427,Academy of Careers and Technology,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
4428,Salem International University,Salem,26426,,PrivacySuppressed,PrivacySuppressed
4429,Shepherd University,Shepherdstown,25443,,0.28962818,0.200598802
4430,Southern West Virginia Community and Technical College,Mount Gay,25637,,PrivacySuppressed,PrivacySuppressed
4431,Fred W Eberle Technical Center,Buckhannon,26201,,PrivacySuppressed,PrivacySuppressed
4432,West Virginia School of Osteopathic Medicine,Lewisburg,24901,,PrivacySuppressed,PrivacySuppressed
4433,West Virginia State University,Institute,25112-1000,,0.181148748,0.153347732
4434,West Virginia University Hospital Departments of Rad Tech and Nutrition,Morgantown,26506-8062,,PrivacySuppressed,PrivacySuppressed
4435,West Liberty University,West Liberty,26074,,0.41503268,0.292887029
4436,West Virginia University Institute of Technology,Montgomery,25136,,0.22,0.225925926
4437,West Virginia Wesleyan College,Buckhannon,26201-2994,,0.527896996,0.482954546
4438,West Virginia Business College-Wheeling,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
4439,West Virginia Junior College-Charleston,Charleston,25301,,0.560773481,0.558823529
4440,West Virginia Junior College-Morgantown,Morgantown,26505,,0.420560748,0.573170732
4441,International Beauty School 4,Martinsburg,25401,,PrivacySuppressed,PrivacySuppressed
4442,West Virginia Northern Community College,Wheeling,26003-3699,,PrivacySuppressed,PrivacySuppressed
4443,West Virginia University,Morgantown,26506,,0.391070468,0.323978336
4444,Wheeling Jesuit University,Wheeling,26003,,0.439130435,0.462025317
4445,Wood County School of Practical Nursing,Parkersburg,26104,,PrivacySuppressed,PrivacySuppressed
4446,Advanced Institute of Hair Design-Glendale,Glendale,53217,,PrivacySuppressed,PrivacySuppressed
4447,VICI Aveda Institute,Greenfield,53228,,PrivacySuppressed,PrivacySuppressed
4448,Alverno College,Milwaukee,53234-3922,,PrivacySuppressed,PrivacySuppressed
4449,Madison Area Technical College,Madison,53704-2599,,0.185215947,0.162468514
4450,Bellin Health School of Radiologic Technology,Green Bay,54305-3400,,PrivacySuppressed,PrivacySuppressed
4451,Bellin College,Green Bay,54311,,PrivacySuppressed,PrivacySuppressed
4452,Beloit College,Beloit,53511-5595,,0.72,0.662790698
4453,Blackhawk Technical College,Janesville,53546-6458,,PrivacySuppressed,PrivacySuppressed
4454,Lakeside School of Massage Therapy,Milwaukee,53212,,PrivacySuppressed,PrivacySuppressed
4455,Cardinal Stritch University,Milwaukee,53217-3985,,0.400304414,0.308641975
4456,Carroll University,Waukesha,53186,,0.523281597,0.380753138
4457,Carthage College,Kenosha,53140-1994,,PrivacySuppressed,PrivacySuppressed
4458,Concordia University-Wisconsin,Mequon,53097-2402,,0.161764706,0.156050955
4459,Edgewood College,Madison,53711-1997,,0.290488432,0.207407407
4460,Fox Valley Technical College,Appleton,54912-2277,,0.094059406,0.029513889
4461,Gateway Technical College,Kenosha,53144-1690,,0.179856115,0.161512028
4462,Gill-Tech Academy of Hair Design,Appleton,54914-8613,,PrivacySuppressed,PrivacySuppressed
4463,The Professional Hair Design Academy,Eau Claire,54701-7633,,PrivacySuppressed,PrivacySuppressed
4464,ITT Technical Institute-Greenfield,Greenfield,53220-4612,,0.324786325,0.34945055
4465,DeVry University-Wisconsin,Milwaukee,53202-4400,,PrivacySuppressed,PrivacySuppressed
4466,Scientific College of Beauty and Barbering,La Crosse,54601,,PrivacySuppressed,PrivacySuppressed
4467,Lakeland University,Plymouth,53073,,0.210884354,0.182608696
4468,Lakeshore Technical College,Cleveland,53015-1414,,0.29661017,0.272727273
4469,Lawrence University,Appleton,54911,,0.707317073,0.64
4470,Maranatha Baptist University,Watertown,53094,,0.424242424,0.253164557
4471,Marian University,Fond Du Lac,54935-4699,,0.31641791,0.244444444
4472,Marquette University,Milwaukee,53233,,0.706013363,0.678092399
4473,Empire Beauty School-Madison,Madison,53717-1111,,PrivacySuppressed,PrivacySuppressed
4474,Medical College of Wisconsin,Milwaukee,53226-0509,,PrivacySuppressed,PrivacySuppressed
4475,Affinity Health System Program in Radiologic Technology,Oshkosh,54903-3370,,PrivacySuppressed,PrivacySuppressed
4476,Mid-State Technical College,Wisconsin Rapids,54494,,0.25198939,0.208955224
4477,Milwaukee Area Technical College,Milwaukee,53233-1443,,0.133449629,0.117066291
4478,Milwaukee Institute of Art & Design,Milwaukee,53202-6003,,0.528089888,0.424657534
4479,Milwaukee School of Engineering,Milwaukee,53202-3109,,0.383333333,0.38028169
4480,Moraine Park Technical College,Fond du Lac,54936-1940,,PrivacySuppressed,PrivacySuppressed
4481,Mount Mary University,Milwaukee,53222-4597,,PrivacySuppressed,PrivacySuppressed
4482,Nashotah House,Nashotah,53058-9793,,PrivacySuppressed,PrivacySuppressed
4483,Nicolet Area Technical College,Rhinelander,54501-0518,,PrivacySuppressed,PrivacySuppressed
4484,Northcentral Technical College,Wausau,54401-1899,,0.250681199,0.257142857
4485,Northeast Wisconsin Technical College,Green Bay,54307-9042,,0.288672351,0.219512195
4486,Northland International University,Dunbar,54119-9285,,PrivacySuppressed,PrivacySuppressed
4487,Northland College,Ashland,54806-3999,,0.414634146,0.412844037
4488,Ripon College,Ripon,54971-0248,,0.568965517,0.584070797
4489,Sacred Heart Seminary and School of Theology,Franklin,53132,,,
4490,Saint Norbert College,De Pere,54115-2099,,0.081447964,0.076502732
4491,Madison Cosmetology College,Madison,53711-1030,,PrivacySuppressed,PrivacySuppressed
4492,Silver Lake College of the Holy Family,Manitowoc,54220-9319,,0.578431373,0.53125
4493,State College of Beauty Culture Inc,Wausau,54403,,PrivacySuppressed,PrivacySuppressed
4494,Southwest Wisconsin Technical College,Fennimore,53809-9778,,0.459330144,0.376237624
4495,Bryant & Stratton College-Milwaukee,Milwaukee,53203-2608,,0.125852919,0.083333333
4496,University of Wisconsin Colleges,Madison,53708-8680,,0.13411241,0.094684385
4497,Viterbo University,La Crosse,54601-8804,,0.439698493,0.353448276
4498,Chippewa Valley Technical College,Eau Claire,54701-6162,,0.165036675,0.186567164
4499,Waukesha County Technical College,Pewaukee,53072-4601,,0.271954674,0.191881919
4500,Western Technical College,La Crosse,54601,,PrivacySuppressed,PrivacySuppressed
4501,University of Wisconsin-Whitewater,Whitewater,53190-1790,,0.510717614,0.439797212
4502,Wisconsin Indianhead Technical College,Shell Lake,54871-8727,,0.111304348,0.121588089
4503,Wisconsin School of Professional Psychology,Milwaukee,53225-4960,,,
4504,Paul Mitchell the School-Green Bay,De Pere,54115,,PrivacySuppressed,PrivacySuppressed
4505,University of Wisconsin-Eau Claire,Eau Claire,54701,,0.457418788,0.420757363
4506,University of Wisconsin-Green Bay,Green Bay,54311-7001,,0.356834532,0.370919881
4507,University of Wisconsin-La Crosse,La Crosse,54601-9959,,0.574139976,0.508032129
4508,Wisconsin Lutheran College,Milwaukee,53226-4699,,0.657534247,0.515151515
4509,University of Wisconsin-Oshkosh,Oshkosh,54901,,0.225104603,0.214929215
4510,University of Wisconsin-Parkside,Kenosha,53141-2000,,0.234521576,0.189701897
4511,Herzing University-Madison,Madison,53718,,0.465116279,0.484018265
4512,University of Wisconsin-Stout,Menomonie,54751,,0.322344322,0.245024876
4513,University of Wisconsin-Superior,Superior,54880-4500,,0.313888889,0.268907563
4514,University of Wisconsin-Madison,Madison,53706-1380,,0.670262664,0.613809245
