,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
3724,Phagans School of Hair Design,Happy Valley,97086,,,
3725,Summit Salon Academy-Portland,Tigard,97223,,,
3726,Portland Community College,Portland,97219-7132,,,
3727,Portland State University,Portland,97201,,,
3728,University of Portland,Portland,97203-5798,,,
3729,Reed College,Portland,97202-8199,,,
3730,Rogue Community College,Grants Pass,97527-9291,,,
3731,Roseburg Beauty College,Roseburg,97470,,,
3732,Pioneer Pacific College,Wilsonville,97070-9296,,,
3733,Springfield College of Beauty,Springfield,97477,,,
3734,Southern Oregon University,Ashland,97520,,,
3735,Southwestern Oregon Community College,Coos Bay,97420-2193,,,
3736,TARA LARA ACADEMY OF K-9 HAIR DESIGN,MULINO,970429762,,,
3737,Treasure Valley Community College,Ontario,97914,,,
3738,Umpqua Community College,Roseburg,97470-0226,,,
3739,Warner Pacific College,Portland,97215,,,
3740,Corban University,Salem,97317-9392,,,
3741,College of Cosmetology,Klamath Falls,97601-3233,,,
3742,Everest College-Portland,Portland,97205,,,
3743,Western Seminary,Portland,97215-3367,,,
3744,Willamette University,Salem,97301,,,
3745,Western Oregon University,Monmouth,97361-1394,,,
3746,University of Western States,Portland,97230-3099,,,
3747,Abington Memorial Hospital Dixon School of Nursing,Willow Grove,19090-1284,,,
3748,Jolie Hair and Beauty Academy-Hazleton,Hazleton,18201,,,
3749,Keystone Technical Institute,Harrisburg,17112-1012,,,
3750,Albright College,Reading,19612-5234,,,
3751,All-State Career School-Lester,Lester,19029,,,
3752,Community College of Allegheny County,Pittsburgh,15233-1895,,,
3753,Allegheny College,Meadville,16335-3902,,,
3754,The  Beauty Institute,Allentown,18109-1629,,,
3755,DeSales University,Center Valley,18034-9568,,,
3756,Altoona Beauty School Inc,Altoona,16602-6039,,,
3757,ALTOONA SCHOOL OF COMMERCE,ALTOONA,16602,,,
3758,Alvernia University,Reading,19607-1799,,,
3759,The Beauty Institute-Ambler,Ambler,19002,,,
3760,Antonelli Institute,Erdenheim,19038-8242,,,
3761,The Art Institutes of York-PA,York,17402-9012,,,
3762,The Art Institute of Philadelphia,Philadelphia,19103-5198,,,
3763,Career Training Academy-Lower Burrell,Lower Burrell,15068,,,
3764,The Art Institute of Pittsburgh,Pittsburgh,15219-1328,,,
3765,Automotive Training Center-Exton,Exton,19341-1310,,,
3766,Clarks Summit University,South Abington Township,18411-1250,,,
3767,Community College of Beaver County,Monaca,15061-2588,,,
3768,Arcadia University,Glenside,19038-3295,,,
3769,Bidwell Training Center Inc,Pittsburgh,15233,,,
3770,Bloomsburg University of Pennsylvania,Bloomsburg,17815,,,
3771,Bradford School,Pittsburgh,15219,,,
3772,BRANDYWINE HOSPITAL SCHOOL OF RADIOLOGIC TECHN,COATESVILLE,193201536,,,
3773,Brandywine School of Nursing,Coatesville,19320-1536,,,
3774,Bryn Mawr College,Bryn Mawr,19010,,,
3775,Bucknell University,Lewisburg,17837,,,
3776,Bucks County Community College,Newtown,18940-4106,,,
3777,Bucks County School of Beauty Culture Inc,Feasterville,19053-7368,,,
3778,Triangle Tech Carpentry Inc,Greensburg,15601-3304,,,
3779,Butler Beauty Academy,Butler,16001,,,
3780,Butler County Community College,Butler,16002,,,
3781,Cabrini University,Radnor,19087-3698,,,
3782,California University of Pennsylvania,California,15419-1394,,,
3783,Cambria-Rowe Business College-Johnstown,Johnstown,15902,,,
3784,Carlow University,Pittsburgh,15213-3165,,,
3785,Carnegie Mellon University,Pittsburgh,15213-3890,,,
3786,Cedar Crest College,Allentown,18104-6196,,,
3787,Central Penn College,Summerdale,17093-0309,,,
3788,Center for Innovative Training and Education,Philadelphia,19106,,,
3789,Chatham University,Pittsburgh,15232,,,
3790,CHESTER COUNTY HOSPITAL SCHOOL OF NURSING,WEST CHESTER,19380,,,
3791,Chestnut Hill College,Philadelphia,19118-2693,,,
3792,Cheyney University of Pennsylvania,Cheyney,19319-0200,,,
3793,CHURCHMAN BUSINESS SCHOOL,EASTON,18042-353,,,
3794,Citizens School of Nursing,New Kensington,15068-6525,,,
3795,Clarion University of Pennsylvania,Clarion,16214,,,
3796,CLARION UNIVERSITY OF PENNSYLVANIA-VENANGO CAMPUS,OIL CITY,16301,,,
3797,YTI Career Institute-Capital Region,Mechanicsburg,17055,,,
3798,COMPUTER LEARNING CENTERS INC-PHILADELPHIA,PHILADELPHIA,191042684,,,
3799,DLP Conemaugh Memorial Medical Center,Johnstown,15905-4398,,,
3800,Consolidated School of Business-York,York,17404,,,
3801,CROZER-CHESTER MEDICAL CENTER-ALLIED HEALTH PROG,UPLAND,00000-0000,,,
3802,Curtis Institute of Music,Philadelphia,19103,,,
3803,Dean Institute of Technology,Pittsburgh,15226-1197,,,
3804,Delaware County Community College,Media,19063-1094,,,
3805,Delaware Valley Academy of Medical and Dental Assistants,Philadelphia,19114,,,
3806,Delaware Valley University,Doylestown,18901-2697,,,
3807,Dickinson College,Carlisle,17013-2896,,,
3808,Pennsylvania State University-Dickinson Law,Carlisle,17013-2861,,,
3809,Douglas Education Center,Monessen,15062,,,
3810,Drexel University,Philadelphia,19104,,,
3811,Du Bois Business College-Du Bois,Du Bois,15801,,,
3812,Everest Institute-Pittsburgh,Pittsburgh,15222-1320,,,
3813,Duquesne University,Pittsburgh,15282,,,
3814,East Stroudsburg University of Pennsylvania,East Stroudsburg,18301-2999,,,
3815,Eastern Baptist Theological Seminary,Wynnewood,19096-3495,,,
3816,Eastern University,Saint Davids,19087-3696,,,
3817,Edinboro University of Pennsylvania,Edinboro,16444-0001,,,
3818,Harrisburg Institute of Trade and Technology,Middletown,17057-4851,,,
3819,Elizabethtown College,Elizabethtown,17022-2298,,,
3820,Empire Beauty School-State College,State College,16801,,,
3821,Empire Beauty School-Lebanon,Lebanon,17042,,,
3822,EMPIRE BEAUTY SCHOOL,LEWISTOWN,17044,,,
3823,EMPIRE BEAUTY SCHOOL,MECHANICSBURG,17055,,,
3824,Empire Beauty School-York,York,17402,,,
3825,Empire Beauty School-Lancaster,Lancaster,17603,,,
3826,Empire Beauty School-Williamsport,Williamsport,17701,,,
3827,Empire Beauty School-Shamokin Dam,Shamokin Dam,17876,,,
3828,Empire Beauty School-Pottsville,Pottsville,17901,,,
3829,EMPIRE BEAUTY SCHOOL,EASTON,18042,,,
3830,Empire Beauty  School-Lehigh Valley,Whitehall,18052,,,
3831,Empire Beauty School-Gwinnett,Lawrenceville,30044-3045,,,
3832,EMPIRE BEAUTY SCHOOL,SCRANTON,18503,,,
3833,Empire Beauty School-Wyoming Valley,Moosic,18507,,,
3834,Empire Beauty School-Pottstown,Pottstown,19464,,,
3835,Empire Beauty School-Warminster,Warminster,18974,,,
3836,Empire Beauty School-Harrisburg,Harrisburg,17109,,,
3837,Empire Beauty School-Reading,Reading,19605,,,
3838,Episcopal School of Nursing,Philadelphia,19125-1000,,,
3839,Erie Business Center-Erie,Erie,16501,,,
3840,Erie Institute of Technology Inc,Erie,16565,,,
3841,Evangelical Theological Seminary,Myerstown,17067-1222,,,
3842,Aria Health School of Nursing,Trevose,19053-6939,,,
3843,Franklin and Marshall College,Lancaster,17604-3003,,,
3844,Gannon University,Erie,16541-0001,,,
3845,GEISINGER MEDICAL CENTER,DANVILLE,17822,,,
3846,Geneva College,Beaver Falls,15010-3599,,,
3847,Gettysburg College,Gettysburg,17325,,,
3848,Empire Beauty School-Exton,Exton,19341,,,
3849,Empire Beauty School-Laurel Springs,Laurel Springs,08021-5602,,,
3850,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,UPPER DARBY,19082-230,,,
3851,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,NORRISTOWN,19401-133,,,
3852,Empire Beauty School-NE Philadelphia,Philadelphia,19154,,,
3853,Gratz College,Melrose Park,19027-3010,,,
3854,PITTSBURGH BEAUTY ACADEMY,GREENSBURG,15601-3505,,,
3855,Grove City College,Grove City,16127-2104,,,
3856,Gwynedd Mercy University,Gwynedd Valley,19437-0901,,,
3857,DREXEL UNIVERSITY,PHILADELPHIA,19102-1192,,,
3858,Harcum College,Bryn Mawr,19010-3470,,,
3859,Harrisburg Area Community College-Harrisburg,Harrisburg,17110-2999,,,
3860,Haverford College,Haverford,19041-1392,,,
3861,EMPIRE BEAUTY SCHOOL,CHAMBERSBURG,17201,,,
3862,Holy Family University,Philadelphia,19114-2009,,,
3863,Hussian College School of Art,Philadelphia,19106,,,
3864,Brightwood Career Institute-Pittsburgh,Pittsburgh,15222,,,
3865,Immaculata University,Immaculata,19345,,,
3866,Indiana University of Pennsylvania-Main Campus,Indiana,15705-1098,,,
3867,INDIANA UNIVERSITY OF PENNSYLVANIA-PUNXSUTAWNEY,PUNXSUTAWNEY,15767,,,
3868,INDIANA UNIVERSITY OF PENNSYLVANIA-ARMSTRONG,KITTANNING,16201,,,
3869,Pennsylvania School of Business,Allentown,18102,,,
3870,Jameson Health System,New Castle,16105-2595,,,
3871,Great Lakes Institute of Technology,Erie,16509-2482,,,
3872,Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,18702,,,
3873,Johnson College,Scranton,18508-1495,,,
3874,Juniata College,Huntingdon,16652-2196,,,
3875,Keystone College,La Plume,18440-0200,,,
3876,Anthem Institute-Springfield,Springfield,19064,,,
3877,King's College,Wilkes-Barre,18711-0801,,,
3878,Kittanning Beauty Academy,Kittanning,16201,,,
3879,Kutztown University of Pennsylvania,Kutztown,19530-0730,,,
3880,La Roche College,Pittsburgh,15237-5898,,,
3881,La Salle University,Philadelphia,19141-1199,,,
3882,Lackawanna College,Scranton,18509-3206,,,
3883,Lafayette College,Easton,18042-1768,,,
3884,Lancaster Bible College,Lancaster,17601-5036,,,
3885,Lancaster General Hospital-Lancaster Institute for Health Education,Lancaster,17602,,,
3886,Lancaster Theological Seminary,Lancaster,17603-2897,,,
3887,Lancaster School of Cosmetology & Therapeutic Bodywork,Lancaster,17602,,,
3888,Lansdale School of Business,North Wales,19454-4114,,,
3889,Lansdale School of Cosmetology Inc,Lansdale,19446-2003,,,
3890,Lebanon Valley College,Annville,17003-1400,,,
3891,Lehigh Carbon Community College,Schnecksville,18078-2598,,,
3892,Berks Technical Institute,Wyomissing,19610-1168,,,
3893,Lehigh University,Bethlehem,18015,,,
3894,Levittown Beauty Academy,Levittown,19054,,,
3895,Lincoln Technical Institute-Allentown,Allentown,18104-9889,,,
3896,Lincoln Technical Institute-Philadelphia,Philadelphia,19136,,,
3897,Lincoln University,Lincoln University,19352-0999,,,
3898,Lock Haven University,Lock Haven,17745-2390,,,
3899,St Margaret School of Nursing,Pittsburgh,15238-3250,,,
3900,Lutheran Theological Seminary at Gettysburg,Gettysburg,17325-1795,,,
3901,Lutheran Theological Seminary at Philadelphia,Philadelphia,19119-1794,,,
3902,Luzerne County Community College,Nanticoke,18634-3899,,,
3903,Lycoming College,Williamsport,17701-5192,,,
3904,Erie Business Center-New Castle,New Castle,16101-3950,,,
3905,MACHINE SHOP TECHNOLOGIES INSTITUTE INC,PITTSBURGH,15220,,,
3906,American Center for Technical Arts and Sciences,Norristown,19401,,,
3907,Manor College,Jenkintown,19046-3399,,,
3908,Mansfield University of Pennsylvania,Mansfield,16933,,,
3909,Marywood University,Scranton,18509-1598,,,
3910,McCann School of Business & Technology,Hazle Township,18202,,,
3911,Vet Tech Institute,Pittsburgh,15222-3400,,,
3912,Roxborough Memorial Hospital School of Nursing,Philadelphia,19128,,,
3913,Mercyhurst University,Erie,16546,,,
3914,Messiah College,Mechanicsburg,17055,,,
3915,Methodist Hospital School of Nursing,Philadelphia,19148,,,
3916,The Workforce Institute's City College,Philadelphia,19122,,,
3917,Millersville University of Pennsylvania,Millersville,17551-0302,,,
3918,Misericordia University,Dallas,18612-1098,,,
3919,Montgomery County Community College,Blue Bell,19422-0796,,,
3920,Montgomery Hospital School of Nursing Anesthesia,Norristown,19404-0992,,,
3921,Moore College of Art and Design,Philadelphia,19103-1179,,,
3922,Moravian College,Bethlehem,18018-6650,,,
3923,Mount Aloysius College,Cresson,16630-1999,,,
3924,Muhlenberg College,Allentown,18104,,,
3925,Lehigh Valley College,Center Valley,18034,,,
3926,EDUCATION AMERICA-VALE TECHNICAL INSTITUTE,BLAIRSVILLE,157171389,,,
3927,Brightwood Career Institute-Philadelphia,Philadelphia,19104,,,
3928,Neumann University,Aston,19014-1298,,,
3929,New Castle School of Trades,New Castle,16101,,,
3930,Newport Business Institute-Lower Burrell,Lower Burrell,15068,,,
3931,Northampton County Area Community College,Bethlehem,18020-7599,,,
3932,Pittsburgh's Ohio Valley Hospital School of Nursing,McKees Rocks,15136,,,
3933,Orleans Technical College,Philadelphia,19114-1014,,,
3934,Pennsylvania Academy of Cosmetology Arts and Sciences-Johnstown,Johnstown,15904-1499,,,
3935,Salus University,Elkins Park,19027-6262,,,
3936,Pennsylvania Institute of Technology,Media,19063-4098,,,
3937,Pennsylvania State University-Penn State Erie-Behrend College,Erie,16563-0001,,,
3938,Pennsylvania State University-Penn State Great Valley,Malvern,19355-1488,,,
3939,Pennsylvania State University-College of Medicine,Hershey,17033-2360,,,
3940,Pennsylvania State University-Penn State New Kensington,New Kensington,15068-1765,,,
3941,Pennsylvania State University-Penn State Shenango,Sharon,16146-1537,,,
3942,Pennsylvania State University-Penn State Wilkes-Barre,Lehman,18627-0217,,,
3943,Pennsylvania State University-Penn State Worthington Scranton,Dunmore,18512-1602,,,
3944,Pennsylvania State University-Penn State Lehigh Valley,Center Valley,18034-8447,,,
3945,Pennsylvania State University-Penn State Altoona,Altoona,16601-3777,,,
3946,Pennsylvania State University-Penn State Beaver,Monaca,15061-2764,,,
3947,Pennsylvania State University-Penn State Berks,Reading,19610-1016,,,
3948,Pennsylvania State University-Penn State Harrisburg,Middletown,17057-4846,,,
3949,Pennsylvania State University-Penn State Brandywine,Media,19063-5522,,,
3950,Pennsylvania State University-Penn State DuBois,DuBois,15801-2549,,,
3951,Pennsylvania State University-Penn State Fayette- Eberly,Lemont Furnace,15456-1025,,,
3952,Pennsylvania State University-Penn State Hazleton,Hazleton,18202-8025,,,
3953,Pennsylvania State University-Main Campus,University Park,16802-1503,,,
3954,Pennsylvania State University-Penn State Greater Allegheny,McKeesport,15132-7644,,,
3955,Pennsylvania State University-Penn State Mont Alto,Mont Alto,17237-9700,,,
3956,Pennsylvania State University-Penn State Abington,Abington,19001-3918,,,
3957,Pennsylvania State University-Penn State Schuylkill,Schuylkill Haven,17972-2202,,,
3958,Pennsylvania State University-Penn State York,York,17403-3326,,,
3959,Pace Institute,Reading,19601-3542,,,
3960,Peirce College,Philadelphia,19102-4699,,,
3961,Penn Commercial Business/Technical School,Washington,15301-6822,,,
3962,PSC Academy Inc,Hermitage,16148-2760,,,
3963,Pennco Tech-Bristol,Bristol,19007,,,
3964,Pennsylvania Academy of Cosmetology Arts and Sciences-Du Bois,Du Bois,15801,,,
3965,Pennsylvania Academy of the Fine Arts,Philadelphia,19102-1510,,,
3966,Pennsylvania Gunsmith School,Pittsburgh,15202-2637,,,
3967,Pennsylvania Institute of Taxidermy Inc,Ebensburg,15931-4106,,,
3968,Pennsylvania College of Art and Design,Lancaster,17608-0059,,,
3969,University of Pennsylvania,Philadelphia,19104-6303,,,
3970,Philadelphia University,Philadelphia,19144-5497,,,
3971,The University of the Arts,Philadelphia,19102-4901,,,
3972,Cairn University-Langhorne,Langhorne,19047-2990,,,
3973,Philadelphia College of Osteopathic Medicine,Philadelphia,19131,,,
3974,University of the Sciences,Philadelphia,19104-4495,,,
3975,Community College of Philadelphia,Philadelphia,19130-3991,,,
3976,University of Pittsburgh-Bradford,Bradford,16701,,,
3977,University of Pittsburgh-Greensburg,Greensburg,15601-5860,,,
3978,University of Pittsburgh-Johnstown,Johnstown,15904,,,
3979,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,15260,,,
3980,University of Pittsburgh-Titusville,Titusville,16354,,,
3981,Beaver Falls Beauty Academy,Beaver Falls,15010-4208,,,
3982,PITTSBURGH BEAUTY ACADEMY,CHARLEROI,15022,,,
3983,PITTSBURGH BEAUTY ACADEMY,PITTSBURGH,15222,,,
3984,Pittsburgh Institute of Aeronautics,West Mifflin,15122,,,
3985,Pittsburgh Institute of Mortuary Science Inc,Pittsburgh,15206-3706,,,
3986,Pittsburgh Theological Seminary,Pittsburgh,15206-2596,,,
3987,Prism Career Institute-Upper Darby,Upper Darby,19082,,,
3988,Point Park University,Pittsburgh,15222-1984,,,
3989,Joseph F McCloskey School of Nursing at Schuylkill Health,Pottsville,17901,,,
3990,University of Pennsylvania Medical Center Presbyterian,Philadelphia,19104,,,
3991,The Salon Professional Academy-Altoona,Altoona,16601-2419,,,
3992,Punxy Beauty School,Punxsutawney,15767,,,
3993,RANDY RICK BEAUTY ACADEMY,READING,19602,,,
3994,Reading Area Community College,Reading,19603-1706,,,
3995,Reading Hospital School of Health Sciences,Reading,19611,,,
3996,Reconstructionist Rabbinical College,Wyncote,19095-1898,,,
3997,Reformed Presbyterian Theological Seminary,Pittsburgh,15208-2594,,,
3998,The Restaurant School at Walnut Hill College,Philadelphia,19104,,,
3999,Robert Morris University,Moon Township,15108-1189,,,
4000,Rosedale Technical College,Pittsburgh,15205-9791,,,
4001,Rosemont College,Rosemont,19010-1699,,,
4002,Saint Francis University,Loretto,15940,,,
4003,JAMESON MEMORIAL HOSPITAL SCHOOL OF NURSING -SOUTH,NEW CASTLE,16101,,,
4004,Saint Joseph's University,Philadelphia,19131-1395,,,
4005,Saint Vincent College,Latrobe,15650-2690,,,
4006,SAINT VINCENT HEALTH CENTER SCHOOL OF NURSING,ERIE,16544,,,
4007,Saint Vincent Seminary,Latrobe,15650-2690,,,
4008,SAWYER SCHOOL,PITTSBURGH,15222,,,
4009,International Academy of Design and Technology,Pittsburgh,15219,,,
4010,Schuylkill Technology Center,Frackville,17931,,,
4011,Schuylkill Institute of Business Technology,Pottsville,17901,,,
4012,University of Scranton,Scranton,18510-4629,,,
4013,Seton Hill University,Greensburg,15601,,,
4014,Heritage Valley Health System Sewickley Valley Hospital School of Radiography,Sewickley,15143-1498,,,
4015,Heritage Valley Sewickley School of Nursing,Moon Twp,15108,,,
4016,University of Pittsburgh Medical Center-Shadyside School of Nursing,Pittsburgh,15232,,,
4017,Sharon Regional Health System School of Nursing,Sharon,16146,,,
4018,Laurel Technical Institute,Sharon,16146,,,
4019,BUSINESS INSTITUTE OF PENNSYLVANIA-NEW CASTLE,PULASKI,16143,,,
4020,Shippensburg University of Pennsylvania,Shippensburg,17257-2299,,,
4021,Slippery Rock University of Pennsylvania,Slippery Rock,16057-1383,,,
4022,Saint Charles Borromeo Seminary-Overbrook,Wynnewood,19096,,,
4023,South Hills Beauty Academy Inc,Pittsburgh,15216,,,
4024,South Hills School of Business & Technology,State College,16801-4516,,,
4025,SOUTH PHILADELPHIA BEAUTY ACADEMY,PHILADELPHIA,19145,,,
4026,St Lukes Hospital School of Nursing,Bethlehem,18015,,,
4027,ST FRANCIS MEDICAL CENTER SCHOOL OF NURSING,PITTSBURGH,15201,,,
4028,The Beauty School,Stroudsburg,18360-1720,,,
4029,Susquehanna University,Selinsgrove,17870-1025,,,
4030,Swarthmore College,Swarthmore,19081,,,
4031,Thaddeus Stevens College of Technology,Lancaster,17602-3198,,,
4032,Talmudical Yeshiva of Philadelphia,Philadelphia,19131,,,
4033,Temple University,Philadelphia,19122-6096,,,
4034,Thiel College,Greenville,16125-2181,,,
4035,Thomas Jefferson University,Philadelphia,19107,,,
4036,TRI-CITY BARBER SCHOOL INC,PHILADELPHIA,19141,,,
4037,Fortis Institute-Erie,Erie,16506-1013,,,
4038,Triangle Tech Inc-Erie,Erie,16502-2594,,,
4039,Triangle Tech Inc-Pittsburgh,Pittsburgh,15214-3897,,,
4040,Triangle Tech Inc-Greensburg,Greensburg,15601-3304,,,
4041,Triangle Tech Inc-Dubois,Falls Creek,15840-3333,,,
4042,Trinity Episcopal School for Ministry,Ambridge,15003-2397,,,
4043,Ursinus College,Collegeville,19426-1000,,,
4044,University of Valley Forge,Phoenixville,19460-2373,,,
4045,Valley Forge Military College,Wayne,19087-3695,,,
4046,Venus Beauty Academy,Sharon Hill,19079,,,
4047,Villanova University,Villanova,19085-1699,,,
4048,Washington Hospital School of Nursing,Washington,15301,,,
4049,Washington Hospital School of Radiologic Technology,Washington,15301,,,
4050,Washington & Jefferson College,Washington,15301,,,
4051,Waynesburg University,Waynesburg,15370-1257,,,
4052,ICT SCHOOL OF WELDING,SUNBURY,17801,,,
4053,Welder Training and Testing Institute,Allentown,18109-3253,,,
4054,West Chester University of Pennsylvania,West Chester,19383,,,
4055,Western Pennsylvania Hospital School of Nursing,Pittsburgh,15224,,,
4056,Pittsburgh Career Institute,Pittsburgh,15219-1907,,,
4057,Westminster College,New Wilmington,16172,,,
4058,Westminster Theological Seminary,Glenside,19038,,,
4059,Westmoreland County Community College,Youngwood,15697-1895,,,
4060,Widener University,Chester,19013-5792,,,
4061,Wilkes University,Wilkes-Barre,18766,,,
4062,WILLIAMSPORT HOSPITAL AND MED CTR-PARAMEDIC TRNG,WILLIAMSPORT,17701,,,
4063,Newport Business Institute-Williamsport,Williamsport,17701-5894,,,
4064,Wilson College,Chambersburg,17201-1285,,,
4065,Yeshivath Beth Moshe,Scranton,18505,,,
4066,York College Pennsylvania,York,17403-3651,,,
4067,YTI Career Institute-York,York,17402,,,
4068,Yorktowne Business Institute,York,17404,,,
4069,Empire Beauty School-Providence,Providence,02903-3052,,,
4070,Brown University,Providence,02912,,,
4071,Bryant University,Smithfield,02917-1291,,,
4072,Johnson & Wales University-Providence,Providence,02903-3703,,,
4073,Sanford-Brown Institute-Cranston,Cranston,02920,,,
4074,LORETTAS SCHOOL OF COSMETOLOGY,WOONSOCKET,02895-4312,,,
4075,New England Institute of Technology,East Greenwich,02818-1205,,,
4076,New England Tractor Trailer Training School of Rhode Island,Pawtucket,02860,,,
4077,Newport School of Hairdressing-Main Campus,Pawtucket,02860,,,
4078,Newport School of Hairdressing,Cranston,02910,,,
4079,Providence College,Providence,02918-0001,,,
4080,Rhode Island College,Providence,02908,,,
4081,Community College of Rhode Island,Warwick,02886-1807,,,
4082,University of Rhode Island,Kingston,02881,,,
4083,Rhode Island School of Design,Providence,02903-2784,,,
4084,Roger Williams University,Bristol,02809-2921,,,
4085,Salve Regina University,Newport,02840-4192,,,
4086,Sawyer School,Pawtucket,02860,,,
4087,SCHOOL OF MEDICAL AND LEGAL SECRETARIAL SCIENCES,PROVIDENCE,02906,,,
4088,St Joseph School of Nursing,North Providence,02904,,,
4089,Empire Beauty School-Warwick,Warwick,02886,,,
4090,Aiken Technical College,Graniteville,29829,,,
4091,Allen University,Columbia,29204,,,
4092,Anderson University,Anderson,29621-4035,,,
4093,Charleston Southern University,Charleston,29406-9121,,,
4094,Technical College of the Lowcountry,Beaufort,29901-1288,,,
4095,Benedict College,Columbia,29204-1086,,,
4096,ADVANCE BEAUTY COLLEGE,SPARTANBURG,29302,,,
4097,Southern Wesleyan University,Central,29630-1020,,,
4098,Charleston Cosmetology Institute,Charleston,29420,,,
4099,College of Charleston,Charleston,29424-0001,,,
4100,Charzanne Beauty College,Greenwood,29649,,,
4101,Northeastern Technical College,Cheraw,29520,,,
4102,Citadel Military College of South Carolina,Charleston,29409,,,
4103,Claflin University,Orangeburg,29115-4498,,,
4104,Clemson University,Clemson,29634,,,
4105,Coker College,Hartsville,29550,,,
4106,Columbia Beauty School,Cayce,29033,,,
4107,Columbia International University,Columbia,29203-1513,,,
4108,Columbia College,Columbia,29203,,,
4109,Converse College,Spartanburg,29302-0006,,,
4110,Denmark Technical College,Denmark,29042,,,
4111,Erskine College,Due West,29639,,,
4112,Florence-Darlington Technical College,Florence,29501-0548,,,
4113,Forrest College,Anderson,29624-2405,,,
4114,Francis Marion University,Florence,29506,,,
4115,Furman University,Greenville,29613-6162,,,
4116,ALPHA BEAUTY SCHOOL,GREENVILLE,29607,,,
4117,Greenville Technical College,Greenville,29606,,,
4118,Horry-Georgetown Technical College,Conway,29526,,,
4119,Kenneth Shuler School of Cosmetology-North Augusta,North Augusta,29841,,,
4120,Johnson & Wales University-Charleston,Charleston,29403,,,
4121,Kenneth Shuler School of Cosmetology and Nails-Columbia,Columbia,29210,,,
4122,Lander University,Greenwood,29649-2099,,,
4123,Limestone College,Gaffney,29340-3799,,,
4124,Lenoir-Rhyne University-Lutheran Theological Southern Seminary,Columbia,29203-5898,,,
4125,Medical University of South Carolina,Charleston,29425,,,
4126,Midlands Technical College,West Columbia,29170-2176,,,
4127,Morris College,Sumter,29150-3599,,,
4128,Newberry College,Newberry,29108,,,
4129,NIELSEN ELECTRONICS INSTITUTE,NORTH CHARLESTON,29405,,,
4130,NORTH AMERICAN INSTITUTE OF AVIATION,CONWAY,29527,,,
4131,North Greenville University,Tigerville,29688-1892,,,
4132,Orangeburg Calhoun Technical College,Orangeburg,29118-8299,,,
4133,ADVANCE BEAUTY SCHOOL,SPARTANBURG,293024032,,,
4134,Piedmont Technical College,Greenwood,29646,,,
4135,Presbyterian College,Clinton,29325,,,
4136,University of South Carolina-Aiken,Aiken,29801,,,
4137,University of South Carolina-Beaufort,Bluffton,29909,,,
4138,University of South Carolina-Columbia,Columbia,29208,,,
4139,University of South Carolina-Lancaster,Lancaster,29720-0889,,,
4140,University of South Carolina-Salkehatchie,Allendale,29810-0617,,,
4141,University of South Carolina-Sumter,Sumter,29150-2498,,,
4142,University of South Carolina-Union,Union,29379-0729,,,
4143,Coastal Carolina University,Conway,29526,,,
4144,South Carolina State University,Orangeburg,29117-0001,,,
4145,University of South Carolina-Upstate,Spartanburg,29303-4999,,,
4146,Sherman College of Straight Chiropractic,Spartanburg,29316,,,
4147,Spartanburg Methodist College,Spartanburg,29301-5899,,,
4148,Spartanburg Community College,Spartanburg,29303,,,
4149,Central Carolina Technical College,Sumter,29150-2499,,,
4150,Sumter Beauty College,Sumter,29150-2871,,,
4151,Tri-County Technical College,Pendleton,29670,,,
4152,Trident Technical College,Charleston,29423-8067,,,
4153,Voorhees College,Denmark,29042,,,
4154,Williamsburg Technical College,Kingstree,29556-4197,,,
4155,Winthrop University,Rock Hill,29733,,,
4156,Wofford College,Spartanburg,29303-3663,,,
4157,York Technical College,Rock Hill,29730,,,
4158,Augustana University,Sioux Falls,57197-0001,,,
4159,Black Hills Beauty College,Rapid City,57701,,,
4160,Black Hills State University,Spearfish,57799-9500,,,
4161,Kilian Community College,Sioux Falls,57103-7020,,,
4162,Dakota State University,Madison,57042-1799,,,
4163,Dakota Wesleyan University,Mitchell,57301-4398,,,
4164,Headlines Academy Inc,Rapid City,57701,,,
4165,SI TANKA UNIVERSITY-HURON CAMPUS,HURON,57350-279,,,
4166,Lake Area Technical Institute,Watertown,57201-0730,,,
4167,Avera McKennan Hospital School of Radiologic Technology,Sioux Falls,57117-5045,,,
4168,Mitchell Technical Institute,Mitchell,57301,,,
4169,Mount Marty College,Yankton,57078-3724,,,
4170,National American University-Rapid City,Rapid City,57701-2823,,,
4171,National American University-Sioux Falls,Sioux Falls,57108-4293,,,
4172,Sioux Falls Seminary,Sioux Falls,57105,,,
4173,Northern State University,Aberdeen,57401-7198,,,
4174,Oglala Lakota College,Kyle,57752-0490,,,
4175,Presentation College,Aberdeen,57401-1280,,,
4176,Avera Sacred Heart Hospital,Yankton,57078-3899,,,
4177,South Dakota School of Mines and Technology,Rapid City,57701-3995,,,
4178,South Dakota State University,Brookings,57007-1898,,,
4179,Sinte Gleska University,Mission,57555-0105,,,
4180,University of Sioux Falls,Sioux Falls,57105-1699,,,
4181,Sanford Medical Center,Sioux Falls,57117-5039,,,
4182,Sisseton Wahpeton College,Sisseton,57262,,,
