,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
3569,Hobart Institute of Welding Technology,Troy,45373-2400,,,
3570,Hocking College,Nelsonville,45764,,,
3571,Huron School of Nursing,Cleveland,44112-4308,,,
3572,American School of Technology,Columbus,43229,,,
3573,Ross Medical Education Center-Cincinnati,Cincinnati,45246,,,
3574,International College of Broadcasting,Dayton,45431,,,
3575,ITT Technical Institute-Dayton,Dayton,45414-3877,,,
3576,Eastern Gateway Community College,Steubenville,43952-3598,,,
3577,John Carroll University,University Heights,44118-4581,,,
3578,Casal Aveda Institute,Austintown,44515,,,
3579,Kent State University at Ashtabula,Ashtabula,44004,,,
3580,Kent State University at East Liverpool,East Liverpool,43920,,,
3581,Kent State University at Stark,Canton,44720-7599,,,
3582,Kent State University at Trumbull,Warren,44483,,,
3583,Kent State University at Tuscarawas,New Philadelphia,44663-9403,,,
3584,Kent State University at Salem,Salem,44460,,,
3585,Kent State University at Kent,Kent,44242-0001,,,
3586,Kent State University at Geauga,Burton,44021,,,
3587,Kenyon College,Gambier,43022,,,
3588,Kettering College,Kettering,45429-1299,,,
3589,Lake Erie College,Painesville,44077-3389,,,
3590,Lakeland Community College,Kirtland,44094-5198,,,
3591,O C Collins Career Center,Chesapeake,45619-0000,,,
3592,LEWIS WEINBERGER AND HILL BEAUTY SCHOOL,EAST LIVERPOOL,43920,,,
3593,James A Rhodes State College,Lima,45804,,,
3594,Ohio Business College-Sheffield,Sheffield Village,44035-0701,,,
3595,Ohio Business College-Sandusky,Sandusky,44870-5871,,,
3596,Lorain County Community College,Elyria,44035-1691,,,
3597,Lourdes University,Sylvania,43560-2898,,,
3598,Malone University,Canton,44709-3308,,,
3599,Ashland University Dwight Schar College of Nursing,Mansfield,44903-2265,,,
3600,Marietta College,Marietta,45750,,,
3601,Marion Technical College,Marion,43302-5694,,,
3602,Medina County Career Center,Medina,44256,,,
3603,The University of Toledo-Health Science Campus,Toledo,43614,,,
3604,Mercy College of Ohio,Toledo,43604-1132,,,
3605,Methodist Theological School in Ohio,Delaware,43015-3211,,,
3606,Miami University-Hamilton,Hamilton,45011,,,
3607,Miami University-Middletown,Middletown,45042,,,
3608,Miami University-Oxford,Oxford,45056,,,
3609,Miami-Jacobs Career College-Dayton,Dayton,45402,,,
3610,Moler Hollywood Beauty Academy,Cincinnati,45213,,,
3611,Moore University of Hair Design,Cincinnati,45237-3839,,,
3612,Mount Carmel College of Nursing,Columbus,43222-1504,,,
3613,University of Mount Union,Alliance,44601-3993,,,
3614,Mount Vernon Nazarene University,Mount Vernon,43050-9500,,,
3615,Mount Saint Joseph University,Cincinnati,45233-1670,,,
3616,Zane State College,Zanesville,43701-2626,,,
3617,Muskingum University,New Concord,43762,,,
3618,Fortis College-Cuyahoga Falls,Cuyahoga Falls,44221-2949,,,
3619,Brown Mackie College-North Canton,Canton,44718,,,
3620,National Beauty College,Canton,44709-1837,,,
3621,NATIONWIDE BEAUTY ACADEMY,COLUMBUS,43214,,,
3622,North Central State College,Mansfield,44901-0698,,,
3623,Northern Institute of Cosmetology,Lorain,44052-1803,,,
3624,Northwest State Community College,Archbold,43502-9542,,,
3625,Toledo Public Schools Adult and Continuing Education,Toledo,43613,,,
3626,Notre Dame College,Cleveland,44121-4293,,,
3627,Northeast Ohio Medical University,Rootstown,44272-0095,,,
3628,University of Northwestern Ohio,Lima,45805,,,
3629,Oberlin College,Oberlin,44074,,,
3630,Ohio College of Podiatric Medicine,Independence,44131,,,
3631,Ohio College of Massotherapy Inc,Akron,44321,,,
3632,Ohio Technical College,Cleveland,44103,,,
3633,Ohio Dominican University,Columbus,43219,,,
3634,Brightwood College-Dayton,Dayton,45439,,,
3635,Ohio Northern University,Ada,45810-1599,,,
3636,Ohio State University Agricultural Technical Institute,Wooster,44691-4000,,,
3637,Ohio State University-Lima Campus,Lima,45804,,,
3638,Ohio State University-Mansfield Campus,Mansfield,44906,,,
3639,Ohio State University-Marion Campus,Marion,43302-5695,,,
3640,Ohio State University-Newark Campus,Newark,43055,,,
3641,Ohio State Beauty Academy,Lima,45807,,,
3642,Ohio State College of Barber Styling,Columbus,43213,,,
3643,Ohio State School of Cosmetology-Canal Winchester,CANAL WINCHESTER,43110,,,
3644,Ohio State University-Main Campus,Columbus,43210,,,
3645,Ohio University-Eastern Campus,Saint Clairsville,43950,,,
3646,Ohio University-Chillicothe Campus,Chillicothe,45601-0629,,,
3647,Ohio University-Southern Campus,Ironton,45638,,,
3648,Ohio University-Lancaster Campus,Lancaster,43130-1037,,,
3649,Ohio University-Main Campus,Athens,45701-2979,,,
3650,Ohio University-Zanesville Campus,Zanesville,43701,,,
3651,Ohio Valley College of Technology,East Liverpool,43920-9585,,,
3652,Trinity Health System School of Nursing,Steubenville,43952,,,
3653,Ohio Wesleyan University,Delaware,43015-2370,,,
3654,Otterbein University,Westerville,43081,,,
3655,Owens Community College,Perrysburg,43551,,,
3656,OWENS COMMUNITY COLLEGE-FINDLAY CAMPUS,FINDLAY,45840,,,
3657,Paramount Beauty Academy,Portsmouth,45662-4527,,,
3658,Cuyahoga Valley Career Center,Brecksville,44141-1296,,,
3659,Payne Theological Seminary,Wilberforce,45384,,,
3660,Pontifical College Josephinum,Columbus,43235-1499,,,
3661,Professional Skills Institute,Maumee,43537,,,
3662,Firelands Regional Medical Center School of Radiologic Technology,Sandusky,44870,,,
3663,Firelands Regional Medical Center School of Nursing,Sandusky,44870-4788,,,
3664,QUEEN CITY CAREER CENTER,CINCINNATI,45203,,,
3665,Rabbinical College Telshe,Wickliffe,44092,,,
3666,RAEDEL COLLEGE AND INDUSTRIAL WELDING SCHOOL,MASSILLON,44646-8451,,,
3667,Raphael's School of Beauty Culture Inc-Niles,Niles,44446,,,
3668,Fortis College-Centerville,Centerville,45459-2712,,,
3669,Riggs Lemar Beauty College,Cuyahoga Falls,44221,,,
3670,University of Rio Grande,Rio Grande,45674,,,
3671,SAWYER COLLEGE OF BUSINESS,CLEVELAND HEIGHTS,44118,,,
3672,SAWYER COLLEGE OF BUSINESS-WEST,CLEVELAND,44111,,,
3673,Advertising Art Educational Services DBA School of Advertising Art,Kettering,45440,,,
3674,Shawnee State University,Portsmouth,45662,,,
3675,Sinclair Community College,Dayton,45402-1460,,,
3676,Gallipolis Career College,Gallipolis,45631-2600,,,
3677,Daymar College-New Boston,New Boston,45662-4900,,,
3678,Daymar College-Columbus,Columbus,43232,,,
3679,Daymar College-Chillicothe,Chillicothe,456011038,,,
3680,Brown Mackie College-Cincinnati,Cincinnati,45215-1107,,,
3681,Brown Mackie College-Akron,Akron,44320,,,
3682,Lincoln College of Technology-Franklin LCT,Franklin,45005,,,
3683,Lincoln College of Technology-Tri-County,Cincinnati,45246,,,
3684,Lincoln College of Technology-Vine Street,Cincinnati,45202,,,
3685,Lincoln College of Technology-Dayton,Dayton,45402,,,
3686,SUMMA ST THOMAS SCHOOL OF NURSING,AKRON,443041499,,,
3687,SAINT VINCENT MEDICAL CENTER SCHOOL OF NURSING,TOLEDO,436082603,,,
3688,Stark State College,North Canton,44720,,,
3689,Stautzenberger College-Maumee,Maumee,43537-4007,,,
3690,Franciscan University of Steubenville,Steubenville,43952-1763,,,
3691,Southern State Community College,Hillsboro,45133,,,
3692,Terra State Community College,Fremont,43420-9670,,,
3693,Tiffin Academy of Hair Design,Tiffin,44883,,,
3694,Tiffin University,Tiffin,44883,,,
3695,University of Toledo,Toledo,43606-3390,,,
3696,Kaplan Career Institute-Cleveland,Brooklyn,44129-6810,,,
3697,Tri-County Adult Career Center,Nelsonville,45764,,,
3698,Tri-Rivers Career Center,Marion,43302-8914,,,
3699,TRI-STATE TRAVEL SCHOOL,CINCINNATI,45212,,,
3700,Trinity Lutheran Seminary,Columbus,43209-2334,,,
3701,Trumbull Business College,Warren,44484-3200,,,
3702,Union Institute & University,Cincinnati,45206-1925,,,
3703,United Theological Seminary,Dayton,45426-2308,,,
3704,Upper Valley Career Center,Piqua,45356,,,
3705,Urbana University,Urbana,43078-2091,,,
3706,Ursuline College,Pepper Pike,44124,,,
3707,Valley Beauty School,Cambridge,43725,,,
3708,Virginia Marti College of Art and Design,Lakewood,44107,,,
3709,VOGUE BEAUTY ACADEMY,CLEVELAND,44115-2915,,,
3710,Cut Beauty School,Cleveland Heights,44118,,,
3711,W Howard Nicol School of Practical Nursing,Uniontown,44685,,,
3712,Walsh University,North Canton,44720-3396,,,
3713,Washington State Community College,Marietta,45750,,,
3714,WAYNE ADULT SCHOOL OF PRACTICAL NURSING,SMITHVILLE,446770378,,,
3715,WEST SIDE INSTITUTE OF TECHNOLOGY,CLEVELAND,441024797,,,
3716,Western Hills School of Beauty and Hair Design,Cincinnati,45211,,,
3717,Wilberforce University,Wilberforce,45384-1001,,,
3718,Wilmington College,Wilmington,45177,,,
3719,Winebrenner Theological Seminary,Findlay,45840,,,
3720,Wittenberg University,Springfield,45504,,,
3721,The College of Wooster,Wooster,44691,,,
3722,Wright State University-Main Campus,Dayton,45435-0001,,,
3723,Wright State University-Lake Campus,Celina,45822-2952,,,
3724,Xavier University,Cincinnati,45207-1092,,,
3725,ITT Technical Institute-Youngstown,Youngstown,44509-4098,,,
3726,Youngstown State University,Youngstown,44555-0001,,,
3727,ALADDIN BEAUTY COLLEGE 20,CLINTON,73601,,,
3728,ALADDIN BEAUTY COLLEGE 11,LAWTON,73505,,,
3729,American Broadcasting School-Oklahoma City,Oklahoma City,73115,,,
3730,Bacone College,Muskogee,74403-1597,,,
3731,Oklahoma Wesleyan University,Bartlesville,74006-6299,,,
3732,Southern Nazarene University,Bethany,73008,,,
3733,Broken Arrow Beauty College-Broken Arrow,Broken Arrow,74012,,,
3734,Pontotoc Technology Center,Ada,74820,,,
3735,Cameron University,Lawton,73505-6377,,,
3736,Carl Albert State College,Poteau,74953-5208,,,
3737,Central State Beauty and Wellness College,Oklahoma City,73162-6007,,,
3738,University of Central Oklahoma,Edmond,73034,,,
3739,Claremore Beauty College,Claremore,74017,,,
3740,Connors State College,Warner,74469,,,
3741,East Central University,Ada,74820-6999,,,
3742,Eastern Oklahoma State College,Wilburton,74578-4999,,,
3743,Redlands Community College,El Reno,73036-5304,,,
3744,Enid Beauty College,Enid,73703-4538,,,
3745,Eves College of Hairstyling,Lawton,73501,,,
3746,Randall University,Moore,73160,,,
3747,Hollywood Cosmetology Center,Norman,73069,,,
3748,Langston University,Langston,73050,,,
3749,Murray State College,Tishomingo,73460,,,
3750,Spartan College of Aeronautics and Technology,Tulsa,74115,,,
3751,Northeastern State University,Tahlequah,74464-2399,,,
3752,Beauty Technical College Inc,Tahlequah,74465,,,
3753,Northern Oklahoma College,Tonkawa,74653,,,
3754,Northeastern Oklahoma A&M College,Miami,74354,,,
3755,Northwestern Oklahoma State University,Alva,73717-2799,,,
3756,Oklahoma State University Center for Health Sciences,Tulsa,74107-1898,,,
3757,Oklahoma Christian University,Edmond,73013,,,
3758,University of Oklahoma-Health Sciences Center,Oklahoma City,73104-5499,,,
3759,Oklahoma Panhandle State University,Goodwell,73939-0430,,,
3760,Oklahoma State University-Main Campus,Stillwater,74078-1015,,,
3761,Oklahoma State University-Oklahoma City,Oklahoma City,73107-6195,,,
3762,Oklahoma Baptist University,Shawnee,74804,,,
3763,Oklahoma City Community College,Oklahoma City,73159-9987,,,
3764,Oklahoma City University,Oklahoma City,73106-1402,,,
3765,University of Oklahoma-Norman Campus,Norman,73019-3072,,,
3766,Oklahoma School of Photography,Moore,73160,,,
3767,Oklahoma State University Institute of Technology,Okmulgee,74447-3901,,,
3768,Oral Roberts University,Tulsa,74171,,,
3769,Tulsa Technology Center-Peoria Campus,Tulsa,74106-1619,,,
3770,PHILLIPS UNIVERSITY,ENID,737016439,,,
3771,Platt College-Central OKC,Oklahoma City,73128-1112,,,
3772,Poteau Beauty College,Poteau,74953,,,
3773,Rogers State University,Claremore,74017-3252,,,
3774,Rose State College,Midwest City,73110-2799,,,
3775,St. Gregory's University,Shawnee,74804,,,
3776,Standard Beauty College of Oklahoma,Jenks,74037,,,
3777,University of Science and Arts of Oklahoma,Chickasha,73018-5322,,,
3778,Seminole State College,Seminole,74868-1901,,,
3779,SHAMPOO ACADEMY OF HAIR,OKLAHOMA CITY,73120,,,
3780,Southern School of Beauty Inc,Durant,74701-5008,,,
3781,State Barber and Hair Design College,Oklahoma City,73108,,,
3782,Southeastern Oklahoma State University,Durant,74701-3347,,,
3783,Southwestern Oklahoma State University,Weatherford,73096-3098,,,
3784,Tulsa Community College,Tulsa,74135-6198,,,
3785,Tulsa Welding School-Tulsa,Tulsa,74104-3909,,,
3786,University of Tulsa,Tulsa,74104-3189,,,
3787,Virgil's Beauty College,Muskogee,74401-6802,,,
3788,Indian Capital Technology Center-Tahlequah,Tahlequah,74464,,,
3789,Western Oklahoma State College,Altus,73521-1397,,,
3790,Woodward Beauty College,Woodward,73801,,,
3791,High Plains Technology Center,Woodward,73801,,,
3792,A'ARTS COLLEGE OF BEAUTY,SPRINGFIELD,97477,,,
3793,Academy of Hair Design-Salem,Salem,97301,,,
3794,ARTISTIC SCHOOL OF HAIR DESIGN,GRANTS PASS,97526,,,
3795,Paul Mitchell the School-Portland,Portland,97205,,,
3796,The Art Institute of Portland,Portland,97209-2911,,,
3797,Beau Monde College of Hair Design,Portland,97205,,,
3798,Blue Mountain Community College,Pendleton,97801,,,
3799,Central Oregon Community College,Bend,97703,,,
3800,Chemeketa Community College,Salem,97305,,,
3801,Clackamas Community College,Oregon City,97045-8980,,,
3802,Clatsop Community College,Astoria,97103,,,
3803,College of Hair Design Careers,Salem,97301-1952,,,
3804,COLUMBIA COLLEGE,CLACKAMAS,97015,,,
3805,Concorde Career College-Portland,Portland,97232-4203,,,
3806,Concordia University-Portland,Portland,97211-6099,,,
3807,Sumner College,Portland,97224,,,
3808,Eastern Oregon University,La Grande,97850,,,
3809,Phagans School of Hair Design-Portland,Portland,97232,,,
3810,New Hope Christian College-Eugene,Eugene,97405,,,
3811,George Fox University,Newberg,97132,,,
3812,Phagans Grants Pass College of Beauty,Grants Pass,97526,,,
3813,ITT Technical Institute-Portland,Portland,97220,,,
3814,Lane Community College,Eugene,97405-0640,,,
3815,Lewis & Clark College,Portland,97219-7899,,,
3816,Linfield College-McMinnville Campus,McMinnville,97128-6894,,,
3817,Linn-Benton Community College,Albany,97321,,,
3818,Northwest College-Beaverton,Beaverton,97005,,,
3819,Marylhurst University,Marylhurst,97036-0261,,,
3820,Phagans Medford Beauty School,Medford,97504,,,
3821,Northwest College-Clackamas,Happy Valley,97086,,,
3822,Mount Angel Seminary,Saint Benedict,97373-0505,,,
3823,Mt Hood Community College,Gresham,97030,,,
3824,Multnomah University,Portland,97220,,,
3825,National University of Natural Medicine,Portland,97201-4848,,,
3826,Northwest Nannies Institute,Lake Oswego,97035,,,
3827,Northwest Christian University,Eugene,97401-3745,,,
3828,OREGON COLLEGE OF BEAUTY AND BARBERING,HERMISTON,97838,,,
3829,OGI SCHOOL OF SCIENCE & ENGINEERING AT OHSU,BEAVERTON,97006-8921,,,
3830,Oregon Health & Science University,Portland,97239-3098,,,
3831,Oregon Institute of Technology,Klamath Falls,97601-8801,,,
3832,Oregon College of Art and Craft,Portland,97225,,,
3833,Oregon State University,Corvallis,97331,,,
3834,University of Oregon,Eugene,97403,,,
3835,Pacific Northwest College of Art,Portland,97209-3404,,,
3836,Pacific University,Forest Grove,97116,,,
3837,Phagans Beauty College,Corvallis,97333,,,
3838,Phagans Central Oregon Beauty College,Bend,97701,,,
3839,PHAGANS GATEWAY COLLEGE OF BEAUTY,PORTLAND,97220,,,
3840,Phagans School of Beauty,Salem,97301,,,
3841,Phagans School of Hair Design,Happy Valley,97086,,,
3842,Summit Salon Academy-Portland,Tigard,97223,,,
3843,Portland Community College,Portland,97219-7132,,,
3844,Portland State University,Portland,97201,,,
3845,University of Portland,Portland,97203-5798,,,
3846,Reed College,Portland,97202-8199,,,
3847,Rogue Community College,Grants Pass,97527-9291,,,
3848,Roseburg Beauty College,Roseburg,97470,,,
3849,Pioneer Pacific College,Wilsonville,97070-9296,,,
3850,Springfield College of Beauty,Springfield,97477,,,
3851,Southern Oregon University,Ashland,97520,,,
3852,Southwestern Oregon Community College,Coos Bay,97420-2193,,,
3853,TARA LARA ACADEMY OF K-9 HAIR DESIGN,MULINO,970429762,,,
3854,Treasure Valley Community College,Ontario,97914,,,
3855,Umpqua Community College,Roseburg,97470-0226,,,
3856,Warner Pacific College,Portland,97215,,,
3857,WEST COAST TRAINING INCORPORATED,WOODLAND,98674,,,
3858,Corban University,Salem,97317-9392,,,
3859,College of Cosmetology,Klamath Falls,97601-3233,,,
3860,Everest College-Portland,Portland,97205,,,
3861,Western Seminary,Portland,97215-3367,,,
3862,Willamette University,Salem,97301,,,
3863,Western Oregon University,Monmouth,97361-1394,,,
3864,University of Western States,Portland,97230-3099,,,
3865,Abington Memorial Hospital Dixon School of Nursing,Willow Grove,19090-1284,,,
3866,Jolie Hair and Beauty Academy-Hazleton,Hazleton,18201,,,
3867,Keystone Technical Institute,Harrisburg,17112-1012,,,
3868,ALBERT EINSTEIN MEDICAL CENTER,PHILADELPHIA,19141,,,
3869,Albright College,Reading,19612-5234,,,
3870,All-State Career School-Lester,Lester,19029,,,
3871,Community College of Allegheny County,Pittsburgh,15233-1895,,,
3872,Allegheny College,Meadville,16335-3902,,,
3873,The  Beauty Institute,Allentown,18109-1629,,,
3874,DeSales University,Center Valley,18034-9568,,,
3875,Altoona Beauty School Inc,Altoona,16602-6039,,,
3876,ALTOONA SCHOOL OF COMMERCE,ALTOONA,16602,,,
3877,Alvernia University,Reading,19607-1799,,,
3878,The Beauty Institute-Ambler,Ambler,19002,,,
3879,Antonelli Institute,Erdenheim,19038-8242,,,
3880,The Art Institutes of York-PA,York,17402-9012,,,
3881,The Art Institute of Philadelphia,Philadelphia,19103-5198,,,
3882,Career Training Academy-Lower Burrell,Lower Burrell,15068,,,
3883,The Art Institute of Pittsburgh,Pittsburgh,15219-1328,,,
3884,Automotive Training Center-Exton,Exton,19341-1310,,,
3885,Clarks Summit University,South Abington Township,18411-1250,,,
3886,Community College of Beaver County,Monaca,15061-2588,,,
3887,Arcadia University,Glenside,19038-3295,,,
3888,Bidwell Training Center Inc,Pittsburgh,15233,,,
3889,Bloomsburg University of Pennsylvania,Bloomsburg,17815,,,
3890,Bradford School,Pittsburgh,15219,,,
3891,BRANDYWINE HOSPITAL SCHOOL OF RADIOLOGIC TECHN,COATESVILLE,193201536,,,
3892,Brandywine School of Nursing,Coatesville,19320-1536,,,
3893,Bryn Mawr College,Bryn Mawr,19010,,,
3894,Bucknell University,Lewisburg,17837,,,
3895,Bucks County Community College,Newtown,18940-4106,,,
3896,Bucks County School of Beauty Culture Inc,Feasterville,19053-7368,,,
3897,Triangle Tech Carpentry Inc,Greensburg,15601-3304,,,
3898,Butler Beauty Academy,Butler,16001,,,
3899,Butler County Community College,Butler,16002,,,
3900,Cabrini University,Radnor,19087-3698,,,
3901,California University of Pennsylvania,California,15419-1394,,,
3902,Cambria-Rowe Business College-Johnstown,Johnstown,15902,,,
3903,Carlow University,Pittsburgh,15213-3165,,,
3904,Carnegie Mellon University,Pittsburgh,15213-3890,,,
3905,Cedar Crest College,Allentown,18104-6196,,,
3906,Central Penn College,Summerdale,17093-0309,,,
3907,Center for Innovative Training and Education,Philadelphia,19106,,,
3908,Chatham University,Pittsburgh,15232,,,
3909,CHESTER COUNTY HOSPITAL SCHOOL OF NURSING,WEST CHESTER,19380,,,
3910,Chestnut Hill College,Philadelphia,19118-2693,,,
3911,Cheyney University of Pennsylvania,Cheyney,19319-0200,,,
3912,CHURCHMAN BUSINESS SCHOOL,EASTON,18042-353,,,
3913,Citizens School of Nursing,New Kensington,15068-6525,,,
3914,Clarion University of Pennsylvania,Clarion,16214,,,
3915,CLARION UNIVERSITY OF PENNSYLVANIA-VENANGO CAMPUS,OIL CITY,16301,,,
3916,YTI Career Institute-Capital Region,Mechanicsburg,17055,,,
3917,COMPUTER LEARNING CENTERS INC-PHILADELPHIA,PHILADELPHIA,191042684,,,
3918,DLP Conemaugh Memorial Medical Center,Johnstown,15905-4398,,,
3919,Consolidated School of Business-York,York,17404,,,
3920,CROZER-CHESTER MEDICAL CENTER-ALLIED HEALTH PROG,UPLAND,00000-0000,,,
3921,Curtis Institute of Music,Philadelphia,19103,,,
3922,Dean Institute of Technology,Pittsburgh,15226-1197,,,
3923,Delaware County Community College,Media,19063-1094,,,
3924,Delaware Valley Academy of Medical and Dental Assistants,Philadelphia,19114,,,
3925,Delaware Valley University,Doylestown,18901-2697,,,
3926,Dickinson College,Carlisle,17013-2896,,,
3927,Pennsylvania State University-Dickinson Law,Carlisle,17013-2861,,,
3928,Douglas Education Center,Monessen,15062,,,
3929,Drexel University,Philadelphia,19104,,,
3930,Du Bois Business College-Du Bois,Du Bois,15801,,,
3931,Everest Institute-Pittsburgh,Pittsburgh,15222-1320,,,
3932,Duquesne University,Pittsburgh,15282,,,
3933,East Stroudsburg University of Pennsylvania,East Stroudsburg,18301-2999,,,
3934,Eastern Baptist Theological Seminary,Wynnewood,19096-3495,,,
3935,Eastern University,Saint Davids,19087-3696,,,
3936,Edinboro University of Pennsylvania,Edinboro,16444-0001,,,
3937,Harrisburg Institute of Trade and Technology,Middletown,17057-4851,,,
3938,ELECTRONIC INSTITUTES,PITTSBURGH,15217,,,
3939,Elizabethtown College,Elizabethtown,17022-2298,,,
3940,Empire Beauty School-State College,State College,16801,,,
3941,Empire Beauty School-Lebanon,Lebanon,17042,,,
3942,EMPIRE BEAUTY SCHOOL,LEWISTOWN,17044,,,
3943,EMPIRE BEAUTY SCHOOL,MECHANICSBURG,17055,,,
3944,Empire Beauty School-York,York,17402,,,
3945,Empire Beauty School-Lancaster,Lancaster,17603,,,
3946,Empire Beauty School-Williamsport,Williamsport,17701,,,
3947,Empire Beauty School-Shamokin Dam,Shamokin Dam,17876,,,
3948,Empire Beauty School-Pottsville,Pottsville,17901,,,
3949,EMPIRE BEAUTY SCHOOL,EASTON,18042,,,
3950,Empire Beauty  School-Lehigh Valley,Whitehall,18052,,,
3951,Empire Beauty School-Gwinnett,Lawrenceville,30044-3045,,,
3952,EMPIRE BEAUTY SCHOOL,SCRANTON,18503,,,
3953,Empire Beauty School-Wyoming Valley,Moosic,18507,,,
3954,Empire Beauty School-Pottstown,Pottstown,19464,,,
3955,Empire Beauty School-Warminster,Warminster,18974,,,
3956,Empire Beauty School-Harrisburg,Harrisburg,17109,,,
3957,Empire Beauty School-Reading,Reading,19605,,,
3958,Episcopal School of Nursing,Philadelphia,19125-1000,,,
3959,Erie Business Center-Erie,Erie,16501,,,
3960,Erie Institute of Technology Inc,Erie,16565,,,
3961,Evangelical Theological Seminary,Myerstown,17067-1222,,,
3962,Aria Health School of Nursing,Trevose,19053-6939,,,
3963,Franklin and Marshall College,Lancaster,17604-3003,,,
3964,Gannon University,Erie,16541-0001,,,
3965,GEISINGER MEDICAL CENTER,DANVILLE,17822,,,
3966,Geneva College,Beaver Falls,15010-3599,,,
3967,GERMANTOWN HOSPITAL AND MEDICAL CENTER SCH OF RAD,PHILADELPHIA,19144,,,
3968,Gettysburg College,Gettysburg,17325,,,
3969,Empire Beauty School-Exton,Exton,19341,,,
3970,Empire Beauty School-Laurel Springs,Laurel Springs,08021-5602,,,
3971,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,UPPER DARBY,19082-230,,,
3972,GORDON PHILLIPS SCHOOL OF BEAUTY CULTURE,NORRISTOWN,19401-133,,,
3973,Empire Beauty School-NE Philadelphia,Philadelphia,19154,,,
3974,Gratz College,Melrose Park,19027-3010,,,
3975,PITTSBURGH BEAUTY ACADEMY,GREENSBURG,15601-3505,,,
3976,Grove City College,Grove City,16127-2104,,,
3977,Gwynedd Mercy University,Gwynedd Valley,19437-0901,,,
3978,DREXEL UNIVERSITY,PHILADELPHIA,19102-1192,,,
3979,Harcum College,Bryn Mawr,19010-3470,,,
3980,Harrisburg Area Community College-Harrisburg,Harrisburg,17110-2999,,,
3981,Haverford College,Haverford,19041-1392,,,
3982,Holy Family University,Philadelphia,19114-2009,,,
3983,Hussian College School of Art,Philadelphia,19106,,,
3984,Brightwood Career Institute-Pittsburgh,Pittsburgh,15222,,,
3985,Immaculata University,Immaculata,19345,,,
3986,Indiana University of Pennsylvania-Main Campus,Indiana,15705-1098,,,
3987,INDIANA UNIVERSITY OF PENNSYLVANIA-PUNXSUTAWNEY,PUNXSUTAWNEY,15767,,,
3988,INDIANA UNIVERSITY OF PENNSYLVANIA-ARMSTRONG,KITTANNING,16201,,,
3989,Pennsylvania School of Business,Allentown,18102,,,
3990,Jameson Health System,New Castle,16105-2595,,,
3991,Great Lakes Institute of Technology,Erie,16509-2482,,,
3992,Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,18702,,,
3993,Johnson College,Scranton,18508-1495,,,
3994,Juniata College,Huntingdon,16652-2196,,,
3995,Keystone College,La Plume,18440-0200,,,
3996,Anthem Institute-Springfield,Springfield,19064,,,
3997,King's College,Wilkes-Barre,18711-0801,,,
3998,Kittanning Beauty Academy,Kittanning,16201,,,
3999,Kutztown University of Pennsylvania,Kutztown,19530-0730,,,
4000,La Roche College,Pittsburgh,15237-5898,,,
4001,La Salle University,Philadelphia,19141-1199,,,
4002,Lackawanna College,Scranton,18509-3206,,,
4003,Lafayette College,Easton,18042-1768,,,
4004,Lancaster Bible College,Lancaster,17601-5036,,,
4005,Lancaster General Hospital-Lancaster Institute for Health Education,Lancaster,17602,,,
4006,Lancaster Theological Seminary,Lancaster,17603-2897,,,
4007,Lancaster School of Cosmetology & Therapeutic Bodywork,Lancaster,17602,,,
4008,Lansdale School of Business,North Wales,19454-4114,,,
4009,Lansdale School of Cosmetology Inc,Lansdale,19446-2003,,,
4010,Lebanon Valley College,Annville,17003-1400,,,
4011,Lehigh Carbon Community College,Schnecksville,18078-2598,,,
4012,Berks Technical Institute,Wyomissing,19610-1168,,,
4013,Lehigh University,Bethlehem,18015,,,
4014,Levittown Beauty Academy,Levittown,19054,,,
4015,Lincoln Technical Institute-Allentown,Allentown,18104-9889,,,
4016,Lincoln Technical Institute-Philadelphia,Philadelphia,19136,,,
4017,Lincoln University,Lincoln University,19352-0999,,,
4018,Lock Haven University,Lock Haven,17745-2390,,,
4019,St Margaret School of Nursing,Pittsburgh,15238-3250,,,
4020,Lutheran Theological Seminary at Gettysburg,Gettysburg,17325-1795,,,
4021,Lutheran Theological Seminary at Philadelphia,Philadelphia,19119-1794,,,
4022,Luzerne County Community College,Nanticoke,18634-3899,,,
4023,Lycoming College,Williamsport,17701-5192,,,
4024,Erie Business Center-New Castle,New Castle,16101-3950,,,
4025,MACHINE SHOP TECHNOLOGIES INSTITUTE INC,PITTSBURGH,15220,,,
4026,American Center for Technical Arts and Sciences,Norristown,19401,,,
4027,Manor College,Jenkintown,19046-3399,,,
4028,Mansfield University of Pennsylvania,Mansfield,16933,,,
4029,Marywood University,Scranton,18509-1598,,,
4030,McCann School of Business & Technology,Hazle Township,18202,,,
4031,Vet Tech Institute,Pittsburgh,15222-3400,,,
4032,Roxborough Memorial Hospital School of Nursing,Philadelphia,19128,,,
4033,Mercyhurst University,Erie,16546,,,
4034,Messiah College,Mechanicsburg,17055,,,
4035,Methodist Hospital School of Nursing,Philadelphia,19148,,,
4036,The Workforce Institute's City College,Philadelphia,19122,,,
4037,Millersville University of Pennsylvania,Millersville,17551-0302,,,
4038,Misericordia University,Dallas,18612-1098,,,
4039,Montgomery County Community College,Blue Bell,19422-0796,,,
4040,Montgomery Hospital School of Nursing Anesthesia,Norristown,19404-0992,,,
