,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
2732,Princeton University,Princeton,08544-0070,,,
2733,Rabbinical College of America,Morristown,07960,,,
2734,Ramapo College of New Jersey,Mahwah,07430-1680,,,
2735,Robert Fiance Beauty Schools-Perth Amboy,Perth Amboy,08861,,,
2736,Rider University,Lawrenceville,08648-3099,,,
2737,Roman Academy of Beauty Culture,Hawthorne,07506,,,
2738,Rutgers University-Camden,Camden,08102,,,
2739,Rutgers University-New Brunswick,New Brunswick,08901-1281,,,
2740,Rutgers University-Newark,Newark,07102,,,
2741,St Francis Medical Center-School of Radiologic Technology,Trenton,08629-1986,,,
2742,SAINT FRANCIS HOSPITAL SCHOOL OF NURSING,JERSEY CITY,07302,,,
2743,Saint Francis Medical Center School of Nursing,Trenton,08629-1986,,,
2744,Saint Peter's University,Jersey City,07306-5997,,,
2745,Salem Community College,Carneys Point,08069-2799,,,
2746,Seton Hall University,South Orange,07079-2697,,,
2747,Atlantic Beauty & Spa Academy LLC,Egg Harbor Township,08234,,,
2748,College of Saint Elizabeth,Morristown,07960-6989,,,
2749,Raritan Valley Community College,Branchburg,08876,,,
2750,Harrison Career Institute-Delran,Delran,08075,,,
2751,Harrison Career Institute-Vineland,Vineland,08360,,,
2752,Stevens Institute of Technology,Hoboken,07030-5991,,,
2753,Stockton University,Galloway,08205-9441,,,
2754,The Stuart School,Wall,07719-3970,,,
2755,Talmudical Academy-New Jersey,Adelphia,07710,,,
2756,Teterboro School of Aeronautics,Teterboro,07608-1083,,,
2757,Thomas Edison State University,Trenton,08608,,,
2758,The College of New Jersey,Ewing,08628-7718,,,
2759,Sanford-Brown Institute-Iselin,Iselin,08830,,,
2760,Union County College,Cranford,07016-1528,,,
2761,University of Medicine and Dentistry of New Jersey,Newark,07101-1709,,,
2762,William Paterson University of New Jersey,Wayne,07470,,,
2763,Olympian Academy of Cosmetology,Alamogordo,88310-5051,,,
2764,Albuquerque Barber College,Albuquerque,87108,,,
2765,Central New Mexico Community College,Albuquerque,87106,,,
2766,ALADDIN BEAUTY COLLEGE 22,ROSWELL,88201,,,
2767,Navajo Technical University,Crownpoint,87313-0849,,,
2768,De Wolff College Hair Styling and Cosmetology,Albuquerque,87112-4413,,,
2769,New Mexico State University-Dona Ana,Las Cruces,88011,,,
2770,Clovis Community College,Clovis,88101-8381,,,
2771,Eastern New Mexico University-Main Campus,Portales,88130,,,
2772,Eastern New Mexico University-Roswell Campus,Roswell,88202-6000,,,
2773,Eddy County Beauty College,Carlsbad,88220,,,
2774,Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,87508-1300,,,
2775,Business Skills Institute-Las Cruces,Las Cruces,88001,,,
2776,NAZARENE BIBLE COLLEGE,ALBUQUERQUE,87105,,,
2777,New Mexico Highlands University,Las Vegas,87701,,,
2778,New Mexico Junior College,Hobbs,88240,,,
2779,New Mexico Military Institute,Roswell,88201-5173,,,
2780,University of New Mexico-Gallup Campus,Gallup,87301,,,
2781,New Mexico Institute of Mining and Technology,Socorro,87801,,,
2782,University of New Mexico-Los Alamos Campus,Los Alamos,87544,,,
2783,University of New Mexico-Main Campus,Albuquerque,87106,,,
2784,New Mexico State University-Alamogordo,Alamogordo,88310,,,
2785,New Mexico State University-Carlsbad,Carlsbad,88220,,,
2786,New Mexico State University-Grants,Grants,87020-2025,,,
2787,New Mexico State University-Main Campus,Las Cruces,88003-8001,,,
2788,University of New Mexico-Valencia County Campus,Los Lunas,87031-7633,,,
2789,Northern New Mexico College,Espanola,87532,,,
2790,PARKS COLLEGE,ALBUQUERQUE,87102,,,
2791,San Juan College,Farmington,87402-4699,,,
2792,Santa Fe Community College,Santa Fe,87508-4887,,,
2793,Santa Fe University of Art and Design,Santa Fe,87505-7634,,,
2794,University of the Southwest,Hobbs,88240,,,
2795,Southwestern College,Santa Fe,87507,,,
2796,Southwestern Indian Polytechnic Institute,Albuquerque,87120-3101,,,
2797,University of New Mexico-Taos Campus,Ranchos de Taos,87557,,,
2798,Mesalands Community College,Tucumcari,88401-3352,,,
2799,Western New Mexico University,Silver City,88061,,,
2800,DRAKE BUSINESS SCHOOL,MINEOLA,11501,,,
2801,Vaughn College of Aeronautics and Technology,Flushing,11369,,,
2802,Adelphi University,Garden City,11530-0701,,,
2803,Adirondack Community College,Queensbury,12804,,,
2804,Globe Institute of Technology,New York,10018,,,
2805,Bryant & Stratton College-Albany,Albany,12205,,,
2806,Albany College of Pharmacy and Health Sciences,Albany,12208-3492,,,
2807,Albany Law School,Albany,12208,,,
2808,Albany Medical College,Albany,12208-3479,,,
2809,Alfred University,Alfred,14802-1205,,,
2810,The Ailey School,New York,10019-4402,,,
2811,American Academy of Dramatic Arts-New York,New York,10016,,,
2812,American Academy McAllister Institute of Funeral Service,New York,10019,,,
2813,Joffrey Ballet School,New York,10011,,,
2814,American Musical and Dramatic Academy,New York,10023,,,
2815,Apex Technical School,Long Island City,11101,,,
2816,Arnot Ogden Medical Center,Elmira,14905-1676,,,
2817,PRATT MANHATTAN-A DIVISION OF PRATT INSTITUTE,NEW YORK,10011,,,
2818,Associated Beth Rivkah Schools,Brooklyn,11225,,,
2819,Austin's School of Spa Technology,Albany,12206-1513,,,
2820,Bank Street College of Education,New York,10025,,,
2821,Bard College,Annandale-On-Hudson,12504-5000,,,
2822,Barnard College,New York,10027-6598,,,
2823,St Vincent Catholic Medical Centers of Ny,Staten Island,10304-3850,,,
2824,NEW YORK UNIVERSITY MEDICAL CENTER ALLIED HLTH ED,NEW YORK,10016-8638,,,
2825,Berk Trade and Business School,Long Island City,11101-8120,,,
2826,Berkeley College-New York,New York,10017,,,
2827,BERKELEY COLLEGE,WHITE PLAINS,10601,,,
2828,Beth Hatalmud Rabbinical College,Brooklyn,11214,,,
2829,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,11204,,,
2830,Phillips School of Nursing at Mount Sinai Beth Israel,New York,10001-6354,,,
2831,Hair Design Institute at Fifth Avenue-Brooklyn,Brooklyn,11209,,,
2832,Boricua College,New York,10032-1560,,,
2833,Bramson ORT College,Forest Hills,11375-4239,,,
2834,Briarcliffe College,Bethpage,11714-3545,,,
2835,Brittany Beauty School,Levittown,11756-1345,,,
2836,American Beauty School,Bronx,10462,,,
2837,Brooklyn Law School,Brooklyn,11201,,,
2838,SUNY Broome Community College,Binghamton,13905,,,
2839,Bryant & Stratton College-Amherst,Getzville,14068,,,
2840,Bryant & Stratton College-Syracuse North,Liverpool,13090,,,
2841,Bryant & Stratton College-Syracuse,Syracuse,13203-2502,,,
2842,Bryant & Stratton College-Buffalo,Buffalo,14203,,,
2843,Bryant & Stratton College-Greece,Rochester,14612,,,
2844,Business Informatics Center Inc,Valley Stream,11580-5431,,,
2845,Canisius College,Buffalo,14208-1098,,,
2846,Capri Cosmetology Learning Centers,Nanuet,10954,,,
2847,Caliber Training Institute,New York,10018,,,
2848,St Vincent Catholic Medical Center New York-Brooklyn and Queens,Fresh Meadows,11365,,,
2849,St Paul's School of Nursing-Queens,Rego Park,11374,,,
2850,Cayuga County Community College,Auburn,13021-3099,,,
2851,Cazenovia College,Cazenovia,13035,,,
2852,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,11230,,,
2853,Cheryl Fells School of Business,Niagara Falls,14304,,,
2854,Christ the King Seminary,East Aurora,14052-0607,,,
2855,Circle in the Square Theatre School,New York,10019-6795,,,
2856,Clarkson University,Potsdam,13699,,,
2857,Clinton Community College,Plattsburgh,12901,,,
2858,Cochran School of Nursing,Yonkers,10701,,,
2859,Colgate Rochester Crozer Divinity School,Rochester,14620-2589,,,
2860,Colgate University,Hamilton,13346-1398,,,
2861,Metropolitan College of New York,New York,10006-1742,,,
2862,Columbia University in the City of New York,New York,10027,,,
2863,Columbia-Greene Community College,Hudson,12534,,,
2864,Empire Beauty School-Queens,Astoria,11103,,,
2865,Concordia College-New York,Bronxville,10708-1998,,,
2866,Continental School of Beauty Culture-Buffalo,Buffalo,14223,,,
2867,Continental School of Beauty Culture-Batavia,Batavia,14020,,,
2868,Continental School of Beauty Culture-Rochester,Rochester,14623,,,
2869,Cooper Union for the Advancement of Science and Art,New York,10003-7120,,,
2870,Cope Institute,New York,10007-3001,,,
2871,Cornell University,Ithaca,14853,,,
2872,Weill Cornell Medical College,New York,10065,,,
2873,CORNELL UNIVERSITY-NY STATE STATUTORY COLLEGES,ITHACA,14853,,,
2874,Corning Community College,Corning,14830,,,
2875,Pomeroy College of Nursing at Crouse Hospital,Syracuse,13210-1687,,,
2876,Culinary Institute of America,Hyde Park,12538-1499,,,
2877,CUNY Bernard M Baruch College,New York,10010,,,
2878,CUNY Borough of Manhattan Community College,New York,10007,,,
2879,CUNY Bronx Community College,Bronx,10453,,,
2880,CUNY Brooklyn College,Brooklyn,11210,,,
2881,College of Staten Island CUNY,Staten Island,10314,,,
2882,CUNY City College,New York,10031,,,
2883,CUNY Graduate School and University Center,New York,10016,,,
2884,CUNY Hostos Community College,Bronx,10451,,,
2885,CUNY Hunter College,New York,10065,,,
2886,CUNY John Jay College of Criminal Justice,New York,10019,,,
2887,CUNY Kingsborough Community College,Brooklyn,11235,,,
2888,CUNY LaGuardia Community College,Long Island City,11101,,,
2889,CUNY Lehman College,Bronx,10468,,,
2890,CUNY Medgar Evers College,Brooklyn,11225,,,
2891,CUNY New York City College of Technology,Brooklyn,11201,,,
2892,CUNY Queens College,Queens,11367,,,
2893,CUNY Queensborough Community College,Bayside,11364-1497,,,
2894,CUNY School of Law,Long Island City,11101,,,
2895,CUNY York College,Jamaica,11451,,,
2896,CVPH Medical Center School of Radiologic Technology,Plattsburgh,12901-1438,,,
2897,D'Youville College,Buffalo,14201-1084,,,
2898,Daemen College,Amherst,14226-3592,,,
2899,Darkei Noam Rabbinical College,Brooklyn,11210,,,
2900,Dominican College of Blauvelt,Orangeburg,10962-1210,,,
2901,Dowling College,Oakdale,11769-1999,,,
2902,DRAKE SCHOOL OF MANHATTAN,NEW YORK,10038,,,
2903,DRAKE BUSINESS SCHOOL,ASTORIA,11103,,,
2904,DRAKE SCHOOL OF THE BRONX,BRONX,10462,,,
2905,Dutchess Community College,Poughkeepsie,12601-1595,,,
2906,Belanger School of Nursing,Schenectady,12304,,,
2907,Elmira Business Institute,Elmira,14901,,,
2908,Elmira College,Elmira,14901,,,
2909,ERIE COMMUNITY COLLEGE-CITY CAMPUS,BUFFALO,14203,,,
2910,ERIE COMMUNITY COLLEGE-NORTH CAMPUS,WILLIAMSVILLE,14221,,,
2911,ERIE COMMUNITY COLLEGE-SOUTH CAMPUS,ORCHARD PARK,14127,,,
2912,Fashion Institute of Technology,New York,10001-5992,,,
2913,FEGS Trades and Business School,New York,10013-1007,,,
2914,Finger Lakes Community College,Canandaigua,14424-8395,,,
2915,Five Towns College,Dix Hills,11746-5871,,,
2916,Fordham University,Bronx,10458,,,
2917,The International Culinary Center,New York,10013-2618,,,
2918,Fulton-Montgomery Community College,Johnstown,12095-3790,,,
2919,Gemological Institute of America-New York,New York,10036,,,
2920,The General Theological Seminary,New York,10011,,,
2921,Genesee Community College,Batavia,14020,,,
2922,Global Business Institute,Far Rockaway,11691,,,
2923,Global Business Institute,New York,10035,,,
2924,Hamilton College,Clinton,13323,,,
2925,Hartwick College,Oneonta,13820-4020,,,
2926,Helene Fuld College of Nursing,New York,10035-2737,,,
2927,Herkimer County Community College,Herkimer,13350-1598,,,
2928,Hilbert College,Hamburg,14075-1597,,,
2929,Hobart William Smith Colleges,Geneva,14456,,,
2930,Hofstra University,Hempstead,11549,,,
2931,Houghton College,Houghton,14744,,,
2932,Hudson Valley Community College,Troy,12180,,,
2933,Hunter Business School,Levittown,11756-1375,,,
2934,Institute of Design and Construction,Brooklyn,11201-5380,,,
2935,Institute of Audio Research,New York,10003,,,
2936,ST JOHN'S UNIVERSITY-MANHATTAN CAMPUS,NEW YORK,100072165,,,
2937,Interboro Institute,New York,10019-3697,,,
2938,Iona College,New Rochelle,10801-1890,,,
2939,Isabella Graham Hart School of Practical Nursing,Rochester,14617,,,
2940,Island Drafting and Technical Institute,Amityville,11701-2704,,,
2941,Ithaca College,Ithaca,14850-7002,,,
2942,JAMESTOWN COMMUNITY COLLEGE-CATTARAUGUS COUNTY,OLEAN,14760,,,
2943,Jamestown Community College,Jamestown,14701,,,
2944,Jamestown Business College,Jamestown,14701-4756,,,
2945,Jefferson Community College,Watertown,13601-1897,,,
2946,Jewish Theological Seminary of America,New York,10027-4649,,,
2947,The Juilliard School,New York,10023-6588,,,
2948,Katharine Gibbs School,New York,10018,,,
2949,SBI Campus-An Affiliate of Sanford-Brown,Melville,11747,,,
2950,Kehilath Yakov Rabbinical Seminary,Ossining,10562,,,
2951,Keuka College,Keuka Park,14478,,,
2952,Kol Yaakov Torah Center,Monsey,10952,,,
2953,LIM College,New York,10022-5268,,,
2954,Le Moyne College,Syracuse,13214-1301,,,
2955,WESTERN SUFFOLK BOCES-SCHOOL OF PRACTICAL NURSING,NORTHPORT,11768,,,
2956,LIU Brooklyn,Brooklyn,11201-8423,,,
2957,LIU Post,Brookville,11548-1327,,,
2958,Southampton College of Long Island University,Southampton,11968-4198,,,
2959,Long Island College Hospital of Brooklyn School of Nursing,Brooklyn,11201-6001,,,
2960,Long Island Beauty School-Hempstead,Hempstead,11550,,,
2961,Long Island Business Institute,Flushing,11354-5577,,,
2962,School of Radiologic Sciences,Brooklyn,11203,,,
2963,LIU Hudson at Rockland,Orangeburg,10962,,,
2964,LIU Brentwood,Brentwood,11717,,,
2965,Machzikei Hadath Rabbinical College,Brooklyn,11204,,,
2966,Mandl School-The College of Allied Health,New York,10019-5516,,,
2967,Manhattan College,Riverdale,10471-4098,,,
2968,Manhattan School of Music,New York,10027-4698,,,
2969,Manhattanville College,Purchase,10577,,,
2970,Maria College of Albany,Albany,12208,,,
2971,Marion S Whelan School of Nursing of Geneva General Hospital,Geneva,14456-1651,,,
2972,Marist College,Poughkeepsie,12601,,,
2973,MarJon School of Beauty ltd-Tonawanda,Tonawanda,14150,,,
2974,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,NEW YORK,10003,,,
2975,Marymount College of Fordham University,Tarrytown,10591-3796,,,
2976,Marymount Manhattan College,New York,10021-4597,,,
2977,Medaille College,Buffalo,14214-2695,,,
2978,Memorial College of Nursing,Albany,12204,,,
2979,Memorial Hospital School of Radiation Therapy Technology,New York,10065-6007,,,
2980,Merce Cunningham Studio,New York,10014,,,
2981,MERCY COLLEGE-WHITE PLAINS BRANCH CAMPUS,WHITE PLAINS,10601,,,
2982,Mercy College,Dobbs Ferry,10522,,,
2983,MERCY COLLEGE-BRONX BRANCH CAMPUS,BRONX,104693099,,,
2984,MERCY COLLEGE-YORKTOWN HEIGHTS BRANCH CAMPUS,YORKTOWN HEIGHTS,10598,,,
2985,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,11218,,,
2986,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,11218,,,
2987,Mesivtha Tifereth Jerusalem of America,New York,10002-6301,,,
2988,Midway Paris Beauty School,Ridgewood,11385,,,
2989,Mildred Elley School-Albany Campus,Albany,12206-1513,,,
2990,Mirrer Yeshiva Cent Institute,Brooklyn,11223-2010,,,
2991,Modern Welding School,Schenectady,12304,,,
2992,MOHAWK VALLEY COMMUNITY COLLEGE-ROME BRANCH,ROME,13440,,,
2993,Mohawk Valley Community College,Utica,13501-5394,,,
2994,Molloy College,Rockville Centre,11571-5002,,,
2995,Monroe College,Bronx,10468,,,
2996,Monroe College-New Rochelle,New Rochelle,10801,,,
2997,Monroe Community College,Rochester,14623,,,
2998,MONTEFIORE MEDICAL CENTER-SCHOOL OF RAD THERAPY,NEW YORK,104672490,,,
2999,Mount Saint Mary College,Newburgh,12550,,,
3000,Montefiore School of Nursing,Mount Vernon,10550,,,
3001,College of Mount Saint Vincent,Bronx,10471-1093,,,
3002,Icahn School of Medicine at Mount Sinai,New York,10029-6574,,,
3003,MUNICIPAL TRAINING CENTER,BROOKLYN,11201,,,
3004,Nassau Community College,Garden City,11530-6793,,,
3005,Nazareth College,Rochester,14618-3790,,,
3006,NORTH COUNTRY COMMUNITY COLLEGE-MALONE,MALONE,12953,,,
3007,Neighborhood Playhouse School of the Theater,New York City,10022-5017,,,
3008,The College of New Rochelle,New Rochelle,10805-2339,,,
3009,The New School,New York,10011-8603,,,
3010,New School of Radio and Television,Albany,12205,,,
3011,NEW YORK BEAUTY SCHOOL,BROOKLYN,11217,,,
3012,New York Chiropractic College,Seneca Falls,13148-0800,,,
3013,New York Institute of English and Business,New York,10001-2505,,,
3014,New York Law School,New York,10013-2921,,,
3015,New York Medical College,Valhalla,10595,,,
3016,New York School for Medical and Dental Assistants,Long Island City,11101,,,
3017,New York University,New York,10012-1091,,,
3018,Niagara County Community College,Sanborn,14132,,,
3019,Niagara University,Niagara University,14109,,,
3020,Empire Beauty School-Peekskill,Peekskill,10566,,,
3021,NORTH COUNTRY COMMUNITY COLLEGE-TICONDEROGA,TICONDEROGA,12883,,,
3022,North Country Community College,Saranac Lake,12983-0089,,,
3023,New York College of Podiatric Medicine,New York,10035-1940,,,
3024,New York Institute of Technology,Old Westbury,11568-8000,,,
3025,New York Institute of Technology-Manhattan Campus,New York,10023-7692,,,
3026,New York School of Interior Design,New York,10021,,,
3027,ALFRED UNIVERSITY- NY STATE COLLEGE OF CERAMICS,ALFRED,14802,,,
3028,Nyack College,Nyack,10960-3698,,,
3029,Ohr Hameir Theological Seminary,Peekskill,10566,,,
3030,Olean Business Institute,Olean,14760,,,
3031,Onondaga Community College,Syracuse,13215-4585,,,
3032,Orange County Community College,Middletown,10940,,,
3033,PACE UNIVERSITY-PLEASANTVILLE BRIARCLIFF,PLEASANTVILLE,105702799,,,
3034,PACE UNIVERSITY-WHITE PLAINS,WHITE PLAINS,106033796,,,
3035,Pace University-New York,New York,10038-1598,,,
3036,Paul Smiths College of Arts and Science,Paul Smiths,12970-0265,,,
3037,Continental School of Beauty Culture-West Seneca,West Seneca,14224,,,
3038,Phillips Hairstyling Institute,Oswego,13126-1545,,,
3039,Plaza College,Forest Hills,11375,,,
3040,Polytechnic Institute of New York University,Brooklyn,11201,,,
3041,Davis College,Johnson City,13790-2712,,,
3042,Pratt Institute-Main,Brooklyn,11205,,,
3043,Professional Business College,New York,10013,,,
3044,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,11230,,,
3045,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,11219,,,
3046,Rabbinical College of Ch'san Sofer New York,Brooklyn,11204,,,
3047,Rabbinical College Beth Shraga,Monsey,10952,,,
3048,Rabbinical Seminary of Adas Yereim,Brooklyn,11211,,,
3049,Rabbinical Seminary M'kor Chaim,Brooklyn,11219,,,
3050,RABBI ISAAC ELCHANAN SEMINARY,NEW YORK,10033,,,
3051,Rabbinical College of Long Island,Long Beach,11561,,,
3052,Rabbinical Seminary of America,Flushing,11367,,,
3053,Rensselaer Polytechnic Institute,Troy,12180-3590,,,
3054,Ridley-Lowell Business & Technical Institute-Binghamton,Binghamton,13901,,,
3055,Roberts Wesleyan College,Rochester,14624,,,
3056,Everest Institute-Rochester,Rochester,14621-3007,,,
3057,Rochester Institute of Technology,Rochester,14623-5603,,,
3058,University of Rochester,Rochester,14627-0011,,,
3059,Rockland Community College,Suffern,10901-3699,,,
3060,Empire Beauty School-Manhattan,New York,10001,,,
3061,The Sage Colleges,Troy,12180,,,
3062,Sage College of Albany,Albany,12208,,,
3063,St Bernard's School of Theology and Ministry,Rochester,14618,,,
3064,St Bonaventure University,Saint Bonaventure,14778,,,
3065,St Francis College,Brooklyn Heights,11201-9902,,,
3066,St Joseph's College of Nursing at St Joseph's Hospital Health Center,Syracuse,13203,,,
3067,St Lawrence University,Canton,13617,,,
3068,The College of Saint Rose,Albany,12203-1490,,,
3069,St. Thomas Aquinas College,Sparkill,10976-1050,,,
3070,Samaritan Hospital School of Nursing,Troy,12065,,,
3071,Sarah Lawrence College,Bronxville,10708,,,
3072,Schenectady County Community College,Schenectady,12305,,,
3073,Seminary of the Immaculate Conception,Huntington,11743-1626,,,
3074,Sh'or Yoshuv Rabbinical College,Lawrence,11559-1714,,,
3075,Siena College,Loudonville,12211-1462,,,
3076,Simmons Institute of Funeral Service Inc,Syracuse,13207,,,
3077,Skidmore College,Saratoga Springs,12866,,,
3078,St. Joseph's College-New York,Brooklyn,11205-3688,,,
3079,Saint Josephs College-Suffolk Campus,Patchogue,11772-2399,,,
3080,Saint Vladimirs Orthodox Theological Seminary,Yonkers,10707-1699,,,
3081,Spanish-American Institute,New York,10001,,,
3082,SPENCER BUSINESS AND TECHNICAL INSTITUTE,PATTERSONVILLE,121374329,,,
3083,Faxton-St Luke's Healthcare School of Radiologic Technology,Utica,135030479,,,
3084,Saint Elizabeth College of Nursing,Utica,13501,,,
3085,SAINT FRANCIS SCHOOL OF PRACTICAL NURSING,OLEAN,14760-1984,,,
3086,Saint John Fisher College,Rochester,14618-3597,,,
3087,St Paul's School of Nursing-Staten Island,Staten Island,10311,,,
3088,St James Mercy Hospital School of Radiologic Science,Hornell,14843-2197,,,
3089,St John's University-New York,Queens,11439,,,
3090,New York Career Institute,New York,10007,,,
3091,Suburban Technical School,Hempstead,115503718,,,
3092,Branford Hall Career Institute-Bohemia Campus,Bohemia,11716,,,
3093,SUFFOLK COUNTY COMMUNITY COLLEGE-EASTERN CAMPUS,RIVERHEAD,11901,,,
3094,SUFFOLK COUNTY COMMUNITY COLLEGE-AMMERMAN CAMPUS,SELDEN,11784,,,
3095,SUFFOLK COUNTY COMMUNITY COLLEGE-WESTERN CAMPUS,BRENTWOOD,11717,,,
3096,Sullivan County Community College,Loch Sheldrake,12759-5151,,,
3097,SUNY College of Technology at Alfred,Alfred,14802,,,
3098,SUNY College of Technology at Canton,Canton,13617-1098,,,
3099,SUNY College of Technology at Delhi,Delhi,13753-1100,,,
3100,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,12043,,,
3101,Farmingdale State College,Farmingdale,11735-1021,,,
3102,Morrisville State College,Morrisville,13408,,,
3103,SUNY at Albany,Albany,12222,,,
3104,SUNY at Binghamton,Vestal,13850-6000,,,
3105,University at Buffalo,Buffalo,14260-1660,,,
3106,Stony Brook University,Stony Brook,11794,,,
3107,SUNY College of Environmental Science and Forestry,Syracuse,13210,,,
3108,SUNY Polytechnic Institute,Utica,13502,,,
3109,SUNY College at Brockport,Brockport,14420-2919,,,
3110,SUNY Buffalo State,Buffalo,14222,,,
3111,SUNY Cortland,Cortland,13045-0900,,,
3112,SUNY at Fredonia,Fredonia,14063-1136,,,
3113,SUNY College at Geneseo,Geneseo,14454-1465,,,
3114,State University of New York at New Paltz,New Paltz,12561-2443,,,
3115,SUNY Oneonta,Oneonta,13820-4015,,,
3116,SUNY College at Oswego,Oswego,13126,,,
3117,SUNY College at Potsdam,Potsdam,13676-2294,,,
3118,SUNY at Purchase College,Purchase,10577-1400,,,
3119,SUNY College of Optometry,New York,10036-8003,,,
3120,SUNY College at Old Westbury,Old Westbury,11568-0210,,,
3121,SUNY College at Plattsburgh,Plattsburgh,12901-2681,,,
3122,SUNY Downstate Medical Center,Brooklyn,11203-2098,,,
3123,SUNY Empire State College,Saratoga Springs,12866-4391,,,
3124,SUNY Maritime College,Throggs Neck,10465-4198,,,
3125,Upstate Medical University,Syracuse,13210,,,
3126,Swedish Institute a College of Health Sciences,New York,10001-6700,,,
3127,Syracuse University,Syracuse,13244,,,
3128,Talmudical Seminary Oholei Torah,Brooklyn,11213,,,
3129,Talmudical Institute of Upstate New York,Rochester,14607,,,
3130,Taylor Business Institute,New York,10011-5501,,,
3131,Teachers College at Columbia University,New York,10027,,,
3132,Technical Career Institutes,New York,10001,,,
3133,Tompkins Cortland Community College,Dryden,13053-0139,,,
3134,Torah Temimah Talmudical Seminary,Brooklyn,11218,,,
3135,Touro College,New York,10018,,,
3136,AMERICAN CENTER FOR CAREER TRAINING,NEW YORK,10018,,,
3137,Triple Cities School of Beauty Culture,Binghamton,13901,,,
3138,Trocaire College,Buffalo,14220-2094,,,
3139,Troy School of Beauty Culture,Troy,12180,,,
3140,Ulster County Community College,Stone Ridge,12484,,,
3141,JON LOUIS SCHOOL OF BEAUTY,LEVITTOWN,11756,,,
3142,JON LOUIS SCHOOL OF BEAUTY,NORTH BABYLON,11703,,,
3143,Sanford-Brown Institute-New York,New York,10003,,,
3144,Union College,Schenectady,12308-2311,,,
3145,Union Theological Seminary in the City of New York,New York,10027-5792,,,
3146,United Talmudical Seminary,Brooklyn,11211,,,
3147,United States Merchant Marine Academy,Kings Point,11024-1699,,,
3148,Utica College,Utica,13502-4892,,,
3149,Utica School of Commerce,Utica,13501,,,
3150,Vassar College,Poughkeepsie,12604,,,
3151,Villa Maria College,Buffalo,14225-3999,,,
3152,School of Visual Arts,New York,10010,,,
3153,WADHAMS HALL,OGDENSBURG,13669,,,
3154,Wagner College,Staten Island,10301-4495,,,
3155,Webb Institute,Glen Cove,11542-1398,,,
3156,Wells College,Aurora,13026-0500,,,
3157,The College of Westchester,White Plains,10606-1200,,,
3158,SUNY Westchester Community College,Valhalla,10595,,,
3159,Westchester School of Beauty Culture,Mount Vernon,10550-2295,,,
3160,JON LOUIS SCHOOL OF BEAUTY,PATCHOGUE,11772,,,
3161,Wood Tobe-Coburn School,New  York,10016-0190,,,
3162,Word of Life Bible Institute,Pottersville,12860-0129,,,
3163,Yeshiva Karlin Stolin,Brooklyn,11204-1545,,,
3164,Yeshivat Mikdash Melech,Brooklyn,11230-9963,,,
3165,Yeshiva Derech Chaim,Brooklyn,11218-4413,,,
3166,Yeshiva of Nitra Rabbinical College,Mount Kisco,10549,,,
3167,Yeshiva Shaar Hatorah,Kew Gardens,11418,,,
3168,Yeshiva University,New York,10033-3299,,,
3169,Yeshivath Viznitz,Monsey,10952,,,
3170,Yeshivath Zichron Moshe,South Fallsburg,12779,,,
3171,College of the Albemarle,Elizabeth City,27906-2327,,,
3172,The Art Institute of Charlotte,Charlotte,28217-4536,,,
3173,South Piedmont Community College,Polkton,28135,,,
3174,Appalachian State University,Boone,28608,,,
3175,Asheville-Buncombe Technical Community College,Asheville,28801-4897,,,
3176,Carolina Beauty College 3,Durham,27704,,,
3177,Barton College,Wilson,27893-7000,,,
3178,DUDLEYS BEAUTY COLLEGE,CHARLOTTE,28216,,,
3179,Barber-Scotia College,Concord,28025-5143,,,
3180,Carolina Beauty College 20,Winston Salem,27106,,,
3181,Beaufort County Community College,Washington,27889,,,
3182,Belmont Abbey College,Belmont,28012-1802,,,
3183,Bennett College,Greensboro,27401-3239,,,
3184,Bladen Community College,Dublin,28332,,,
3185,Blue Ridge Community College,Flat Rock,28731-4728,,,
3186,Brevard College,Brevard,28712,,,
3187,Brookstone College-Charlotte,Charlotte,28262,,,
3188,Brunswick Community College,Bolivia,28422-9021,,,
3189,Cabarrus College of Health Sciences,Concord,28025-3959,,,
3190,Caldwell Community College and Technical Institute,Hudson,28638,,,
3191,Campbell University,Buies Creek,27506,,,
3192,Cape Fear Community College,Wilmington,28401-3910,,,
3193,Carteret Community College,Morehead City,28557-2989,,,
3194,Catawba College,Salisbury,28144,,,
3195,Catawba Valley Community College,Hickory,28602-0699,,,
3196,South College-Asheville,Asheville,28803,,,
3197,Central Carolina Community College,Sanford,27330-9840,,,
3198,Central Piedmont Community College,Charlotte,28204,,,
3199,Chowan University,Murfreesboro,27855,,,
3200,Cleveland Community College,Shelby,28152-6224,,,
3201,Coastal Carolina Community College,Jacksonville,28546-6816,,,
3202,CAROLINA BEAUTY COLLEGE 2,HIGH POINT,27262,,,
