,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
3676,Triangle Tech Inc-Erie,Erie,16502-2594,,PrivacySuppressed,PrivacySuppressed
3677,Triangle Tech Inc-Pittsburgh,Pittsburgh,15214-3897,,PrivacySuppressed,PrivacySuppressed
3678,Triangle Tech Inc-Greensburg,Greensburg,15601-3304,,PrivacySuppressed,PrivacySuppressed
3679,Triangle Tech Inc-Dubois,Falls Creek,15840-3333,,PrivacySuppressed,PrivacySuppressed
3680,Trinity Episcopal School for Ministry,Ambridge,15003-2397,,,
3681,Ursinus College,Collegeville,19426-1000,,0.799019608,0.744791667
3682,University of Valley Forge,Phoenixville,19460-2373,,0.086092715,0.076923077
3683,Valley Forge Military College,Wayne,19087-3695,,PrivacySuppressed,PrivacySuppressed
3684,Venus Beauty Academy,Sharon Hill,19079,,PrivacySuppressed,PrivacySuppressed
3685,Villanova University,Villanova,19085-1699,,0.750943396,0.663286004
3686,Washington Hospital School of Nursing,Washington,15301,,0.590163934,0.5
3687,Washington Hospital School of Radiologic Technology,Washington,15301,,0.590163934,0.5
3688,Washington & Jefferson College,Washington,15301,,0.669014085,0.614457831
3689,Waynesburg University,Waynesburg,15370-1257,,0.5,0.368421053
3690,Welder Training and Testing Institute,Allentown,18109-3253,,PrivacySuppressed,PrivacySuppressed
3691,West Chester University of Pennsylvania,West Chester,19383,,0.510576222,0.386114495
3692,Western Pennsylvania Hospital School of Nursing,Pittsburgh,15224,,PrivacySuppressed,PrivacySuppressed
3693,Pittsburgh Career Institute,Pittsburgh,15219-1907,,0.634375,0.547008547
3694,Westminster College,New Wilmington,16172,,0.705263158,0.579710145
3695,Westminster Theological Seminary,Glenside,19038,,PrivacySuppressed,PrivacySuppressed
3696,Westmoreland County Community College,Youngwood,15697-1895,,PrivacySuppressed,PrivacySuppressed
3697,Widener University,Chester,19013-5792,,0.589537223,0.467966574
3698,Wilkes University,Wilkes-Barre,18766,,0.582822086,0.443768997
3699,Newport Business Institute-Williamsport,Williamsport,17701-5894,,PrivacySuppressed,PrivacySuppressed
3700,Wilson College,Chambersburg,17201-1285,,PrivacySuppressed,PrivacySuppressed
3701,Yeshivath Beth Moshe,Scranton,18505,,PrivacySuppressed,PrivacySuppressed
3702,York College Pennsylvania,York,17403-3651,,0.581081081,0.508130081
3703,YTI Career Institute-York,York,17402,,0.638709677,0.611864407
3704,Yorktowne Business Institute,York,17404,,0.486666667,0.488888889
3705,Empire Beauty School-Providence,Providence,02903-3052,,PrivacySuppressed,PrivacySuppressed
3706,Brown University,Providence,02912,,0.827848101,0.783098592
3707,Bryant University,Smithfield,02917-1291,,0.594936709,0.546116505
3708,Johnson & Wales University-Providence,Providence,02903-3703,,0.46492986,0.423487545
3709,Sanford-Brown Institute-Cranston,Cranston,02920,,0.583333333,0.603174603
3710,New England Institute of Technology,East Greenwich,02818-1205,,0.241134752,0.310077519
3711,New England Tractor Trailer Training School of Rhode Island,Pawtucket,02860,,0.476190476,0.834782609
3712,Newport School of Hairdressing-Main Campus,Pawtucket,02860,,PrivacySuppressed,PrivacySuppressed
3713,Providence College,Providence,02918-0001,,0.784580499,0.730519481
3714,Rhode Island College,Providence,02908,,0.345652174,0.297826087
3715,Community College of Rhode Island,Warwick,02886-1807,,0.070217918,0.035294118
3716,University of Rhode Island,Kingston,02881,,0.473247928,0.425396825
3717,Rhode Island School of Design,Providence,02903-2784,,0.818181818,0.811188811
3718,Roger Williams University,Bristol,02809-2921,,0.453539823,0.484931507
3719,Salve Regina University,Newport,02840-4192,,0.073746313,0.079710145
3720,Sawyer School,Pawtucket,02860,,0.491803279,0.215686275
3721,St Joseph School of Nursing,North Providence,02904,,PrivacySuppressed,PrivacySuppressed
3722,Empire Beauty School-Warwick,Warwick,02886,,0.631578947,0.571428571
3723,Northpoint Bible College,Haverhill,01835,,0.448275862,0.333333333
3724,Aiken Technical College,Graniteville,29829,,PrivacySuppressed,PrivacySuppressed
3725,Allen University,Columbia,29204,,0.361702128,0.150943396
3726,Anderson University,Anderson,29621-4035,,0.17948718,0.229813665
3727,Charleston Southern University,Charleston,29406-9121,,0.344086022,0.26331361
3728,Technical College of the Lowcountry,Beaufort,29901-1288,,PrivacySuppressed,PrivacySuppressed
3729,Benedict College,Columbia,29204-1086,,0.282758621,0.137529138
3730,Southern Wesleyan University,Central,29630-1020,,0.275064267,0.284313726
3731,Charleston Cosmetology Institute,Charleston,29420,,PrivacySuppressed,PrivacySuppressed
3732,College of Charleston,Charleston,29424-0001,,0.525100402,0.44971537
3733,Charzanne Beauty College,Greenwood,29649,,PrivacySuppressed,PrivacySuppressed
3734,Northeastern Technical College,Cheraw,29520,,PrivacySuppressed,PrivacySuppressed
3735,Citadel Military College of South Carolina,Charleston,29409,,0.435897436,0.62924282
3736,Claflin University,Orangeburg,29115-4498,,0.427672956,0.25
3737,Clemson University,Clemson,29634,,0.657446809,0.550855086
3738,Clinton College,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
3739,Coker College,Hartsville,29550,,0.429133858,0.424528302
3740,Columbia International University,Columbia,29203-1513,,0.5,0.455882353
3741,Columbia College,Columbia,29203,,PrivacySuppressed,PrivacySuppressed
3742,Converse College,Spartanburg,29302-0006,,PrivacySuppressed,PrivacySuppressed
3743,Denmark Technical College,Denmark,29042,,0.116161616,0.114186851
3744,Erskine College,Due West,29639,,0.5,0.62962963
3745,Florence-Darlington Technical College,Florence,29501-0548,,PrivacySuppressed,PrivacySuppressed
3746,Forrest College,Anderson,29624-2405,,PrivacySuppressed,PrivacySuppressed
3747,Francis Marion University,Florence,29506,,PrivacySuppressed,PrivacySuppressed
3748,Furman University,Greenville,29613-6162,,0.71641791,0.673758865
3749,Greenville Technical College,Greenville,29606,,0.079650092,0.047454702
3750,Horry-Georgetown Technical College,Conway,29526,,0.090996169,0.068441065
3751,Kenneth Shuler School of Cosmetology-North Augusta,North Augusta,29841,,PrivacySuppressed,PrivacySuppressed
3752,Kenneth Shuler School of Cosmetology and Nails-Columbia,Columbia,29210,,PrivacySuppressed,PrivacySuppressed
3753,Lander University,Greenwood,29649-2099,,0.376417234,0.265625
3754,Limestone College,Gaffney,29340-3799,,0.475728155,0.371794872
3755,Lenoir-Rhyne University-Lutheran Theological Southern Seminary,Columbia,29203-5898,,,
3756,Medical University of South Carolina,Charleston,29425,,PrivacySuppressed,PrivacySuppressed
3757,Midlands Technical College,West Columbia,29170-2176,,0.144055944,0.099389712
3758,Morris College,Sumter,29150-3599,,0.262626263,0.213740458
3759,Newberry College,Newberry,29108,,0.568181818,0.330985916
3760,North Greenville University,Tigerville,29688-1892,,0.405,0.303418803
3761,Orangeburg Calhoun Technical College,Orangeburg,29118-8299,,0.120192308,0.11026616
3762,Piedmont Technical College,Greenwood,29646,,0.074074074,0.076335878
3763,Presbyterian College,Clinton,29325,,0.611111111,0.475247525
3764,University of South Carolina-Aiken,Aiken,29801,,0.322134387,0.291497976
3765,University of South Carolina-Beaufort,Bluffton,29909,,PrivacySuppressed,PrivacySuppressed
3766,University of South Carolina-Columbia,Columbia,29208,,0.594911937,0.494215938
3767,University of South Carolina-Lancaster,Lancaster,29720-0889,,PrivacySuppressed,PrivacySuppressed
3768,University of South Carolina-Salkehatchie,Allendale,29810-0617,,PrivacySuppressed,PrivacySuppressed
3769,University of South Carolina-Sumter,Sumter,29150-2498,,PrivacySuppressed,PrivacySuppressed
3770,University of South Carolina-Union,Union,29379-0729,,PrivacySuppressed,PrivacySuppressed
3771,Coastal Carolina University,Conway,29526,,0.447580645,0.335866261
3772,South Carolina State University,Orangeburg,29117-0001,,0.340277778,0.203747073
3773,University of South Carolina-Upstate,Spartanburg,29303-4999,,0.382281553,0.301546392
3774,Sherman College of Straight Chiropractic,Spartanburg,29316,,PrivacySuppressed,PrivacySuppressed
3775,Spartanburg Methodist College,Spartanburg,29301-5899,,0.265957447,0.141414141
3776,Spartanburg Community College,Spartanburg,29303,,0.047200878,0.094629156
3777,Central Carolina Technical College,Sumter,29150-2499,,PrivacySuppressed,PrivacySuppressed
3778,Sumter Beauty College,Sumter,29150-2871,,PrivacySuppressed,PrivacySuppressed
3779,Tri-County Technical College,Pendleton,29670,,PrivacySuppressed,PrivacySuppressed
3780,Trident Technical College,Charleston,29423-8067,,0.100177305,0.059440559
3781,Voorhees College,Denmark,29042,,PrivacySuppressed,PrivacySuppressed
3782,Williamsburg Technical College,Kingstree,29556-4197,,PrivacySuppressed,PrivacySuppressed
3783,Winthrop University,Rock Hill,29733,,0.504611331,0.415625
3784,Wofford College,Spartanburg,29303-3663,,0.72,0.631578947
3785,York Technical College,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
3786,Augustana University,Sioux Falls,57197-0001,,0.619377163,0.503267974
3787,Black Hills Beauty College,Rapid City,57701,,PrivacySuppressed,PrivacySuppressed
3788,Black Hills State University,Spearfish,57799-9500,,0.218266254,0.164733179
3789,Kilian Community College,Sioux Falls,57103-7020,,0.252252252,0.146067416
3790,Dakota State University,Madison,57042-1799,,0.38317757,0.278026906
3791,Dakota Wesleyan University,Mitchell,57301-4398,,0.26618705,0.288461539
3792,Headlines Academy Inc,Rapid City,57701,,PrivacySuppressed,PrivacySuppressed
3793,Lake Area Technical Institute,Watertown,57201-0730,,0.504347826,0.591928251
3794,Avera McKennan Hospital School of Radiologic Technology,Sioux Falls,57117-5045,,PrivacySuppressed,PrivacySuppressed
3795,Mitchell Technical Institute,Mitchell,57301,,0.533834587,0.650205761
3796,Mount Marty College,Yankton,57078-3724,,0.140969163,0.202702703
3797,National American University-Rapid City,Rapid City,57701-2823,,0.210106383,0.223048327
3798,National American University-Sioux Falls,Sioux Falls,57108-4293,,0.210106383,0.223048327
3799,Sioux Falls Seminary,Sioux Falls,57105,,,
3800,Northern State University,Aberdeen,57401-7198,,0.324590164,0.256
3801,Oglala Lakota College,Kyle,57752-0490,,PrivacySuppressed,PrivacySuppressed
3802,Presentation College,Aberdeen,57401-1280,,0.393305439,0.352941177
3803,Avera Sacred Heart Hospital,Yankton,57078-3899,,PrivacySuppressed,PrivacySuppressed
3804,South Dakota School of Mines and Technology,Rapid City,57701-3995,,0.174242424,0.267647059
3805,South Dakota State University,Brookings,57007-1898,,0.439102564,0.370500439
3806,Sinte Gleska University,Mission,57555-0105,,PrivacySuppressed,PrivacySuppressed
3807,University of Sioux Falls,Sioux Falls,57105-1699,,0.245689655,0.227722772
3808,Sanford Medical Center,Sioux Falls,57117-5039,,PrivacySuppressed,PrivacySuppressed
3809,Sisseton Wahpeton College,Sisseton,57262,,PrivacySuppressed,PrivacySuppressed
3810,Southeast Technical Institute,Sioux Falls,57107-1301,,0.301810865,0.374311927
3811,Stewart School,Sioux Falls,57104,,PrivacySuppressed,PrivacySuppressed
3812,University of South Dakota,Vermillion,57069-2390,,0.454710145,0.377358491
3813,Western Dakota Technical Institute,Rapid City,57703-4018,,0.2625,0.489361702
3814,American Baptist College,Nashville,37207-9980,,PrivacySuppressed,PrivacySuppressed
3815,Aquinas College,Nashville,37205,,0.33445946,0.309090909
3816,Arnolds Beauty School,Milan,38358,,PrivacySuppressed,PrivacySuppressed
3817,Tennessee College of Applied Technology-Athens,Athens,37371-0848,,PrivacySuppressed,PrivacySuppressed
3818,Austin Peay State University,Clarksville,37044,,0.244945568,0.21187801
3819,Baptist Memorial College of Health Sciences,Memphis,38104,,0.535864979,0.636363636
3820,Belmont University,Nashville,37212-3757,,0.654101996,0.609756098
3821,Bethel University,McKenzie,38201,,0.429752066,0.292792793
3822,Bryan College-Dayton,Dayton,37321,,0.2,0.152173913
3823,Carson-Newman University,Jefferson City,37760,,0.5234375,0.405660377
3824,Chattanooga State Community College,Chattanooga,37406-1097,,0.171740828,0.115326252
3825,Christian Brothers University,Memphis,38104,,0.351464435,0.35483871
3826,Pentecostal Theological Seminary,Cleveland,37320-3330,,,
3827,Cleveland State Community College,Cleveland,37312,,0.10845987,0.082949309
3828,Columbia State Community College,Columbia,38401,,0.126760563,0.077181208
3829,Concorde Career College-Memphis,Memphis,38137-0132,,0.665363565,0.582352941
3830,Tennessee College of Applied Technology-Covington,Covington,38019,,PrivacySuppressed,PrivacySuppressed
3831,Cumberland University,Lebanon,37087,,0.365517241,0.196261682
3832,Lipscomb University,Nashville,37204-3951,,0.470588235,0.456730769
3833,Tennessee College of Applied Technology-Dickson,Dickson,37055,,PrivacySuppressed,PrivacySuppressed
3834,Daymar College-Nashville,Nashville,37214,,0.328919861,0.188481675
3835,Dyersburg State Community College,Dyersburg,38024-2411,,0.079510703,0.07239819
3836,East Tennessee State University,Johnson City,37614,,0.3325,0.267792521
3837,Chattanooga College Medical Dental and Technical Careers,Chattanooga,37415,,0.520661157,0.515151515
3838,Tennessee College of Applied Technology-Elizabethton,Elizabethton,37643,,PrivacySuppressed,PrivacySuppressed
3839,Emmanuel Christian Seminary,Johnson City,37601-9989,,,
3840,Fayetteville College of Cosmetology Arts and Sciences,Fayetteville,37334-0135,,PrivacySuppressed,PrivacySuppressed
3841,Fisk University,Nashville,37208-4501,,0.535519126,0.445945946
3842,Welch College,Nashville,37205-0117,,0.333333333,0.333333333
3843,Freed-Hardeman University,Henderson,38340-2399,,0.54248366,0.5234375
3844,Tennessee College of Applied Technology-Harriman,Harriman,37748-5849,,PrivacySuppressed,PrivacySuppressed
3845,Tennessee College of Applied Technology-Hartsville,Hartsville,37074-2028,,PrivacySuppressed,PrivacySuppressed
3846,Tennessee College of Applied Technology-Hohenwald,Hohenwald,38462-2201,,0.52,0.309859155
3847,Tennessee College of Applied Technology-Jacksboro,Jacksboro,37757,,PrivacySuppressed,PrivacySuppressed
3848,Jackson State Community College,Jackson,38301-3797,,PrivacySuppressed,PrivacySuppressed
3849,John A Gupton College,Nashville,37203-2954,,PrivacySuppressed,PrivacySuppressed
3850,Johnson University,Knoxville,37998,,PrivacySuppressed,PrivacySuppressed
3851,Paul Mitchell the School-Murfreesboro,Murfreesboro,37129,,PrivacySuppressed,PrivacySuppressed
3852,King University,Bristol,37620-2699,,0.55,0.383333333
3853,South College,Knoxville,37909-0000,,0.236363636,0.221238938
3854,Lambuth University,Jackson,38301,,0.422018349,0.301587302
3855,Lane College,Jackson,38301-4598,,0.344036697,0.221674877
3856,Le Moyne-Owen College,Memphis,38126-6595,,PrivacySuppressed,PrivacySuppressed
3857,Lee University,Cleveland,37311,,0.105263158,0.122807018
3858,Lincoln Memorial University,Harrogate,37752-9900,,0.53125,0.367346939
3859,Tennessee College of Applied Technology-Livingston,Livingston,38570,,PrivacySuppressed,PrivacySuppressed
3860,Martin Methodist College,Pulaski,38478-2799,,0.356060606,0.358208955
3861,Maryville College,Maryville,37804-5907,,0.476821192,0.367346939
3862,New Wave Hair Academy-Jackson,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
3863,Tennessee College of Applied Technology-McKenzie,McKenzie,38201,,PrivacySuppressed,PrivacySuppressed
3864,Genesis Career College-Cookeville,Cookeville,38501-1907,,PrivacySuppressed,PrivacySuppressed
3865,Meharry Medical College,Nashville,37208,,PrivacySuppressed,PrivacySuppressed
3866,Memphis College of Art,Memphis,38104-2764,,0.372093023,0.319148936
3867,Tennessee College of Applied Technology-Memphis,Memphis,38105-3604,,PrivacySuppressed,PrivacySuppressed
3868,University of Memphis,Memphis,38152,,0.280251912,0.265822785
3869,Memphis Theological Seminary,Memphis,38104-4395,,,
3870,Victory University,Memphis,38111-1375,,0.175675676,0.112244898
3871,Middle Tennessee State University,Murfreesboro,37132,,0.387792565,0.314594595
3872,Middle Tennessee School of Anesthesia Inc,Madison,37115,,,
3873,Milligan College,Milligan College,37682,,0.640625,0.605633803
3874,Tennessee College of Applied Technology-Morristown,Morristown,37813-2094,,PrivacySuppressed,PrivacySuppressed
3875,Motlow State Community College,Tullahoma,37388,,PrivacySuppressed,PrivacySuppressed
3876,Tennessee College of Applied Technology-Murfreesboro,Murfreesboro,37129-3311,,PrivacySuppressed,PrivacySuppressed
3877,Lincoln College of Technology-Nashville,Nashville,37206,,0.452380952,0.686337396
3878,Nashville College of Medical Careers,Madison,37115-2120,,PrivacySuppressed,PrivacySuppressed
3879,Nashville State Community College,Nashville,37209-4515,,0.103483607,0.082720588
3880,Tennessee College of Applied Technology-Newbern,Newbern,38059,,PrivacySuppressed,PrivacySuppressed
3881,O'More College of Design,Franklin,37064,,PrivacySuppressed,PrivacySuppressed
3882,Tennessee College of Applied Technology-Paris,Paris,38242,,PrivacySuppressed,PrivacySuppressed
3883,Plaza Beauty School,Memphis,38117-4822,,PrivacySuppressed,PrivacySuppressed
3884,Tennessee College of Applied Technology-Pulaski,Pulaski,38478-0614,,PrivacySuppressed,PrivacySuppressed
3885,Rhodes College,Memphis,38112-1690,,0.664335664,0.681818182
3886,Tennessee College of Applied Technology-Ripley,Ripley,38063,,PrivacySuppressed,PrivacySuppressed
3887,Roane State Community College,Harriman,37748,,0.066326531,0.039370079
3888,Tennessee College of Applied Technology-Crump,Crump,38327,,PrivacySuppressed,PrivacySuppressed
3889,Southwest Tennessee Community College,Memphis,38103,,PrivacySuppressed,PrivacySuppressed
3890,Tennessee College of Applied Technology-Shelbyville,Shelbyville,37160-3629,,PrivacySuppressed,PrivacySuppressed
3891,Sewanee-The University of the South,Sewanee,37383-1000,,0.706422018,0.745098039
3892,Tennessee College of Applied Technology-Oneida-Huntsville,Huntsville,37756-4149,,PrivacySuppressed,PrivacySuppressed
3893,Tennessee College of Applied Technology-Crossville,Crossville,38555,,PrivacySuppressed,PrivacySuppressed
3894,Tennessee College of Applied Technology-McMinnville,McMinnville,37110,,PrivacySuppressed,PrivacySuppressed
3895,Tennessee College of Applied Technology-Jackson,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
3896,Tennessee College of Applied Technology-Knoxville,Knoxville,37919,,PrivacySuppressed,PrivacySuppressed
3897,Tennessee College of Applied Technology-Whiteville,Whiteville,38075-0489,,PrivacySuppressed,PrivacySuppressed
3898,Pellissippi State Community College,Knoxville,37933-0990,,0.062068966,0.034074074
3899,Southern Adventist University,Collegedale,37315-0370,,0.366795367,0.312820513
3900,Southern College of Optometry,Memphis,38104-2211,,PrivacySuppressed,PrivacySuppressed
3901,Tennessee Wesleyan University,Athens,37303,,0.565789474,0.365853659
3902,The University of Tennessee-Chattanooga,Chattanooga,37403-2598,,0.355088496,0.287477954
3903,The University of Tennessee-Knoxville,Knoxville,37996,,0.491570074,0.419768935
3904,The University of Tennessee-Martin,Martin,38238,,0.332361516,0.310782241
3905,Fountainhead College of Technology,Knoxville,37918,,PrivacySuppressed,PrivacySuppressed
3906,Tennessee School of Beauty of Knoxville Inc,Knoxville,37921,,PrivacySuppressed,PrivacySuppressed
3907,Tennessee State University,Nashville,37209-1561,,0.162695152,0.160475483
3908,Tennessee Technological University,Cookeville,38505-0001,,0.420757363,0.369565217
3909,Tennessee Temple University,Chattanooga,37404-3587,,0.213333333,0.238095238
3910,Trevecca Nazarene University,Nashville,37210,,0.217741936,0.113924051
3911,Northeast State Community College,Blountville,37617-0246,,PrivacySuppressed,PrivacySuppressed
3912,Tusculum College,Greeneville,37743,,0.537209302,0.344827586
3913,Union University,Jackson,38305-3697,,0.558441558,0.413793103
3914,New Concepts School of Cosmetology,Cleveland,37311,,,
3915,Vanderbilt University,Nashville,37240,,0.800505051,0.708894879
3916,Volunteer Beauty Academy-Dyersburg,Dyersburg,38024-1604,,PrivacySuppressed,PrivacySuppressed
3917,Volunteer State Community College,Gallatin,37066-3188,,0.087653157,0.065168539
3918,Walters State Community College,Morristown,37813-6899,,0.067502411,0.036734694
3919,West Tennessee Business College,Jackson,38301,,PrivacySuppressed,PrivacySuppressed
3920,William Moore College of Technology,Memphis,38104-7240,,PrivacySuppressed,PrivacySuppressed
3921,Abilene Christian University,Abilene,79699,,0.565488566,0.395604396
3922,Alvin Community College,Alvin,77511-4898,,PrivacySuppressed,PrivacySuppressed
3923,Amarillo College,Amarillo,79109,,0.120481928,0.062992126
3924,American Commercial College-San Angelo,San Angelo,76904,,PrivacySuppressed,PrivacySuppressed
3925,American Commercial College-Lubbock,Lubbock,79411,,PrivacySuppressed,PrivacySuppressed
3926,American Commercial College-Abilene,Abilene,79602,,PrivacySuppressed,PrivacySuppressed
3927,American Commercial College-Odessa,Odessa,79762,,PrivacySuppressed,PrivacySuppressed
3928,ATI Technical Training Center,Dallas,75235,,PrivacySuppressed,PrivacySuppressed
3929,Angelina College,Lufkin,75902-1768,,PrivacySuppressed,PrivacySuppressed
3930,Angelo State University,San Angelo,76909,,0.301886793,0.217687075
3931,Arlington Baptist College,Arlington,76012-3425,,PrivacySuppressed,PrivacySuppressed
3932,Arlington Career Institute,Grand Prairie,75050,,0.455645161,0.476190476
3933,The Art Institute of Houston,Houston,77027-9625,,0.3725,0.364605544
3934,Austin College,Sherman,75090-4400,,0.748427673,0.576
3935,Austin Community College District,Austin,78752,,0.017119464,0.010778443
3936,Austin Presbyterian Theological Seminary,Austin,78705-5711,,,
3937,Baldwin Beauty School-South Austin,Austin,78704-4785,,PrivacySuppressed,PrivacySuppressed
3938,Baptist Missionary Association Theological Seminary,Jacksonville,75766-5407,,PrivacySuppressed,PrivacySuppressed
3939,Texas A & M University Health Science Center,Bryan,77807,,PrivacySuppressed,PrivacySuppressed
3940,Baylor College of Medicine,Houston,77030-3498,,PrivacySuppressed,PrivacySuppressed
3941,Baylor University,Waco,76798,,0.556198347,0.482444733
3942,Coastal Bend College,Beeville,78102,,PrivacySuppressed,PrivacySuppressed
3943,Blinn College,Brenham,77833-4098,,0.081439394,0.050713154
3944,Remington College-Dallas Campus,Garland,75041,,0.635542169,0.410628019
3945,Vet Tech Institute of Houston,Houston,77027,,PrivacySuppressed,PrivacySuppressed
3946,Brazosport College,Lake Jackson,77566-3199,,PrivacySuppressed,PrivacySuppressed
3947,Brookhaven College,Farmers Branch,75244-4997,,PrivacySuppressed,PrivacySuppressed
3948,Capitol City Trade and Technical School,Austin,78704,,0.513100437,0.443207127
3949,Capitol City Careers,Austin,78735,,PrivacySuppressed,PrivacySuppressed
3950,Cedar Valley College,Lancaster,75134-3799,,PrivacySuppressed,PrivacySuppressed
3951,Central Texas College,Killeen,76549-4199,,PrivacySuppressed,PrivacySuppressed
3952,Charles and Sues School of Hair Design,Bryan,77802,,PrivacySuppressed,PrivacySuppressed
3953,Cisco College,Cisco,76437,,0.05227882,0.024943311
3954,Clarendon College,Clarendon,79226,,PrivacySuppressed,PrivacySuppressed
3955,Concordia University-Texas,Austin,78726,,0.241176471,0.222222222
3956,Conlee's College of Cosmetology,Kerrville,78028-4312,,PrivacySuppressed,PrivacySuppressed
3957,North Central Texas College,Gainesville,76240-4699,,PrivacySuppressed,PrivacySuppressed
3958,Texas A & M University-Corpus Christi,Corpus Christi,78412-5503,,0.413223141,0.334405145
3959,Cosmetology Career Center LLC,Carrollton,75006,,0.719101124,0.538461539
3960,Court Reporting Institute of Dallas,Dallas,75247,,PrivacySuppressed,PrivacySuppressed
3961,Dallas Baptist University,Dallas,75211-9299,,0.459962756,0.483076923
3962,Dallas Christian College,Dallas,75234-7299,,0.317073171,0.448275862
3963,Dallas Institute of Funeral Service,Dallas,75227-4314,,0.545454546,0.583333333
3964,Dallas Theological Seminary,Dallas,75204,,,
3965,University of Dallas,Irving,75062-4736,,0.559006211,0.494845361
3966,Del Mar College,Corpus Christi,78404-3897,,0.080921053,0.067045455
3967,DeVry University-Texas,Irving,75063-2439,,0.062246964,0.02965213
3968,Career Point College,San Antonio,78201,,0.640269587,0.510769231
3969,East Texas Baptist University,Marshall,75670-1498,,0.444444444,0.294736842
3970,Careers Unlimited,Tyler,75702,,PrivacySuppressed,PrivacySuppressed
3971,Texas A&M University-Texarkana,Texarkana,75503,,0.545023697,0.43902439
3972,Texas A & M University-Commerce,Commerce,75429-3011,,0.486687966,0.352941177
3973,Eastfield College,Mesquite,75150-2099,,PrivacySuppressed,PrivacySuppressed
3974,El Centro College,Dallas,75202-3604,,PrivacySuppressed,PrivacySuppressed
3975,El Paso Community College,El Paso,79925,,0.025278059,0.019472617
3976,Western Technical College,El Paso,79924,,0.795081967,0.646616541
3977,Western Technical College,El Paso,79927,,0.795081967,0.646616541
3978,Exposito School of Hair Design,Amarillo,79109-3208,,PrivacySuppressed,PrivacySuppressed
3979,South University-The Art Institute of Dallas,Dallas,75231-5993,,0.422969188,0.36627907
3980,Fort Worth Beauty School,Benbrook,76116,,PrivacySuppressed,PrivacySuppressed
3981,Frank Phillips College,Borger,79008-5118,,PrivacySuppressed,PrivacySuppressed
3982,Franklin Beauty School,Houston,77021-2909,,PrivacySuppressed,PrivacySuppressed
3983,Galveston College,Galveston,77550-7496,,0.115384615,0.071005917
3984,Grayson College,Denison,75020-8299,,0.161347518,0.099585062
3985,Hallmark University,San Antonio,78230-1736,,0.492307692,0.557863502
3986,Hardin-Simmons University,Abilene,79698-0001,,0.46381579,0.304659498
3987,Trinity Valley Community College,Athens,75751,,0.13255814,0.058394161
3988,Hill College,Hillsboro,76645,,PrivacySuppressed,PrivacySuppressed
3989,Houston Baptist University,Houston,77074-3298,,0.352112676,0.230088496
3990,University of Houston-Clear Lake,Houston,77058-1002,,0.581512605,0.561752988
3991,Houston Community College,Houston,77002,,PrivacySuppressed,PrivacySuppressed
3992,University of Houston-Downtown,Houston,77002-1014,,0.066131026,0.038751346
3993,University of Houston-Victoria,Victoria,77901,,0.4140625,0.237288136
3994,University of Houston,Houston,77204-2018,,0.316326531,0.268179908
3995,Howard College,Big Spring,79720,,0.204081633,0.110169492
3996,Howard Payne University,Brownwood,76801-2794,,0.392473118,0.252631579
3997,Huston-Tillotson University,Austin,78702-2795,,PrivacySuppressed,PrivacySuppressed
3998,University of the Incarnate Word,San Antonio,78209,,0.381944444,0.309677419
3999,International Business College-El Paso,El Paso,79912-5538,,0.609090909,0.494117647
4000,International Business College-El Paso,El Paso,79907,,0.609090909,0.494117647
4001,ITT Technical Institute-Arlington,Arlington,76011,,0.346153846,0.401944895
4002,ITT Technical Institute-Houston West,Houston,77063-3751,,0.346080306,0.361493997
4003,Jacksonville College-Main Campus,Jacksonville,75766-4759,,PrivacySuppressed,PrivacySuppressed
4004,Jarvis Christian College,Hawkins,75765-1470,,0.244444444,0.142857143
4005,KD Conservatory College of Film and Dramatic Arts,Dallas,75207,,0.35,0.465116279
4006,Kilgore College,Kilgore,75662-3299,,PrivacySuppressed,PrivacySuppressed
4007,Lamar University,Beaumont,77705,,0.23538961,0.18651363
4008,Lamar State College-Orange,Orange,77630,,PrivacySuppressed,PrivacySuppressed
4009,Lamar State College-Port Arthur,Port Arthur,77640,,PrivacySuppressed,PrivacySuppressed
4010,Laredo Beauty College Inc,Laredo,78040,,PrivacySuppressed,PrivacySuppressed
4011,Laredo Community College,Laredo,78040-4395,,0.057286432,0.037433155
4012,Texas A & M International University,Laredo,78041-1900,,0.31881804,0.182336182
4013,Lee College,Baytown,77520,,PrivacySuppressed,PrivacySuppressed
4014,LeTourneau University,Longview,75602,,0.313850064,0.28685259
4015,Lincoln College of Technology-Grand Prairie,Grand Prairie,75052,,PrivacySuppressed,PrivacySuppressed
4016,Lon Morris College,Jacksonville,75766-0800,,0.28125,0.215053763
4017,Lubbock Hair Academy,Lubbock,79410,,PrivacySuppressed,PrivacySuppressed
4018,Lubbock Christian University,Lubbock,79407-2099,,0.458333333,0.358024691
4019,College of the Mainland,Texas City,77591-2499,,PrivacySuppressed,PrivacySuppressed
4020,University of Mary Hardin-Baylor,Belton,76513-2599,,0.3996139,0.318897638
4021,McLennan Community College,Waco,76708,,0.064976228,0.061728395
4022,McMurry University,Abilene,79697,,0.402912621,0.262626263
