,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
4333,West Virginia University Institute of Technology,Montgomery,25136,,0.35977213,0.27433281
4334,West Virginia Wesleyan College,Buckhannon,26201-2994,,0.585034014,0.368055556
4335,West Virginia Business College-Wheeling,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
4336,West Virginia Junior College-Charleston,Charleston,25301,,PrivacySuppressed,PrivacySuppressed
4337,West Virginia Junior College-Morgantown,Morgantown,26505,,PrivacySuppressed,PrivacySuppressed
4338,International Beauty School 4,Martinsburg,25401,,PrivacySuppressed,PrivacySuppressed
4339,West Virginia Northern Community College,Wheeling,26003-3699,,PrivacySuppressed,PrivacySuppressed
4340,West Virginia University,Morgantown,26506,,0.35977213,0.27433281
4341,Wheeling Jesuit University,Wheeling,26003,,0.382488479,0.342281879
4342,Wood County School of Practical Nursing,Parkersburg,26104,,PrivacySuppressed,PrivacySuppressed
4343,Advanced Institute of Hair Design-Glendale,Glendale,53217,,PrivacySuppressed,PrivacySuppressed
4344,VICI Aveda Institute,Greenfield,53228,,PrivacySuppressed,PrivacySuppressed
4345,Alverno College,Milwaukee,53234-3922,,PrivacySuppressed,PrivacySuppressed
4346,Madison Area Technical College,Madison,53704-2599,,0.275459099,0.209302326
4347,Bellin Health School of Radiologic Technology,Green Bay,54305-3400,,PrivacySuppressed,PrivacySuppressed
4348,Bellin College,Green Bay,54311,,PrivacySuppressed,PrivacySuppressed
4349,Beloit College,Beloit,53511-5595,,0.69375,0.63559322
4350,Blackhawk Technical College,Janesville,53546-6458,,0.2109375,0.09
4351,Lakeside School of Massage Therapy,Milwaukee,53212,,PrivacySuppressed,PrivacySuppressed
4352,Cardinal Stritch University,Milwaukee,53217-3985,,0.252818035,0.210526316
4353,Carroll University,Waukesha,53186,,0.507968128,0.410569106
4354,Carthage College,Kenosha,53140-1994,,0.224324324,0.132867133
4355,Concordia University-Wisconsin,Mequon,53097-2402,,0.213333333,0.248538012
4356,Edgewood College,Madison,53711-1997,,0.372395833,0.317460318
4357,Fox Valley Technical College,Appleton,54912-2277,,0.054232804,0.036199095
4358,Gateway Technical College,Kenosha,53144-1690,,0.185381356,0.150246305
4359,Gill-Tech Academy of Hair Design,Appleton,54914-8613,,PrivacySuppressed,PrivacySuppressed
4360,The Professional Hair Design Academy,Eau Claire,54701-7633,,PrivacySuppressed,PrivacySuppressed
4361,ITT Technical Institute-Greenfield,Greenfield,53220-4612,,0.212034384,0.294771969
4362,DeVry University-Wisconsin,Milwaukee,53202-4400,,PrivacySuppressed,PrivacySuppressed
4363,Lakeland University,Plymouth,53073,,0.393719807,0.272727273
4364,Lakeshore Technical College,Cleveland,53015-1414,,0.273015873,0.351145038
4365,Lawrence University,Appleton,54911,,0.694736842,0.561728395
4366,Maranatha Baptist University,Watertown,53094,,0.43220339,0.28125
4367,Marian University,Fond Du Lac,54935-4699,,0.465517241,0.434782609
4368,Marquette University,Milwaukee,53233,,0.776283619,0.728228228
4369,Empire Beauty School-Madison,Madison,53717-1111,,PrivacySuppressed,PrivacySuppressed
4370,Medical College of Wisconsin,Milwaukee,53226-0509,,PrivacySuppressed,PrivacySuppressed
4371,Affinity Health System Program in Radiologic Technology,Oshkosh,54903-3370,,PrivacySuppressed,PrivacySuppressed
4372,Mid-State Technical College,Wisconsin Rapids,54494,,0.34729064,0.213523132
4373,Milwaukee Area Technical College,Milwaukee,53233-1443,,0.142402184,0.118065434
4374,Milwaukee Institute of Art & Design,Milwaukee,53202-6003,,0.552083333,0.519230769
4375,Milwaukee School of Engineering,Milwaukee,53202-3109,,0.362745098,0.345833333
4376,Moraine Park Technical College,Fond du Lac,54936-1940,,0.078998073,0.052631579
4377,Mount Mary University,Milwaukee,53222-4597,,PrivacySuppressed,PrivacySuppressed
4378,Nashotah House,Nashotah,53058-9793,,,
4379,Nicolet Area Technical College,Rhinelander,54501-0518,,0.192893401,0.168141593
4380,Northcentral Technical College,Wausau,54401-1899,,0.306590258,0.246696035
4381,Northeast Wisconsin Technical College,Green Bay,54307-9042,,0.351659751,0.281355932
4382,Northland International University,Dunbar,54119-9285,,0.393442623,0.214285714
4383,Northland College,Ashland,54806-3999,,0.264705882,0.253521127
4384,Ripon College,Ripon,54971-0248,,0.737226277,0.579710145
4385,Sacred Heart Seminary and School of Theology,Franklin,53132,,,
4386,Saint Norbert College,De Pere,54115-2099,,0.08045977,0.084507042
4387,Silver Lake College of the Holy Family,Manitowoc,54220-9319,,0.54945055,0.4
4388,State College of Beauty Culture Inc,Wausau,54403,,PrivacySuppressed,PrivacySuppressed
4389,Southwest Wisconsin Technical College,Fennimore,53809-9778,,0.452380952,0.331460674
4390,Bryant & Stratton College-Milwaukee,Milwaukee,53203-2608,,0.33106203,0.221396731
4391,Theda Clark Medical Center School of Radiologic Technology,Neenah,54956-2021,,,
4392,University of Wisconsin Colleges,Madison,53708-8680,,0.113612004,0.101108033
4393,Viterbo University,La Crosse,54601-8804,,0.418316832,0.379746835
4394,Chippewa Valley Technical College,Eau Claire,54701-6162,,0.300110742,0.231418919
4395,Waukesha County Technical College,Pewaukee,53072-4601,,0.258741259,0.161870504
4396,Western Technical College,La Crosse,54601,,0.198473282,0.197424893
4397,University of Wisconsin-Whitewater,Whitewater,53190-1790,,0.505,0.42088267
4398,Wisconsin Indianhead Technical College,Shell Lake,54871-8727,,0.359190557,0.331719128
4399,Wisconsin School of Professional Psychology,Milwaukee,53225-4960,,,
4400,Paul Mitchell the School-Green Bay,De Pere,54115,,PrivacySuppressed,PrivacySuppressed
4401,University of Wisconsin-Eau Claire,Eau Claire,54701,,0.425670187,0.380050505
4402,University of Wisconsin-Green Bay,Green Bay,54311-7001,,0.392857143,0.341085271
4403,University of Wisconsin-La Crosse,La Crosse,54601-9959,,0.502420136,0.445652174
4404,Wisconsin Lutheran College,Milwaukee,53226-4699,,0.521008403,0.573770492
4405,University of Wisconsin-Oshkosh,Oshkosh,54901,,0.415384615,0.344785276
4406,University of Wisconsin-Parkside,Kenosha,53141-2000,,0.252747253,0.202298851
4407,Herzing University-Madison,Madison,53718,,0.426564496,0.358381503
4408,University of Wisconsin-Stout,Menomonie,54751,,0.497502498,0.39101862
4409,University of Wisconsin-Superior,Superior,54880-4500,,0.400954654,0.324324324
4410,University of Wisconsin-Madison,Madison,53706-1380,,0.672628952,0.648769575
4411,University of Wisconsin-Milwaukee,Milwaukee,53201-0413,,0.247933884,0.20608803
4412,University of Wisconsin-Platteville,Platteville,53818-3001,,0.406593407,0.34596577
4413,University of Wisconsin-River Falls,River Falls,54022-5001,,0.46275395,0.405357143
4414,University of Wisconsin-Stevens Point,Stevens Point,54481-3897,,0.522211254,0.471186441
4415,Casper College,Casper,82601-4699,,0.081578947,0.08372093
4416,Central Wyoming College,Riverton,82501,,PrivacySuppressed,PrivacySuppressed
4417,Eastern Wyoming College,Torrington,82240-1699,,PrivacySuppressed,PrivacySuppressed
4418,Laramie County Community College,Cheyenne,82007-3299,,0.221258135,0.123893805
4419,Northwest College,Powell,82435,,0.310469314,0.210884354
4420,Sheridan College,Sheridan,82801,,0.185328185,0.142857143
4421,Western Wyoming Community College,Rock Springs,82901,,0.136929461,0.115702479
4422,Cheeks International Academy of Beauty Culture-Cheyenne,Cheyenne,82001-4413,,PrivacySuppressed,PrivacySuppressed
4423,Wyotech-Laramie,Laramie,82070,,0.855172414,0.860495781
4424,University of Wyoming,Laramie,82071,,0.437242798,0.358441558
4425,American Samoa Community College,Pago Pago,96799-2609,,PrivacySuppressed,PrivacySuppressed
4426,Guam Community College,Mangilao,96913,,PrivacySuppressed,PrivacySuppressed
4427,University of Guam,Mangilao,96923,,0.112087912,0.097826087
4428,Northern Marianas College,Saipan,96950-1250,,PrivacySuppressed,PrivacySuppressed
4429,Institute of Beauty Careers,Arecibo,00613,,PrivacySuppressed,PrivacySuppressed
4430,Educational Technical College-Recinto de Bayamon,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
4431,American University of Puerto Rico,Bayamon,00960-2037,,0.06676783,0.039337474
4432,American University of Puerto Rico,Manati,00674-1082,,0.06676783,0.039337474
4433,American Educational College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
4434,Antilles School of Technical Careers,San Juan,00909,,PrivacySuppressed,PrivacySuppressed
4435,Universidad Adventista de las Antillas,Mayaguez,00680-0000,,0.284722222,0.274725275
4436,Atlantic University College,Guaynabo,00970,,0.25,0.233201581
4437,Universidad Central de Bayamon,Bayamón,00960-1725,,0.160401003,0.076923077
4438,Columbia Central University-Caguas,Caguas,00726,,PrivacySuppressed,PrivacySuppressed
4439,Carlos Albizu University-San Juan,San Juan,00902-3711,,0.567307692,0.415384615
4440,Caribbean University-Bayamon,Bayamon,00960-0493,,0.08839779,0.047528517
4441,Caribbean University-Carolina,Carolina,00985,,0.08839779,0.047528517
4442,Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,00614-4045,,0.159208262,0.098591549
4443,Pontifical Catholic University of Puerto Rico-Ponce,Ponce,00717-9997,,0.159208262,0.098591549
4444,Centro de Estudios Multidisciplinarios-San Juan,San Juan,00926-1931,,0.125827815,0.092165899
4445,Universidad Teologica del Caribe,Trujillo Alto,00978-0901,,PrivacySuppressed,PrivacySuppressed
4446,Colegio Universitario de San Juan,San Juan,00918,,PrivacySuppressed,PrivacySuppressed
4447,Universidad Metropolitana,San Juan,00926-2602,,0.076607387,0.072980017
4448,Puerto Rico Conservatory of Music,San Juan,00907-3373,,PrivacySuppressed,PrivacySuppressed
4449,EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,00685,,0.086075949,0.05106383
4450,Emma's Beauty Academy-Mayaguez,Mayaguez,00680,,PrivacySuppressed,PrivacySuppressed
4451,Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,00902-1112,,PrivacySuppressed,PrivacySuppressed
4452,Huertas College,Caguas,00725,,0.034552846,0.037894737
4453,Humacao Community College,Humacao,00792,,PrivacySuppressed,PrivacySuppressed
4454,ICPR Junior College-Arecibo,Arecibo,00614-0067,,PrivacySuppressed,PrivacySuppressed
4455,ICPR Junior College-Mayaguez,Mayaguez,00681-1108,,PrivacySuppressed,PrivacySuppressed
4456,Instituto de Educacion Tecnica Ocupacional La Reine-Manati,Manati,00674-0000,,PrivacySuppressed,PrivacySuppressed
4457,Richport Technical College,Gurabo,00778,,PrivacySuppressed,PrivacySuppressed
4458,Instituto de Banca y Comercio Inc,Guaynabo,00966-2309,,0.04565047,0.033608962
4459,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,00785-0000,,PrivacySuppressed,PrivacySuppressed
4460,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,00717-0306,,PrivacySuppressed,PrivacySuppressed
4461,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,00924,,PrivacySuppressed,PrivacySuppressed
4462,Inter American University of Puerto Rico-San German,San German,00683,,0.203246956,0.117085323
4463,Inter American University of Puerto Rico-Aguadilla,Aguadilla,00603,,0.203246956,0.117085323
4464,Inter American University of Puerto Rico-Arecibo,Arecibo,00614,,0.203246956,0.117085323
4465,Inter American University of Puerto Rico-Barranquitas,Barranquitas,00794-0517,,0.203246956,0.117085323
4466,Inter American University of Puerto Rico-Metro,San Juan,00919,,0.203246956,0.117085323
4467,Inter American University of Puerto Rico-Ponce,Mercedita,00715-1602,,0.203246956,0.117085323
4468,Inter American University of Puerto Rico-Fajardo,Fajardo,00738-7003,,0.203246956,0.117085323
4469,Inter American University of Puerto Rico-Guayama,Guayama,00785,,0.203246956,0.117085323
4470,Inter American University of Puerto Rico-Bayamon,Bayamon,00957-6257,,0.203246956,0.117085323
4471,Inter American University of Puerto Rico-School of Law,San Juan,00936-8351,,0.203246956,0.117085323
4472,International Technical College,San Juan,00918-3325,,PrivacySuppressed,PrivacySuppressed
4473,Liceo de Arte y Tecnologia,San Juan,00917,,0.233333333,0.196301565
4474,MBTI Business Training Institute,Santurce,00907-3917,,0.036781609,0.105263158
4475,Modern Hairstyling Institute-Bayamon,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
4476,Modern Hairstyling Institute-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
4477,National University College-Bayamon,Bayamon,00960,,PrivacySuppressed,PrivacySuppressed
4478,National University College-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
4479,Ponce Paramedical College Inc,Ponce,00716-2901,,0.329535495,0.30141844
4480,Ponce Health Sciences University,Ponce,00732,,,
4481,University of Puerto Rico-Aguadilla,Ramey,00604-6150,,0.086927224,0.056045519
4482,University of Puerto Rico-Arecibo,Arecibo,00614-4010,,0.086927224,0.056045519
4483,University of Puerto Rico-Bayamon,Bayamon,00959,,0.086927224,0.056045519
4484,University of Puerto Rico-Carolina,Carolina,00984-4800,,0.086927224,0.056045519
4485,University of Puerto Rico-Cayey,Cayey,00737-2230,,0.086927224,0.056045519
4486,University of Puerto Rico-Humacao,Humacao,00792,,0.086927224,0.056045519
4487,University of Puerto Rico-Utuado,Utuado,00641,,0.086927224,0.056045519
4488,University of Puerto Rico-Mayaguez,Mayaguez,00681,,0.086927224,0.056045519
4489,University of Puerto Rico-Medical Sciences,San Juan,00936-5067,,0.086927224,0.056045519
4490,University of Puerto Rico-Ponce,Ponce,00716-9996,,0.086927224,0.056045519
4491,University of Puerto Rico-Rio Piedras,San Juan,00931-0000,,0.086927224,0.056045519
4492,Universidad del Este,Carolina,00985-0985,,0.084103919,0.046387833
4493,Ryder Memorial School for Practical Nursing,Humacao,00791,,PrivacySuppressed,PrivacySuppressed
4494,Rogies School of Beauty Culture,San Juan,00910-1828,,PrivacySuppressed,PrivacySuppressed
4495,Universidad del Sagrado Corazon,Santurce,00907,,0.150969529,0.125560538
4496,Seminario Evangelico de Puerto Rico,San Juan,00925,,,
4497,Universidad Central Del Caribe,Bayamon,00960-6032,,PrivacySuppressed,PrivacySuppressed
4498,Universidad Politecnica de Puerto Rico,Hato Rey,00919,,0.131274131,0.08988764
4499,Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,00680-1713,,0.159208262,0.098591549
4500,Universidad del Turabo,Gurabo,00778-3030,,0.081269014,0.050755287
4501,College of Micronesia-FSM,Pohnpei,96941,,PrivacySuppressed,PrivacySuppressed
4502,Palau Community College,Koror,96940,,PrivacySuppressed,PrivacySuppressed
4503,University of the Virgin Islands,Charlotte Amalie,00802-9990,,0.128571429,0.131868132
4504,Stanford University,Stanford,94305,,0.817155756,0.794178794
4505,Purdue University-Main Campus,West Lafayette,47907-2040,,0.541386139,0.485142511
4506,Blue Hills Regional Technical School,Canton,02021,,PrivacySuppressed,PrivacySuppressed
4507,Parker University,Dallas,75229-5668,,PrivacySuppressed,PrivacySuppressed
4508,EDP University of Puerto Rico Inc-San Juan,San Juan,00919-2303,,0.086075949,0.05106383
4509,ICPR Junior College-General Institutional,Hato Rey,00919-0304,,PrivacySuppressed,PrivacySuppressed
4510,ITT Technical Institute-Sylmar,Sylmar,91342-3664,,0.246636771,0.27443609
4511,ITT Technical Institute-Westminster,Westminster,80031,,0.304347826,0.34515689
4512,Widener University-Delaware Law School,Wilmington,19803,,0.56779661,0.503797468
4513,City College-Fort Lauderdale,Fort Lauderdale,33309,,0.446194226,0.245901639
4514,Meridian College,Sarasota,34240,,PrivacySuppressed,PrivacySuppressed
4515,Georgia State University-Perimeter College,Atlanta,30303-3083,,0.075351213,0.052398524
4516,Georgia Piedmont Technical College,Clarkston,30021-2397,,PrivacySuppressed,PrivacySuppressed
4517,The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,Coeur D'Alene,83815,,PrivacySuppressed,PrivacySuppressed
4518,Cortiva Institute-Chicago,Chicago,60602,,0.75,0.769230769
4519,ETI School of Skilled Trades,Willowbrook,60527,,PrivacySuppressed,PrivacySuppressed
4520,Lincoln College of Technology-Florence,Florence,41042,,0.242865137,0.15060241
4521,Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,42701,,PrivacySuppressed,PrivacySuppressed
4522,Traxlers School of Hair,Jackson,39212,,PrivacySuppressed,PrivacySuppressed
4523,Jones Hair Design College,Carthage,39050-4423,,PrivacySuppressed,PrivacySuppressed
4524,Vatterott College-Berkeley,Berkeley,63134,,0.473282443,0.491236162
4525,Warren County Community College,Washington,07882-4343,,PrivacySuppressed,PrivacySuppressed
4526,St. John's College,Santa Fe,87505-4599,,0.326530612,0.492753623
4527,Yeshiva and Kollel Harbotzas Torah,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
4528,Bais Medrash Elyon,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
4529,Antioch University-Los Angeles,Culver City,90230-7615,,0.492248062,0.450450451
4530,Antioch University-Santa Barbara,Santa Barbara,93101,,0.492248062,0.450450451
4531,Antioch University-New England,Keene,03431,,0.492248062,0.450450451
4532,Antioch University-Seattle,Seattle,98121-1814,,0.492248062,0.450450451
4533,Antioch University-Midwest,Yellow Springs,45387,,0.492248062,0.450450451
4534,Mid-America Christian University,Oklahoma City,73170-9797,,0.335664336,0.210526316
4535,Platt College-Tulsa,Tulsa,74145,,0.619800333,0.550458716
4536,Ponca City Beauty College,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
4537,Francis Tuttle Technology Center,Oklahoma City,73142-2789,,0.225274725,0.161016949
4538,Career Point College,Tulsa,74146,,0.647360704,0.455645161
4539,Central Technology Center,Drumright,74030,,PrivacySuppressed,PrivacySuppressed
4540,Carrington College-Portland,Portland,97232-1309,,0.70442287,0.548672566
4541,Career Technology Center of Lackawanna County,Scranton,18508,,PrivacySuppressed,PrivacySuppressed
4542,Brightwood College-Nashville,Nashville,37217-5318,,0.574324324,0.457142857
4543,Brightwood College-El Paso,El Paso,79907,,0.623260437,0.54174397
4544,Houston Graduate School of Theology,Houston,77035-3602,,PrivacySuppressed,PrivacySuppressed
4545,Palo Alto College,San Antonio,78224-2499,,PrivacySuppressed,PrivacySuppressed
4546,Sebring Career Schools-Huntsville,Huntsville,77340,,PrivacySuppressed,PrivacySuppressed
4547,University of Cosmetology Arts & Sciences-San Antonio Perrin,San Antonio,78217,,PrivacySuppressed,PrivacySuppressed
4548,Central Texas Beauty College-Round Rock,Round Rock,78664-4604,,PrivacySuppressed,PrivacySuppressed
4549,Empire Beauty School-Manitowoc,Manitowoc,54220-5040,,PrivacySuppressed,PrivacySuppressed
4550,Unification Theological Seminary,Barrytown,12507,,,
4551,Athens Technical College,Athens,30601,,PrivacySuppressed,PrivacySuppressed
4552,Maricopa Skill Center,Phoenix,85034-4101,,0.05443787,0.046979866
4553,Carrington College-San Leandro,San Leandro,94578-1977,,0.600195503,0.471631206
4554,Headmasters School of Hair Design,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
4555,Nicholas Jay Salon & Spa Academy,Nampa,83686-5104,,PrivacySuppressed,PrivacySuppressed
4556,Beckfield College-Florence,Florence,41042,,0.489208633,0.37704918
4557,Dorsey Business Schools-Wayne,Wayne,48184,,0.590184049,0.456521739
4558,Ecumenical Theological Seminary,Detroit,48201-3035,,,
4559,Ross Medical Education Center-Saginaw,Saginaw,48603,,PrivacySuppressed,PrivacySuppressed
4560,Sussex County Community College,Newton,07860,,0.172077922,0.086419753
4561,Landmark College,Putney,05346,,0.513513514,0.371428571
4562,National American University-Independence,Independence,64057-1791,,0.176240937,0.151012891
4563,Yeshiva Gedolah of Greater Detroit,Oak Park,48237,,PrivacySuppressed,PrivacySuppressed
4564,Austin Graduate School of Theology,Austin,78752,,PrivacySuppressed,PrivacySuppressed
4565,Collin County Community College District,McKinney,75069,,0.038961039,0.023097826
4566,Ingalls Memorial Hospital Dietetic Internship,Harvey,60426-3558,,,
4567,Owensboro Community and Technical College,Owensboro,42303,,0.144981413,0.100977199
4568,Heads West Kentucky Beauty College,Henderson,42420,,PrivacySuppressed,PrivacySuppressed
4569,Jenny Lea Academy of Cosmetology,Whitesburg,41858,,PrivacySuppressed,PrivacySuppressed
4570,Empire Beauty School-Hurstborne,Louisville,40291,,PrivacySuppressed,PrivacySuppressed
4571,Southeast School of Cosmetology,Manchester,40962-8700,,PrivacySuppressed,PrivacySuppressed
4572,Cloyd's Beauty School 3 Inc,Monroe,71201,,PrivacySuppressed,PrivacySuppressed
4573,Moore Norman Technology Center,Norman,73069-8399,,0.386138614,0.257575758
4574,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,15401,,PrivacySuppressed,PrivacySuppressed
4575,Franklin County Career and Technology Center,Chambersburg,17202,,PrivacySuppressed,PrivacySuppressed
4576,Paul Mitchell the School-Knoxville,Knoxville,37919,,PrivacySuppressed,PrivacySuppressed
4577,Ogle School Hair Skin Nails-Hurst,Hurst,76053-4650,,PrivacySuppressed,PrivacySuppressed
4578,Coastal Pines Technical College,Waycross,31503,,PrivacySuppressed,PrivacySuppressed
4579,Flint River Technical College,Thomaston,30286,,PrivacySuppressed,PrivacySuppressed
4580,FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,92101-4903,,0.587071877,0.474789916
4581,National American University-Albuquerque,Albuquerque,87110-3976,,0.176240937,0.151012891
4582,Tennessee College of Applied Technology Nashville,Nashville,37209-4515,,0.290640394,0.346938776
4583,ECPI University,Virginia Beach,23462,,0.542168675,0.421972534
4584,Skyline College-Richmond,Richmond,23236,,0.54787234,0.488215488
4585,Ms Robert's Academy of Beauty Culture-Villa Park,Villa Park,60181,,PrivacySuppressed,PrivacySuppressed
4586,Branford Hall Career Institute-Jersey City,Jersey City,07306,,0.700865266,0.686486487
4587,Paul Mitchell the School-Houston,Houston,77043,,PrivacySuppressed,PrivacySuppressed
4588,ATI Career Training Center-Dallas,Dallas,75220-4316,,0.519097222,0.347222222
4589,TDDS Technical Institute,Lake Milton,44429,,0.435897436,0.700892857
4590,Fortis Institute-Forty Fort,Forty Fort,18704-2936,,0.62195122,0.475
4591,Laurel Business Institute,Uniontown,15401,,0.55,0.567567568
4592,Antonelli Medical and Professional Institute,Pottstown,19464,,PrivacySuppressed,PrivacySuppressed
4593,Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,,PrivacySuppressed,PrivacySuppressed
4594,Sanford-Brown Institute-Trevose,Trevose,19053,,0.633634312,0.564308682
4595,Fortis Institute-Mulberry,Mulberry,33860,,PrivacySuppressed,PrivacySuppressed
4596,Dorsey Business Schools-Roseville,Roseville,48066,,0.590184049,0.456521739
4597,The Salon Professional Academy-Williston,Williston,05495,,PrivacySuppressed,PrivacySuppressed
4598,Moler-Pickens Beauty Academy,Fairfield,45014,,PrivacySuppressed,PrivacySuppressed
4599,ATI Career Training Center-North Richland Hills,North Richland Hills,76180-1529,,0.519174041,0.336099585
4600,Red River Technology Center,Duncan,73533,,PrivacySuppressed,PrivacySuppressed
4601,Brightwood Career Institute-Harrisburg,Harrisburg,17111,,0.555408096,0.521865889
4602,ITT Technical Institute-Newburgh,Newburgh,47630,,0.215384615,0.322929936
4603,Southern Union State Community College,Wadley,36276,,0.11498708,0.06870229
4604,South University-Columbia,Columbia,29203,,0.225836431,0.210992908
4605,Everest University-Brandon,Tampa,33619-1354,,0.188526953,0.186507937
4606,Clinton Technical School,Clinton,64735,,PrivacySuppressed,PrivacySuppressed
4607,Consolidated School of Business-Lancaster,Lancaster,17603,,PrivacySuppressed,PrivacySuppressed
4608,Greene County Career and Technology Center,Waynesburg,15370-8281,,PrivacySuppressed,PrivacySuppressed
4609,Lac Courte Oreilles Ojibwa Community College,Hayward,54843,,PrivacySuppressed,PrivacySuppressed
4610,Diesel Driving Academy-Shreveport,Shreveport,71109,,PrivacySuppressed,PrivacySuppressed
4611,Pima Medical Institute-Mesa,Mesa,85202,,0.706913828,0.668414155
4612,Platt College-Los Angeles,Alhambra,91803,,0.512195122,0.612903226
4613,Platt College-Aurora,Aurora,80014-3141,,0.5,0.387096774
4614,Kaplan University-Davenport Campus,Davenport,52807-2095,,0.225991755,0.197128205
4615,Kaplan University-Cedar Falls Campus,Cedar Falls,50613,,0.225991755,0.197128205
4616,Paul Mitchell the School-Boise,Boise,83709,,PrivacySuppressed,PrivacySuppressed
4617,Christian Life College,Mount Prospect,60056-2522,,PrivacySuppressed,PrivacySuppressed
4618,Knowledge Systems Institute,Skokie,60076,,,
4619,Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,,PrivacySuppressed,PrivacySuppressed
4620,ITT Technical Institute-Arlington Heights,Arlington Heights,60004,,0.196269982,0.339339339
4621,Northwestern College-Southwestern Campus,Bridgeview,60455,,0.193370166,0.160535117
4622,Tulsa Technology Center-Lemley Campus,Tulsa,74145-1390,,PrivacySuppressed,PrivacySuppressed
4623,Tulsa Technology Center-Riverside Campus,Tulsa,74132-4008,,PrivacySuppressed,PrivacySuppressed
4624,Tulsa Technology Center-Broken Arrow Campus,Broken Arrow,74012,,PrivacySuppressed,PrivacySuppressed
4625,Douglas J Aveda Institute,East Lansing,48823,,PrivacySuppressed,PrivacySuppressed
4626,ITT Technical Institute-Troy,Troy,48083-1905,,0.31598513,0.328731665
4627,Ross Medical Education Center-Brighton,Brighton,48116,,PrivacySuppressed,PrivacySuppressed
4628,Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,,PrivacySuppressed,PrivacySuppressed
4629,Taylortown School of Beauty Inc,Taylor,48180-1866,,PrivacySuppressed,PrivacySuppressed
4630,Pike-Lincoln Technical Center,Eolia,63344-0038,,PrivacySuppressed,PrivacySuppressed
4631,Pennsylvania Institute of Health and Technology,Mount Braddock,15465,,PrivacySuppressed,PrivacySuppressed
4632,Skyline College-Roanoke,Roanoke,24012,,0.601769912,0.220930233
4633,Bethel Seminary-San Diego,San Diego,92115,,0.543828265,0.455927052
4634,St Charles Community College,Cottleville,63376-0975,,0.111432706,0.082018927
4635,Brandman University,Irvine,92618,,0.511126096,0.475714286
4636,New College of Florida,Sarasota,34243-2109,,0.682926829,0.598360656
4637,Southern New England School of Law,North Dartmouth,02747-1252,,,
4638,Arizona Academy of Beauty-North,Tucson,85705,,PrivacySuppressed,PrivacySuppressed
4639,Empire Beauty School-Prescott,Prescott,86303,,PrivacySuppressed,PrivacySuppressed
4640,Le Cordon Bleu College of Culinary Arts-Scottsdale,Scottsdale,85251-2729,,0.676923077,0.61761427
4641,Conservatory of Recording Arts and Sciences,Tempe,85282-1707,,PrivacySuppressed,PrivacySuppressed
4642,Adrian's College of Beauty Turlock,Turlock,95380,,,
4643,California Career School,Anaheim,92805,,PrivacySuppressed,PrivacySuppressed
4644,San Joaquin Valley College-Fresno,Fresno,93710-3616,,0.580544747,0.576877235
4645,Heritage College-Denver,Denver,80212,,0.659388646,0.597826087
4646,Empire Beauty School-Highland,Louisville,40204,,PrivacySuppressed,PrivacySuppressed
4647,Sunstate Academy,Fort Myers,33907,,PrivacySuppressed,PrivacySuppressed
4648,Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,,PrivacySuppressed,PrivacySuppressed
4649,Ross Medical Education Center-Port Huron,Port Huron,48060,,PrivacySuppressed,PrivacySuppressed
4650,Capri Institute of Hair Design-Clifton,Clifton,07011,,PrivacySuppressed,PrivacySuppressed
4651,Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
4652,Metro Technology Centers,Oklahoma City,73111-5240,,0.601851852,0.623255814
4653,Heald College-Roseville,Roseville,95678,,0.34082397,0.365079365
4654,Daymar College-Bowling Green,Bowling Green,42101,,0.381631037,0.25093633
4655,Academy of Court Reporting-Clawson,Clawson,48017-1052,,0.131707317,0.119469027
4656,Everest College-Everett,Everett,98208,,0.685495119,0.505154639
4657,Luna Community College,Las Vegas,87701,,PrivacySuppressed,PrivacySuppressed
