,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
4771,Bellus Academy-Poway,Poway,92064,,PrivacySuppressed,PrivacySuppressed
4772,Capstone College,Pasadena,91103,,0.657142857,0.575757576
4773,Central Coast College,Salinas,93901-3301,,PrivacySuppressed,PrivacySuppressed
4774,ITT Technical Institute-Torrance,Torrance,90504,,0.261875258,0.352021174
4775,Pacific College of Oriental Medicine-San Diego,San Diego,92108-4407,,PrivacySuppressed,PrivacySuppressed
4776,Artistic Nails and Beauty Academy-Tampa,Tampa,33605,,0.521276596,0.534482759
4777,National Aviation Academy of Tampa Bay,Clearwater,33760,,PrivacySuppressed,PrivacySuppressed
4778,Sanford-Brown Institute-Tampa,Tampa,33610-5428,,0.634212921,0.591666667
4779,Cain's Barber College Inc,Chicago,60615-3510,,PrivacySuppressed,PrivacySuppressed
4780,Lawton Career Institute-Oak Park Campus,Oak Park,48237,,PrivacySuppressed,PrivacySuppressed
4781,Madison Oneida BOCES-Practical Nursing Program,Verona,13478-0168,,PrivacySuppressed,PrivacySuppressed
4782,Astrodome Career Centers,Houston,77054,,,
4783,Center for Advanced Legal Studies,Houston,77042-1912,,PrivacySuppressed,PrivacySuppressed
4784,Houston Training School-Main Campus,Houston,77026,,PrivacySuppressed,PrivacySuppressed
4785,Remington College-Houston Campus,Houston,77082,,0.676190476,0.547945206
4786,Bay Mills Community College,Brimley,49715,,PrivacySuppressed,PrivacySuppressed
4787,Fond du Lac Tribal and Community College,Cloquet,55720-2342,,0.333333333,0.262443439
4788,Northwest Indian College,Bellingham,98226-9217,,PrivacySuppressed,PrivacySuppressed
4789,Marinello Schools of Beauty-Provo,Provo,84604,,PrivacySuppressed,PrivacySuppressed
4790,Provo College,Provo,84601,,0.569948187,0.527472528
4791,Paul Mitchell the School-Provo,Provo,84606,,0.622833843,0.597701149
4792,University of Phoenix-Utah,Salt Lake City,84123-4642,,0.195002466,0.175398269
4793,Utah College of Massage Therapy-Salt Lake City,Salt Lake City,84111,,0.729047072,0.731481482
4794,CET-Coachella,Coachella,92236,,0.674698795,0.666875391
4795,CET-Oxnard,Oxnard,93030,,0.674698795,0.666875391
4796,CET-Santa Maria,Santa Maria,93458,,0.674698795,0.666875391
4797,CET-Rancho Temecula,Temecula,92590,,0.674698795,0.666875391
4798,Colorado School of Traditional Chinese Medicine,Denver,80206,,PrivacySuppressed,PrivacySuppressed
4799,Massage Therapy Institute of Colorado,Denver,80206,,PrivacySuppressed,PrivacySuppressed
4800,Michigan College of Beauty-Troy,Troy,48083,,PrivacySuppressed,PrivacySuppressed
4801,Ogle School Hair Skin Nails-Dallas,Dallas,75214-2389,,PrivacySuppressed,PrivacySuppressed
4802,Phoenix Seminary,Phoenix,85018-7607,,,
4803,Faust Institute of Cosmetology-Spirit Lake,Spirit Lake,51360,,PrivacySuppressed,PrivacySuppressed
4804,Seattle Vocational Institute,Seattle,98144-2219,,0.081575246,0.091078067
4805,Baker College of Port Huron,Port Huron,48060,,0.202671823,0.154698107
4806,Empire Beauty School-Hyannis,Hyannis,02601,,0.5075,0.59375
4807,Brookstone College-Greensboro,Greensboro,27409-9545,,0.457711443,0.484848485
4808,Cheeks International Academy of Beauty Culture-Fort Collins,Loveland,80538,,PrivacySuppressed,PrivacySuppressed
4809,Cheeks International Academy of Beauty Culture-Greeley,Greeley,80631,,PrivacySuppressed,PrivacySuppressed
4810,Colorado School of Healing Arts,Lakewood,80226,,0.836538462,0.615384615
4811,Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,0.662162162,0.529411765
4812,Empire Beauty School-Arvada,Arvada,80003,,PrivacySuppressed,PrivacySuppressed
4813,Westwood College-Aurora Campus,Aurora,80011,,0.160359685,0.117232704
4814,Healing Arts Institute,Fort Collins,80525-3479,,,
4815,ITT Technical Institute-San Bernardino,San Bernardino,92408,,0.261875258,0.352021174
4816,Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,0.354767184,0.312727273
4817,Texas School of Business-Southwest,Houston,77057,,0.720440402,0.562068966
4818,University of Phoenix-Puerto Rico,Guaynabo,00968-3028,,0.195002466,0.175398269
4819,Mt. Diablo Adult Education-Mt. Diablo USD,Concord,94518-1199,,PrivacySuppressed,PrivacySuppressed
4820,Royale College of Beauty,Temecula,92590,,PrivacySuppressed,PrivacySuppressed
4821,Westech College,Fontana,92335,,0.776031434,0.7875
4822,Greater Lowell Technical School,Tyngsboro,01879,,PrivacySuppressed,PrivacySuppressed
4823,Academy of Hair Design-Pearl,Pearl,39208,,PrivacySuppressed,PrivacySuppressed
4824,King's College,Charlotte,28204,,0.747222222,0.735294118
4825,Miller-Motte Technical College-Clarksville,Clarksville,37040,,0.394845835,0.363636364
4826,Genesis Career College-Lebanon,Lebanon,37087,,PrivacySuppressed,PrivacySuppressed
4827,Brightwood College-Dallas,Dallas,75234,,0.667673716,0.581818182
4828,Star College of Cosmetology 2,Tyler,75702-8214,,PrivacySuppressed,PrivacySuppressed
4829,Southwest Collegiate Institute for the Deaf,Big Spring,79720-7298,,0.283858998,0.201550388
4830,Fortis College-Richmond,Richmond,23230,,0.652777778,0.607142857
4831,Midwest College of Oriental Medicine-Racine,Racine,53403-9747,,PrivacySuppressed,PrivacySuppressed
4832,Hacienda La Puente Adult Education,La Puente,91746-0002,,PrivacySuppressed,PrivacySuppressed
4833,La Belle Beauty Academy,Miami,33144,,PrivacySuppressed,PrivacySuppressed
4834,Advanced Technical Centers,Miami,33122,,PrivacySuppressed,PrivacySuppressed
4835,Hawaii Community College,Hilo,96720-5096,,0.217054264,0.338912134
4836,Regency Beauty Institute-Winston-Salem,Winston-Salem,27103,,PrivacySuppressed,PrivacySuppressed
4837,Robert Fiance Beauty Schools-North Plainfield,North Plainfield,07060,,PrivacySuppressed,PrivacySuppressed
4838,Long Island Beauty School-Hauppauge,Hauppauge,11788,,PrivacySuppressed,PrivacySuppressed
4839,Buckeye Joint Vocational School,New Philadelphia,44663-9450,,PrivacySuppressed,PrivacySuppressed
4840,Sandusky Career Center,Sandusky,44870,,PrivacySuppressed,PrivacySuppressed
4841,Greater Altoona Career & Technology Center,Altoona,16602-3616,,0.736263736,0.690476191
4842,Northeastern Hospital School of Nursing,Philadelphia,19134,,PrivacySuppressed,PrivacySuppressed
4843,Central Texas Beauty College-Temple,Temple,76504-6948,,PrivacySuppressed,PrivacySuppressed
4844,Dance Theatre of Harlem Inc,New York,10031-1896,,,
4845,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,PrivacySuppressed,PrivacySuppressed
4846,Empire Beauty School-Brooklyn,Brooklyn,11214,,0.562913907,0.517241379
4847,Houston Training School-Gulfgate,Houston,77087,,PrivacySuppressed,PrivacySuppressed
4848,Star Career Academy-Philadelphia,Philadelphia,19114-2206,,0.644783118,0.730434783
4849,Antonelli College-Hattiesburg,Hattiesburg,39401,,0.345183486,0.221105528
4850,Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,0.245694604,0.198707593
4851,Newbridge College-Santa Ana,Santa Ana,92705,,0.741472172,0.694444444
4852,Kaplan College-Stockton,Stockton,95207,,0.747553816,0.734939759
4853,The Bryman School of Arizona,Phoenix,85029,,0.684775319,0.623611111
4854,Beacon College,Leesburg,34748,,PrivacySuppressed,PrivacySuppressed
4855,Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
4856,Estrella Mountain Community College,Avondale,85392-1000,,0.1,0.04180602
4857,Heartland Community College,Normal,61761-9446,,0.197053407,0.16966581
4858,University of the Potomac-Washington DC Campus,Washington,20005,,0.22875817,0.141304348
4859,Rabbi Jacob Joseph School,Edison,08817,,PrivacySuppressed,PrivacySuppressed
4860,Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,0.683602112,0.632543103
4861,The Salon Professional Academy-Melbourne,Melbourne,32904,,PrivacySuppressed,PrivacySuppressed
4862,Fortis Institute-Scranton,Scranton,18509-2903,,0.645714286,0.555555556
4863,Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,0.549376798,0.471428571
4864,Everglades University,Boca Raton,33431,,0.451612903,0.475285171
4865,Seminar L'moros Bais Yaakov,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
4866,Herzing University-Winter Park,Winter Park,32792,,0.292207792,0.310096154
4867,Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,PrivacySuppressed,PrivacySuppressed
4868,Emil Fries Piano Hospital and Training Center,Vancouver,98661-4323,,PrivacySuppressed,PrivacySuppressed
4869,Fairview Beauty Academy,Fairview Park,44126-2214,,PrivacySuppressed,PrivacySuppressed
4870,Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,0.631515152,0.626582279
4871,National College-Nashville,Nashville,37211,,0.362403101,0.29
4872,College of Biblical Studies-Houston,Houston,77036-3211,,0.311111111,0.279069767
4873,Inner State Beauty School,Lyndhurst,44124-2406,,PrivacySuppressed,PrivacySuppressed
4874,Virginia College-Pensacola,Pensacola,32502-4650,,0.293023256,0.355506282
4875,Mid-EastCTC-Adult Education,Zanesville,43701,,0.56302521,0.568181818
4876,Everest University-South Orlando,Orlando,32819,,0.288665349,0.193508115
4877,Polaris Career Center,Middleburg Heights,44130-3375,,PrivacySuppressed,PrivacySuppressed
4878,P&A Scholars Beauty School,Detroit,48204,,PrivacySuppressed,PrivacySuppressed
4879,Rensselaer BOCES-Practical Nursing Program,Troy,12180,,PrivacySuppressed,PrivacySuppressed
4880,ASM Beauty World Academy,Davie,33314,,PrivacySuppressed,PrivacySuppressed
4881,The Salter School-Tewksbury Campus,Tewksbury,01876,,0.64479754,0.532374101
4882,Sanford-Brown College-Collinsville,Collinsville,62234-6108,,0.633027523,0.621448864
4883,Sharps Academy of Hair Styling,Grand Blanc,48439,,PrivacySuppressed,PrivacySuppressed
4884,ICC Technical Institute,Houston,77004-2930,,PrivacySuppressed,PrivacySuppressed
4885,College of Health Care Professions-Northwest,Houston,77092,,0.778225807,0.689655172
4886,School of Professional Horticulture New York Botanical Garden,Bronx,10458-5126,,,
4887,Fortis College-Houston,Houston,77082,,0.63559322,0.570422535
4888,Volunteer Beauty Academy-Madison,Madison,37115-2122,,PrivacySuppressed,PrivacySuppressed
4889,Watkins College of Art Design & Film,Nashville,37228,,PrivacySuppressed,PrivacySuppressed
4890,Chicago ORT Technical Institute,Skokie,60077,,PrivacySuppressed,PrivacySuppressed
4891,Alhambra Beauty College,Alhambra,91801,,PrivacySuppressed,PrivacySuppressed
4892,UEI College-Gardena,Gardena,90247,,PrivacySuppressed,PrivacySuppressed
4893,Asian-American International Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
4894,Avance Beauty College,San Diego,92154,,PrivacySuppressed,PrivacySuppressed
4895,Colton-Redlands-Yucaipa Regional Occupational Program,Redlands,92374,,,
4896,Copper Mountain Community College,Joshua Tree,92252,,PrivacySuppressed,PrivacySuppressed
4897,Diversified Vocational College,Los Angeles,90017-1604,,PrivacySuppressed,PrivacySuppressed
4898,Bristol University,Anaheim,92806-6198,,PrivacySuppressed,PrivacySuppressed
4899,UEI College-Fresno,Fresno,93726,,0.6,0.695652174
4900,Mt Sierra College,Monrovia,91016,,PrivacySuppressed,PrivacySuppressed
4901,Wyotech-Long Beach,Long Beach,90810-3800,,0.652785924,0.579443447
4902,Santiago Canyon College,Orange,92869-4512,,0.137741047,0.096666667
4903,Southern California Institute of Technology,Anaheim,92801-3758,,0.192307692,0.591208791
4904,Soka University of America,Aliso Viejo,92656-8081,,PrivacySuppressed,PrivacySuppressed
4905,Summit College,Colton,92324,,0.720675944,0.737373737
4906,Advance Beauty College,Garden Grove,92843,,PrivacySuppressed,PrivacySuppressed
4907,Career Colleges of America,South Gate,90280,,0.62,0.638888889
4908,World Mission University,Los Angeles,90020,,PrivacySuppressed,PrivacySuppressed
4909,Yo San University of Traditional Chinese Medicine,Los Angeles,90066,,PrivacySuppressed,PrivacySuppressed
4910,Coast Career Institute,Los Angeles,90015-3040,,0.215384615,0.357142857
4911,Cannella School of Hair Design-Blue Island,Blue Island,60406-2130,,PrivacySuppressed,PrivacySuppressed
4912,Delta College Inc,Covington,70433-8947,,PrivacySuppressed,PrivacySuppressed
4913,Colorado Technical University-Sioux Falls,Sioux Falls,57108-2272,,0.302772185,0.240965732
4914,Southwest University of Visual Arts-Albuquerque,Albuquerque,87110,,0.193181818,0.166666667
4915,Tri-State Cosmetology Institute,El Paso,79935,,PrivacySuppressed,PrivacySuppressed
4916,Widener University-Commonwealth Law School,Harrisburg,17110-9450,,0.523622047,0.489051095
4917,Volunteer Beauty Academy-Nashville,Nashville,37209-3033,,PrivacySuppressed,PrivacySuppressed
4918,Frontier Community College,Fairfield,62837,,0.207920792,0.344262295
4919,Lincoln Trail College,Robinson,62454,,0.151260504,0.342105263
4920,Wabash Valley College,Mount Carmel,62863,,0.242774567,0.379562044
4921,American Institute of Interior Design,Fountain Hills,85268,,,
4922,Brookline College-Tempe,Tempe,85281,,0.567263088,0.443729904
4923,Baker College of Auburn Hills,Auburn Hills,48326,,0.202671823,0.154698107
4924,Baker College of Clinton Township,Clinton Township,48035,,0.202671823,0.154698107
4925,Inter American University of Puerto Rico-School of Optometry,Bayamon,00957,,0.211394058,0.121445498
4926,Schiller International University,Largo,33771,,PrivacySuppressed,PrivacySuppressed
4927,Vatterott College-Springfield,Springfield,65807,,0.528634361,0.521248916
4928,Vatterott College-Joplin,Joplin,64801,,0.528634361,0.521248916
4929,Vatterott College-Kansas City,Kansas City,64117,,0.528634361,0.521248916
4930,Coconino Community College,Flagstaff,86005-2701,,0.091127098,0.085526316
4931,Sanford-Brown College-Houston,Houston,77042,,0.683602112,0.632543103
4932,Sanford-Brown Institute-Jacksonville,Jacksonville,32256,,0.634212921,0.591666667
4933,Sanford-Brown College-Dallas,Dallas,75247-6103,,0.695902689,0.738955823
4934,Baker College of Cadillac,Cadillac,49601-9600,,0.202671823,0.154698107
4935,Emma's Beauty Academy-Juana Diaz,Juana Diaz,00795,,PrivacySuppressed,PrivacySuppressed
4936,Franklin Academy,Cleveland,37312-3862,,PrivacySuppressed,PrivacySuppressed
4937,Columbia Central University-Yauco,Yauco,00698,,0.091068301,0.092857143
4938,Pima Medical Institute-Denver,Denver,80221,,0.764160839,0.725178713
4939,Fortis College-Miami,Miami,33144,,0.734736842,0.549586777
4940,ASA College,Brooklyn,11201-9805,,0.372739303,0.245172124
4941,Ohio State School of Cosmetology-Heath,Heath,43056,,PrivacySuppressed,PrivacySuppressed
4942,Nationwide Beauty Academy,Columbus,43228,,PrivacySuppressed,PrivacySuppressed
4943,Yeshivas Novominsk,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
4944,Southern Careers Institute-Corpus Christi,Corpus Christi,78414,,0.581883623,0.505681818
4945,Kiamichi Technology Center-Stigler,Stigler,74462-9601,,PrivacySuppressed,PrivacySuppressed
4946,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
4947,Carroll Community College,Westminster,21157,,0.190476191,0.183098592
4948,University of Phoenix-Southern Arizona Campus,Tucson,85711-4574,,0.195002466,0.175398269
4949,University of Phoenix-Colorado Campus,Lone Tree,80124-5453,,0.195002466,0.175398269
4950,University of Phoenix-New Mexico,Albuquerque,87113-1570,,0.195002466,0.175398269
4951,University of Phoenix-Bay Area Campus,San Jose,95134-1805,,0.195002466,0.175398269
4952,University of Phoenix-Southern California Campus,Costa Mesa,92626-3099,,0.195002466,0.175398269
4953,Galen College of Nursing-Tampa Bay,Saint Petersburg,33716,,0.661981729,0.63255814
4954,Galen College of Nursing-San Antonio,San Antonio,78229,,0.661981729,0.63255814
4955,Southeastern Beauty School-Columbus North Lumpkin,Columbus,31907,,PrivacySuppressed,PrivacySuppressed
4956,Southeastern Beauty School-Columbus Midtown,Columbus,31906,,PrivacySuppressed,PrivacySuppressed
4957,Sarasota School of Massage Therapy,Sarasota,34243,,PrivacySuppressed,PrivacySuppressed
4958,Westwood College-Dupage,Woodridge,60517,,0.376093295,0.258322237
4959,Wright Career College,Overland Park,66210-1616,,0.310702875,0.15
4960,Daymar College-Louisville,Louisville,40219,,0.311557789,0.282467533
4961,Sanford-Brown College-Hazelwood,Hazelwood,63042,,0.633027523,0.621448864
4962,Schuyler Steuben Chemung Tioga Allegany BOCES,Elmira,14903,,PrivacySuppressed,PrivacySuppressed
4963,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,Norwich,13815-3554,,PrivacySuppressed,PrivacySuppressed
4964,DCI Career Institute,Monaca,15061,,0.720779221,0.7
4965,Central Susquehanna Intermediate Unit LPN Career,Lewisburg,17837,,PrivacySuppressed,PrivacySuppressed
4966,Myotherapy College of Utah,Salt Lake City,84115,,PrivacySuppressed,PrivacySuppressed
4967,Graham Webb International Academy of Hair,Arlington,22209-2131,,PrivacySuppressed,PrivacySuppressed
4968,City College-Gainesville,Gainesville,32607,,0.481418919,0.328267477
4969,Connecticut Center for Massage Therapy-Westport,Westport,06880-4619,,0.709150327,0.633802817
4970,ITT Technical Institute-Jacksonville,Jacksonville,32256,,0.261875258,0.352021174
4971,G Skin & Beauty Institute,Oakbrook,60523,,PrivacySuppressed,PrivacySuppressed
4972,Cosmetology Training Center,Lafayette,70503,,PrivacySuppressed,PrivacySuppressed
4973,Stage One-The Hair School,Lake Charles,70605,,PrivacySuppressed,PrivacySuppressed
4974,Empire Beauty School-Malden,Malden,02148,,0.509708738,0.518518519
4975,Minnesota School of Business-Brooklyn Center,Brooklyn Center,55430,,0.397372742,0.29118774
4976,ITT Technical Institute-Omaha,Omaha,68114,,0.261875258,0.352021174
4977,Omaha School of Massage and Healthcare of Herzing University,Omaha,68127,,0.292207792,0.310096154
4978,Xenon International Academy-Omaha,Omaha,68127-3622,,PrivacySuppressed,PrivacySuppressed
4979,Capri Institute of Hair Design-Brick,Brick,08723,,PrivacySuppressed,PrivacySuppressed
4980,Capri Institute of Hair Design-Kenilworth,Kenilworth,07033,,PrivacySuppressed,PrivacySuppressed
4981,Capri Institute of Hair Design-Paramus,Paramus,07652,,PrivacySuppressed,PrivacySuppressed
4982,Orlo School of Hair Design and Cosmetology,Albany,12206,,PrivacySuppressed,PrivacySuppressed
4983,Delaware Area Career Center,Delaware,43015-8969,,PrivacySuppressed,PrivacySuppressed
4984,Eastland-Fairfield Career and Technical Schools,Groveport,43125-9236,,0.815533981,0.827160494
4985,Empire Beauty School-Cincinnati,Cincinnati,45239,,PrivacySuppressed,PrivacySuppressed
4986,Mahoning County Career and Technical Center,Canfield,44406-9710,,PrivacySuppressed,PrivacySuppressed
4987,Ohio Hi Point Joint Vocational School District,Bellefontaine,43311-9594,,PrivacySuppressed,PrivacySuppressed
4988,Pickaway Ross Joint Vocational School District,Chillicothe,45601-1038,,0.725274725,0.740740741
4989,Pioneer Career and Technology Center,Shelby,44875,,PrivacySuppressed,PrivacySuppressed
4990,Raphael's School of Beauty Culture Inc-Boardman,Boardman,44512,,PrivacySuppressed,PrivacySuppressed
4991,Scioto County Career Technical Center,Lucasville,45648-0766,,0.534090909,0.493975904
4992,Trumbull Career & Technical Center,Warren,44483,,PrivacySuppressed,PrivacySuppressed
4993,Northwest Technology Center-Fairview,Fairview,73737,,PrivacySuppressed,PrivacySuppressed
4994,Lake Erie College of Osteopathic Medicine,Erie,16509-1025,,PrivacySuppressed,PrivacySuppressed
4995,University of Cosmetology Arts & Sciences-Harlingen,Harlingen,78550-5034,,PrivacySuppressed,PrivacySuppressed
4996,Gene Juarez Academy of Beauty-Federal Way,Federal Way,98003,,0.631691649,0.558823529
4997,Empire Beauty School-Appleton,Appleton,54914-4644,,PrivacySuppressed,PrivacySuppressed
4998,Empire Beauty School-Green Bay,Ashwaubenon,54304-4838,,PrivacySuppressed,PrivacySuppressed
4999,Warren County Career Center,Lebanon,45036-1099,,PrivacySuppressed,PrivacySuppressed
5000,Brown Mackie College-Fort Wayne,Fort Wayne,46805,,0.345595353,0.311724138
5001,Paul Mitchell the School-Wichita,Wichita,67226-0000,,PrivacySuppressed,PrivacySuppressed
5002,Pinnacle Institute of Cosmetology,Mooresville,28115,,PrivacySuppressed,PrivacySuppressed
5003,Career Training Academy-Monroeville,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
5004,Southern Careers Institute-Pharr,Pharr,78577,,0.581883623,0.505681818
5005,Texas State Technical College-Marshall,Marshall,75672,,0.292682927,0.408653846
5006,Florida National University-Main Campus,Hialeah,33012,,0.41194487,0.326836582
5007,Georgia Institute of Cosmetology,Athens,30606-3152,,PrivacySuppressed,PrivacySuppressed
5008,Nouvelle Institute,Miami,33125,,PrivacySuppressed,PrivacySuppressed
5009,ITT Technical Institute-Fort Lauderdale,Fort Lauderdale,33328,,0.261875258,0.352021174
5010,Franklin Technology-MSSU,Joplin,64801-1595,,0.771428571,0.788461539
5011,Carson City Beauty Academy,Carson City,89701-7565,,PrivacySuppressed,PrivacySuppressed
5012,Professional Technical Institution Inc,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
5013,Erikson Institute,Chicago,60654-4510,,,
5014,South Texas College,McAllen,78502-9701,,0.136462094,0.121628499
5015,Pike County Joint Vocational School District,Piketon,45661,,PrivacySuppressed,PrivacySuppressed
5016,Lorain County Joint Vocational School District,Oberlin,44074,,0.486486487,0.444444444
5017,Roger Williams University School of Law,Bristol,02809-5171,,0.609411765,0.530434783
5018,Everest Institute-Kendall,Miami,33186,,0.622001654,0.544891641
5019,California State University-Monterey Bay,Seaside,93955-8001,,0.399749373,0.388888889
5020,Sanford-Brown College-St Peters,Saint Peters,63376,,0.440677966,0.366946779
5021,Colorado Technical University-Kansas City,North Kansas City,64116,,0.302772185,0.240965732
5022,Heald College-Salinas,Salinas,93906,,0.244519393,0.174603175
5023,Heritage College-Oklahoma City,Oklahoma City,73149,,0.643153527,0.62745098
5024,Ann Arbor Institute of Massage Therapy,Ann Arbor,48103,,PrivacySuppressed,PrivacySuppressed
5025,Brown Mackie College-Atlanta,Atlanta,30319,,0.345595353,0.311724138
5026,Bryant & Stratton College-Henrietta,Rochester,14623,,0.313432836,0.214818763
5027,Argosy University-The Art Institute of California-Hollywood,North Hollywood,91601,,0.15959253,0.152046784
5028,Sage College,Moreno Valley,92557-6720,,PrivacySuppressed,PrivacySuppressed
5029,Anthem College-Denver,Aurora,80011,,0.684775319,0.623611111
5030,Lincoln Technical Institute-Hartford,Hartford,06105,,0.676724138,0.586065574
5031,Ohio Media School-Valley View,Valley View,44125-4220,,0.688679245,0.70855615
5032,EINE Inc,Tewksbury,01876,,PrivacySuppressed,PrivacySuppressed
5033,Laurus Technical Institute,Decatur,30030,,0.54978355,0.518518519
5034,Illinois School of Health Careers-Chicago Campus,Chicago,60603,,0.675949367,0.676923077
5035,Marian Health Careers Center-Los Angeles Campus,Los Angeles,90010,,0.796116505,0.581395349
5036,Cleveland Clinic Health System-School of Diagnostic Imaging,Euclid,44119,,PrivacySuppressed,PrivacySuppressed
5037,National Institute of Massotherapy,Akron,44319-2100,,PrivacySuppressed,PrivacySuppressed
5038,Academy for Nursing and Health Occupations,West Palm Beach,33417,,0.541218638,0.558823529
5039,Shawsheen Valley School of Practical Nursing,Billerica,01821-5499,,PrivacySuppressed,PrivacySuppressed
5040,Shear Ego International School of Hair Design,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
5041,Remington College-Memphis Campus,Memphis,38132,,0.63704028,0.430913349
5042,Fayette Institute of Technology,Oak Hill,25901,,PrivacySuppressed,PrivacySuppressed
5043,Professional Beauty School,Yakima,98902,,PrivacySuppressed,PrivacySuppressed
5044,Capella University,Minneapolis,55402-3389,,0.074808472,0.047413793
5045,College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
5046,Leech Lake Tribal College,Cass Lake,56633,,PrivacySuppressed,PrivacySuppressed
5047,Anthem College-Sacramento,Sacramento,95827,,0.694666667,0.650717703
5048,Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
5049,Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,PrivacySuppressed,PrivacySuppressed
5050,Stone Academy-Waterbury,Waterbury,06705,,0.408083442,0.345679012
5051,East San Gabriel Valley Regional Occupational Program,West Covina,91790,,PrivacySuppressed,PrivacySuppressed
5052,Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
5053,ITT Technical Institute-Little Rock,Little Rock,72211,,0.261875258,0.352021174
5054,ITT Technical Institute-Oxnard,Oxnard,93036,,0.261875258,0.352021174
5055,ITT Technical Institute-Louisville,Louisville,40216,,0.261875258,0.352021174
5056,ITT Technical Institute-Greenville,Greenville,29615,,0.261875258,0.352021174
5057,ITT Technical Institute-Cordova,Cordova,38016,,0.261875258,0.352021174
5058,Cairn University-Wisconsin Wilderness,Cable,54821,,0.64084507,0.550724638
5059,Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
5060,Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
5061,Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
5062,Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
5063,Motoring Technical Training Institute,Seekonk,02771,,0.745283019,0.794326241
5064,Baker College of Jackson,Jackson,49202-1290,,0.202671823,0.154698107
5065,Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
5066,Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
5067,Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
5068,ITT Technical Institute-Everett,Everett,98203,,0.154166667,0.230317274
5069,Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
5070,Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
5071,ITT Technical Institute-Bessemer,Bessemer,35022,,0.261875258,0.352021174
5072,ITT Technical Institute-Orland Park,Orland Park,60467,,0.261875258,0.352021174
5073,Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
5074,Baker College Center for Graduate Studies,Flint,48507,,0.202671823,0.154698107
5075,Johnson & Wales University-North Miami,North Miami,33181,,0.531365314,0.446319738
5076,ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.261875258,0.352021174
5077,Tricoci University of Beauty Culture-Indianapolis,Indianapolis,46256,,PrivacySuppressed,PrivacySuppressed
5078,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.509174312,0.473053892
5079,Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.226666667,0.251282051
5080,Nevada Career Institute,Las Vegas,89130,,0.753303965,0.703703704
5081,Phillips Theological Seminary,Tulsa,74116-5612,,PrivacySuppressed,PrivacySuppressed
5082,Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5083,Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
5084,Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
5085,Allen School-Jamaica,Jamaica,11432,,0.607612457,0.6
5086,Premiere Career College,Irwindale,91706-3746,,0.758865248,0.808080808
5087,Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
5088,The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,0.454545455,0.404761905
5089,University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.195002466,0.175398269
