,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
2649,Thomas Edison State University,Trenton,08608,,0.128078818,0.15
2650,The College of New Jersey,Ewing,08628-7718,,0.674137931,0.57948718
2651,Sanford-Brown Institute-Iselin,Iselin,08830,,0.57807309,0.542056075
2652,Union County College,Cranford,07016-1528,,0.026431718,0.023166023
2653,University of Medicine and Dentistry of New Jersey,Newark,07101-1709,,PrivacySuppressed,PrivacySuppressed
2654,William Paterson University of New Jersey,Wayne,07470,,0.380587484,0.325
2655,Olympian Academy of Cosmetology,Alamogordo,88310-5051,,PrivacySuppressed,PrivacySuppressed
2656,Albuquerque Barber College,Albuquerque,87108,,PrivacySuppressed,PrivacySuppressed
2657,Central New Mexico Community College,Albuquerque,87106,,0.029615627,0.033464567
2658,Navajo Technical University,Crownpoint,87313-0849,,PrivacySuppressed,PrivacySuppressed
2659,De Wolff College Hair Styling and Cosmetology,Albuquerque,87112-4413,,PrivacySuppressed,PrivacySuppressed
2660,New Mexico State University-Dona Ana,Las Cruces,88011,,0.228805834,0.204516129
2661,Clovis Community College,Clovis,88101-8381,,PrivacySuppressed,PrivacySuppressed
2662,Eastern New Mexico University-Main Campus,Portales,88130,,0.195945946,0.151898734
2663,Eastern New Mexico University-Roswell Campus,Roswell,88202-6000,,0.195945946,0.151898734
2664,Eddy County Beauty College,Carlsbad,88220,,PrivacySuppressed,PrivacySuppressed
2665,Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,87508-1300,,PrivacySuppressed,PrivacySuppressed
2666,Business Skills Institute-Las Cruces,Las Cruces,88001,,0.362869198,0.295774648
2667,New Mexico Highlands University,Las Vegas,87701,,0.170068027,0.128205128
2668,New Mexico Junior College,Hobbs,88240,,0.098445596,0.093617021
2669,New Mexico Military Institute,Roswell,88201-5173,,PrivacySuppressed,PrivacySuppressed
2670,University of New Mexico-Gallup Campus,Gallup,87301,,0.178842505,0.20486367
2671,New Mexico Institute of Mining and Technology,Socorro,87801,,0.243243243,0.196850394
2672,University of New Mexico-Los Alamos Campus,Los Alamos,87544,,0.178842505,0.20486367
2673,University of New Mexico-Main Campus,Albuquerque,87106,,0.178842505,0.20486367
2674,New Mexico State University-Alamogordo,Alamogordo,88310,,0.228805834,0.204516129
2675,New Mexico State University-Carlsbad,Carlsbad,88220,,0.228805834,0.204516129
2676,New Mexico State University-Grants,Grants,87020-2025,,0.228805834,0.204516129
2677,New Mexico State University-Main Campus,Las Cruces,88003-8001,,0.228805834,0.204516129
2678,University of New Mexico-Valencia County Campus,Los Lunas,87031-7633,,0.178842505,0.20486367
2679,Northern New Mexico College,Espanola,87532,,PrivacySuppressed,PrivacySuppressed
2680,San Juan College,Farmington,87402-4699,,0.07079646,0.106060606
2681,Santa Fe Community College,Santa Fe,87508-4887,,PrivacySuppressed,PrivacySuppressed
2682,Santa Fe University of Art and Design,Santa Fe,87505-7634,,0.211956522,0.152380952
2683,University of the Southwest,Hobbs,88240,,0.469387755,0.3
2684,Southwestern College,Santa Fe,87507,,,
2685,Southwestern Indian Polytechnic Institute,Albuquerque,87120-3101,,PrivacySuppressed,PrivacySuppressed
2686,University of New Mexico-Taos Campus,Ranchos de Taos,87557,,0.178842505,0.20486367
2687,Mesalands Community College,Tucumcari,88401-3352,,PrivacySuppressed,PrivacySuppressed
2688,Western New Mexico University,Silver City,88061,,0.071684588,0.094972067
2689,Vaughn College of Aeronautics and Technology,Flushing,11369,,PrivacySuppressed,PrivacySuppressed
2690,Adelphi University,Garden City,11530-0701,,0.524163569,0.481171548
2691,Adirondack Community College,Queensbury,12804,,PrivacySuppressed,PrivacySuppressed
2692,Globe Institute of Technology,New York,10018,,0.223880597,0.136125655
2693,Bryant & Stratton College-Albany,Albany,12205,,0.464285714,0.468085106
2694,Albany College of Pharmacy and Health Sciences,Albany,12208-3492,,0.66,0.571428571
2695,Albany Law School,Albany,12208,,PrivacySuppressed,PrivacySuppressed
2696,Albany Medical College,Albany,12208-3479,,PrivacySuppressed,PrivacySuppressed
2697,Alfred University,Alfred,14802-1205,,0.508833922,0.442105263
2698,Allen School-Brooklyn,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
2699,The Ailey School,New York,10019-4402,,PrivacySuppressed,PrivacySuppressed
2700,American Academy of Dramatic Arts-New York,New York,10016,,0.265625,0.25
2701,American Academy McAllister Institute of Funeral Service,New York,10019,,0.38,0.451612903
2702,Joffrey Ballet School,New York,10011,,PrivacySuppressed,PrivacySuppressed
2703,American Musical and Dramatic Academy,New York,10023,,0.753926702,0.60625
2704,Apex Technical School,Long Island City,11101,,0.654822335,0.581743869
2705,Arnot Ogden Medical Center,Elmira,14905-1676,,PrivacySuppressed,PrivacySuppressed
2706,Arnot-Ogden Medical Center-School of Radiologic Technology,Elmira,14905-1676,,PrivacySuppressed,PrivacySuppressed
2707,PRATT MANHATTAN-A DIVISION OF PRATT INSTITUTE,NEW YORK,10011,,0.085714286,0.086956522
2708,Associated Beth Rivkah Schools,Brooklyn,11225,,PrivacySuppressed,PrivacySuppressed
2709,Austin's School of Spa Technology,Albany,12206-1513,,PrivacySuppressed,PrivacySuppressed
2710,Bank Street College of Education,New York,10025,,PrivacySuppressed,PrivacySuppressed
2711,Bard College,Annandale-On-Hudson,12504-5000,,0.637681159,0.673913044
2712,Barnard College,New York,10027-6598,,PrivacySuppressed,PrivacySuppressed
2713,St Vincent Catholic Medical Centers of Ny,Staten Island,10304-3850,,PrivacySuppressed,PrivacySuppressed
2714,Berk Trade and Business School,Long Island City,11101-8120,,PrivacySuppressed,PrivacySuppressed
2715,Berkeley College-New York,New York,10017,,0.424184261,0.337016575
2716,BERKELEY COLLEGE,WHITE PLAINS,10601,,0.424184261,0.337016575
2717,Beth Hatalmud Rabbinical College,Brooklyn,11214,,PrivacySuppressed,PrivacySuppressed
2718,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
2719,Phillips School of Nursing at Mount Sinai Beth Israel,New York,10001-6354,,PrivacySuppressed,PrivacySuppressed
2720,Hair Design Institute at Fifth Avenue-Brooklyn,Brooklyn,11209,,PrivacySuppressed,PrivacySuppressed
2721,Boricua College,New York,10032-1560,,PrivacySuppressed,PrivacySuppressed
2722,Bramson ORT College,Forest Hills,11375-4239,,PrivacySuppressed,PrivacySuppressed
2723,Briarcliffe College,Bethpage,11714-3545,,0.367088608,0.3640553
2724,Brittany Beauty School,Levittown,11756-1345,,PrivacySuppressed,PrivacySuppressed
2725,Brooklyn Law School,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
2726,SUNY Broome Community College,Binghamton,13905,,0.189189189,0.12749616
2727,Bryant & Stratton College-Amherst,Getzville,14068,,0.384868421,0.374233129
2728,Bryant & Stratton College-Syracuse North,Liverpool,13090,,0.395454546,0.328767123
2729,Bryant & Stratton College-Syracuse,Syracuse,13203-2502,,0.395454546,0.328767123
2730,Bryant & Stratton College-Buffalo,Buffalo,14203,,0.384868421,0.374233129
2731,Bryant & Stratton College-Greece,Rochester,14612,,0.396475771,0.362637363
2732,Business Informatics Center Inc,Valley Stream,11580-5431,,0.512195122,0.517241379
2733,Canisius College,Buffalo,14208-1098,,0.160714286,0.12462908
2734,Capri Cosmetology Learning Centers,Nanuet,10954,,PrivacySuppressed,PrivacySuppressed
2735,Caliber Training Institute,New York,10018,,0.552808989,0.577777778
2736,St Vincent Catholic Medical Center New York-Brooklyn and Queens,Fresh Meadows,11365,,PrivacySuppressed,PrivacySuppressed
2737,St Paul's School of Nursing-Queens,Rego Park,11374,,PrivacySuppressed,PrivacySuppressed
2738,Cayuga County Community College,Auburn,13021-3099,,0.240932643,0.160606061
2739,Cazenovia College,Cazenovia,13035,,0.512605042,0.386792453
2740,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
2741,Cheryl Fells School of Business,Niagara Falls,14304,,PrivacySuppressed,PrivacySuppressed
2742,Christ the King Seminary,East Aurora,14052-0607,,,
2743,Circle in the Square Theatre School,New York,10019-6795,,PrivacySuppressed,PrivacySuppressed
2744,Clarkson University,Potsdam,13699,,0.583333333,0.53384913
2745,Clinton Community College,Plattsburgh,12901,,0.070769231,0.065789474
2746,Cochran School of Nursing,Yonkers,10701,,PrivacySuppressed,PrivacySuppressed
2747,Colgate Rochester Crozer Divinity School,Rochester,14620-2589,,,
2748,Colgate University,Hamilton,13346-1398,,0.765432099,0.726708075
2749,Metropolitan College of New York,New York,10006-1742,,0.141649049,0.106557377
2750,Columbia University in the City of New York,New York,10027,,0.552013423,0.477134146
2751,Columbia-Greene Community College,Hudson,12534,,PrivacySuppressed,PrivacySuppressed
2752,Empire Beauty School-Queens,Astoria,11103,,PrivacySuppressed,PrivacySuppressed
2753,Concordia College-New York,Bronxville,10708-1998,,0.545454546,0.333333333
2754,Continental School of Beauty Culture-Buffalo,Buffalo,14223,,PrivacySuppressed,PrivacySuppressed
2755,Continental School of Beauty Culture-Batavia,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
2756,Continental School of Beauty Culture-Rochester,Rochester,14623,,PrivacySuppressed,PrivacySuppressed
2757,Cooper Union for the Advancement of Science and Art,New York,10003-7120,,0.48,0.517241379
2758,Cope Institute,New York,10007-3001,,PrivacySuppressed,PrivacySuppressed
2759,Cornell University,Ithaca,14853,,0.602051282,0.603811434
2760,Weill Cornell Medical College,New York,10065,,,
2761,Corning Community College,Corning,14830,,0.270979021,0.231481482
2762,Pomeroy College of Nursing at Crouse Hospital,Syracuse,13210-1687,,PrivacySuppressed,PrivacySuppressed
2763,Culinary Institute of America,Hyde Park,12538-1499,,PrivacySuppressed,PrivacySuppressed
2764,CUNY Bernard M Baruch College,New York,10010,,0.086877828,0.097074468
2765,CUNY Borough of Manhattan Community College,New York,10007,,0.017149857,0.01120797
2766,CUNY Bronx Community College,Bronx,10453,,0.034716981,0.018495684
2767,CUNY Brooklyn College,Brooklyn,11210,,0.096007605,0.061976549
2768,College of Staten Island CUNY,Staten Island,10314,,0.097773475,0.055632823
2769,CUNY City College,New York,10031,,0.061326658,0.060117302
2770,CUNY Graduate School and University Center,New York,10016,,PrivacySuppressed,PrivacySuppressed
2771,CUNY Hostos Community College,Bronx,10451,,PrivacySuppressed,PrivacySuppressed
2772,CUNY Hunter College,New York,10065,,0.065934066,0.058906031
2773,CUNY John Jay College of Criminal Justice,New York,10019,,0.13495072,0.092993631
2774,CUNY Kingsborough Community College,Brooklyn,11235,,0.048951049,0.033064516
2775,CUNY LaGuardia Community College,Long Island City,11101,,0.026209677,0.022346369
2776,CUNY Lehman College,Bronx,10468,,0.076181292,0.054054054
2777,CUNY Medgar Evers College,Brooklyn,11225,,PrivacySuppressed,PrivacySuppressed
2778,CUNY New York City College of Technology,Brooklyn,11201,,0.013092269,0.012269939
2779,CUNY Queens College,Queens,11367,,0.112692764,0.096958175
2780,CUNY Queensborough Community College,Bayside,11364-1497,,0.037437604,0.017804154
2781,CUNY School of Law,Long Island City,11101,,PrivacySuppressed,PrivacySuppressed
2782,CUNY York College,Jamaica,11451,,0.064144737,0.052959502
2783,CVPH Medical Center School of Radiologic Technology,Plattsburgh,12901-1438,,PrivacySuppressed,PrivacySuppressed
2784,D'Youville College,Buffalo,14201-1084,,0.436464088,0.460674157
2785,Daemen College,Amherst,14226-3592,,0.376854599,0.369747899
2786,Darkei Noam Rabbinical College,Brooklyn,11210,,PrivacySuppressed,PrivacySuppressed
2787,Dominican College of Blauvelt,Orangeburg,10962-1210,,0.573770492,0.445652174
2788,Dowling College,Oakdale,11769-1999,,0.360849057,0.298701299
2789,DRAKE SCHOOL OF MANHATTAN,NEW YORK,10038,,PrivacySuppressed,PrivacySuppressed
2790,DRAKE BUSINESS SCHOOL,ASTORIA,11103,,0.521531101,0.550561798
2791,DRAKE SCHOOL OF THE BRONX,BRONX,10462,,PrivacySuppressed,PrivacySuppressed
2792,Dutchess Community College,Poughkeepsie,12601-1595,,0.148296593,0.083333333
2793,Belanger School of Nursing,Schenectady,12304,,PrivacySuppressed,PrivacySuppressed
2794,Elmira Business Institute,Elmira,14901,,PrivacySuppressed,PrivacySuppressed
2795,Elmira College,Elmira,14901,,0.493723849,0.365853659
2796,Erie Community College,Buffalo,14203-2698,,PrivacySuppressed,PrivacySuppressed
2797,Fashion Institute of Technology,New York,10001-5992,,0.159047619,0.123636364
2798,FEGS Trades and Business School,New York,10013-1007,,PrivacySuppressed,PrivacySuppressed
2799,Finger Lakes Community College,Canandaigua,14424-8395,,0.244206774,0.22
2800,Five Towns College,Dix Hills,11746-5871,,0.284210526,0.277777778
2801,Fordham University,Bronx,10458,,0.547594678,0.547202797
2802,The International Culinary Center,New York,10013-2618,,PrivacySuppressed,PrivacySuppressed
2803,Fulton-Montgomery Community College,Johnstown,12095-3790,,0.236151604,0.191176471
2804,Gemological Institute of America-New York,New York,10036,,PrivacySuppressed,PrivacySuppressed
2805,The General Theological Seminary,New York,10011,,,
2806,Genesee Community College,Batavia,14020,,0.179968701,0.143661972
2807,Global Business Institute,Far Rockaway,11691,,PrivacySuppressed,PrivacySuppressed
2808,Global Business Institute,New York,10035,,PrivacySuppressed,PrivacySuppressed
2809,Hamilton College,Clinton,13323,,0.7890625,0.766423358
2810,Hartwick College,Oneonta,13820-4020,,0.173913044,0.080924856
2811,Helene Fuld College of Nursing,New York,10035-2737,,PrivacySuppressed,PrivacySuppressed
2812,Herkimer County Community College,Herkimer,13350-1598,,0.323828921,0.193478261
2813,Hilbert College,Hamburg,14075-1597,,0.220930233,0.11
2814,Hobart William Smith Colleges,Geneva,14456,,0.666666667,0.5
2815,Hofstra University,Hempstead,11549,,0.252757353,0.191704036
2816,Houghton College,Houghton,14744,,0.373333333,0.340425532
2817,Hudson Valley Community College,Troy,12180,,0.251020408,0.173537872
2818,Hunter Business School,Levittown,11756-1375,,0.364864865,0.317647059
2819,Institute of Design and Construction,Brooklyn,11201-5380,,PrivacySuppressed,PrivacySuppressed
2820,Institute of Audio Research,New York,10003,,0.537931035,0.550802139
2821,Interboro Institute,New York,10019-3697,,PrivacySuppressed,PrivacySuppressed
2822,Iona College,New Rochelle,10801-1890,,0.1425,0.111627907
2823,Isabella Graham Hart School of Practical Nursing,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
2824,Island Drafting and Technical Institute,Amityville,11701-2704,,PrivacySuppressed,PrivacySuppressed
2825,Ithaca College,Ithaca,14850-7002,,0.681020734,0.635826772
2826,Jamestown Community College,Jamestown,14701,,PrivacySuppressed,PrivacySuppressed
2827,Jamestown Business College,Jamestown,14701-4756,,0.395061728,0.387096774
2828,Jefferson Community College,Watertown,13601-1897,,0.24845679,0.16856492
2829,Jewish Theological Seminary of America,New York,10027-4649,,PrivacySuppressed,PrivacySuppressed
2830,The Juilliard School,New York,10023-6588,,PrivacySuppressed,PrivacySuppressed
2831,Katharine Gibbs School,New York,10018,,0.564426878,0.539855073
2832,SBI Campus-An Affiliate of Sanford-Brown,Melville,11747,,0.677777778,0.613372093
2833,Kehilath Yakov Rabbinical Seminary,Ossining,10562,,PrivacySuppressed,PrivacySuppressed
2834,Keuka College,Keuka Park,14478,,0.403703704,0.290909091
2835,Kol Yaakov Torah Center,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
2836,LIM College,New York,10022-5268,,PrivacySuppressed,PrivacySuppressed
2837,Le Moyne College,Syracuse,13214-1301,,0.214285714,0.119850187
2838,LIU Brooklyn,Brooklyn,11201-8423,,0.134960517,0.090040928
2839,LIU Post,Brookville,11548-1327,,0.218717684,0.207991803
2840,Southampton College of Long Island University,Southampton,11968-4198,,0.261904762,0.196721312
2841,Long Island College Hospital of Brooklyn School of Nursing,Brooklyn,11201-6001,,PrivacySuppressed,PrivacySuppressed
2842,Long Island Beauty School-Hempstead,Hempstead,11550,,PrivacySuppressed,PrivacySuppressed
2843,Long Island Business Institute,Flushing,11354-5577,,0.469387755,0.476190476
2844,School of Radiologic Sciences,Brooklyn,11203,,PrivacySuppressed,PrivacySuppressed
2845,LIU Hudson at Rockland,Orangeburg,10962,,0.218717684,0.207991803
2846,LIU Brentwood,Brentwood,11717,,0.218717684,0.207991803
2847,Machzikei Hadath Rabbinical College,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
2848,Mandl School-The College of Allied Health,New York,10019-5516,,0.615384615,0.557692308
2849,Manhattan College,Riverdale,10471-4098,,0.496575343,0.407854985
2850,Manhattan School of Music,New York,10027-4698,,0.517241379,0.282608696
2851,Manhattanville College,Purchase,10577,,0.560784314,0.520661157
2852,Maria College of Albany,Albany,12208,,0.551546392,0.405405405
2853,Marion S Whelan School of Nursing of Geneva General Hospital,Geneva,14456-1651,,PrivacySuppressed,PrivacySuppressed
2854,Marist College,Poughkeepsie,12601,,0.508955224,0.44
2855,MarJon School of Beauty ltd-Tonawanda,Tonawanda,14150,,PrivacySuppressed,PrivacySuppressed
2856,Marymount College of Fordham University,Tarrytown,10591-3796,,0.547594678,0.547202797
2857,Marymount Manhattan College,New York,10021-4597,,0.299349241,0.307189543
2858,Medaille College,Buffalo,14214-2695,,0.220125786,0.185185185
2859,Memorial College of Nursing,Albany,12204,,PrivacySuppressed,PrivacySuppressed
2860,Memorial Hospital School of Radiation Therapy Technology,New York,10065-6007,,PrivacySuppressed,PrivacySuppressed
2861,Merce Cunningham Studio,New York,10014,,PrivacySuppressed,PrivacySuppressed
2862,Mercy College,Dobbs Ferry,10522,,0.089578454,0.079825835
2863,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
2864,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
2865,Mesivtha Tifereth Jerusalem of America,New York,10002-6301,,PrivacySuppressed,PrivacySuppressed
2866,Southern Westchester BOCES-Practical Nursing Program,Harrison,10528,,PrivacySuppressed,PrivacySuppressed
2867,Midway Paris Beauty School,Ridgewood,11385,,PrivacySuppressed,PrivacySuppressed
2868,Mildred Elley School-Albany Campus,Albany,12206-1513,,PrivacySuppressed,PrivacySuppressed
2869,Mirrer Yeshiva Cent Institute,Brooklyn,11223-2010,,PrivacySuppressed,PrivacySuppressed
2870,Modern Welding School,Schenectady,12304,,PrivacySuppressed,PrivacySuppressed
2871,Mohawk Valley Community College,Utica,13501-5394,,0.139835488,0.10625
2872,Molloy College,Rockville Centre,11571-5002,,0.543956044,0.379562044
2873,Monroe College,Bronx,10468,,0.239669422,0.217592593
2874,Monroe College-New Rochelle,New Rochelle,10801,,0.239669422,0.217592593
2875,Monroe Community College,Rochester,14623,,0.044859813,0.023829088
2876,Mount Saint Mary College,Newburgh,12550,,0.575144509,0.435114504
2877,Montefiore School of Nursing,Mount Vernon,10550,,PrivacySuppressed,PrivacySuppressed
2878,College of Mount Saint Vincent,Bronx,10471-1093,,0.09009009,0.11827957
2879,Icahn School of Medicine at Mount Sinai,New York,10029-6574,,PrivacySuppressed,PrivacySuppressed
2880,Nassau Community College,Garden City,11530-6793,,0.03248671,0.018939394
2881,Nazareth College,Rochester,14618-3790,,0.658045977,0.666666667
2882,Neighborhood Playhouse School of the Theater,New York City,10022-5017,,PrivacySuppressed,PrivacySuppressed
2883,The College of New Rochelle,New Rochelle,10805-2339,,0.262114537,0.156028369
2884,The New School,New York,10011-8603,,0.162213741,0.142857143
2885,New York Chiropractic College,Seneca Falls,13148-0800,,PrivacySuppressed,PrivacySuppressed
2886,New York Institute of English and Business,New York,10001-2505,,PrivacySuppressed,PrivacySuppressed
2887,New York Law School,New York,10013-2921,,PrivacySuppressed,PrivacySuppressed
2888,New York Medical College,Valhalla,10595,,PrivacySuppressed,PrivacySuppressed
2889,New York School for Medical and Dental Assistants,Long Island City,11101,,0.768041237,0.476190476
2890,New York University,New York,10012-1091,,0.519090909,0.506376594
2891,Niagara County Community College,Sanborn,14132,,0.165394402,0.124074074
2892,Niagara University,Niagara University,14109,,0.437837838,0.413043478
2893,Empire Beauty School-Peekskill,Peekskill,10566,,PrivacySuppressed,PrivacySuppressed
2894,North Country Community College,Saranac Lake,12983-0089,,PrivacySuppressed,PrivacySuppressed
2895,New York College of Podiatric Medicine,New York,10035-1940,,PrivacySuppressed,PrivacySuppressed
2896,New York Institute of Technology,Old Westbury,11568-8000,,0.150905433,0.131934033
2897,New York Institute of Technology-Manhattan Campus,New York,10023-7692,,0.150905433,0.131934033
2898,New York School of Interior Design,New York,10021,,PrivacySuppressed,PrivacySuppressed
2899,Nyack College,Nyack,10960-3698,,0.376237624,0.321428571
2900,Ohr Hameir Theological Seminary,Peekskill,10566,,PrivacySuppressed,PrivacySuppressed
2901,Olean Business Institute,Olean,14760,,PrivacySuppressed,PrivacySuppressed
2902,Onondaga Community College,Syracuse,13215-4585,,PrivacySuppressed,PrivacySuppressed
2903,Orange County Community College,Middletown,10940,,0.148387097,0.069400631
2904,Otsego Area BOCES-Practical Nursing Program,Oneonta,13820-1142,,PrivacySuppressed,PrivacySuppressed
2905,Pace University-New York,New York,10038-1598,,0.138801262,0.110526316
2906,Paul Smiths College of Arts and Science,Paul Smiths,12970-0265,,PrivacySuppressed,PrivacySuppressed
2907,Continental School of Beauty Culture-West Seneca,West Seneca,14224,,PrivacySuppressed,PrivacySuppressed
2908,Phillips Hairstyling Institute,Oswego,13126-1545,,PrivacySuppressed,PrivacySuppressed
2909,Plaza College,Forest Hills,11375,,PrivacySuppressed,PrivacySuppressed
2910,Polytechnic Institute of New York University,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
2911,Davis College,Johnson City,13790-2712,,0.238095238,0.5
2912,Pratt Institute-Main,Brooklyn,11205,,0.085714286,0.086956522
2913,Professional Business College,New York,10013,,PrivacySuppressed,PrivacySuppressed
2914,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
2915,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
2916,Rabbinical College of Ch'san Sofer New York,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
2917,Rabbinical College Beth Shraga,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
2918,Rabbinical Seminary of Adas Yereim,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
2919,Rabbinical Seminary M'kor Chaim,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
2920,Rabbinical College of Long Island,Long Beach,11561,,PrivacySuppressed,PrivacySuppressed
2921,Rabbinical Seminary of America,Flushing,11367,,PrivacySuppressed,PrivacySuppressed
2922,Rensselaer Polytechnic Institute,Troy,12180-3590,,0.787644788,0.6774942
2923,Ridley-Lowell Business & Technical Institute-Binghamton,Binghamton,13901,,0.573604061,0.597222222
2924,Roberts Wesleyan College,Rochester,14624,,0.402298851,0.333333333
2925,Everest Institute-Rochester,Rochester,14621-3007,,0.427745665,0.326424871
2926,Rochester Institute of Technology,Rochester,14623-5603,,0.481622307,0.351877608
2927,University of Rochester,Rochester,14627-0011,,0.189781022,0.125
2928,Rockland Community College,Suffern,10901-3699,,0.07651715,0.068047337
2929,Empire Beauty School-Manhattan,New York,10001,,PrivacySuppressed,PrivacySuppressed
2930,The Sage Colleges,Troy,12180,,0.424242424,0.152439024
2931,Sage College of Albany,Albany,12208,,0.424242424,0.152439024
2932,St Bernard's School of Theology and Ministry,Rochester,14618,,,
2933,St Bonaventure University,Saint Bonaventure,14778,,0.553333333,0.43062201
2934,St Francis College,Brooklyn Heights,11201-9902,,0.344202899,0.299435028
2935,St Joseph's College of Nursing at St Joseph's Hospital Health Center,Syracuse,13203,,PrivacySuppressed,PrivacySuppressed
2936,St Lawrence University,Canton,13617,,0.259541985,0.167400881
2937,The College of Saint Rose,Albany,12203-1490,,0.539840638,0.5
2938,St. Thomas Aquinas College,Sparkill,10976-1050,,0.42,0.340909091
2939,Samaritan Hospital School of Nursing,Troy,12065,,PrivacySuppressed,PrivacySuppressed
2940,Sarah Lawrence College,Bronxville,10708,,0.731034483,0.708333333
2941,Schenectady County Community College,Schenectady,12305,,PrivacySuppressed,PrivacySuppressed
2942,Seminary of the Immaculate Conception,Huntington,11743-1626,,,
2943,Sh'or Yoshuv Rabbinical College,Lawrence,11559-1714,,PrivacySuppressed,PrivacySuppressed
2944,Siena College,Loudonville,12211-1462,,0.59,0.490066225
2945,Simmons Institute of Funeral Service Inc,Syracuse,13207,,PrivacySuppressed,PrivacySuppressed
2946,Skidmore College,Saratoga Springs,12866,,0.730232558,0.590909091
2947,St. Joseph's College-New York,Brooklyn,11205-3688,,0.523878437,0.406976744
2948,Saint Josephs College-Suffolk Campus,Patchogue,11772-2399,,0.523878437,0.406976744
2949,Saint Josephs Seminary and College,Yonkers,10704-1896,,,
2950,Saint Vladimirs Orthodox Theological Seminary,Yonkers,10707-1699,,PrivacySuppressed,PrivacySuppressed
2951,Spanish-American Institute,New York,10001,,PrivacySuppressed,PrivacySuppressed
2952,Faxton-St Luke's Healthcare School of Radiologic Technology,Utica,135030479,,PrivacySuppressed,PrivacySuppressed
2953,Saint Elizabeth College of Nursing,Utica,13501,,PrivacySuppressed,PrivacySuppressed
2954,Saint Elizabeth College of Nursing,Utica,13501,,PrivacySuppressed,PrivacySuppressed
2955,Saint John Fisher College,Rochester,14618-3597,,0.485333333,0.429718876
2956,St Paul's School of Nursing-Staten Island,Staten Island,10311,,PrivacySuppressed,PrivacySuppressed
2957,St James Mercy Hospital School of Radiologic Science,Hornell,14843-2197,,PrivacySuppressed,PrivacySuppressed
2958,St John's University-New York,Queens,11439,,0.406670943,0.303614458
2959,New York Career Institute,New York,10007,,PrivacySuppressed,PrivacySuppressed
2960,Suburban Technical School,Hempstead,115503718,,0.431818182,0.345454546
2961,Branford Hall Career Institute-Bohemia Campus,Bohemia,11716,,0.54109589,0.579741379
2962,Sullivan County Community College,Loch Sheldrake,12759-5151,,0.107033639,0.068807339
2963,SUNY College of Technology at Alfred,Alfred,14802,,PrivacySuppressed,PrivacySuppressed
2964,SUNY College of Technology at Canton,Canton,13617-1098,,0.33197556,0.280071813
2965,SUNY College of Technology at Delhi,Delhi,13753-1100,,0.267326733,0.260344828
2966,SUNY College of Agriculture and Technology at Cobleskill,Cobleskill,12043,,0.295,0.217021277
2967,Farmingdale State College,Farmingdale,11735-1021,,0.109589041,0.091116173
2968,Morrisville State College,Morrisville,13408,,0.324468085,0.224646983
2969,SUNY at Albany,Albany,12222,,0.139799331,0.100488486
2970,SUNY at Binghamton,Vestal,13850-6000,,0.61734213,0.526734926
2971,University at Buffalo,Buffalo,14260-1660,,0.189189189,0.123184777
2972,Stony Brook University,Stony Brook,11794,,0.332175122,0.274710293
2973,SUNY College of Environmental Science and Forestry,Syracuse,13210,,0.551020408,0.502325581
2974,SUNY Polytechnic Institute,Utica,13502,,0.498007968,0.552816901
2975,SUNY College at Brockport,Brockport,14420-2919,,0.158259149,0.082748948
2976,SUNY Buffalo State,Buffalo,14222,,0.119117647,0.065921788
2977,SUNY Cortland,Cortland,13045-0900,,0.506878307,0.3370319
2978,SUNY at Fredonia,Fredonia,14063-1136,,0.156118144,0.057777778
2979,SUNY College at Geneseo,Geneseo,14454-1465,,0.215267176,0.137071651
2980,State University of New York at New Paltz,New Paltz,12561-2443,,0.119189511,0.058091286
2981,SUNY Oneonta,Oneonta,13820-4015,,0.252242153,0.159624413
2982,SUNY College at Oswego,Oswego,13126,,0.202898551,0.12364946
2983,SUNY College at Potsdam,Potsdam,13676-2294,,0.429276316,0.308411215
2984,SUNY at Purchase College,Purchase,10577-1400,,0.331695332,0.324159021
